Signature,NumberOfPostSamples
hdp.1,4399
hdp.2,4200
hdp.3,4200
hdp.4,4200
hdp.5,4014
hdp.6,4000
hdp.7,4000
hdp.8,4000
hdp.9,4000
hdp.10,3995
hdp.11,3993
hdp.12,3904
hdp.13,3800
hdp.14,3800
hdp.15,3600
hdp.16,3600
hdp.17,3600
