"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID11","ID13","ID14"
"ID83A",0.00423155589200441,0.999995470850123,0.0356622525867923,0.00788526878129447,0.16334284069691,0.0273792033192388,0.0298968813024005,0.0301000195605865,0.0175552318782591,0.0198444389377127,0.0794981595656143
"ID83B",0.999978745990213,0.00538096936739862,0.0835534566279559,0.00439564547028548,0.0110794639221105,0.0387575587467616,0.0512448548418524,0.0168005267745184,0.0595051520451669,0.0230784779720817,0.451864275119236
"ID83C",0.00591220888707078,0.0355626113235166,0.210495342236855,0.130559422576424,0.94267668203651,0.0706022315102349,0.138315643326878,0.42694637251975,0.129056946607023,0.794266811377516,0.0515135076398449
"ID83D",0.0943427996401487,0.0259101932803958,0.11579857381927,0.0361555307223005,0.204920474269977,0.370485887436872,0.991262349860035,0.151023993092951,0.0262112264253825,0.120629888793394,0.0732665388572832
"ID83E",0.0077273281940875,0.0122753704735912,0.991740225896085,0.0625135127032702,0.342343686100457,0.0642644767033329,0.104023137225927,0.503794049938737,0.23015243274105,0.114817262619212,0.0276072402025063
"ID83F",0.0091115757847301,0.00664390566221584,0.0551903384763354,0.0215942632844506,0.121270632229098,0.99879341013231,0.490835418843848,0.0973850198988333,0.00573519915173282,0.0485404704254784,0.0231857358870571
"ID83G",0.0833500583314247,0.0747155549817538,0.566831081373099,0.0475230424336585,0.517558294355525,0.114046506491078,0.141874318777042,0.993083343598877,0.0378772403188113,0.241612192473752,0.0910969150269086
"ID83H",0.0261987960103801,0.041038851999208,0.0766222365388893,0.994520269086383,0.264908230124869,0.0311081216020348,0.0543081757317808,0.0800676764790285,0.00906231033890526,0.127994743893759,0.0337758039020989
"ID83I",0.45924151802263,0.0973608692976714,0.0653181498772736,0.0196077721014856,0.0696333702629442,0.035721044415243,0.0454133043133302,0.048002781015431,0.0433525094899765,0.0354712630255652,0.999596708769832
