"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID10","ID11","ID12","ID13","ID14"
"ID83A",0.00187123066506234,0.998990258205842,0.0299507451489529,0.00401077945177153,0.143417961442806,0.0236436674345715,0.0283333373555368,0.0135822858702485,0.00254517417688915,0.0163708970866008,0.00811853106506077,0.0150229172063471,0.0768527669399197
"ID83B",0.999853338236634,0.00453597938225037,0.0822032109561077,0.00346661063144937,0.00776464055689785,0.0382548070276932,0.0509094619078752,0.0146251718685698,0.00192767940364513,0.0589708292448691,0.00309808882200679,0.0222928283808977,0.451581623801706
"ID83C",0.465724490699369,0.131870200829315,0.140297282295917,0.0641530422702328,0.372099327966684,0.0843209760713528,0.0493294784938691,0.295822604486316,0.0533548529741276,0.0517005834111649,0.208065921309607,0.0973014848936544,0.246470134503762
"ID83D",0.0119256182266025,0.0964061500034441,0.185916611753011,0.158801814188552,0.857084358224839,0.0995592250404918,0.114609542397572,0.462857276408895,0.105823565401876,0.0814140470636044,0.249568479760895,0.162790767453639,0.0666270898840546
"ID83E",0.00648654467256038,0.00246840824823769,0.0669881492433065,0.0263302559507927,0.144734330316019,0.346440022414545,0.986392204330189,0.0770013531106479,0.0421259704071291,0.00618254003131091,0.033773464062914,0.0727919362495605,0.0296315766381257
"ID83F",0.015437110551602,0.00808323047939652,0.983187851209464,0.0550039015980754,0.290975277168636,0.0563847021320956,0.0935092584667184,0.43160551213789,0.164962499107862,0.178440484021667,0.107840990134404,0.093410814966791,0.0266770361192105
"ID83G",0.0119754186411186,0.00561470509378559,0.0417981845479326,0.0200936317820994,0.0984744367894763,0.994939552211322,0.415101860769511,0.0699741866834453,0.0607625539421014,0.00439014855765518,0.0271999837006249,0.0393011704993894,0.0242217825587653
"ID83H",0.0209830372071554,0.044022138242658,0.540608817483048,0.0360381268086732,0.459273040128405,0.10849571665066,0.134331157296042,0.991314955314364,0.118920974734283,0.0139894447313118,0.249014170928981,0.212872640623199,0.0587750951315826
"ID83I",0.0158687544058143,0.00954313972847765,0.094907165874038,0.0485730150237469,0.614760613482065,0.0228745326115819,0.0707691255162448,0.198950241865292,0.0529791429487558,0.0248727264033556,0.112653505711533,0.986565412064255,0.0256811700951378
"ID83J",0.0626707784853386,0.0112675200833903,0.0595128554736936,0.995652960711149,0.210107295025155,0.0267217041009054,0.0456742743677935,0.0423698906019949,0.0941505279076068,0.0361112803690866,0.0328911401837926,0.0366500596593978,0.0464789276644391
"ID83K",0.18875793451101,0.0107785423829481,0.198336269829089,0.0109128347767488,0.135989396846551,0.014731657699696,0.0254735444019485,0.0286563005952208,0.12217808622363,0.989178089489383,0.0290587559473944,0.0256322697249564,0.102058048591208
"ID83L",0.220876055297187,0.0311093865560549,0.0479366498772653,0.0296000000740462,0.0630987614684413,0.0241570832980993,0.0303479145187469,0.0423480290856173,0.0746326353888667,0.0498041661796039,0.0211163550025041,0.0301381440331175,0.967730944577026
