Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12
DEL,repeats,2,0,0.000188247624034864,0,0.000808919113511447,0,0,0.00941396800914788,0.0118834907773655,0.00010588909543125,0.0242031227485521,0.0292876904775917,0.00598474656482486,0.0747074801129081
DEL,repeats,2,1,0.000163836585640685,0,0.00123089996086919,0.0019411577067198,0.00542284913987148,0.0118140656694805,1.63504087834567e-34,0.00330396188576061,0.00120608777008331,0.0250666402016625,0.00962544147200553,0.237456175371467
DEL,repeats,2,2,1.48842018526582e-05,0,0.00231606959442129,0,0.0030676776739713,0,0,0.00184175315814936,0.00349587153267261,0.00482621176717947,0.0139736296662331,0.0577360410402808
DEL,repeats,2,3,0.000106365082102085,0,0.000200651399222349,0,0.000702919655106596,0,0,0.000779539971253207,0,0,0.00834980837826153,0.0142487575423002
DEL,repeats,2,4,0,0.0213394731841513,0,0,0,0,0,0.000865607591674295,0,0.000386025633769279,0.00421221230165754,0.00276675909221899
DEL,repeats,2,5+,0,0.252726472598429,0,0.00378696713055038,0,0,0,0,0,0.0219724560872115,0,0
DEL,repeats,3,0,7.10165718682127e-05,0,4.07236646131669e-32,0,0.00115725751724296,0.0122265342025825,0.00165568295965838,1.15081159323118e-05,6.46722071780293e-07,0.017826597901344,0.000106397539934786,0.00503295977695106
DEL,repeats,3,1,0.00473001937749402,0.00134836545123736,0.00560909087116542,2.24017861056115e-47,0.0028416845455913,0.00149951529962766,0.00367348786799188,0.00486743179043068,3.98249540616758e-104,0.00591887669585874,2.6044191844582e-117,0.100775448467638
DEL,repeats,3,2,0.000421570026489037,0.00369739439307861,0.000761905323225578,2.34513847880793e-05,0.000997078236279973,0,1.55446744494054e-145,0.00235120341066376,0.000760167371582504,0.000637258018025558,0,0.0237733850378142
DEL,repeats,3,3,9.53959912162417e-05,0.0157634499350573,0,0,0.000641564351907424,0,0,0.000459029433452782,0,0,0,0.00450910240095902
DEL,repeats,3,4,0,0.070013914710291,0,0.00026305621628408,0,0,0,0,0,0.00583244136270515,0,0
DEL,repeats,3,5+,0,0.0971009784071053,0,0.000838628101790993,0,0,0,0,0,0.00860984148297929,0,0
DEL,repeats,4,0,2.76257469268397e-05,0,0.00206953466963487,0,0,0.00743339326944233,4.13457531457202e-54,8.2956991729754e-06,0.000333165062746576,0.0112810171510153,4.20054214921516e-276,0.00775934221631663
DEL,repeats,4,1,0.000512611849202386,0,0.00290546944234311,0.000152963069664265,0,0.00193275181795485,0.00386114817732441,0.0020676789405561,0,0.00276016557437848,0.000477293576534812,0.0659810569957932
DEL,repeats,4,2,0,0,0.000289704684562833,0,0.000442195340047083,0,0,0.000473403453225375,0,0,0,0.0153957097847943
DEL,repeats,4,3,0,0.0401040292373491,0,0,0,0,0,6.37491364442075e-07,0,0.00385689275969733,0,0.00330302096213438
DEL,repeats,4,4,0,0.0541990966233265,0,0,0,0,0,0,0,0.00459887426957495,0,0
DEL,repeats,4,5+,0,0.0245435296920249,0,0,0,0,0,0.000202348093506896,0,0.00100255945248025,0,0.000106663746201125
DEL,repeats,5+,0,0,0,2.41396878363703e-56,0.000822649044746596,1.6589899770066e-40,0.259782480868109,1.1125369292536e-308,0,0.00430807446831873,0.0125245562695138,8.65544594678303e-05,0.00173023830462285
DEL,repeats,5+,1,0,0.00908307359440916,0.00863286506724609,0,2.95912830452172e-47,0,0,0.00298719093636416,0.00446758692758663,0,0,0.0170649290952659
DEL,repeats,5+,2,0,0.0078922145316955,0.000264974711605278,0,0,0,0,0.000409279585446806,0,0,0,0.00212183765983799
DEL,repeats,5+,3,0,0.000287663723765677,0,0,0,0,0,0.000144052632952817,0,0,0,0.000640637753836282
DEL,repeats,5+,4,0,0,0,0,0,0,0,7.46095519146962e-05,0,0,0,4.05710203492678e-05
DEL,repeats,5+,5+,1.63721417773191e-06,0.00853930760788052,0,0,4.16144525821803e-05,0,0,2.56180542376627e-05,0,0,0,9.08339112367658e-06
INS,repeats,2,0,0.000294262064121383,0.0131657276316442,0.00210568162112071,0,0.0376796287548808,0.00151081674963245,0,0.000350019031401704,0.0140110789695469,0.00684793087089827,0.00248215675592964,1.9898078018175e-219
INS,repeats,2,1,0,0.016179987667668,0,0,0,0.00134941171845248,0.000397466221311921,0.000262533249307155,3.18761021149735e-161,0.0194950024714847,0.00236918491428292,0
INS,repeats,2,2,6.02443915548511e-05,0.00969376399712496,0.000743539997002286,0,0.0018713490199763,0,0,0.0010716843772055,5.3593169506351e-212,0.00779809655089015,0.000984888828997114,0
INS,repeats,2,3,0.000288248843110671,0,0.000361959370116376,0,0.00128849276688335,0,0,0.000428687563441011,0.000664643939036271,0.00115268195864227,0.000994963247600209,1.05796670551332e-05
INS,repeats,2,4,0.00278877569294708,0,0,0,0.0031043773862379,0,0,0.00200611103988886,0,0,1.70125729021041e-221,0
INS,repeats,2,5+,0.0180504112542311,0.0252405874527169,0.00029977465693507,3.40905819911551e-275,0,0.00142602341976674,1.46599936616038e-132,0.0136896989430098,1.20959543019646e-18,0.000896460482711136,0,2.53699622386266e-101
INS,repeats,3,0,0,0.0198871208052081,0.00145870186894621,0,0.01036487203353,0,0,5.46577383791611e-05,0,0.00413785225884149,0,0
INS,repeats,3,1,9.24726683919539e-05,0.0203309432592397,0.000130538891598595,0,0.00400322036214154,3.01013877791431e-295,0,0.0012698955031709,0.00392152694708991,0.00680705325943182,7.3197351602723e-05,0
INS,repeats,3,2,0,0.00200607142663817,0.000716852672730027,0,0.000208246257630252,0,0,0.000208109790457657,0,0.000712820535950008,0,0.000349423798891032
INS,repeats,3,3,6.77244586871368e-05,0,8.11099737626826e-06,0,0.000286125420445206,0,0,1.94026123361947e-05,0,0,0,0
INS,repeats,3,4,1.42894295341643e-06,0,0,0,0.000663469096809938,0,0,0.000151222917331559,0,0,0,0
INS,repeats,3,5+,0.000753349872114075,0,0,0,0.00307312639182892,0,0,0.00200720242300498,0,0,0,6.09409619048989e-06
INS,repeats,4,0,0,0.0122183190067322,0.00171667450428509,0,0.00942732830388541,0,0,1.31190797677766e-05,0.0012367207035378,0.00265249742484006,0,0
INS,repeats,4,1,0.000659280206723767,0.0277852329128957,0.000470935655018003,0,0.00168470627554228,0.000870136095760535,0,0.00122369379355487,0.00293710984022494,0.00384074739438385,6.82076347103842e-05,0.00113562374043349
INS,repeats,4,2,2.95046595414917e-05,0.00130062234473668,0.000287129807163799,0,0,0,0,2.13927194522237e-05,0,0,0,5.28985042087029e-05
INS,repeats,4,3,2.00624902215026e-05,0,8.64112913722165e-06,0,0.00116513134585163,0,0,0.00015949395253762,0,0,0,0
INS,repeats,4,4,6.23628884532097e-05,0,0,0,0.00260503458047052,0,0,0.000299711663095899,0,0,0,4.0727150384661e-05
INS,repeats,4,5+,0.000835261747105973,0.0427834062524872,0,0,0,0.000341249952528876,0,0.00225587173240579,0,3.43713222766537e-64,0,0
INS,repeats,5+,0,0,0.0315306915792466,0.00995933736146581,0,0.004138145987034,0,0,0,0.00214175112949003,0.0048962151014633,0,0
INS,repeats,5+,1,0.0014699241389485,0.111153441721201,0.00519978159002983,0.000784749756520009,0.0408054030955213,0.00989939675276259,1.13285587639914e-33,0.000128125241347858,0.0188562416166819,0.00443786823669093,0.000187734642558945,0.00156282071349319
INS,repeats,5+,2,0.000124530490063848,0.00173153706570082,0.00140738596978203,0,0.000719570153927772,0,0,2.87337966111912e-05,0,0,0,9.88624986039063e-05
INS,repeats,5+,3,5.72461506512328e-05,0.000436768547441186,0,0,0,0,0,0.000132930105887681,0,0,0,0
INS,repeats,5+,4,0.000115722230542578,0,0,0,3.77580937034048e-05,0,0,2.61219521020762e-05,0,0,0,0
INS,repeats,5+,5+,1.5413177234942e-05,0.0122345963485785,0,0,0,0,0,0.000137313991446018,0,0,0,3.53039967279223e-05
DEL,MH,2,1,8.68719107146739e-05,0,0,0,0.000976077149214453,0.00600570629915456,0.00028129988501249,5.80351154655931e-40,0.00752198389555963,0.0297621371557515,0.00751847492253762,0.197332334666362
DEL,MH,3,1,1.50254797523283e-05,0,9.20147569840092e-05,0,0.00201985297855795,0.0102181913408077,0.00203795112662196,0,0,0.0136466303066131,1.25139680482188e-87,0.00704482167940208
DEL,MH,3,2,0.00128913304609583,0.00512753517977902,0.00460470413459128,0.00019744307786282,0.00297665188139952,0.00486559227794879,0.000328858090913158,0.00288001224405253,0,0.00921029423169809,8.6953049722018e-05,0.0512947115653903
DEL,MH,4,1,7.69903646372295e-210,0,0.00265607357811825,0,0,0.00642487460060719,0.000605621777247113,0.000133951852027954,1.36646334175686e-70,0.00910026119349729,0,0.0114425111305934
DEL,MH,4,2,0,0,0.0100964941052027,0,0.000697917059362504,0.00103296783823661,0.00247075096683758,0.000498525494277842,0,0.00645352840078021,8.05449053764914e-103,0.0306081095914951
DEL,MH,4,3,0,0,0.00549573863654999,0.000316632262327883,0.00243008552113151,0.000835380209484341,0.001077633441483,0.000599021052038433,0,0.00370766662583767,3.22097618736982e-15,0.0508297380847002
DEL,MH,5+,1,1.55511502984145e-268,0,0.0551728410881737,0,7.54561909570115e-286,0.305645298649186,0,0.000556277690058933,0,2.30363236795259e-15,2.16362597699035e-122,0
DEL,MH,5+,2,0,0,0.279385250353411,0,0.00173832530606335,0.134021265093879,0,3.47795512866993e-05,2.97136220356019e-157,0.00230435017068054,0.000761028316299995,0
DEL,MH,5+,3,0,0,0.244935461084525,0,0.000128635067187679,0.0493889075114498,0,4.94173328514878e-248,0,0.00445320388001959,0.00030020572671433,1.43504502374692e-143
DEL,MH,5+,4,0,0,0.137334855834262,0,0,0.0175890959017945,0,0.000418776406335078,0,0.000801304553335395,0.000408787342229304,0.00317233324541338
DEL,MH,5+,5+,0.000526085863493672,0.0204826147916189,0.11291974853307,0.000227841922263543,0.000521660475918195,0.0129141746335381,0,0.0023840841953891,0.0178210437713453,0,0,0
