Data_set,Noise_level,Approach,Run,PPV,TPR,aver_Sim_TP_only,Composite,N_Sigs,FN,FP,FP.sigs,FN.sigs
ROC_SBS35_50_1066,Realistic,mSigHdp_ds_3k,seed.145879,1,0.8695652173913043,0.9927727212000328,2.8623379385913372,20,3,0,,
ROC_SBS35_50_1066,Realistic,SigProfilerExtractor,seed.145879,0.8823529411764706,0.6521739130434783,0.9802411256085268,2.5147679798284757,17,8,2,,
