Type,Subtype,Indel_size,Repeat_MH_size,hdp.1 (ID2 0.998),hdp.2 (ID8 0.999),hdp.3 (ID3 0.998),hdp.4 (ID6 1),hdp.5 (ID1 1),hdp.6 (ID11 0.999),hdp.7 (ID13 0.999),hdp.8 (ID14 0.916),hdp.9 (ID9 0.998),hdp.10 (False Positive) (ID5 0.927),hdp.11 (ID4 0.998),hdp.12 (ID12 0.993),hdp.13 (ID10 0.987),hdp.14 (ID5 0.964),hdp.15 (False Positive) (ID1 0.808)
INS,C,1,3,0.000503303143714972,0.000128523663340904,0.00643952927138034,0.000203501581850242,0.000901510430210022,0.0382806013766347,0.000177145336015378,0.00170143832733398,0.000159662163146467,0.000500630653194998,0.000428757733045895,0.00133754301552973,0.00282452441590528,0.000583356617917839,0.000693479416511823
INS,C,1,4,0.00251726701218676,0.000717472776846169,0.00616400366323833,0.000396336416293166,0.00179030034320001,0.0105764567232495,0.000148335342544191,0.00200808283073728,0.000210563228759144,0.000229191781400885,0.000133973485647837,0.00404462358618776,0.00279427543021062,0.000256750480229562,0.00231915684269216
INS,C,1,5+,0.010574279163773,0.000945061151843844,0.00784686253563566,0.000341529664872135,0.0220861887393918,0.00178770473677696,0.00102304672796858,0.00123345196374359,0.000571700042980001,0.000415820628177444,0.000451211879593528,0.0163699166631766,0.0115467889889632,0.000269506896282257,0.0210907545260536
INS,T,1,0,0.00147260589173269,0.00424725023575097,0.0201755021372686,0.00709857840629175,0.00216687757047321,0.000856562860148238,0.0383734465564427,0.037849883873205,0.0124505004219921,0.00615518407360846,0.00125381299397792,0.00577746653378943,0.00716921262296263,0.00428756090341411,0.00221775703419749
INS,T,1,1,1.08783760201353e-05,0.0050874369019033,0.0449697801454583,0.00125823827086817,3.03848470299708e-05,0.296549889536015,0.00476581226248333,0.00296728528851212,0.00919929232343221,0.0136365980736052,0.00135654102751402,0.00247650191788193,0.0347922209353433,0.0121183325059687,2.12639007576682e-05
INS,T,1,2,0.000585023243496471,0.00118900302841421,0.0370061574642989,0.000308369589702433,0.000243288881224334,0.161664890191572,0.0035701035124954,0.00270212567712366,0.00218104484477365,0.0266664301344314,0.000420041566845587,0.00206641132273523,0.00166552133314791,0.0353387376416698,0.000443057565121648
INS,T,1,3,0.00145784594598703,0.000771087073734404,0.0241430960684317,0.000919389226767719,0.00378032380553903,0.114272135662625,0.00782472890696765,0.000786630130817753,0.00171611043669924,0.016206002591537,0.000913156164982549,0.00140340038901001,0.00328333453449552,0.0187570265481124,0.00291879593176521
INS,T,1,4,0.00446343398105313,0.00145636930992322,0.00732585024367387,0.00145644496317435,0.0157060385457166,0.0552122673477524,0.014868143854958,0.00494698292605757,0.00140413913866233,0.00868750613922224,0.00071190790228291,0.00253893408517647,0.00127350259907812,0.0123539987248001,0.0101033025968592
INS,T,1,5+,0.0547971732670141,0.0164800726303427,0.0200742590778715,0.0116378832312993,0.896478603373,0.0117469653071816,0.00895958137050614,0.0330561176776848,0.0296299705910311,0.00200931326374864,0.00613027004173153,0.00955367850796773,0.0165403077885048,0.00183730089224162,0.479473480438685
DEL,repeats,2,0,0.000212369990528949,0.00827272187053901,0.00677780233438212,0.0014609834399264,0.00060779635268943,0.000265766802473949,0.0214225509783482,0.000903306389609494,0.01320099140117,0.0243570590021706,0.067050410911508,0.00355910060935975,0.00124690785326603,0.0314333589631945,0.000369235092994067
DEL,repeats,2,1,0.0028618879213422,0.00911748120290592,0.00831115154992097,0.00259447198987241,0.00160831699425129,0.00153513798188831,0.00519462689564017,0.00673720977590877,0.0039065666545828,0.0244689614434559,0.224297976367944,0.00466170561878607,0.0146145233703867,0.0241733855725452,0.00291528453825328
DEL,repeats,2,2,0.00163048009258043,0.000715883925471045,0.0121343232974737,0.00216674311567087,0.000517690221371505,0.00109927341252302,0.00285582153077006,0.00448968434896374,0.00103591759368168,0.003930833529186,0.049713768490686,0.00108213161790704,0.0054330426520849,0.00548284851120782,0.00121091903009678
DEL,repeats,2,3,0.00074797192339891,0.000151500238680308,0.00719380426080744,0.000437105738742485,0.000448062275546096,8.2293655296938e-05,0.000157054547026539,0.000540027169890868,7.71313380174303e-05,0.000502584208254023,0.0120330055666622,0.000803833615316028,0.00128446531872585,0.000111563426122945,0.000663035551555017
DEL,repeats,2,4,0.000788688072192931,0.000222995118916457,0.00260988841227506,0.000257129921763721,9.93733122479867e-05,0.000197650048378675,9.0586695376767e-05,0.000350496084388471,0.000413626704069014,0.000787914377249286,0.00300870535865515,0.0102790437633924,0.00125563742631885,0.00098645936518301,0.000484965464227888
DEL,repeats,2,5+,3.90002734838634e-06,0.000645245240522355,0.000417647012711523,7.80697623752835e-05,8.77505583198016e-06,0.00471824053835555,0.000719665917296732,0.000194369984607326,0.000103189732338662,0.0204235875887582,0.00233017185712485,0.239718192717981,0.00055341432888362,0.021628583382938,9.99956671317856e-06
DEL,repeats,3,0,1.36716296126868e-05,0.0103692987669486,0.000879974803132495,0.00110791383533618,0.000100167198867528,0.000789059770504273,0.00461587361559618,0.00150366151656555,0.0028493445628412,0.0142904307257854,0.00510587004864936,0.00593206788571831,0.00455054372044253,0.0212291133583338,7.10911571505881e-05
DEL,repeats,3,1,0.00516398895494481,0.00166193339091324,0.000523146220614185,0.00524025265376281,0.0044776037301458,0.000833719514042377,0.00137923761255394,0.00563877967908994,0.00464644730621454,0.00461120294574579,0.0964863192946327,0.00186549184170379,0.0285517942825357,0.00585231239894777,0.00530661840741667
DEL,repeats,3,2,0.00223689913904794,0.000666041005820956,0.000201224495681382,0.000412229047165278,0.000607022207477835,0.000235496864130821,0.000424232349756923,0.00220983929684435,0.000898083947142459,0.00046127295261961,0.0195922008896977,0.000922548147889816,0.00287121748107155,0.00119245073317901,0.00146690752191227
DEL,repeats,3,3,0.000398003772539864,0.000262845089961014,9.14076680773682e-05,2.84013097799731e-05,0.000272688773007858,0.000281884887144039,4.54665441451838e-05,0.000458971841270301,0.000139820724870664,0.000417592865251949,0.00418990868075177,0.00516848044308467,0.00347132487512143,0.00061825588750678,0.000484312278467967
DEL,repeats,3,4,2.38034973305543e-06,2.88772879517711e-05,0.000250313636285906,1.238659122915e-05,4.52924302303073e-06,0.00143726476378671,0.000156817020457213,5.52930900837345e-05,2.50061650782092e-05,0.00509084750447437,0.000795012038641019,0.073586896157557,0.000561128835302393,0.00524680150383751,4.96337969162555e-06
DEL,repeats,3,5+,2.69549655296886e-06,7.39793908097779e-05,0.000211952682939318,0.000100472851418621,5.58822854927484e-06,0.00159525205058794,0.000867199607669448,2.20689977869649e-05,5.38397616260589e-05,0.00662311899991738,0.000312454521117361,0.0842826473916821,0.000671162058433326,0.00961848621126241,6.40080440533605e-06
DEL,repeats,4,0,1.54654371082461e-05,0.00676863039722882,0.00047610611986793,0.00176482782327664,7.43581281793176e-05,0.00027765185480644,0.0019909773949131,0.000188506022763659,0.00220768175557113,0.00943765373498612,0.00813844467853696,0.00199782935342539,0.00181656324829443,0.0121826019955619,3.20622678906222e-05
DEL,repeats,4,1,0.00175336752749248,0.0014670400083054,0.000712512629915787,0.00254268558145948,0.000892469570421055,0.000582818419807275,9.40803153339394e-05,0.00105210630569906,0.00371876259937095,0.00227754690149381,0.0665165707781937,0.00464675926452105,0.00443787132406307,0.00320887074622742,0.00173664411782748
DEL,repeats,4,2,0.000459584554936006,0.00020970779164976,0.000165656090941634,0.00057234969187379,3.62945785086513e-05,0.000323200785610726,0.000200897992947995,0.000684304750368356,0.000686883511829771,6.84563126072723e-05,0.0144100142938864,0.000710496746754734,0.000357100441858506,0.000168407539207911,0.000265534572873688
DEL,repeats,4,3,6.47725839192999e-06,6.99643668164835e-05,0.000121180217218013,0.000222664039247813,7.15626038041126e-06,0.000275197197001205,0.000212249783573708,0.000127710757685223,7.07844253722654e-05,0.0044923577803436,0.00425575580989145,0.0321785665854633,0.000435463586007103,0.00420967441567028,8.38324398878918e-06
DEL,repeats,4,4,3.54454720444929e-06,0.000282472380328233,0.000145920909906709,4.59607028744785e-05,5.41126092804497e-06,0.000921573720694031,0.00027218565456701,1.49387819719141e-05,4.04081182210996e-05,0.00547950552877723,0.000938340375081428,0.0523154315969977,0.000947260182894706,0.00435799155156654,6.65042953651588e-06
DEL,repeats,4,5+,0.000194320486220545,6.37839751823611e-05,3.75559734022683e-05,1.58952849520848e-05,3.92029109292618e-05,0.000256812310990566,8.80728725180651e-05,2.51592604552216e-05,5.42673607606737e-05,0.00117389357455504,0.00026995068766356,0.0242597234208282,0.001597105842013,0.00139957685102089,9.03975808379212e-05
DEL,repeats,5+,0,1.85369222749946e-05,0.247268526415829,0.00269111235225684,0.020461589732647,1.82135639810014e-05,0.00114345725301725,0.0160834980316173,0.00715508866091728,0.00165447747123741,0.0162102196969189,0.00450866238520067,0.00732168960439024,0.0018344284210537,0.0182573824825833,2.04983836887168e-05
DEL,repeats,5+,1,0.00276891755862075,0.000380488724608978,0.000144867117979599,0.00792061067152794,0.000196822542271526,0.00106006150646082,0.00330045147466787,0.000489000149734532,0.00057564904675262,0.000190840103191223,0.0119956863493103,0.00222537202799141,0.019751369578656,0.000332915803777625,0.0015336531215709
DEL,repeats,5+,2,0.000351215749441133,0.000486020370210503,6.71324001564787e-05,0.000472306801410627,8.27799538191218e-05,9.7948360687468e-05,8.62815263077302e-05,0.000139046745619511,0.000156681545649299,0.000504941342052787,0.00303773419953491,0.00313359658637724,0.00252061346567095,0.000421452946954108,0.000266711971409086
DEL,repeats,5+,3,0.000104502958929557,2.60633395120263e-05,6.32333700261731e-05,0.000126458948424108,4.23340392395482e-05,9.84117399670277e-05,0.000107322421573873,0.000230367776079507,4.28437564290526e-05,0.000160829052269495,0.00137328458241317,0.00182750319128017,0.000412523080077592,0.000369102138628002,6.50419081383303e-05
DEL,repeats,5+,4,5.72268342485745e-05,5.98650372333507e-05,4.71806063365363e-05,6.61980626606943e-05,1.32739816928082e-05,4.23303233759931e-05,0.000121722469839272,1.96420110084804e-05,2.27591735472922e-05,5.63840442185667e-05,2.64490560561069e-05,0.000677334523229203,7.7957117494978e-05,4.33413514960531e-05,4.21013585829043e-05
DEL,repeats,5+,5+,7.247009626686e-06,4.2090834863036e-05,4.86764054330725e-05,4.05012603721512e-05,2.51117759575476e-05,5.68829375070297e-05,8.36093524028109e-05,9.49087500455814e-05,9.68386275451188e-05,0.000369286244795399,0.00038917181155283,0.00351371662739875,0.000280970444304816,0.000777871019351803,3.20518668434897e-05
INS,repeats,2,0,0.000334432984953336,0.0020917331302843,0.00281821429466524,0.00215094868575772,0.000342327999637807,0.000242685504846152,0.00944523413231465,0.0258611269422169,0.000993807463218876,0.00729593739976698,0.000245593010566436,0.00813245147767287,0.0252126310831675,0.00642809894071254,0.000464793673419131
INS,repeats,2,1,0.00021313222199143,0.00202308994657673,0.00195791320137193,6.01202195248996e-05,3.5553570660394e-05,0.00014295876962632,0.00233755835038114,0.000131720561927937,0.00234386369564919,0.0193650064033909,0.000378151371529452,0.00310853030474527,0.0398466437329279,0.0192844643690947,0.000148826503209413
INS,repeats,2,2,0.000969104499475908,0.0004478948004964,0.000865704704119552,0.000667763866865849,0.000142248830105481,0.00030115896042086,0.000607296056124678,0.00101849027764925,0.000492669661747076,0.00599641385780836,0.000679385080986647,0.00300647472952937,0.0248358383486084,0.00739150536775137,0.00067433940957861
INS,repeats,2,3,0.000374293246939262,0.000202760427483585,0.00120436708469441,0.000420501814437886,0.000477880262147905,0.000389739545402634,0.000402528359484745,0.00151802746935993,0.000349432335947871,0.00100355410154909,0.000126860292541838,0.00127090718609815,0.00364835249609961,0.00137674857811465,0.000452936479688089
INS,repeats,2,4,0.00222553334506122,0.000139702245100012,0.00035165622047608,0.000162358034124876,0.00265164264864227,0.00056181606705534,0.000151314321601157,0.00308702166106804,0.000203415615773671,0.000270099458295559,0.000155262972056635,0.00196918217441742,0.00207215702674802,6.56555598747976e-05,0.00244132754231043
INS,repeats,2,5+,0.0135017319795861,0.00180300314632208,0.000226284253148009,0.000978991900698086,0.016759670625156,0.000641867968540354,0.00148347218872658,0.0011828168793403,0.00164460915395424,0.000788458331202847,0.000212782155042288,0.0387427407036401,0.00613729588278823,0.00125846042639497,0.0181070310976685
INS,repeats,3,0,2.844593128724e-05,0.000715664300226967,0.000292169666190741,0.00085666004663038,4.10741143824255e-05,8.96451049483309e-05,0.000415008401314757,0.00724751012637622,0.000114215082574319,0.00404556687061665,0.000132282849962432,0.00974190915699292,0.0191628339442343,0.00393875479390875,6.73821437431412e-05
INS,repeats,3,1,0.001075274113388,0.000625777521621535,0.000343009272274186,0.000182882034548063,0.000246586401401594,0.000390603685140192,0.00380242429117717,0.00288176792208763,0.00122456007856924,0.00428876107959629,0.000408182070593157,0.00115748615399322,0.0365728508247924,0.00560220667872177,0.000753150223910934
INS,repeats,3,2,0.000225660162602565,0.000187005747865453,9.47915110433091e-05,0.000765197796716573,3.10412488441741e-05,7.97137598485787e-05,0.000469174356061512,0.000144322803833608,0.000174976081173407,0.000594260920814377,0.000771856591364626,0.000563446417553497,0.00300520627676604,0.000968158668004128,0.00018589375498019
INS,repeats,3,3,2.39005707544756e-05,3.53081896299195e-05,2.22964808577613e-05,0.000289854727818021,0.000128483428364875,0.000153303398948382,1.16585957777594e-05,0.000636880524249645,1.25890215808654e-05,2.39339739566779e-05,3.92603175832836e-05,1.65032661676349e-05,0.000735720296358855,1.55856748966214e-05,7.96200157992322e-05
INS,repeats,3,4,0.000109013455063589,6.37239214046837e-05,5.02278213257617e-05,0.000215527218203205,8.54006257239483e-05,9.54811791179205e-05,1.17773590624225e-05,0.000512968528478572,3.86432237537188e-05,6.62337050550881e-05,0.000187986164989688,0.000111241355441275,0.000718464163580018,5.08314620559491e-05,0.000123880631766842
INS,repeats,3,5+,0.001796927517438,7.43740299202299e-05,6.34675460099752e-05,3.27752335737677e-05,0.00118840244118472,0.000325642919651648,0.000167307777269119,0.0023633122930664,0.000165728201850268,8.9810892009968e-05,8.22901265836545e-05,0.00181753895510349,0.00157477437606392,0.000129270093181164,0.00171637871759453
INS,repeats,4,0,4.59663170737069e-06,0.000704701912067498,7.4541142844019e-05,0.00144910643205187,1.27303879240104e-05,0.000195395770802439,0.000902323849108555,0.00655664798937034,0.000179335915487127,0.00249703524623924,0.000163728673710957,0.00521635548408984,0.0158460022108151,0.00177712107155601,8.74728063842643e-06
INS,repeats,4,1,0.00122690963770964,0.000960095186129846,0.000199137402225746,0.0005246293339779,0.000636467927529805,0.000555529137370503,0.00297077449338354,0.000762586379813512,0.00141161373922133,0.00360029084340552,0.00112543739093287,0.00331910263957287,0.0565763629553462,0.00361816892302027,0.0010906704439886
INS,repeats,4,2,1.37898951221121e-05,9.47271130862375e-05,7.84957897704776e-05,0.00044971527268928,4.58183977420105e-05,9.51305137171726e-05,0.000142060682337825,1.42001338219405e-05,5.55669267580324e-05,0.000454008535304314,0.000331853000203966,0.0012287148735375,0.00682875927390254,0.000422755243757099,3.22682086238456e-05
INS,repeats,4,3,0.000156169263388162,3.18130597690902e-05,8.57523180685465e-05,0.000303937276149255,9.08753411775338e-05,6.30195820201175e-05,3.1066495879785e-05,0.000637242311098612,0.000139766226941743,5.98056900554818e-05,0.00011796880115934,0.000382844636851077,0.000462870385126432,3.27325828026772e-05,0.000137185651258727
INS,repeats,4,4,0.000284423764858006,0.000125309928324049,2.94769019610945e-05,8.83145110670596e-05,0.000273823198914467,0.000127266492942853,2.45345152233154e-05,0.00202858408551206,7.18031174282595e-05,4.26272732639952e-05,0.000367606814143447,0.000273938649263713,0.00185655687367597,3.69821828966497e-05,0.000252383488879364
INS,repeats,4,5+,0.00214249249982186,0.000620758741629917,0.000150027771222639,0.000226037374892177,0.000884527178974224,0.000191964259380835,0.000103838698557089,0.000383418687644435,0.00012189929055225,0.000660389344459099,0.00021344588608915,0.00823108184670303,0.00690894953799242,0.000501452811088757,0.00149436628634205
INS,repeats,5+,0,3.63068277778788e-06,0.000200493826331815,0.000338717997371012,0.00889322747213337,8.85754671518293e-06,0.000971593635357853,0.00288065295420504,0.0025661691941724,0.000143832610868962,0.00490270377518198,0.000115864898973059,0.00962319462441914,0.0664355021585392,0.00439156186915477,1.2225390799532e-05
INS,repeats,5+,1,0.000224214999094329,0.00983448384446399,0.000854033958526813,0.00634177281044653,0.00123207819111431,0.00126115559002541,0.0125122959587388,0.0287674662211302,0.00203525030846352,0.00470179759936626,0.00218560372118182,0.00451605651029718,0.278050097598657,0.00443426349590549,0.000781457713786727
INS,repeats,5+,2,3.14832356709176e-05,0.000101022464809057,0.000124362083397924,0.00120684466629109,0.000152530578393909,0.000943978735048958,6.21923734019014e-05,0.000745386430035556,0.000129587690678559,0.000292395721424312,0.000245267406656654,0.000935314825491194,0.0106324169650117,0.000507865290083605,0.000212202163597118
INS,repeats,5+,3,9.58114694102961e-05,5.32265210666602e-05,7.23106165983036e-05,1.66994711835895e-05,0.000243189469134321,7.0358507907198e-05,3.671764884167e-05,5.26098376205653e-05,7.32745615091399e-05,8.67986738800342e-05,4.68619165539545e-05,0.000287094554840743,0.00381238726416196,0.000167417489006806,0.000151609823422068
INS,repeats,5+,4,2.36954860560504e-05,4.54864470351427e-05,2.73985901048505e-05,2.33240547936084e-05,0.00022047486414164,0.000153165637540945,3.08685570720131e-05,0.00046109733900798,3.73897713885244e-05,0.000130385177771814,9.79065910258728e-05,0.00165608719080313,0.0012235613206829,5.05115996832845e-05,0.000112593415418661
INS,repeats,5+,5+,0.0001135136969627,0.000212363884445324,8.72276267664999e-05,7.1559304204059e-05,9.42884896013339e-05,0.000183335385769575,2.98590691523769e-05,0.000345823004255985,0.000103147810854877,0.000303602342661114,0.000182200433977414,0.00418684748849092,0.00475477512721323,0.000363062832401263,9.86185684914435e-05
DEL,MH,2,1,0.000285373307011715,0.00389339278780863,0.00646728497986049,0.000567070726809556,0.00103087446637934,0.000402689117701681,0.00945730839958873,0.0020991475955126,0.00491329012695607,0.0289565113727261,0.198747461870561,0.00617074248038797,0.00259654044989783,0.0289995414011311,0.000786805932222255
DEL,MH,3,1,1.52371094773327e-05,0.00972202542456292,0.000537369484430368,0.000976852712240684,7.51040713795615e-05,0.000286030253131451,0.000709422583994541,0.00154933710624759,0.00375911621966313,0.0131500283376614,0.00731673311929385,0.0147533750346997,0.0052474884713807,0.0125541373729534,6.40954128492735e-05
DEL,MH,3,2,0.0025623610356765,0.00352294162318288,0.000576468092125933,0.00421923870486864,0.00138366259202738,0.0011366568489956,0.00117995282088929,0.00365136392209987,0.00199952481998129,0.00877758608372537,0.0517899066820447,0.00597021222733218,0.0232216793871434,0.00923929698423931,0.00247112238192616
DEL,MH,4,1,0.000151130332347855,0.00571048283455162,0.000191389104361692,0.00255415120693836,5.87715815556968e-05,7.67331039422218e-05,0.0015478121981928,0.000145589057804991,0.0026037643186758,0.00822773052221674,0.0109737534320061,0.00357202297815139,0.000609649020409945,0.008986563823095,0.00019992684777135
DEL,MH,4,2,0.00048687039044582,0.00170353178479932,0.00037981295532849,0.00880213944749561,0.000117711670129218,0.000347546983434078,0.000392631419096154,0.0012318842207314,0.00286036572092847,0.00840817701061788,0.0298881095976749,0.00494895586481708,0.000940966769763601,0.00599744233477355,0.0003727860104851
DEL,MH,4,3,0.000601406776438001,0.00118814511730453,0.000236942187610804,0.00481898115613305,0.000100143227157879,0.000657422483816385,0.000713262596865314,0.00291371068596098,0.00183531417584407,0.00302985276617021,0.0406256874860436,0.000531918951525704,0.00105668436604521,0.00280397829282948,0.000479099273645162
DEL,MH,5+,1,0.000582020119895864,0.302199603613153,0.00167060561404488,0.0664173108990182,4.79666859567014e-05,0.000166553541590927,0.00831218291192689,0.00780586782994806,0.000426052231863115,0.00770260439420977,0.000685108195862423,0.00654354503546723,0.00221020608897871,0.00943487378569676,0.00014646338530091
DEL,MH,5+,2,7.91626935921365e-05,0.111640542355412,0.00259673943078457,0.250766621710622,2.50807537450611e-05,0.000257463546734812,0.00807740769202875,0.00484575798060711,0.000146767114733966,0.00835992887983375,0.000462319982208001,0.00146513194594838,0.00127695382563388,0.00734328611507218,5.50527424722843e-05
DEL,MH,5+,3,2.37132600632472e-05,0.0427721466866093,0.00124219236047805,0.223735451521295,1.9954333131665e-05,0.00071593351068403,0.00333996006069912,0.00162166432713683,0.00071507151752732,0.00606524450431915,0.00170000305942443,0.00327114975297257,0.000828700400037761,0.00733156925173064,3.40967127097378e-05
DEL,MH,5+,4,0.00039780415676673,0.0148143850204136,0.000618622696410116,0.126256404965128,8.55641973897862e-05,0.000367084055761459,0.00037532167035651,0.000285133260341832,0.000472149095433943,0.00258790480132012,0.00387056638461979,0.00102686124536449,0.000620814753384486,0.00178457310326202,0.000168197413388967
DEL,MH,5+,5+,0.00201430977799646,0.0107696961767687,0.000168928700315269,0.100855970516654,0.000582229819298842,0.000576255967307565,0.0119728335320375,0.000489829244596747,0.000379070824984408,0.000719785606807599,0.000463960524984208,0.00925054776053014,0.0345981401949131,0.00097160480428105,0.00183425378474707
