"ex.sig","ref.sig","sim"
"hdp.1","SBS40",0.999443489728878
"hdp.2","SBS5",0.999657735812041
"hdp.3","SBS1",0.999885021951945
"hdp.4","SBS18",0.998908899498022
"hdp.5","SBS13",0.999811385115709
"hdp.6","SBS12",0.99960729583915
"hdp.7","SBS7b",0.999964936242605
"hdp.8","SBS44",0.999358784419372
"hdp.9","SBS41",0.999255325837529
"hdp.10","SBS17a",0.998529072996852
"hdp.11","SBS28",0.999228559234688
"hdp.12","SBS16",0.999496106705015
"hdp.13","SBS4",0.99997727799569
"hdp.14","SBS17b",0.999589240294549
"hdp.15","SBS7d",0.999899520796749
"hdp.16","SBS22",0.998627129253132
"hdp.17","SBS29",0.998733345747184
"hdp.18","SBS2",0.999941078911882
"hdp.19","SBS7a",0.999999188082679
"hdp.20","SBS7c",0.999998148592685
"hdp.21","SBS3",0.999898931677541
"hdp.22","SBS35",0.998230922575159
