Type,Subtype,Indel_size,Repeat_MH_size,hdp.1 (ID2 0.997),hdp.2 (ID8 0.998),hdp.3 (ID5 0.977),hdp.4 (ID6 0.999),hdp.5 (ID9 0.997),hdp.6 (ID1 1),hdp.7 (ID14 0.915),hdp.8 (ID11 0.999),hdp.9 (ID13 0.999),hdp.10 (ID4 0.998),hdp.11 (False Positive) (ID3 0.963),hdp.12 (ID12 0.993),hdp.13 (ID10 0.987),hdp.14 (ID3 0.969),hdp.15 (False Positive) (ID5 0.974)
DEL,C,1,0,0.00458698456645466,0.0389153202180108,0.0198160105924222,0.0301806054358705,0.321963014950521,0.000245612691950497,0.0124149254125118,0.00273780685275268,0.0509270093198793,0.00809057535027864,0.108736172911705,0.0478842781481765,0.0103211977996249,0.112891242099505,0.019594886987011
DEL,C,1,1,0.000132976999711292,0.0221184787689563,0.0264177833064868,0.00555686884465018,0.094276381103239,0.000744361648550606,0.00158186233868794,0.00125023819617207,0.0146658091845173,0.0026905029804963,0.306574657059638,0.0114986396774153,0.0234349039608844,0.152567966082199,0.0280860029627249
DEL,C,1,2,3.58776152247315e-06,0.00289549345388313,0.0277057757480358,0.00788701544786206,0.00265757306733466,1.19418123314823e-05,0.000995075433275969,0.000200380883018868,0.0063383538212028,0.00149885243113789,0.146598834817809,0.00199642196502665,0.017329723971521,0.231536866562834,0.026404702185096
DEL,C,1,3,0.00244993378639407,0.0057981278885533,0.0132520674547889,0.000891617177702398,0.00939948350621087,0.00171664197511431,0.000773422775355106,0.000410924468138122,0.00571710593569637,0.0013350864921237,0.0540042110524506,0.00570446938956846,0.0076332852996953,0.0645727720673315,0.015580294656613
DEL,C,1,4,0.0033279240040659,0.00101125732580028,0.00228178736335952,0.002995234592297,0.0112813373290505,0.000826530717612036,0.00275749684536796,0.000246163228653821,0.00327892481744471,0.00166524563120579,0.0389291817237078,0.00307167878769928,0.00399093556170794,0.04407135744619,0.00271222459952659
DEL,C,1,5+,0.013811035989016,0.000650831219399142,0.00204618816779003,0.00169324127088912,0.00113062377569225,0.00333418089953548,0.00529592818381684,0.000756431246459678,0.00137248786904648,0.00240784722341856,0.0219885547982767,0.0344875336137961,0.00628902733089866,0.0226066028060854,0.00240909723921903
DEL,T,1,0,0.00712517914078418,0.0358457736345684,0.0708158337984021,0.00364174322439144,0.0973156264519218,0.0010987031086531,0.023501093078819,0.000638481169366173,0.0484578326375738,0.00397458307587739,0.0293915461042795,0.0246665930698748,0.0329275818482732,0.0427061671790984,0.147900980372089
DEL,T,1,1,4.4401612048477e-06,0.00950169005825789,0.110590069632541,0.000240999025435402,0.044701551083488,1.07538798000432e-05,0.00069952351447256,0.00104112491727435,0.531369491338501,0.000821569553026954,0.0135112346737882,0.00385890802619174,0.00117811146539607,0.0109240219218742,0.0965670580891976
DEL,T,1,2,0.00581775433441248,0.00866415651956473,0.155637848766068,0.0118749722286332,0.078805280324141,0.000813026050646568,0.0120395328104671,0.000699131171777619,0.0216363086076408,0.000941009844835088,0.0177857856057258,0.0210646327282882,0.00293652881736677,0.013385493801629,0.0907616753260366
DEL,T,1,3,0.0162810558089511,0.00847053452367105,0.0819765997036072,0.0217900277707585,0.117190632682274,0.00279341349918183,0.0226938267583824,0.00158428997817553,0.0591949321267392,0.00130378455328386,0.0150530056074538,0.0163287176348812,0.00741081794768437,0.0169320905348583,0.0795160996016341
DEL,T,1,4,0.0364369351257166,0.00134181085200805,0.0543883836939047,0.0177228167305542,0.0887225198454186,0.00408055028311349,0.0209183793418279,0.00123643699578883,0.0168293229704408,0.00117340985118555,0.0160033389260809,0.0381421143794156,0.00935107118231139,0.0122716465846493,0.0494062768706732
DEL,T,1,5+,0.777071298427009,0.00869992938305359,0.0289782411410536,0.00353292745603276,0.00282627829183132,0.00228214540454885,0.0742745933182885,0.00663985787674404,0.00840030518288954,0.00564594647210823,0.00712262738499279,0.00569985356289891,0.00297937289148823,0.00775653689899852,0.0226203704329104
INS,C,1,0,3.42416966423965e-06,0.00295827065589246,0.000324344992084869,0.00226118236600027,6.89188788959592e-05,9.44097323442181e-06,0.569487318575472,0.000315570720035725,0.00201943368206871,0.000199158898637654,0.0017789904496374,0.00134966771817763,0.000439101473272941,0.00263367184413367,0.00054392932440312
INS,C,1,1,0.000194015969973638,0.00201474983696242,0.00146803226618389,0.00158657759335765,0.00026158877201018,2.3242453531073e-05,0.0157849001744026,0.166347035047973,0.00164750642589653,0.000120428642395003,0.000685983696430327,0.00250077795911993,0.00206375680979403,0.00204764838780524,0.00112744362807639
INS,C,1,2,7.44574765287856e-06,0.0013364193940883,0.00287276584316733,0.000254695623589473,0.000711315508907132,1.53819943050324e-05,0.00131183597366383,0.0938382884744971,0.0017105512275697,0.000169671021001562,0.00265973140766057,0.00400622982739501,0.00117449083941397,0.000919892970273114,0.0031246431100249
INS,C,1,3,0.000503554284468747,0.000131804940398165,0.000529772509308203,0.000192209287913024,0.00017123974732016,0.000901544344009824,0.00170136765676484,0.0383033873214545,0.00017095853601346,0.000434348806011814,0.00614237039077377,0.00139328728020491,0.0028254962872492,0.0066913320336091,0.000395940022221211
INS,C,1,4,0.00249867290078899,0.000709590094982189,0.000212583690951122,0.000386449003227095,0.000224087065928033,0.00177994404025446,0.00197598170234446,0.0105915806755693,0.000149914333412248,0.000134365636746555,0.00582144124388523,0.0040052297316166,0.00272693480218107,0.00637037528004864,0.000262078084832557
INS,C,1,5+,0.0106795010303409,0.000991186604300707,0.000315078495292828,0.00033892997260018,0.000685974476901975,0.0222848542574922,0.00114673963996816,0.00182118130948098,0.00104936130893887,0.000462585606955666,0.00664642125800782,0.0161840883992352,0.0120983217191698,0.00864638211632906,0.000459786430336134
INS,T,1,0,0.00148282442026749,0.00419639265461779,0.00513185678099537,0.00720313181125087,0.012403866577381,0.00219017809952485,0.0378018861143048,0.000839489379675188,0.0381829543754078,0.00130283373499776,0.0180103171194329,0.00569793030178659,0.00743093253647378,0.0215229095968977,0.00592426402229896
INS,T,1,1,9.4591859080601e-06,0.00511789980583607,0.0128190595295312,0.00125244927064331,0.009156534387151,3.14071973620791e-05,0.00296616862355309,0.296344744550571,0.0048335811384939,0.00135180087673203,0.0379065534285311,0.00253655061580898,0.0346143912641536,0.0504533760207903,0.0145586258054467
INS,T,1,2,0.000582161165822767,0.00119849112365459,0.0320874379859617,0.000298589084116782,0.00219393582851734,0.000238243299173988,0.00268245442474043,0.161580200807967,0.00371472615541111,0.00041032813352081,0.0323114562701051,0.0021015089522035,0.00164597680063787,0.0409847547331614,0.029039798591213
INS,T,1,3,0.00148739174599372,0.000772775054313188,0.0178369038514212,0.000898062635657255,0.00175053700621946,0.00383737050958931,0.000780582565336806,0.114066344026386,0.00796683558549879,0.000899911975495011,0.0224332845448354,0.0014348297202309,0.00328451120342366,0.0253269450531791,0.0196622935941733
INS,T,1,4,0.00455133147608799,0.00147619477033809,0.01084781533734,0.00146162114379491,0.00146025021833194,0.0157289785980791,0.00487208666679091,0.0552399820473985,0.0148571875239821,0.000688567589874941,0.00652222436128788,0.00261048077296633,0.00124328273307377,0.00796576388221845,0.0115266484121177
INS,T,1,5+,0.0587704313671781,0.0171075194196603,0.00195512299639486,0.0111695460546964,0.0313810726484964,0.89500130603639,0.0321489160506653,0.0118853051994943,0.00903641181691782,0.0062863851416327,0.0184918505182341,0.0099308741491012,0.0161481930260307,0.0206320969012015,0.0017899964129899
DEL,repeats,2,0,0.000212545562758248,0.00830864266910276,0.0284902657915811,0.00142965610629479,0.0131072596043497,0.000601288114026542,0.000895560369160577,0.000262950506938165,0.0214945114631781,0.0670650920565375,0.00697565964959506,0.00357072658112258,0.00124871367204692,0.00653850400598678,0.0294573447164146
DEL,repeats,2,1,0.00285548727536794,0.00915286586744489,0.0243154768292238,0.00258504229554661,0.00388587248501797,0.00161724414871012,0.00670496281895492,0.00149769371904359,0.00530927572840112,0.224405426114782,0.00634692463517007,0.00475360909564031,0.0147192526384306,0.00979748563893009,0.0271442259062563
DEL,repeats,2,2,0.00162107676067041,0.000724996003019844,0.0047979856277581,0.00220308132092902,0.00103491616549625,0.000522113667338534,0.00448389368391756,0.00107645599025545,0.00290190480570562,0.0497100560956516,0.0129548531059694,0.00111379897536341,0.00529737810358048,0.0114050152557357,0.0039049634640051
DEL,repeats,2,3,0.000746268305293942,0.000156505624306518,0.000248412971589456,0.000439578069615894,8.01521861782584e-05,0.000447762946687279,0.000537194830685783,8.44507997996367e-05,0.000150158239330204,0.0120381476803706,0.0069570206949113,0.000809077484728345,0.0012700351361637,0.00730411493490873,0.000184418826250067
DEL,repeats,2,4,0.000783970598937431,0.000229309474302358,0.000896139116862278,0.00025759932402719,0.000416983555453626,0.000103064184211341,0.000347445354595142,0.000189390108895486,9.00500649092185e-05,0.002995090111989,0.00213928943458227,0.0102062082099401,0.00124408731662535,0.0029627039662497,0.000812622522020257
DEL,repeats,2,5+,3.33939331665306e-06,0.000649749094199347,0.0212197187152368,7.67236601690151e-05,0.000110814037620829,8.46902843597162e-06,0.000190396263841089,0.00473403756927638,0.000791591778606637,0.00231228998566529,0.000265915320376832,0.239544325591182,0.000565018799094683,0.000547508869595593,0.0222241700340753
DEL,repeats,3,0,1.31310614629043e-05,0.010429973996758,0.018303888198068,0.00103563423069708,0.00281324060571772,9.87519008253446e-05,0.00150104395303316,0.000801046763334958,0.00471509164355105,0.00508704047061702,0.000523514899382031,0.00592649065237402,0.0045326214378069,0.0012703438330871,0.0170692957039457
DEL,repeats,3,1,0.00515188844702183,0.00166560153135527,0.00538876165738665,0.00532427541014667,0.00466328281013859,0.00450215833790789,0.00560163316614472,0.000829201212116771,0.0014168202086941,0.0965019758066539,0.000457196861943251,0.00182325153447388,0.0285679458740553,0.000678560245448255,0.00624923981629682
DEL,repeats,3,2,0.00223078891482838,0.000661075686467728,0.000909811105598672,0.000385045818378702,0.000902298517625579,0.000611677939031359,0.00219698757251487,0.00023214873699193,0.000437869660150665,0.0195926491787914,0.000142413567662176,0.000928704325914289,0.00292948871129048,0.000255565282286028,0.000927082534694668
DEL,repeats,3,3,0.000399844331816079,0.000260311228617245,0.000546681500367345,2.82745802398886e-05,0.00014440066126204,0.000278131071486067,0.000459354676998184,0.00027978797140572,4.68396924841991e-05,0.00420514399949026,0.00017272704363096,0.00511941335920248,0.00351663355805352,3.98735303332541e-05,0.000752676607141135
DEL,repeats,3,4,2.01012667910394e-06,3.07577969429528e-05,0.00525389462927203,1.24096694684537e-05,2.67467690016344e-05,4.3577902353993e-06,5.32471775949956e-05,0.00143532483985714,0.000167582878108954,0.000792832321406206,0.000219399142079255,0.0732532461762684,0.000570449738067825,0.000313714646718732,0.00644918843187437
DEL,repeats,3,5+,2.3982433953988e-06,7.57783873807822e-05,0.00833909012521062,9.78146910020015e-05,5.50503392739947e-05,5.15178287648126e-06,2.23367397538329e-05,0.00159683652397848,0.000920061903712227,0.000307364521749474,0.000193704800575496,0.0840890531439357,0.000680878830521716,0.00027591028976883,0.00830647802063039
DEL,repeats,4,0,1.42291800902369e-05,0.00677141847706997,0.0110525562843901,0.00177017851796184,0.00220703645807854,7.24774685519365e-05,0.000189102688340193,0.000271846007912454,0.00207722962838748,0.00810979188827145,0.000634809403630046,0.00196726532656397,0.00178295715029379,0.000430544649831216,0.0122454502795903
DEL,repeats,4,1,0.00174897247804823,0.00146954867450554,0.00278833751677924,0.00254762403292277,0.0037003319864023,0.000892604625325546,0.00103666538978731,0.000574242854855084,9.53379452104966e-05,0.0665636980505886,0.00126665632439645,0.00466698541514168,0.00433710763477378,0.000288196705777548,0.00241306991607056
DEL,repeats,4,2,0.000454809871552104,0.000212767421932552,0.000120391840297458,0.000570455472585154,0.000699750699467454,3.66995760270154e-05,0.000681985037332514,0.000318243134291752,0.000200529689506401,0.0144177080597776,0.000218320694370122,0.000677526424646053,0.00033591363278324,0.000136179570427079,0.00015320714640482
DEL,repeats,4,3,5.95686304838906e-06,7.04095826455696e-05,0.00424902436232864,0.000220970521857558,7.43236229301771e-05,7.09567247338163e-06,0.000126710232785379,0.000269625269305332,0.000229222781694701,0.00425449897499912,0.000223621979494538,0.0320265286944788,0.000453382831313426,6.23380424438687e-05,0.00346729873390454
DEL,repeats,4,4,2.99167782850493e-06,0.000279590831210686,0.00477835236146064,4.49559877824506e-05,4.13916111440417e-05,5.12393540147325e-06,1.49964508650312e-05,0.000912259345332281,0.000288911437936803,0.00093491710134388,0.000243963062490308,0.0520882961483619,0.000993057248533445,9.16420114405379e-05,0.00403317703346273
DEL,repeats,4,5+,0.000191703827556257,6.46574163258887e-05,0.00133842014054835,1.59919814609812e-05,5.57888757258754e-05,3.81272685262064e-05,2.4818599726481e-05,0.000253954633597452,8.73573435749884e-05,0.000263852074393374,5.56050237498548e-05,0.0240726131079476,0.00157557573987492,2.81743121765686e-05,0.00196181146433591
DEL,repeats,5+,0,1.69546072021027e-05,0.247835025569782,0.0173902371406996,0.0205955741035504,0.00169170586385942,1.73136581811976e-05,0.00715614992040675,0.00114005443093059,0.0162047091832666,0.00442627180484365,0.00311656445591881,0.00696512858346819,0.00184289862488625,0.00228751591418026,0.0159298824855892
DEL,repeats,5+,1,0.00275296750315756,0.000370383052281372,0.000258315426009828,0.00793800323795042,0.000590149372270452,0.000198462841521697,0.000485286353318458,0.00106665713798335,0.00329060303279643,0.0120075463444784,0.000254656586160394,0.00220751910471426,0.0198838744560009,7.12746345157537e-05,0.000132503338621127
DEL,repeats,5+,2,0.000352317254265562,0.00048019697815231,0.000453624835360968,0.000469874966361753,0.000161168795703605,8.52139527312083e-05,0.000140067151910904,9.62696459460128e-05,8.91329786577053e-05,0.0030456961641901,0.000103842820378278,0.00313806976129637,0.00248012879773494,4.70429364885461e-05,0.000446685104080782
DEL,repeats,5+,3,0.000103133738415166,2.68719045185697e-05,0.00027965191446759,0.000127589786831213,4.47611837057475e-05,4.13731973814079e-05,0.000225352885516447,0.000100435099152591,0.000110440599650309,0.00137488324170385,3.03069792958374e-05,0.00182894438736633,0.000489589091134374,0.000105030122466879,0.000167731521084602
DEL,repeats,5+,4,5.66306001878428e-05,6.19721426819541e-05,4.70960732232899e-05,6.63254926797617e-05,2.32471133148815e-05,1.36411875136782e-05,1.95540482693487e-05,4.24951506345817e-05,0.000128333537791534,2.58347336947519e-05,2.62530553771659e-05,0.000660755587746673,8.06595010455563e-05,6.65379051760249e-05,6.64347063361695e-05
