Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13
DEL,C,1,0,0.0209858955345887,0.0193359647930534,0.0683365737642362,0.00413995370939323,0.00837421024531609,0.0202821248903638,0.014316243882632,0.00734612247139361,0.00791879993283957,0.0212154397885761,0.302811842005448,0.00486549184964751,0.0357718265546901
DEL,C,1,1,0.00593503962329447,0.000620431711630561,0.316328996706012,0.000210608945488108,0.0074884742811133,0.0213178544155404,0.0020473147693031,0.00216911670273004,0.0387572393038556,0.00595666652015405,0.0867161517880877,0.00430929981602879,0.0241164082916804
DEL,C,1,2,0.0126804708487244,1.90405399449116e-05,0.135715778900897,5.08710950157317e-06,0.0020685758084844,0.0258016213347708,3.6330220332101e-05,0.000375543275605364,0.0135354795085211,0.0309700848060431,0.00243101396263244,0.000116467562595373,0.0247545226194403
DEL,C,1,3,0.0137982863516444,0.00511617331793136,0.0565845966262806,0.00322002929926921,0.00383139974957249,0.0125888067375013,0.0208257645374308,0.00281834599758554,0.021489964136881,0.0255266251602611,0.00972182468523039,0.0102348841741974,0.0112044249359348
DEL,C,1,4,0.00871342137956618,0.030823669380855,0.0409960939904206,0.0034826847951136,0.0032450434515847,0.0032898959498536,0.0234821447652427,0.00905555294761614,0.00126451921048984,0.00620367441264433,0.00884497672257117,0.00673610351827115,0.00423337477482049
DEL,C,1,5+,0.0203206835339879,0.199730388589749,0.0222232768109754,0.00968987916038296,0.00158576777969298,0.0022093273707085,0.00412668561536982,0.00223377391763379,0.00234283750973895,0.00480148675226718,0.00155958454427174,0.0316078703549646,0.00360921523355238
DEL,T,1,0,0.0277838694310993,0.061238988358324,0.0344913581670628,0.00820124986558179,0.0244454705711267,0.0750563389280785,0.0161840446220589,0.0115151842597767,0.00601012621859804,0.279895229033271,0.0801460074571919,0.0234480103061908,0.0108403318701951
DEL,T,1,1,0.0089656054534002,1.95017294937503e-05,0.0204232881703,4.41448783448455e-06,0.00709817695875775,0.094154369369171,4.27414356848247e-05,0.00032771465088204,0.0506590002520804,0.0806155758595906,0.0332928111216578,0.000156874676148869,0.203805850861391
DEL,T,1,2,0.0185076761056057,0.0560835480445201,0.00879050835569026,0.00721016469520277,0.01507810725598,0.0850144031959306,0.0500117538948133,0.0706437644316232,0.313234767324348,0.00522059538188101,0.0520352371123111,0.00398604290760082,0.0215208180042118
DEL,T,1,3,0.0530242171401351,0.131757308091946,0.00948562991450057,0.0125742245356228,0.0106405518690349,0.0862163058673772,0.00693266086807856,0.431472652212384,0.0106907687810154,0.0765148734038121,0.0690195048470473,0.0230677080609815,0.106143277598762
DEL,T,1,4,0.504430285989811,0.00510912370625625,0.0148751435302492,0.0492350048484594,0.0209342739309153,0.0403580289062065,0.0183339388370055,0.267170697704492,0.0319163001741688,0.016747011297361,0.04930811564066,0.0261434024691123,0.0476784309745515
DEL,T,1,5+,0.0155919468734984,0.0121976729561282,0.0136227240049091,0.490311012226584,0.0131419822006215,0.0209417214989582,0.00983266727929391,0.00772786575390755,0.0225888697604688,0.012071195227238,0.00222957160988776,0.0145109075437704,0.0319069850049476
INS,C,1,0,0.000429470203896685,1.98970348213263e-05,0.00232041199363273,4.8912002781493e-06,0.00091190750476891,0.000588806848283391,3.6330220332101e-05,0.000390600435240485,0.00127778659728586,0.00325938985955218,0.000345511883505122,0.000197281789702366,0.000449090401644128
INS,C,1,1,0.00211182117773593,0.00301743144960901,0.00144105773884222,0.000230310883057102,0.00233233942166812,0.00122904428533735,0.00144466052614707,0.00149065880387695,0.00187710648358893,0.00425856464270835,0.000243197017633218,0.000703559153637353,0.00166442544338163
INS,C,1,2,0.00135703248122572,0.000135194422030998,0.00110009443788296,1.64890263048424e-05,0.000752830053849652,0.00272471338386493,0.000175239886307781,0.00105222974391314,0.001753582537557,0.00509987723893463,0.00034774304880451,0.00017351289937678,0.00518356887321442
INS,C,1,3,0.0010965494662536,0.00540356029107913,0.00685415383073786,0.000702341096282024,0.000180697419213006,0.000509292997793193,0.00404547688756865,0.00111245838245363,0.000518343077237693,0.000692736420292286,0.00071492910950368,0.00640809283177806,0.00198601984116916
INS,C,1,4,0.00384920450499721,0.0278510392017046,0.00560257653668878,0.00300546298746794,0.000993608227057914,0.000234719569106385,0.0289637338918214,0.00242331698598178,0.000861007653452197,0.000994841311358091,0.000885772623856767,0.00960976235863452,0.000337452109709994
INS,C,1,5+,0.0176402292831458,0.0679125328984623,0.0075842711794715,0.0156967171628567,0.00381683471830092,0.00472433024398068,0.0103241937896694,0.00211420235582548,0.00174717759220719,0.00122080091225772,0.00767202125089326,0.268731074021078,0.00124324461472103
INS,T,1,0,0.00535530671641605,0.00425849252553392,0.021951311688853,0.00237961138231804,0.00903521232857072,0.00464135445294319,0.0078003120124805,0.00630806417184293,0.00941572716030801,0.00539269611900456,0.0132174232335705,0.0125000594222258,0.00235201583233958
INS,T,1,1,0.00598177303557839,4.18364805017953e-05,0.0481948068018599,1.96823466466515e-05,0.00195205555831179,0.0115587270992979,0.000203021819502917,0.00115408700026837,0.00790919251481487,0.00669521392802599,0.00819634509624928,0.00041595558069776,0.0129424301626367
INS,T,1,2,0.0125727920874576,0.00535757310463778,0.0353650219617208,0.000763399470915797,0.00153854521736716,0.0244232981730343,0.00772978864360054,0.00180597344094183,0.0668173048813461,0.0537400028353287,0.00253906611070277,0.00398604290760082,0.0378631416030244
INS,T,1,3,0.00465669147773436,0.0031177072343708,0.0230901271704462,0.0028500090186811,0.000880501656089571,0.0191865453370057,0.0221870792639925,0.00265626010268983,0.0137033805759052,0.0299758625620847,0.00344045689165525,0.0433568328429019,0.0279095729835334
INS,T,1,4,0.00525509700217349,0.0162772898209339,0.0100295493609084,0.0106490376576513,0.00184384192753624,0.0142772089901777,0.0368025131964183,0.00354817538225257,0.0106070469953715,0.0129298417106566,0.0096838948751408,0.12150894423343,0.00999733590439703
INS,T,1,5+,0.00657084225123716,0.0100813400007287,0.0141076332717641,0.301588947224778,0.0394415357368973,0.145625005867989,0.00917658624153185,0.00450031930035579,0.0034193258246024,0.00337453639590103,0.185553905909847,0.0138430017256214,0.00466026437977317
DEL,repeats,2,0,0.00753559415854131,0.000824936334429888,0.00688107283853757,0.000437537129287425,0.00152386639678877,0.0224782414959438,0.00360524010001496,0.00233120259762575,0.0122595228956209,0.0112664076075955,0.0121770627282562,0.0032230615281495,0.0352935579631086
DEL,repeats,2,1,0.0154158018478422,0.0195917932242163,0.0116946190274734,0.00266714081922981,0.00405271995131638,0.0231183127598515,0.0106832218494219,0.0493715407282882,0.0105416250535842,0.0236626132196891,0.00398964229320444,0.0164433183272406,0.0263377565777789
DEL,repeats,2,2,0.007962315338186,0.0117520320835075,0.0124005168276732,0.00201012658694062,0.00213309434544522,0.00438231821343262,0.00609706580044024,0.0113849841146966,0.00461018816356949,0.00336463131750543,0.000389178975793132,0.00351779576818677,0.00537639865019156
DEL,repeats,2,3,0.0012711903088285,0.00444784377744284,0.0064695672680414,0.000840783614168226,0.000537882053287077,0.000444263906552864,0.00447075417263266,0.00109651550754585,0.000407629021905371,0.00191106106295111,0.000444639370377902,0.0019989636763818,0.000444650242305838
DEL,repeats,2,4,0.00163732921816505,0.00577494964633679,0.00271597995662293,0.00074725655090567,0.000758178151269684,0.000496193014762241,0.00660782595687389,0.0011709155904488,0.0015211745205784,0.00148947616373837,0.000504243357661535,0.00232222058480978,0.00147603582574278
DEL,repeats,2,5+,0.0105786602687363,2.12806034678423e-05,0.000946063292169819,3.5394266365246e-06,0.000392117951264495,0.0165044830606834,7.69345842326844e-05,0.000369343268696785,0.0312634532445852,0.014646515610094,0.000420734027884466,0.000180643566474456,0.0222090427016467
DEL,repeats,3,0,0.00376522959435606,0.000860579698132993,0.00170724601813562,3.20442186446978e-05,0.00115484767480655,0.0146232368717606,0.000517171371786378,0.000722743662485795,0.0130843883574563,0.00547007954397019,0.00237842220914689,0.000453985805218698,0.0283009413137797
DEL,repeats,3,1,0.0138245836213758,0.0178236583781901,0.000707182742810422,0.00781600090802619,0.00528244099000338,0.00571801796315094,0.0226550979847413,0.00754186554665018,0.00661676604244374,0.00885761635526545,0.00379553091215775,0.0856393118430873,0.00416169791693096
