Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10
DEL,C,1,0,0.000507108293730291,1.42619933830972e-194,0.109875793531346,0.0359086029692899,2.2042319542063e-137,0.0243209004059506,0.3712895827567,0.0165930681806549,0.00530048198984148,0.00469721211001771
DEL,C,1,1,0,0.000590597508125522,0.228874199176607,0.0207927751889983,8.32014335170196e-224,0.00134719151696483,0.107233329343481,0.0207935851845277,4.25113809452527e-73,2.39782477614187e-05
DEL,C,1,2,0,0,0.200570369173008,2.25468592615313e-183,0.0055402007448101,0.00823025173047529,0,0.0211619653552352,0,0
DEL,C,1,3,0,0.00190506540206814,0.0721224311282605,0.00449310983944312,0.00395742898228433,0.000207547843259386,0.0107360255992192,0.0122942423144505,0.000284874609664456,0.0024763138169016
DEL,C,1,4,0.000362835692990737,0.000664191665397373,0.0487306790900328,0.000221744754832917,0.00271115302240341,0.00227930363105326,0.0138986663916678,0.000943840436187276,0.000606311312115126,0.00387647052700362
DEL,C,1,5+,8.31097248762783e-103,0.00343455019899261,0.0248637306441985,0.000376827974771551,0.000377250896178573,0.0011447531985214,2.1520639455131e-298,0.00228704135530186,0.00201032661811781,0.0146209612999334
DEL,T,1,0,0.00749942775725533,0.00126414983152259,0.0317587084000205,0.0330078312115652,0.0337959499051451,1.71362622976118e-126,0.117184825169806,0.109276699243727,0.00299010037350305,0.00789341410978922
DEL,T,1,1,0,0,5.45125054935606e-07,1.34115436594923e-67,0.710309755136674,0,3.33834409756879e-99,0.0904699673066397,0,0
DEL,T,1,2,0.00252571827490463,0.000886120071833915,0.010547887648342,0.0068814305318511,3.46429893763644e-96,0.0108889720681975,0.0970681995180372,0.125499241339265,0,0.00703917937920071
DEL,T,1,3,0.00506975698543434,0.00232601898271075,0.010821313841598,0.00664483893958553,0.0478085340667344,0.022294378653906,0.124809310763917,0.0956774228957988,0,0.0202278973892765
DEL,T,1,4,0.00287077868317331,0.00432210497037782,0.00843766723162962,9.35743419689659e-95,1.47883472808347e-65,0.0175818598428261,0.10492264978438,0.0571907861456557,9.82290514577032e-301,0.0471400367472546
DEL,T,1,5+,2.48406142223508e-105,1.85559285453236e-31,0.00888217952251843,0.0119412373329586,7.98221352986409e-130,5.18916959484735e-17,5.03823756784087e-89,0.0320751197623623,4.84850563534444e-173,0.81519309785371
INS,C,1,0,0.373896053413541,0,0,0,0,0.000456837509800655,0,0,0,0
INS,C,1,1,0.104361527750951,0,0.00189692877077153,0.00114109082103833,3.33733742544682e-109,0.00134257762545758,0,0.00210636256310577,0,0.000211454206001293
INS,C,1,2,0.0502707491524391,0,0.00219753350261019,0.000334105879941331,0,0,0,0.00461025270564922,0,2.1316414604208e-05
INS,C,1,3,0.0204942575346253,0.000572791204060054,0.00802469419112673,0,0,0,0,0.000121340057905629,0.000219952559489194,0.000483947809671028
INS,C,1,4,0.00702616794238915,0.00167729930238112,0.00845877464248886,0,0,0.000187583078835814,0,0,0,0.00294081314543632
INS,C,1,5+,9.12542402185467e-259,0.0244702966118207,0.00776351509365827,1.73280107910241e-237,0.000373987543150184,0,2.52593706079761e-149,3.35980307160259e-48,8.47603186679923e-05,0.0090391941322322
INS,T,1,0,0.0269707349370251,0.00238682684850725,0.0185590711013203,0.00257540090816457,0.0561190218962514,0.00652021462630499,0.0115335532326725,0.00382439420973374,1.29105277590692e-05,0.00131134168015205
INS,T,1,1,0.159354966281587,1.38526361194093e-05,0.0523226830011473,0.00400908762108758,1.11849087583364e-308,0,0.00889861424924428,0.0158301007666679,1.11253692925995e-308,0
INS,T,1,2,0.079861471073974,6.55675066071461e-05,0.0486722384203305,3.37545033275758e-35,8.22116163140228e-203,0.000229319164378447,0.000173239907355783,0.0329505348200277,0,0.000673023304170095
INS,T,1,3,0.053178449544813,0.00413136146399513,0.0297063770913879,0.000756224667005532,0.00900112631755788,0.000496234581720128,1.56197256615611e-162,0.0207328427980285,0,0.00110790241899462
INS,T,1,4,0.0270192391542103,0.0165774097910902,0.00691127229887695,0.000251790600028144,0.0140695685945739,0.000948218210505793,7.93781438713077e-120,0.0126875152318363,0,0.0035230020867774
INS,T,1,5+,1.62402238687322e-124,0.900541844986553,2.10706036419698e-20,3.08812883520888e-08,5.12538761441094e-139,4.54822448616296e-28,8.69396046006958e-44,4.98468223180503e-13,1.60136992071816e-154,0.00316331649330303
DEL,repeats,2,0,0,0.000148096460823186,0.00634510369407623,0.00930479048117835,0.0257937082231308,0.000810885469268079,0.0119210727057785,0.029335777205122,0.0741364621172334,0.000106286419333583
DEL,repeats,2,1,0.00226798492073793,2.8839237751743e-06,0.0100477766279388,0.0119716943618561,0.00321675695315953,0.00128778811543202,1.83317797695783e-20,0.0255477909435535,0.237446057869975,0.0033234012724783
DEL,repeats,2,2,0.000231665602545874,2.13368918502287e-05,0.013690775824708,0,0.0038842078936765,0.0023939214379872,0,0.00430790595318594,0.0582936770237335,0.00183568303084125
DEL,repeats,2,3,0,0.000106441761490488,0.00749766587994405,0,0,0.000230275028542655,0,0,0.0140803866154458,0.000777417079036733
DEL,repeats,2,4,0,0,0.00368207504423749,0,0,0,0,0.000755976297164555,0.0027399617371852,0.00086561660560674
DEL,repeats,2,5+,0.00175459074106239,0,0,0,0,0,0,0.0273777566610424,6.83646644930623e-113,0
DEL,repeats,3,0,0.000203480270896815,7.02504858893143e-05,0.000295620729504043,0.0121231668785111,0.00115351180897326,1.41331601047812e-05,0.00219771309237105,0.0187845640444523,0.00484744659521604,1.13559337078485e-05
DEL,repeats,3,1,0.000773676001660656,0.00467174872792795,1.88288541742198e-70,0.00154631551542243,4.08607530130473e-05,0.00559078625159299,0.00373923744200448,0.00616371729559483,0.100702848140795,0.00487010292029018
DEL,repeats,3,2,0.000356851832614371,0.000412026098459578,0,0,0.000672690775883131,0.000754941060341027,4.36369989746957e-246,0.000682557432390257,0.0238524876638064,0.00235102343221946
DEL,repeats,3,3,0,0.0001205190582144,0,0,0,0,0,0.000221497279225576,0.0045393630691226,0.000451899535447711
DEL,repeats,3,4,0.000239106844899056,0,0,0,0,0,0,0.00727212439601543,0,0
DEL,repeats,3,5+,0.000471965397386359,0,0,0,0,0,0,0.0106678569396738,0,0
DEL,repeats,4,0,0,2.49417424142481e-05,1.96151150275948e-55,0.00738853578997698,0.00118425445809513,0.00206150746746135,0.000394118337279603,0.0118738504365851,0.00753094598821358,8.51229209308246e-06
DEL,repeats,4,1,0,0.000466724910966184,0.000535464742954455,0.00202920958600617,0,0.00286786857759169,0.00369311791676118,0.00277177420277839,0.0657651953869141,0.00207060206540071
DEL,repeats,4,2,0,0,0,0,0,0.000297151745006107,0,0,0.0152151614674896,0.000472581343885764
DEL,repeats,4,3,0,0,0,0,0,0,0,0.00471138286532064,0.00329433553265461,5.04160746025207e-07
DEL,repeats,4,4,0,0,0,0,0,0,0,0.00572648773935687,0,0
DEL,repeats,4,5+,0,0,0,0,0,0,0,0.00142989543456144,0.000177533560482043,0.00020233956100567
DEL,repeats,5+,0,0.000751508161929,0,0.00027396852846367,0.260786043719013,0.00645810845568118,3.03042940642077e-68,1.1125369292536e-308,0.0128087391585367,0.00144741559253285,0
DEL,repeats,5+,1,0,0,0,0,0.0032530589998058,0.00870961557627603,0,0,0.0171475130209637,0.00298706951379226
DEL,repeats,5+,2,0,0,0,0,0,0.000276357231931797,0,8.80104633512258e-05,0.00217549206473117,0.000410622115193671
DEL,repeats,5+,3,0,0,0,0,0,0,0,0,0.000666417023125249,0.000143897973659929
DEL,repeats,5+,4,0,0,0,0,0,0,0,0,3.94260029367064e-05,7.46233585255666e-05
DEL,repeats,5+,5+,9.56342030070629e-06,2.56947594351292e-06,0,0,0,0,0,0.0001229758019065,4.10752226963928e-05,2.5473769865034e-05
INS,repeats,2,0,0.0210600102839445,0.000327073022243746,0.00237156927181079,0.00126062693672947,0.014565556447672,0.0022061390586171,1.84179675279821e-205,0.00659975982760002,5.77711354908509e-70,0.000344924297956429
INS,repeats,2,1,0,0,0.00256462223955425,0.00119595259369957,0.000441819379806462,0,0.00114383470262435,0.0207131223886595,0,0.000261932271452853
INS,repeats,2,2,0.000732359155319362,8.00491698823168e-05,0.00105979202943458,0,0.000162222000174817,0.000772069427594656,0,0.00835450451198544,0,0.00106830505141496
INS,repeats,2,3,0.000395400288831735,0.000307886989187545,0.00100172435428305,0,0.000745919478391231,0.000367536397353798,0,0.00112893850211869,1.63466407266573e-98,0.000425518932081504
INS,repeats,2,4,0.0011787289464268,0.00281105106220727,0,0,0,0,0,0,0,0.00200369678885374
INS,repeats,2,5+,0,0.0180989803486324,0,0.00125005615501199,3.74937345039199e-144,0.000347047062888879,2.86169929881096e-182,0.00131117642429464,4.34870029139446e-05,0.0136838974617624
INS,repeats,3,0,0.00583871881944618,0,0,0,0,0.00146614836179051,0,0.00465434255786308,0,5.54848786546979e-05
INS,repeats,3,1,0.00198976542161812,0.000146321476259898,0.000110771157565274,0,0.00417914541348925,0.000112764537684867,0,0.00726853415118866,0,0.00125623053497053
INS,repeats,3,2,1.56234496133167e-05,0,0,0,0,0.000726161256934869,0,0.000793078527714379,0.000359052398208078,0.000208950436588179
INS,repeats,3,3,9.28482393721961e-05,7.20313521650717e-05,0,0,0,9.45491416600743e-06,0,0,0,1.82600915775674e-05
INS,repeats,3,4,0.000281472918699608,3.70009016049701e-67,0,0,0,0,0,0,0,0.000153135178819265
INS,repeats,3,5+,0.000969648757872446,0.00078815717653645,0,0,0,0,0,0,5.6435242715673e-119,0.00200211538978244
INS,repeats,4,0,0.00538516624266865,0,0,0,0.00126089098507931,0.00172022562282505,0,0.00289350436540751,0,1.3351424577088e-05
INS,repeats,4,1,0.000877700591442997,0.000731919077997668,6.96845816391101e-05,0.000773121309882425,0.0030130708427482,0.000496585332357954,0,0.00426534272844463,0.00124450726782371,0.00120635458964244
INS,repeats,4,2,0,3.10860329769549e-05,0,0,0,0.000291033278435505,0,1.33477187200359e-05,6.29553300548092e-05,2.10145466259955e-05
INS,repeats,4,3,0.000497356613254722,2.40938571841905e-05,0,0,0,1.04407668907002e-05,0,0,0,0.000159509277580535
INS,repeats,4,4,0.0010820273369877,7.43280787288511e-05,0,0,0,0,0,0,4.16943986499149e-05,0.00029896799830077
INS,repeats,4,5+,0,0.000874361863909134,0,0.000257799970043375,0,0,0,0.000625581633544748,1.96441411489873e-05,0.00224554800171999
INS,repeats,5+,0,0.00233279447943347,0,0,0,0.00210208522434014,0.0100291487397224,0,0.00556755252407829,0,0
INS,repeats,5+,1,0.0257030952744368,0.00160199324034416,2.97417506415408e-160,0.00890901731497296,0.0186840780077394,0.00539017988520706,0.000498620800088139,0.00511567760233753,0.00212875610640752,0.000109931948248845
