Type,Subtype,Indel_size,Repeat_MH_size,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12,hdp.13,hdp.14,hdp.15
DEL,C,1,0,0.0189534104425901,0.0299117739086724,0.0464839933000788,0.0043771510350423,0.000471014565523878,0.0117697904800336,0.333909037357214,0.0339628964151763,0.0190272765033117,0.00811142979490533,0.0103662584974178,0.13967470380887,0.0682655530938763,0.0359225569821058,0.00347114840116251
DEL,C,1,1,0.0295399249726872,0.00612375880719502,0.0146795076940667,4.79587218153741e-05,0.000578141060670119,0.0022903423961824,0.0977108246704794,0.019329809345919,0.0293574003040628,0.00911034226814959,0.00245505839843209,0.147619799385302,0.317988166083537,0.0232010485335636,0.00440088537332096
DEL,C,1,2,0.0249503847549762,0.00822412166219207,0.00717508894687236,4.56983187839907e-06,6.96396003006821e-06,0.00320111745122669,0.00244664786389777,0.00270436268342266,0.0261863639229314,0.00286210973053296,0.000359470314142984,0.214059352789468,0.135354155657302,0.0024949285813638,0.000139218426820602
DEL,C,1,3,0.0122989740570881,0.000881958581543189,0.00479551296984808,0.00242878897533828,0.00189156258549345,0.00168450841305562,0.0109652649091385,0.00563836676184881,0.0155225825455841,0.00242262928189265,0.000823306686056917,0.0719374287576843,0.0558438644913112,0.00610892818950978,0.0138714633048629
DEL,C,1,4,0.00201574780605296,0.00259315249081098,0.0040955836162717,0.00363764250273851,0.000807207385697797,0.00240065095646275,0.0130652433987774,0.0010423985271005,0.0034919476920331,0.00328274319485023,0.0017767730840585,0.0437026680037008,0.0405242427740439,0.00193467329794017,0.00528825151992532
DEL,C,1,5+,0.00177200465755817,0.00182325623354256,0.00145936956967798,0.0144618030346884,0.00261704380953579,0.00227634950860217,0.000615437013193525,0.000586763084505109,0.00340172758328219,0.000764273094453346,0.00332450729809393,0.0256158847298319,0.0221612263474834,0.000839008818709683,0.0182364033184831
DEL,T,1,0,0.0769606859318108,0.00308298533706621,0.0392295868373527,0.00714670802381554,0.00133611353107275,0.00779249549829253,0.106402594982879,0.0285689844668592,0.191254070189138,0.0165703801374286,0.0197039584553276,0.0278016657934132,0.0347253201847865,0.0383075134269828,0.0100888194938577
DEL,T,1,1,0.102710669254206,0.000893870747477805,0.513783183403903,4.39354756261513e-06,7.96222167351831e-06,0.00341237033588491,0.0390764949443999,0.0109153906584201,0.0752334938075791,0.00930267072473837,0.000598855909300566,0.0086571989805015,0.0206113105002064,0.00808781593230597,0.000108674183344243
DEL,T,1,2,0.166551368878819,0.00964398309624107,0.0186979150543039,0.00700196921263478,0.000295731756671081,0.00557798355401869,0.0844231361985634,0.0089600272733547,0.0878951689145712,0.021974736163966,0.00804765145591121,0.0114343669914816,0.00875263427127354,0.0084099239274741,0.0118059088397741
DEL,T,1,3,0.0754789838657651,0.0212918009563485,0.0548397042293972,0.0176008968027506,0.00191252390987189,0.00652855279262901,0.104854066682845,0.0103515846388191,0.0718817931721143,0.00541214016562462,0.0159606700702236,0.0158994021316816,0.00976033887487412,0.00819861689489089,0.0120443960578929
DEL,T,1,4,0.0404833105541486,0.0169773275520311,0.015285666028009,0.0475854809792488,0.00407624625644695,0.00395968166364068,0.0965108222757357,0.00183507559677757,0.0455781769516685,0.00754095722918908,0.0105239572202003,0.0134282175735939,0.0149228558109485,0.00137292238847491,0.0344940425222431
DEL,T,1,5+,0.025426854138104,0.00312393317646727,0.00678563216681303,0.803025965968319,0.000929826467523582,0.00202412618236081,0.004218328774955,0.00905000827727764,0.0320793286392183,0.00883885647740406,0.0477235067426002,0.00829205998993656,0.0135910144906166,0.013162848998105,0.013051517988371
INS,C,1,0,0.000457801523322017,0.00222155057104735,0.0027833145560671,3.49856565171205e-06,6.14798964324812e-06,0.000400431836397847,0.000198382737720484,0.00266679264688473,0.000621068231065334,0.000729902440202701,0.529362244898226,0.00262841859820629,0.00230741350239469,0.00255606229581589,0.000147040733076743
INS,C,1,1,0.00109008047797671,0.00177662027022795,0.00232560006912633,0.000201234283530899,5.32670242810966e-05,0.000412561042444461,0.000212376264776883,0.00221756364424717,0.00123820866746639,0.120716072099328,0.01514633054595,0.00125818812593667,0.00140447050991942,0.00188786643461198,0.000464868486079228
INS,C,1,2,0.00256225248391341,0.000144952912128361,0.00208578906964634,1.35718061104429e-05,8.52754158247211e-06,0.000253369032102189,0.000377377727928945,0.000960089529801894,0.00354311865771393,0.0660485316760596,0.000678274863136081,0.00212867825833086,0.00110755653028146,0.00227246043944484,0.000177678099246628
INS,C,1,3,0.000393059876246921,8.87702145260965e-05,0.000414919591401165,0.000381705612590323,0.000839146332953181,0.000871286393041148,0.000225686443277807,0.000249065092102597,0.0001900928682241,0.0263849081914325,0.000847177312528863,0.00580736950519454,0.00678250958731721,0.000109872428084068,0.00617412770343328
INS,C,1,4,0.000194811463936816,0.000439227392958064,0.000328117766461983,0.0026590663606702,0.00142004671901384,9.74002742483757e-05,0.00035289207924642,0.000232710983719467,0.000250001270336502,0.00786347485440928,0.000717759638447381,0.00813132051445096,0.00564697435859586,0.000442300242939523,0.0187188719936386
INS,C,1,5+,0.000212728425239307,0.000316853265097332,0.00101392692556956,0.00858089150157868,0.0212957669855415,0.000867574306052071,0.000799112638640386,0.000941947120694342,0.000358892703966015,0.00128469520712713,0.00223520616617996,0.0102935793698413,0.00739659405923468,0.000463706390660513,0.189122785158217
INS,T,1,0,0.00569877047542847,0.00692947287398016,0.0384791863737901,0.00120698324468899,0.00234655071137194,0.00371379790982922,0.0137385896665483,0.00448111609459647,0.00474649198124036,0.0043404270334095,0.0388246019915314,0.0180716298978604,0.0218750096273303,0.00511586988851105,0.0118250921146404
INS,T,1,1,0.0131180175335099,0.00130019646462143,0.00493739163344137,1.23597210516208e-05,1.7008425283783e-05,0.00124066196257153,0.0106226774842154,0.00335137381585015,0.014480692110215,0.206611035870629,0.00352389600730224,0.0414842695482735,0.0481788878968093,0.00516271414249029,0.000209991673899972
INS,T,1,2,0.0336221006300453,0.000688965231059835,0.00681992262476841,0.000560079262602165,0.000110891677649254,0.00027391535720634,0.00242391594159656,0.00203965326932029,0.0253265963646716,0.132617039382324,0.00171062720186019,0.0463398186098258,0.034722719027465,0.00125787135522165,0.00401302935478731
