Signature,NumberOfPostSamples
hdp.1,5000
hdp.2,4600
hdp.3,4395
hdp.4,4200
hdp.5,4002
hdp.6,4000
hdp.7,4000
hdp.8,4000
hdp.9,4000
hdp.10,3999
hdp.11,3999
hdp.12,3991
hdp.13,3800
hdp.14,3800
hdp.15,3699
