"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998982127136387
"hdp.2","SBS17b",0.99919823164341
"hdp.3","SBS13",0.997320517708268
"hdp.4","SBS7a",0.954231808740115
"hdp.5","SBS2",0.999259988586585
"hdp.6","SBS7d",0.977944539136395
"hdp.7","SBS28",0.984884878052228
"hdp.8","SBS7b",0.98896916893624
"hdp.9","SBS12",0.9930464427935
"hdp.10","SBS41",0.993876111604474
"hdp.11","SBS44",0.994613528153051
"hdp.12","SBS7c",0.999330519114615
"hdp.13","SBS3",0.997537403445723
"hdp.14","SBS4",0.999049103801707
"hdp.15","SBS18",0.997825704292741
"hdp.16","SBS40",0.999235098364117
"hdp.17","SBS17a",0.99844269773604
"hdp.18","SBS22",0.988705036311849
"hdp.19","SBS5",0.999186076685718
"hdp.20","SBS16",0.990472183481677
"hdp.21","SBS29",0.952042615048263
