"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.913426903886376
"SBS96B","SBS2",0.998187906665316
"SBS96C","SBS7b",0.975013441162912
"SBS96E","SBS4",0.994690585321174
"SBS96F","SBS3",0.919237541049909
"SBS96G","SBS44",0.98900772656646
"SBS96H","SBS1",0.999650061728158
"SBS96I","SBS18",0.993455984280608
"SBS96J","SBS17b",0.999297663444033
"SBS96K","SBS7c",0.990945064155931
"SBS96L","SBS35",0.980638301638571
"SBS96M","SBS17a",0.999696234749839
"SBS96N","SBS13",0.998847571701297
"SBS96O","SBS7d",0.96296323390352
"SBS96P","SBS28",0.954261452719753
