"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.905512340688846
"SBS96B","SBS2",0.995795795589036
"SBS96C","SBS7b",0.968561325004439
"SBS96E","SBS40",0.908606631814262
"SBS96F","SBS4",0.978409415527842
"SBS96G","SBS44",0.993655634382022
"SBS96H","SBS1",0.999746618008474
"SBS96I","SBS18",0.989873695476848
"SBS96J","SBS17b",0.999420697567527
"SBS96L","SBS7c",0.992962692423321
"SBS96M","SBS17a",0.999721775181695
"SBS96N","SBS7d",0.959221038732692
"SBS96O","SBS13",0.998882579422717
"SBS96P","SBS28",0.942670367252673
