Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12
INS,T,1,4,0.00593752327242827,1.67434490011673e-64,0.0115817546653967,0.00101142635135967,0.0145987437491129,2.5038512741663e-255,0,8.34138399317151e-26,2.65866343092333e-208,0.00348587216400952,0.0502334298899851,0.01684450028083
INS,T,1,5+,4.69593728254151e-25,7.96304749620016e-07,6.08946442396044e-14,5.09902555060539e-24,1.26619471925559e-133,4.89640212908311e-193,0,3.87587687941874e-43,1.50110548397775e-142,0.00316300899098031,2.63459543202743e-187,0.900356597995707
DEL,repeats,2,0,0.00602254336277792,0.00941028045324463,0.0292325275073604,0.000808958622034066,0.0242520361211199,0,0,0.0118515521900918,0.0746673412254676,0.000106438182228717,0,0.000181684032812503
DEL,repeats,2,1,0.00968723334749894,0.0118391206229468,0.024996265703866,0.00123183620297041,0.00123243438107823,0.00554476228390964,0,5.75426263140742e-20,0.237113108347403,0.00330576399827903,0.00197761418770087,0.000124868664657459
DEL,repeats,2,2,0.0139972284160276,0,0.00480516535374105,0.00232105417720408,0.00352586180731706,0.0030957599205476,0,0,0.0576915723822981,0.00184394982250077,0,1.17862803905579e-20
DEL,repeats,2,3,0.00835161481701636,0,0,0.000201902698605659,0,0.000694407142404332,0,0,0.0142333909191376,0.000779449449246595,0,0.000104420409085154
DEL,repeats,2,4,0.00423172713722696,0,0.000368348118677404,0,0,0,0.0316256442465671,0,0.00277335412910368,0.000865686573267466,0,0
DEL,repeats,2,5+,0,0,0.0220087578122463,0,0,0,0.362041885252841,0,0,0,0.00357061936593249,0
DEL,repeats,3,0,0.000114638527922991,0.0122218550448947,0.017819392620844,1.35484010801408e-47,2.49437705012094e-07,0.00112858434880208,0,0.00165752842939808,0.0050145408711907,1.15814410842188e-05,0,7.10690451635198e-05
DEL,repeats,3,1,1.4317592338701e-156,0.00151541043071943,0.0059167275345991,0.00561826716630393,3.13506604459391e-78,0.00342642104774077,0,0.00361985792296967,0.100595823781992,0.00487087678818246,3.44887627178124e-40,0.00469876923185653
DEL,repeats,3,2,0,0,0.000655626193507876,0.000763104848633638,0.000741452580569106,0.00103900331173759,0.00162458557095517,2.27328829268684e-173,0.0237975908530672,0.00235003275376061,1.17521383174486e-05,0.000421646887013893
DEL,repeats,3,3,0,0,0,0,0,0.00063584298319959,0.0220174904384959,0,0.00455059735339538,0.000459097592027169,0,9.49004942297018e-05
DEL,repeats,3,4,0,0,0.00584456910067147,0,0,0,0.101357185911248,0,0,0,6.9567682366322e-05,0
DEL,repeats,3,5+,0,0,0.00861582328831244,0,0,0,0.140748117893093,0,0,0,0.000666347411910046,0
DEL,repeats,4,0,0,0.00743846143547004,0.0112717244291123,0.002064819736374,0.000335553215618888,0,0,1.34390782498871e-61,0.00774616555863473,8.29921772968706e-06,0,2.65984647011129e-05
DEL,repeats,4,1,0.0004894705293423,0.00194415451627812,0.00272947140232714,0.00290585218831102,0,0,0,0.003866867002555,0.0659346672052385,0.00206774647231068,0.000158025441773785,0.000505024326946215
DEL,repeats,4,2,0,0,0,0.000290033032819639,0,0.000437160230712287,0,0,0.0153249612807084,0.000472893938791214,0,0
DEL,repeats,4,3,0,0,0.00386550732318256,0,0,0,0.0567203721917287,0,0.00329132842520645,6.08789231759026e-07,0,0
DEL,repeats,4,4,0,0,0.00460582680690944,0,0,0,0.0772989934711288,0,0,0,0,0
DEL,repeats,4,5+,0,0,0.00099241407852891,0,0,0,0.0374783315441634,0,4.80820741450381e-141,0.000202629647385786,0,0
DEL,repeats,5+,0,9.07072468710523e-05,0.259987391435211,0.0125188826128276,1.32312273936262e-65,0.00431110477159956,2.44601570976291e-104,0,1.11253696210313e-308,0.00171841323065124,0,0.000825327584121846,0
DEL,repeats,5+,1,0,0,0,0.0086866720356012,0.00451225917490757,0.000457883381642597,0,0,0.0173714792862028,0.00298793536458309,0,0
DEL,repeats,5+,2,0,0,0,0.000269564809826119,0,0,0.010398973556873,0,0.00215951505399238,0.000409471274220918,0,0
DEL,repeats,5+,3,0,0,0,0,0,0,0.000372824760053248,0,0.000642608316256783,0.000143998141209291,0,0
DEL,repeats,5+,4,0,0,0,0,0,0,0,0,4.04099904320653e-05,7.45979185967477e-05,0,0
DEL,repeats,5+,5+,0,0,0,0,0,4.3489497476564e-05,0.0123446307552888,0,1.16652231022184e-05,2.63537072585249e-05,0,0
INS,repeats,2,0,0.00242619315079343,0.00153492934361118,0.00699443658703663,0.00209401338954808,0.0138630509739693,0.0377614695670733,1.21249506363409e-189,1.11471333568774e-308,6.95154982754265e-139,0.000349576557978003,0,0.000294662163633935
INS,repeats,2,1,0.00233519037879388,0.00134353233545081,0.0197363517403289,0,3.89825012091384e-134,0,0,0.000341091013387141,0,0.00026277301941732,0,0
INS,repeats,2,2,0.000961250450068747,0,0.00791727841865507,0.000735761647537971,7.00801219500652e-177,0.00216012350034518,0,0,0,0.00107066596584146,0,6.15246009372135e-05
INS,repeats,2,3,0.000998810326889642,0,0.00115010021702695,0.000360947978632315,0.000673293282852491,0.00126128917258984,0,0,4.95391170708961e-90,0.000428573207036701,0,0.000288640545781169
INS,repeats,2,4,2.04568729161099e-232,0,0,0,0,0.00306688167280279,0,0,0,0.00200607415987346,0,0.00278765497768531
INS,repeats,2,5+,0,0.00140032118553466,0.000950224392921448,0.000307958854018844,2.06673637382312e-13,0,0.0260979451178544,1.37655399350161e-144,3.34074973427072e-85,0.0136848325502245,0,0.0180691002936105
INS,repeats,3,0,0,0,0.00424276311812216,0.00145302210537906,0,0.0107713813771622,0.0133103159929549,0,0,5.47403049428305e-05,0,0
INS,repeats,3,1,3.708339041628e-05,0,0.00702416373231462,0.000118812106281497,0.00375507974709556,0.00478691044315787,0,0,0,0.00126029162463321,0,0.000119541738476384
INS,repeats,3,2,0,0,0.000733465472489948,0.000716645437684768,0,0.000271243135931839,0,0,0.000357620114690338,0.000208081500156438,0,0
INS,repeats,3,3,0,0,0,8.02335130972999e-06,0,0.000280738294933244,0,0,0,1.93865581283309e-05,0,6.77688226449895e-05
INS,repeats,3,4,0,0,0,0,0,0.000653810533193957,0,0,0,0.000151897399839493,0,1.27856571575283e-189
INS,repeats,3,5+,0,0,0,0,0,0.00300144774215284,0,0,6.2569025893546e-06,0.00200691821554852,0,0.000753743144642065
INS,repeats,4,0,0,0,0.00276406166837051,0.00171296585269051,0.00115944057366682,0.00977540872868923,0.00274867862956056,0,0,1.31409733594433e-05,0,0
INS,repeats,4,1,1.60824195436902e-05,0.000842171177395449,0.00412403205126343,0.000458639643077452,0.00274877326840098,0.00265894322942248,0,0,0.00124863753168389,0.00121092946618454,0,0.000703476132481884
INS,repeats,4,2,0,0,1.13867226122144e-05,0.000291988612516408,0,0,0,0,6.53086582601431e-05,2.0972658538885e-05,0,3.12052986356562e-05
INS,repeats,4,3,0,0,0,8.54476396200365e-06,0,0.00114561921297744,0,0,0,0.000159475164405929,0,2.01058036094551e-05
INS,repeats,4,4,0,0,0,0,0,0.00256230784094698,0,0,4.06085178958251e-05,0.00029967580924943,0,6.24253470902995e-05
INS,repeats,4,5+,0,0.000411919537527558,1.20108622091134e-42,0,0,0.000102973694327826,0.0493427645589114,0,0,0.00224544840720863,0,0.00087409423833033
INS,repeats,5+,0,0,0,0.00516010866476493,0.00998099912299875,0.00197996946665395,0.00502845271904415,0.00992025901086079,0,0,0,0,0
INS,repeats,5+,1,1.20665322097872e-70,0.00968061733463507,0.00551463670074408,0.00518579054548455,0.0183787180022312,0.0471347430704986,0,2.04319940646989e-26,0.0020037349277118,0.000119508413866717,0.000938208292805487,0.00152384093354462
INS,repeats,5+,2,0,0,0,0.00141769223729981,0,0.000812805591942124,0.000215905767792057,0,0.000111069346001401,2.79441074243633e-05,0,0.000128105876485673
INS,repeats,5+,3,0,0,0,0,0,0,0.000393890135195437,0,0,0.00013265074902018,0,5.83747470387923e-05
INS,repeats,5+,4,0,0,0,0,0,3.6245306732398e-05,0,0,0,2.61079182924257e-05,0,0.000115742324781484
INS,repeats,5+,5+,0,0,0,0,0,0,0.0174644052599099,0,3.72312946639487e-05,0.000137273229725277,0,1.59656886487904e-05
DEL,MH,2,1,0.00758446107853877,0.00601773838552442,0.0296813467484165,0,0.00757097154531056,0.00106562934743689,0,0.000294581174484126,0.197146449425247,4.54394826675524e-64,0,5.88762368045726e-05
DEL,MH,3,1,7.49445608362458e-146,0.0102160653104916,0.013642101035157,8.97088409604201e-05,2.34242628545471e-308,0.00198047167890118,0,0.00204031365989534,0.00703290889981393,0,0,1.5055851447237e-05
DEL,MH,3,2,8.85640167483704e-05,0.00487461413312596,0.00925891281035827,0.00460698269198316,0,0.00323682357863557,0,0.000291573847900289,0.0512321934203902,0.00288116420335488,0.000211344929774341,0.00127582152493045
DEL,MH,4,1,0,0.0064279095641778,0.00908853843841868,0.00265204630630092,1.63051128730347e-48,0,0,0.000614535835775352,0.0114171424265003,0.000133612510398238,0,0
DEL,MH,4,2,2.45346404402932e-155,0.0010322200609683,0.00642597460001166,0.0100943346908776,0,0.000691888845486287,0,0.00248983864837434,0.0305471694004517,0.000497675803942247,0,0
DEL,MH,4,3,3.50403592756922e-37,0.000842876892527357,0.00368013157736983,0.00549104561780583,0,0.00240636908496618,0,0.00109585663851795,0.0507165802818141,0.000597333013401452,0.000315348408755123,0
DEL,MH,5+,1,1.47986442281422e-128,0.305792638309903,2.94216063088285e-22,0.0551638378424311,1.14146004613244e-290,0,0,0,0,0.000556235700952351,0,0
DEL,MH,5+,2,0.000919959433773414,0.134228765352376,0.0018577314671648,0.279298439146187,6.71488370634831e-119,0.00168889284180751,0,0,0,3.48516387890827e-05,0,0
DEL,MH,5+,3,0.000458805306660399,0.0495010149300362,0.00406039394945822,0.244851797797592,1.11680473771454e-299,0.000154408827917533,0,0,1.56333490324671e-226,0,0,0
DEL,MH,5+,4,0.000504965793723878,0.0176546684398415,0.000564540881259122,0.137313344391139,0,0,0,0,0.00315681025624711,0.00041870195878528,0,0
DEL,MH,5+,5+,0,0.0129318928559401,0,0.11310639269538,0.0177549489303153,0.000743448072882662,1.46001992728841e-107,0,0,0.00237532217012771,0.000224988970995354,0.00055611792242215
