Type,Subtype,Indel_size,Repeat_MH_size,hdp.0 (False Positive) (ID1 0.747),hdp.1 (ID2 0.999),hdp.2 (ID1 1),hdp.3 (ID5 0.998),hdp.4 (ID8 0.999),hdp.5 (ID6 0.999),hdp.6 (ID3 0.999),hdp.7 (False Positive) (ID5 0.353),hdp.8 (ID9 0.998),hdp.9 (ID13 0.999),hdp.10 (ID4 0.998),hdp.11 (ID14 0.915),hdp.12 (ID11 0.999),hdp.13 (False Positive) (ID5 0.551),hdp.14 (False Positive) (ID12 0.219),hdp.15 (ID12 0.991),hdp.16 (ID10 0.987)
DEL,T,1,4,0.0511769850105541,0.030318345290036,0.00455220931670458,0.0522061842518764,0.000844651203954006,0.0174316280634638,0.0132222737480996,0.377730602693756,0.0873619699346968,0.0172988553595336,0.00128210428493554,0.0199247980562026,0.00119567828788384,0.0504584571504676,0.00625405499948907,0.0376377876873416,0.00943996694624161
DEL,T,1,5+,0.294444147446324,0.850052087139669,0.00318987224065722,0.0264075537304812,0.0084505931634662,0.00479076282743291,0.00753275785143155,0.105380565228159,0.00192003622198018,0.00849317904612461,0.00562648432256229,0.0495508894834567,0.00690321737375189,0.0267891291169139,0.014780414410723,0.00623188388461327,0.00288504120382077
INS,C,1,0,0.000103542555682934,1.54489395751517e-06,1.52661446439064e-06,0.000460590264720526,0.002976999750828,0.00215474559595469,0.00243778550678838,5.0909856841924e-06,6.95814885484176e-05,0.00196526888053859,0.000183546476085034,0.583105295953525,0.000347111881228846,7.597455765505e-05,1.4744142250972e-06,0.00127734536618749,0.000417138849347101
INS,C,1,1,0.000490571329271007,0.000156710175785704,2.02084797017315e-05,0.00122398104649436,0.00202422925992234,0.00161600235714285,0.00149673381870128,0.00100190553323266,0.000250288349379101,0.00163292553575651,7.5475247286922e-05,0.0200407028327767,0.165216309787273,0.000903977290270886,0.0010417615680547,0.00266758476621082,0.00192932972698932
INS,C,1,2,0.000107251237306518,2.1454446477661e-05,5.14206761921184e-06,0.00310861903644327,0.00132438355657126,0.00028694314256323,0.00159206363439496,0.000109911633576973,0.000672912494519341,0.00173016609224662,0.000109229662620163,0.00118595649988482,0.0930172128603776,0.000428538445956092,9.07165450474815e-05,0.00382113046601466,0.00115148453285845
INS,C,1,3,0.00134371205291172,0.000287396719250782,0.000797966082445793,0.000505779433886669,9.82477589662608e-05,0.000244404530968843,0.00648580211700142,0.00224112007073888,0.000198432955445009,0.000185509272255694,0.000407544052805229,0.00189647613766128,0.0382844422927132,0.00275277246383239,0.00207694976743598,0.00159702544289989,0.00308580821415221
INS,C,1,4,0.00544594075489733,0.00154771136277434,0.0018815282139715,0.000143809630008485,0.000737138574944646,0.000420027688100537,0.00633719645015322,0.0130334698059648,0.000204965248355143,0.000149198168159045,9.32208949961082e-05,0.00242005450647629,0.0106067905539223,0.00388386467564313,0.00673832172670577,0.00441323572610697,0.00284598460865842
INS,C,1,5+,0.0388838192921916,0.00687014509683548,0.0205413668899652,0.000340129220410578,0.00113222597019472,0.000432835903995016,0.00833145072021202,0.0545385474336639,0.0008518863109974,0.00105074285603074,0.000336875006611283,0.00141430444100827,0.00199201465064452,0.0030144359356877,0.070908085624565,0.0244526989665736,0.0132000715065857
INS,T,1,0,0.0046996580327298,0.000789744615227915,0.00223508111162448,0.00580521876746708,0.0041514132127142,0.00682375600799988,0.0205910268567112,0.00680415841128826,0.0126768432454117,0.0372495419015279,0.00158865398249975,0.0366481151100848,0.000899416161553638,0.0122389063362596,0.00657909644834411,0.004462809281175,0.00780823598971738
INS,T,1,1,0.000936116958769422,5.81362053600942e-05,2.2378361970758e-05,0.0139501906406559,0.00503296951733203,0.00123577290861985,0.0464008308589474,0.000231215426800333,0.00943802437993633,0.00512697510782977,0.00120279221601842,0.00264823187967084,0.296338500618889,0.00088481457299735,1.48976481033217e-05,0.00236213129918143,0.0348030417703594
INS,T,1,2,0.00184214676299413,0.000513823357989732,0.000206033311013461,0.0312913429182099,0.00120829693911561,0.000334396832913681,0.0377054769302579,0.00413206859685415,0.00226361349241161,0.00450263604446072,0.000392509418656336,0.003368042215829,0.161365388912289,0.0049136310949756,0.000726562855770102,0.00222369742506923,0.00186432379896302
INS,T,1,3,0.00448029735017295,0.000929927598003942,0.00359956538824685,0.0191478471643532,0.000763095396101047,0.000982615367828293,0.024620305830996,0.00451189984712361,0.00183260648375458,0.00841845716381277,0.000849318641699827,0.000801065898757622,0.113591904147407,0.00755392699131885,0.00292641509835398,0.00211065086294861,0.00360510034512873
INS,T,1,4,0.0119869584421801,0.00264636230863303,0.0162743675541427,0.0107954376255723,0.0013816525065185,0.00144410826538067,0.00735465354541202,0.0121298692535213,0.00157466178323582,0.0151359316935872,0.000923029364179142,0.00486896030020507,0.054592673072832,0.00875194690380051,0.0214835577389677,0.00247627827371011,0.00132715096674259
INS,T,1,5+,0.339612944864207,0.0306087483881534,0.896939421016043,0.00101016532131613,0.0186149200481336,0.0118539521232223,0.0216011113951803,0.0403038175237742,0.030017772529867,0.00889602363146721,0.00676657107055651,0.0320319801115323,0.0131222518843461,0.00431593831665821,0.0115988978550666,0.00923204313041019,0.0164352611994861
DEL,repeats,2,0,0.00120470101390528,0.000230111430665659,0.000521161966309861,0.0299115292039758,0.00823408555324419,0.00156422300025611,0.00708185119938369,0.000947974979178482,0.0133177650131925,0.0223412090907266,0.069010173207075,0.00106420593499018,0.000280280575487647,0.00435365550633621,0.0010153090955846,0.00381949493100157,0.00137137887400696
DEL,repeats,2,1,0.00783555016793778,0.00176268934375367,0.00152660430183838,0.0255765669246097,0.00914737926727198,0.00263573626846456,0.00867054232995898,0.0128834775810652,0.00422709212592123,0.00566261553845255,0.219865331957105,0.00791466688832289,0.00155897464940822,0.0108841143084265,0.0400664509277823,0.00750436683923321,0.0146642227575024
DEL,repeats,2,2,0.00293371754428353,0.00131993122437147,0.000544200352059176,0.00432920434189379,0.000676911752457873,0.00208005553635558,0.0123712905601417,0.00415725101688574,0.00111558637464012,0.00297262214060046,0.0499450002149268,0.00447433709086715,0.00114813148362428,0.00371964437037797,0.0195828099995489,0.0014487959884033,0.00507855131390253
DEL,repeats,2,3,0.00150792256789511,0.000488798855160546,0.000401544363123565,0.00019226537149188,0.000144708571664312,0.000441875781840017,0.00748605203555863,0.00160624164241575,9.17552433477937e-05,0.000160730228439542,0.0114122568567965,0.000438701238841729,9.64827742995352e-05,0.00105928137244174,0.00529851556706107,0.001009283914181,0.00131252524495164
DEL,repeats,2,4,0.00155067554069333,0.00047551760931529,0.000125827793713619,0.000815839406234866,0.00016503298456779,0.000257325883026135,0.00272263337218408,0.00371757632507597,0.00045584874891055,9.92225042371495e-05,0.00313165818707843,0.0002045870603725,0.00020024160930307,0.00131805771164387,0.00819370677226616,0.00985236748278004,0.00122816885979132
DEL,repeats,2,5+,3.87033434105758e-05,9.60614110732067e-05,1.35414930525013e-06,0.0229217642149245,0.000675875658045906,8.17763725548218e-05,0.00030669320535754,0.000315072790768398,0.000122002497155671,0.00126165903106849,0.00223558657722775,0.000102480681553765,0.00470151309078646,0.00125777492406617,1.05409049017704e-06,0.229335736734287,0.000536938262236974
DEL,repeats,3,0,0.000248949014289046,9.14821452812716e-05,0.000103125196478318,0.0180887545778085,0.0103376023024282,0.00132553208548751,0.000820152822521756,0.000371383565785241,0.00302003986985633,0.005063666393106,0.00460530171623967,0.00155088150187988,0.000783281808489406,0.00138034619572249,6.63002886998373e-05,0.00612907018610192,0.00469531334855803
DEL,repeats,3,1,0.0106765314405313,0.00388635802824779,0.0043366505251441,0.00591486213282665,0.0017085201155246,0.00508339852010839,0.000329136047916894,0.0115959751165899,0.0045529790583738,0.00150588087434382,0.0976203501459207,0.00551314207025125,0.000787027774024999,0.00570506696948572,0.0410814003100896,0.00568443991380176,0.0299874511474072
DEL,repeats,3,2,0.00448488712589991,0.00146884577672462,0.000633625401811695,0.000924901343100497,0.000705553994826457,0.000467139996001521,0.00014344390013208,0.00967411673730001,0.000921762295927251,0.000440987155006245,0.0189715472996287,0.00204358301201348,0.00025457532150451,0.00145308646380761,0.0045137307850417,0.00118905048203335,0.00293315219547301
DEL,repeats,3,3,0.00083053250809171,0.000311843625498847,0.000263233864765307,0.000684305224456003,0.000257623604949722,2.92816927478067e-05,4.91216057809936e-05,0.00137840837475957,0.000145352958038295,5.65831165075094e-05,0.00444421057212463,0.000679095112866248,0.000288144193552273,0.000742541718538731,0.000855064718993596,0.00501001312277545,0.0035341470738865
DEL,repeats,3,4,1.0708169346565e-05,2.34325343722863e-05,8.84998578941433e-07,0.00620613398873049,1.56869175215591e-05,1.22692619919146e-05,0.000134010952727348,7.68447337288601e-05,2.65578229138349e-05,0.000212556917206217,0.000727667810723934,3.09735526708946e-05,0.00142770633331116,0.00034854652725712,1.11747812498043e-06,0.0694689885892386,0.000582230627574323
DEL,repeats,3,5+,1.77220087158411e-05,3.78400095611578e-05,1.00217475196883e-06,0.00874802098051139,5.71656522540487e-05,0.00011501869013595,0.000122199179765474,0.000124895580477703,6.25919685809017e-05,0.00120760670076925,0.000338617760586367,1.08892850483553e-05,0.00161524289418103,0.000518390284089135,1.82928953965421e-06,0.0805002513431901,0.000713715223848738
DEL,repeats,4,0,0.000244691130603205,6.00306457568584e-05,4.56249528857983e-05,0.0117260767058979,0.00669069948475834,0.00177923174743161,0.000320045455864556,0.000258940891439674,0.00225653697516464,0.00226134301489828,0.00832612584363383,0.000157994758184932,0.000260636923898446,0.00107630884744791,0.000214481787944548,0.00218726170682128,0.00172943086785537
DEL,repeats,4,1,0.00442631022221872,0.00124454961823844,0.000800091550847243,0.00258806781820049,0.0014762982245433,0.00251976112167128,0.000536709162944554,0.009235143916202,0.00369824323467163,8.72844716859219e-05,0.0657993092137062,0.00105069223960093,0.000603599090352345,0.00486720195320306,0.00746517545800531,0.00585986813564969,0.00441252358327914
DEL,repeats,4,2,0.00080006323543895,0.000315941113425504,3.10257742510633e-05,0.000115824716037978,0.000229235300735843,0.000559799494711815,0.000121593704908043,0.00257310407940577,0.000686301195355527,0.000201944915503918,0.0145194165749638,0.000583970194860062,0.000299284063941255,0.0019710386596767,0.00281820731475168,0.000819747157997299,0.000338988465640941
DEL,repeats,4,3,4.87309603586004e-05,2.24536971754005e-05,3.21168886430354e-06,0.00387547306939495,5.11937050934678e-05,0.000227911817313855,5.83814507746103e-05,0.000130351608004067,6.99720276658573e-05,0.000267976220060509,0.00431788131231109,0.000140700360945894,0.000302079018482066,0.00042011105372111,6.0975334133891e-05,0.0304508580146764,0.000392845420770012
DEL,repeats,4,4,2.21743374950852e-05,2.11938308103248e-05,9.04855513544885e-07,0.00452676909389331,0.000279808124979058,4.85901968061712e-05,6.81325389244459e-05,7.20757277610857e-05,3.92922808722079e-05,0.000343832242157754,0.00102903033445035,7.24770914656453e-06,0.000956764957543649,0.000308933518860637,9.1917907672374e-07,0.0493319075430074,0.000879577484109403
DEL,repeats,4,5+,0.000538552347223162,0.000109707320981564,4.76345687642028e-05,0.00174434551598238,4.56195181641118e-05,1.67302711898668e-05,1.64615355938577e-05,0.00074431926620353,5.94738582531369e-05,9.81721840542846e-05,0.000255796367917351,4.08576170307284e-05,0.000248359766031141,0.00160408109869141,0.00245691027712418,0.0228608353095625,0.00153161479560704
DEL,repeats,5+,0,0.00275891966188018,9.4805657687883e-05,9.25243658707469e-06,0.0177420573985009,0.242791432759103,0.0208244344707234,0.0028671254106666,0.000477607542590091,0.00169593356759957,0.0151014357535146,0.00505896646400203,0.00867340892737814,0.0012323411386944,0.00236637045530866,0.000479886429260358,0.00794423052949174,0.00197183629421987
DEL,repeats,5+,1,0.00490315509678856,0.00190117892510123,0.000250024646041825,0.000139444429399116,0.000465065006397815,0.0077562687801841,9.0884732140444e-05,0.00936485261196943,0.000537019449601286,0.00319352270895266,0.0115419336022644,0.000520260653278207,0.00112273531643068,0.00272509129887831,0.0380393926224568,0.00248011720554856,0.0194613201218051
DEL,repeats,5+,2,0.000718083835591542,0.000226410094952407,0.000108293473980692,0.000456360477965592,0.00047965196931122,0.000476607999783363,3.39869497103263e-05,0.00158278795465901,0.00015829634840143,9.39015300046687e-05,0.00295298044274006,0.00023379193439062,0.000102346876914001,0.000726635668994823,0.00284923093607584,0.00297804416400204,0.00241228172522434
DEL,repeats,5+,3,0.000286608220637004,6.84283341316545e-05,4.37790747628563e-05,0.000242542544280755,1.63213883281242e-05,0.000127907391331743,4.07187493183331e-05,0.000816658324707952,4.94394212543821e-05,0.000123409414361134,0.00141334011998186,0.000138215894550353,9.71433003138429e-05,0.00075636549554864,0.000552132417699214,0.00189910261068375,0.000389996401817877
DEL,repeats,5+,4,0.000199776943024709,4.19331814752592e-05,1.38293621347059e-05,5.18900559369717e-05,5.92519909861616e-05,7.04928121722763e-05,4.32526388137513e-05,0.000367644406934732,2.79017552188455e-05,0.000143799996356161,2.16888193317691e-05,9.97093236888648e-06,4.93108752687107e-05,0.000180887187413878,0.000284193706879927,0.00075595240976327,6.44932699919562e-05
DEL,repeats,5+,5+,6.98964918152061e-05,1.15021816466404e-05,1.85959452500016e-05,0.000649287523960673,2.64642087366274e-05,4.55079730099828e-05,2.28649598755076e-05,0.000106813934832975,0.000104651362119267,8.59946215875304e-05,0.000382837984191072,0.000111045256661494,6.00620583004578e-05,0.000645347809886927,0.000345844038722981,0.0033591372808795,0.000299097981563172
INS,repeats,2,0,0.00117009555587568,0.000209953247577823,0.000339341351419168,0.00704433728332729,0.00209307461111057,0.0021420345213418,0.0028182749717444,0.00144358822721369,0.00106035732361143,0.00916325553037971,0.000228458640816194,0.0264576716500695,0.000251145858563403,0.00220740246590663,0.00202315404048674,0.00744292024492266,0.024586608515442
INS,repeats,2,1,0.000596246106797333,0.000246197987263646,2.54212518178871e-05,0.0194783611878569,0.00198172691912628,5.93077214303467e-05,0.00233115253664927,0.00120521245879366,0.0025551373143467,0.00289842745109503,0.000358467919099078,0.000113548415996747,0.000162579798505384,0.00290142731550695,0.0010635277048429,0.00318503333189788,0.0390418177859409
INS,repeats,2,2,0.00235253968513537,0.000648330858036543,0.000172581598538284,0.00706677720775829,0.000409310492643408,0.000674543386167003,0.000910466390780596,0.00388768872324658,0.000535755594172697,0.000805076537388246,0.000528967453344375,0.00101159714884596,0.000328904561859107,0.00593812427507822,0.0039337563628339,0.00375582785325658,0.0249075960373729
INS,repeats,2,3,0.000994898536570975,0.000278121697129795,0.000516252198145934,0.00110085544361527,0.000159521545642832,0.000479009508447873,0.00120998488339011,0.00104995085215265,0.000347563809197184,0.000422704675341345,8.97277085471554e-05,0.00148316029275916,0.000357609159897657,0.00232452396713055,0.0031795160102251,0.0013741981630792,0.00327777715561169
INS,repeats,2,4,0.00444436784559309,0.00136289673500841,0.00252027031459538,5.12255070076589e-05,0.000125876912730958,0.000176126651019505,0.000329578709423375,0.0134584690187718,0.000274114094819945,0.0001546682910104,0.000127499769989581,0.00252246173025826,0.000694808126282898,0.00114927966945913,0.0254424102070643,0.00201117552812323,0.00201440566862672
INS,repeats,2,5+,0.0238191667527627,0.00867044435478518,0.0160092189229926,0.000874846981419288,0.00199355845186318,0.00103214623812907,0.000110687785068177,0.0659442864009082,0.00161982220553866,0.00157321341877108,0.000184124401022004,0.00169463268821639,0.000769813032765854,0.00466112085967881,0.156104163785334,0.0385220316173576,0.00655146877945723
INS,repeats,3,0,0.000168882653737065,4.01316336754123e-05,2.04158518522769e-05,0.00373013922684688,0.000753661964085953,0.000862031933610398,0.000285986198736605,0.000183972699572338,0.000122447935035687,0.000498151666231454,0.000141778751130877,0.00814326073599599,9.30177640342714e-05,0.0007321649204471,0.000646740088015924,0.00947589277536932,0.0189413155383541
INS,repeats,3,1,0.00171973497397391,0.000855138146196577,0.000228939211472223,0.00603926955695675,0.000657438452468397,0.000208996414693597,0.00019431961839358,0.00269655512031118,0.00120243928094458,0.00391348269369254,0.000362283603018893,0.0025786409691518,0.000407889527129448,0.00706524915937239,0.00081108863229034,0.00120124974181351,0.0370185799149884
INS,repeats,3,2,0.000535580654370997,0.000141347222409823,5.03601064896586e-05,0.00119112433695657,0.000188880211862031,0.000770990073308569,4.74197390612965e-05,0.000485080841573012,0.000170149937307232,0.000522754752107276,0.000776961174468105,0.000133289173932105,7.79611129976173e-05,0.00182220387913634,0.00114664216343699,0.000671010855716103,0.00305043903516379
INS,repeats,3,3,0.000175884454397427,8.47572732130548e-06,0.000130638842063213,1.70263560310825e-05,2.93568341612341e-05,0.000278950526093561,1.45858600048996e-05,0.000116792949148943,1.34274522299276e-05,1.48053654280861e-05,3.54167122950906e-05,0.000598602441180892,0.000152313046830956,0.000270329291492113,0.000431113680520276,6.51225334550319e-05,0.000665269605941214
INS,repeats,3,4,0.000288638235366721,5.85234953877933e-05,0.000101390259693178,2.48977884852932e-05,6.41409220615984e-05,0.000207635956664222,3.5753563409454e-05,0.000475860696933365,4.39862263908393e-05,1.53389483501738e-05,0.000160308026632808,0.000587964149029229,9.95419501810764e-05,0.000528267966670528,0.000826501115248544,0.000117299783133982,0.00069708998331256
INS,repeats,3,5+,0.00453277957282238,0.00115554326982517,0.0012803335776163,5.27722715706694e-05,5.29446597372673e-05,3.12386264458054e-05,3.59618051969529e-05,0.00457775762796229,0.000213577284513777,0.000172642023267376,6.56204788874081e-05,0.0024883891530637,0.000388926385725064,0.000603214313316469,0.0119508344428933,0.00237436098321031,0.00170938270116264
INS,repeats,4,0,7.31610329880688e-05,1.42596639639266e-05,4.35605540359519e-06,0.00254496633930389,0.000706991183876848,0.00142348870992652,3.44864431815513e-05,7.43107079068811e-05,0.000195426629382296,0.00100042007215239,0.000106055167292983,0.00694908019187023,0.000196462728864479,0.000278225665039977,0.00017986614755111,0.00507335754327384,0.0153753772746789
INS,repeats,4,1,0.00210352382943258,0.000913064853058865,0.000581373337775555,0.00376938838139514,0.000950984136129655,0.000530775894267139,0.000106894418288967,0.00503248992252949,0.00143326676207583,0.00303298120838552,0.00111682882102646,0.000708297330008855,0.000608278104189735,0.0023729748353548,0.00285405427714802,0.00345046268378753,0.0571785065436426
INS,repeats,4,2,9.15312712342592e-05,1.28741644906132e-05,4.50344942007591e-05,0.000387972054997785,8.46478618841607e-05,0.000437166712168015,4.60808162925074e-05,0.000111635159924242,6.02353890589413e-05,0.000136288827829726,0.000272972238737323,3.2027927818795e-05,9.11846230065369e-05,0.000466197428718176,0.000124639515791253,0.00116483866003537,0.00647754597565177
INS,repeats,4,3,0.000361698122477455,8.37283247773608e-05,0.000100916021920734,1.49359976278195e-05,2.31741403972137e-05,0.000319212851928725,7.13797690439717e-05,0.000490663744753908,0.000162278086879396,3.7440006416801e-05,9.93007699155672e-05,0.000765501446263705,7.64681462947606e-05,0.000341536724684628,0.000772147210533488,0.000441594654090535,0.00047420851508184
INS,repeats,4,4,0.000775400287881389,0.000127513789971064,0.000270113042539927,1.55955996740198e-05,0.000122996240771868,8.81208338002341e-05,1.88134719011043e-05,0.00163464317408584,7.6960307211462e-05,3.10200079980528e-05,0.000365308616678359,0.00187977519281625,0.000131115517906476,0.00102420452433514,0.00147879699111354,0.000358945288276578,0.00182649243773259
INS,repeats,4,5+,0.00449364356149914,0.00163383578912111,0.000786174955222352,0.000692819930448809,0.000637605290796212,0.000239093589222212,0.000104399185304008,0.00720920578151553,0.000117781806255156,0.000103651091338165,0.000213093940288352,0.000552262401986652,0.000218733806357433,0.00470274526670404,0.013146270971734,0.00840596284932773,0.0069608986794223
INS,repeats,5+,0,0.000150512536884008,2.11773212901722e-05,1.35998765598522e-06,0.00487112618468814,0.000208934382700594,0.00853746982674651,0.000240983703749358,7.18839035457699e-05,0.000165936664225022,0.00296271837214677,9.7037595609124e-05,0.00244122253422786,0.000993719127452291,0.000315455966264459,1.08868380887179e-06,0.00900843769343268,0.0662510426179346
INS,repeats,5+,1,0.00135834917739535,0.000107813823783555,0.00127830771925385,0.00498622205244363,0.00979005919048248,0.00627665489718903,0.000632614654224042,0.0016397681994562,0.00194108113787524,0.0122620892529061,0.0022794559130159,0.0332366427551749,0.00112681731005743,0.00260989730321518,0.000538430633144526,0.00400538060529753,0.276003122734923
INS,repeats,5+,2,0.000194379701489644,1.50735458115464e-05,0.000152566917618734,0.000273558288499789,8.77192914454032e-05,0.00116543274585836,9.31864572427054e-05,0.000183751209584477,0.000157667806205936,6.21237729522929e-05,0.000212581958157999,0.000750182872740538,0.000944795579274841,0.000572619221307721,0.000201971191556144,0.000898096439996436,0.0105589058003951
INS,repeats,5+,3,0.000324417599180347,6.33428087358733e-05,0.000209522454538727,0.000135161740777095,4.21858952572199e-05,1.58459456481505e-05,5.15709840119785e-05,0.000391827077628023,8.71762083955841e-05,3.78510391787292e-05,3.7573333969784e-05,3.23277553024609e-05,8.08803287989601e-05,0.000573942126399689,0.000605151576555172,0.000353184835257617,0.00377176855035409
INS,repeats,5+,4,0.000150676018917706,1.15642180298752e-05,0.000205499374087186,0.000131491023171122,4.77183031842085e-05,2.84153356131861e-05,1.62343127418156e-05,0.000121616075360424,4.88455169622412e-05,4.31733342197356e-05,8.56990906080416e-05,0.000418214263266383,0.000158718164203916,0.000200817999568037,0.000195087735640684,0.00160122293580107,0.00150003102837545
INS,repeats,5+,5+,0.000251703274218617,7.2084021925803e-05,8.57589531372169e-05,0.000489231987898797,0.000220926443208844,7.73437162914255e-05,5.59918377367752e-05,0.000413777070970795,0.000108389496256445,3.08784894192665e-05,0.00012736879902615,0.000257057589888606,0.000197143577109843,0.000449320971713697,0.0014424640996307,0.00406918457883543,0.00467853423067879
DEL,MH,2,1,0.00149376031363411,0.000278452352108083,0.000847992694192829,0.0311514875795058,0.00387811493740267,0.000621037520969817,0.00710745347447686,0.0015323558515293,0.00530169947604309,0.01026386902218,0.200067200980512,0.00244128376203351,0.000440387408143028,0.00407696585648166,0.00237421479554971,0.0060716017151876,0.00278686554774892
DEL,MH,3,1,0.000199666101799695,6.19051531983034e-05,6.14027706901652e-05,0.0132809860479265,0.00966457060362694,0.00101025982985729,0.00046395032830789,0.000254301698986895,0.00379274288172413,0.000918482255358197,0.00718633580016695,0.00139041395508814,0.000297318999023473,0.000974347830244485,0.000101420546008708,0.0143763719889661,0.00520417256002051
DEL,MH,3,2,0.0053627128306736,0.00163910055236888,0.00152910456987115,0.00903437239892892,0.00360362158756107,0.00427983999895129,0.000404564097181651,0.0124485520765427,0.00201492537247559,0.0013932251517486,0.0542624572643099,0.00386507178985051,0.00130104394607824,0.00303412117198573,0.0223900669469947,0.00629704075205552,0.0235861916273085
DEL,MH,4,1,0.000432823551254341,0.000130145212352798,5.37976671468704e-05,0.00915444578239103,0.00572000744751996,0.00259443887077169,9.55858886273545e-05,0.000727288264198157,0.00269762289890577,0.00178474256222156,0.011029563504861,7.48293580543243e-05,7.97851072780552e-05,0.00167618657486421,0.000760715031286605,0.00405900548420331,0.000709229633373253
DEL,MH,4,2,0.00127135935943111,0.000309908800941585,0.000126939205497846,0.00640914047270809,0.00167879847223957,0.00841347402385855,0.00025520014323609,0.00361329686496428,0.00281753262001589,0.000466375182767907,0.0310519417100112,0.00145760686134313,0.000350874090044261,0.00422441622902505,0.0035941056618914,0.00486959975664703,0.000958660142566034
DEL,MH,4,3,0.00112922162981702,0.000421059397908596,0.000187587887915353,0.00313256958963596,0.00125778762935734,0.00478907162317695,0.000141850408203113,0.00254772235988225,0.00175142721454232,0.000783493070282289,0.037730732360205,0.00371535015233955,0.000623010447866055,0.00374648824348613,0.00391764496711673,0.000748301487278985,0.0010557864187376
DEL,MH,5+,1,0.00412820540801566,0.000414319293477557,3.73503752257853e-05,0.00888597238710206,0.301566854640365,0.0688355412924933,0.00144358665433077,0.00134036410690152,0.000385798771469783,0.00929858992493569,0.00052577799240541,0.00683346119555418,0.000150462891240985,0.00474881985891816,0.00347926485770644,0.0068198530694602,0.00209907982201656
