"","ID1","ID2","ID3","ID4","ID5","ID6","ID8","ID9","ID10","ID11","ID12","ID13","ID14"
"hdp.1",0.0778513513380503,0.997295967813872,0.0420742351732087,0.00786026409857599,0.160097968620968,0.0297209322939551,0.0338467390898037,0.0299985190794956,0.00532797599281765,0.0220073023007361,0.0176998089036563,0.0209725921136461,0.112282176044425
"hdp.2",0.014045605159789,0.139043723666471,0.358548712799056,0.217507087519345,0.998021722024459,0.126259175486034,0.191861491290231,0.531725287482756,0.142965637980086,0.132854490329311,0.275788874455849,0.607015820282818,0.0715984849135812
"hdp.3",0.042595998823425,0.0245974055454254,0.107641511174699,0.0439464170430107,0.187377706896847,0.438585794709077,0.998541519879874,0.131294865050645,0.0580513184425736,0.0203334256977085,0.04876084757518,0.0982892563503309,0.0556192398447402
"hdp.4",0.0629381985560787,0.033218274241916,0.997841838311001,0.0605966446923267,0.349927340819429,0.0729981461239717,0.114362531222394,0.529886093177288,0.172389860168779,0.177718882969141,0.133992804589465,0.143547256891778,0.0615014838785882
"hdp.5",0.0325209591602966,0.0166807570674289,0.0734113329489935,0.028542015022607,0.126414396179203,0.999591535696675,0.46368856534168,0.10786161224504,0.0716658069694722,0.0107744678723184,0.0395491294623423,0.0509337027950421,0.0398913057368421
"hdp.6",0.0343809958916238,0.0183783258936535,0.18395822929094,0.00867985415274375,0.137210203239938,0.0112589571934206,0.0205077599888724,0.0324086759979042,0.114190588061729,0.998694376615452,0.0235528208898838,0.0246294894364878,0.0348808283281196
"hdp.7",0.053876732238555,0.130762862811953,0.0432739028272943,0.0193450791308252,0.0845161292377948,0.0306602794521916,0.0433873227992394,0.0572517308201281,0.0626718485454331,0.0244411261170344,0.0250222605318966,0.0329169417980786,0.914050602459839
"hdp.8",0.99999346656109,0.00565484766752311,0.0843127587761733,0.00652373096838998,0.0117222246878823,0.0390205143046068,0.0514421224162228,0.0173390506414436,0.00309728056259151,0.0599140895133343,0.00607548523839407,0.0233122650984108,0.451934124185245
"hdp.9",0.0191241460064566,0.0222872471145907,0.135576727645724,0.0374108934531088,0.587305851101064,0.047537498464259,0.0880152770364665,0.264892239526286,0.0551963964446033,0.0213821168960634,0.051712663610562,0.998858523255566,0.0327816546082378
"hdp.10",0.0793637578902431,0.0354250680305582,0.571138967135279,0.056724534805969,0.546821818283747,0.114352948639019,0.144828211616368,0.997660230441242,0.129449310743065,0.0320598414826352,0.255411489393204,0.313211364538655,0.0873333447344176
"hdp.11",0.0238670442052988,0.0246394279278075,0.0646138706948617,0.998228637108909,0.210567446360955,0.0316903593081486,0.0511871203688815,0.0539044373776165,0.0881674963995218,0.00974878771393051,0.037288690417307,0.0360596587952314,0.0300452421672579
"hdp.12",0.0560127401720207,0.0174890365998722,0.145462074419378,0.0966618014749576,0.159846063665796,0.0711748212877136,0.0646913469445984,0.101784034053211,0.987523342989702,0.101288953393966,0.0802591089438243,0.0650715222480462,0.0904758535173942
"hdp.13",0.0426543784801676,0.0369729151818213,0.142267258891386,0.0571051581421326,0.277606475969408,0.0582893093182538,0.0744583534904217,0.235518128733718,0.0692102923966114,0.035169622705135,0.992665574233046,0.0701510030910125,0.0430386088275191
