Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I,ID83J
INS,repeats,4,3,0.00023498,5.146e-05,3.515e-05,2.463e-05,3.34e-06,0.00041021,3.6e-07,1.28e-06,6.879e-05,0.0008913
INS,repeats,4,4,0.00015867,0.0004118,0.000173,0.00013176,2.01e-06,4.05e-06,4.505e-05,0.00016025,0.0002641,0.00139109
INS,repeats,4,5+,0.00217785,0.0008635,0.00184185,0.0011736,1.37e-05,5.647e-05,0.00092898,8.23e-06,0.00037711,0.00023983
INS,repeats,5+,0,0,3e-08,0.00462822,2.593e-05,0.00010949,0.00865248,0.0038248,0,4.564e-05,0.00272156
INS,repeats,5+,1,4.26e-05,0.00176667,0.00163754,0.01083627,0.00023819,0.00576773,0.01243213,0.00121641,0.00258802,0.02479547
INS,repeats,5+,2,5.15e-06,0.0002335,0.00035425,3.673e-05,5.04e-06,0.0013249,0.00030038,5.32e-06,7.927e-05,0.00054891
INS,repeats,5+,3,7.685e-05,0.0002216,0.00043912,6.307e-05,7.783e-05,6.196e-05,5.313e-05,0.00014353,9.355e-05,0.00010515
INS,repeats,5+,4,3.83e-06,0.00019602,0.00030895,2.485e-05,1.291e-05,1.974e-05,5.759e-05,0.00014581,2.923e-05,2.734e-05
INS,repeats,5+,5+,6.588e-05,0.00018607,0.0008017,0.00037127,7.422e-05,4.24e-06,0.00037043,1.74e-06,4.309e-05,1.08e-06
DEL,MH,2,1,1.847e-05,3.446e-05,0.01978207,0.00025256,0.01002835,5.058e-05,0.01666685,0.00014244,0.2027147,0.00330078
DEL,MH,3,1,0,1.72e-06,0.00818683,0.01156641,0.00201449,0.00094069,0.01450897,0.00083631,0.00651539,0.00139244
DEL,MH,3,2,0.00246566,0.0014493,0.01111127,0.0035726,0.00065207,0.00399832,0.00393492,0.00020209,0.0421057,0.00355499
DEL,MH,4,1,2.783e-05,4.696e-05,0.00963287,0.00515396,0.00025906,0.00259538,0.00517387,0.00194043,0.01170746,7.609e-05
DEL,MH,4,2,0.00047423,3.293e-05,0.00552276,0.00082144,0.00038939,0.00952079,0.00238779,0.00150557,0.03045609,0.00080476
DEL,MH,4,3,0.00052556,9.5e-07,0.00184439,0.00016493,2.89e-05,0.00486578,0.00074762,0.00133022,0.04735904,0.0018636
DEL,MH,5+,1,0.00050569,0,1.459e-05,0.32826459,0.00041517,0.07188255,0.00855668,7.138e-05,0.00021752,0.00168724
DEL,MH,5+,2,1e-08,2e-08,0.00092109,0.11149782,0.00116739,0.2689125,0.00432815,1.369e-05,1.036e-05,0.00140482
DEL,MH,5+,3,0,1e-08,0.00328111,0.02139484,0.00070205,0.2404944,0.00113928,2e-08,0.00020919,5.059e-05
DEL,MH,5+,4,0.00035013,4e-07,0.00060735,0.00035777,0.00109384,0.13609603,4.675e-05,5.27e-06,0.00310207,1.64e-05
DEL,MH,5+,5+,0.00234092,0.00035364,0.00061972,0.00144391,0,0.11028942,0.004075,1.53e-06,0.00045661,0.00051097
