MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
3:Del:R:2	0.00198908	0.00059154	0.00125212	0.00059556	0.00000325	0.00052011	0.00074451	0.00034991	0.01440769	0.00155162
3:Del:R:3	0.00047461	0.00027103	0.00103180	0.00038610	0.00004087	0.00011391	0.00024167	0.00024452	0.00356809	0.00037451
3:Del:R:4	0.00000000	0.00000001	0.00620192	0.00000533	0.00005385	0.00000001	0.00353791	0.00000000	0.00036619	0.00000486
3:Del:R:5	0.00000000	0.00000001	0.00925358	0.00000588	0.00033494	0.00004474	0.00520436	0.00000000	0.00021876	0.00002762
4:Del:R:0	0.00000000	0.00003520	0.00605536	0.00747567	0.00090334	0.00233271	0.01297899	0.00030919	0.00649687	0.00037838
4:Del:R:1	0.00182170	0.00039900	0.00177554	0.00093064	0.00098948	0.00246405	0.00070682	0.00242374	0.05568018	0.00058540
4:Del:R:2	0.00048207	0.00000000	0.00001130	0.00001529	0.00000000	0.00056689	0.00009692	0.00004213	0.01003008	0.00058552
4:Del:R:3	0.00000000	0.00000000	0.00356764	0.00001071	0.00010959	0.00010577	0.00264331	0.00000066	0.00355371	0.00003868
4:Del:R:4	0.00000000	0.00000006	0.00500984	0.00010590	0.00020370	0.00000890	0.00299086	0.00000000	0.00015621	0.00000000
4:Del:R:5	0.00013780	0.00003757	0.00174609	0.00004873	0.00008177	0.00009495	0.00091785	0.00000049	0.00065382	0.00005943
5:Del:R:0	0.00000000	0.00000000	0.00542761	0.29101263	0.00143908	0.01694660	0.02443614	0.00010305	0.00232111	0.00069538
5:Del:R:1	0.00320307	0.00000180	0.00007430	0.00016183	0.00000000	0.00740081	0.00078381	0.00014473	0.01149191	0.00040310
5:Del:R:2	0.00040683	0.00010198	0.00032443	0.00032685	0.00003181	0.00041823	0.00029723	0.00003907	0.00290438	0.00002406
5:Del:R:3	0.00011385	0.00000426	0.00031914	0.00002669	0.00003469	0.00017600	0.00008172	0.00010648	0.00096636	0.00009305
5:Del:R:4	0.00005698	0.00000147	0.00012290	0.00001787	0.00003718	0.00008271	0.00003615	0.00006210	0.00016759	0.00002339
5:Del:R:5	0.00002037	0.00002176	0.00062542	0.00000452	0.00001237	0.00000000	0.00063266	0.00004128	0.00014290	0.00000455
2:Ins:R:0	0.00019411	0.00057973	0.00529345	0.00182235	0.00224524	0.00197485	0.01017261	0.00079539	0.00091678	0.02591716
2:Ins:R:1	0.00019806	0.00000702	0.02233395	0.00125445	0.00311898	0.00008886	0.01099157	0.00101954	0.00025381	0.00000009
2:Ins:R:2	0.00093484	0.00019624	0.00930263	0.00033697	0.00134940	0.00039800	0.00384263	0.00031884	0.00008638	0.00107351
2:Ins:R:3	0.00044361	0.00040830	0.00176005	0.00046495	0.00090515	0.00032998	0.00103613	0.00038600	0.00035965	0.00105521
2:Ins:R:4	0.00208175	0.00242226	0.00218650	0.00047809	0.00022462	0.00005939	0.00014712	0.00012119	0.00076011	0.00345785
2:Ins:R:5	0.01513698	0.01488857	0.02087279	0.00520470	0.00000800	0.00001799	0.00176489	0.00024772	0.00690033	0.00036112
3:Ins:R:0	0.00000000	0.00004636	0.00422176	0.00032368	0.00032209	0.00098705	0.00254804	0.00046454	0.00016504	0.00796514
3:Ins:R:1	0.00098743	0.00036030	0.00721933	0.00065557	0.00036076	0.00004361	0.00551130	0.00060221	0.00060124	0.00296222
3:Ins:R:2	0.00016426	0.00003629	0.00171877	0.00005175	0.00014827	0.00080108	0.00077384	0.00000631	0.00109436	0.00035785
3:Ins:R:3	0.00000987	0.00014914	0.00006280	0.00003471	0.00000459	0.00030856	0.00007268	0.00002560	0.00002193	0.00033036
3:Ins:R:4	0.00010289	0.00010715	0.00017204	0.00009060	0.00001564	0.00015300	0.00001239	0.00004331	0.00019892	0.00095853
3:Ins:R:5	0.00205369	0.00105320	0.00169859	0.00037033	0.00000987	0.00000201	0.00014231	0.00001252	0.00037609	0.00193757
4:Ins:R:0	0.00000733	0.00000001	0.00174705	0.00067870	0.00014451	0.00166670	0.00310359	0.00000260	0.00039608	0.00526008
4:Ins:R:1	0.00111457	0.00066189	0.00450037	0.00101270	0.00003052	0.00065761	0.00494466	0.00100075	0.00203333	0.00190136
4:Ins:R:2	0.00000000	0.00003281	0.00030161	0.00014000	0.00016193	0.00041643	0.00026755	0.00001632	0.00005899	0.00008044
4:Ins:R:3	0.00023498	0.00005146	0.00003515	0.00002463	0.00000334	0.00041021	0.00000036	0.00000128	0.00006879	0.00089130
4:Ins:R:4	0.00015867	0.00041180	0.00017300	0.00013176	0.00000201	0.00000405	0.00004505	0.00016025	0.00026410	0.00139109
4:Ins:R:5	0.00217785	0.00086350	0.00184185	0.00117360	0.00001370	0.00005647	0.00092898	0.00000823	0.00037711	0.00023983
5:Ins:R:0	0.00000000	0.00000003	0.00462822	0.00002593	0.00010949	0.00865248	0.00382480	0.00000000	0.00004564	0.00272156
5:Ins:R:1	0.00004260	0.00176667	0.00163754	0.01083627	0.00023819	0.00576773	0.01243213	0.00121641	0.00258802	0.02479547
5:Ins:R:2	0.00000515	0.00023350	0.00035425	0.00003673	0.00000504	0.00132490	0.00030038	0.00000532	0.00007927	0.00054891
5:Ins:R:3	0.00007685	0.00022160	0.00043912	0.00006307	0.00007783	0.00006196	0.00005313	0.00014353	0.00009355	0.00010515
5:Ins:R:4	0.00000383	0.00019602	0.00030895	0.00002485	0.00001291	0.00001974	0.00005759	0.00014581	0.00002923	0.00002734
5:Ins:R:5	0.00006588	0.00018607	0.00080170	0.00037127	0.00007422	0.00000424	0.00037043	0.00000174	0.00004309	0.00000108
2:Del:M:1	0.00001847	0.00003446	0.01978207	0.00025256	0.01002835	0.00005058	0.01666685	0.00014244	0.20271470	0.00330078
3:Del:M:1	0.00000000	0.00000172	0.00818683	0.01156641	0.00201449	0.00094069	0.01450897	0.00083631	0.00651539	0.00139244
3:Del:M:2	0.00246566	0.00144930	0.01111127	0.00357260	0.00065207	0.00399832	0.00393492	0.00020209	0.04210570	0.00355499
4:Del:M:1	0.00002783	0.00004696	0.00963287	0.00515396	0.00025906	0.00259538	0.00517387	0.00194043	0.01170746	0.00007609
4:Del:M:2	0.00047423	0.00003293	0.00552276	0.00082144	0.00038939	0.00952079	0.00238779	0.00150557	0.03045609	0.00080476
4:Del:M:3	0.00052556	0.00000095	0.00184439	0.00016493	0.00002890	0.00486578	0.00074762	0.00133022	0.04735904	0.00186360
5:Del:M:1	0.00050569	0.00000000	0.00001459	0.32826459	0.00041517	0.07188255	0.00855668	0.00007138	0.00021752	0.00168724
5:Del:M:2	0.00000001	0.00000002	0.00092109	0.11149782	0.00116739	0.26891250	0.00432815	0.00001369	0.00001036	0.00140482
5:Del:M:3	0.00000000	0.00000001	0.00328111	0.02139484	0.00070205	0.24049440	0.00113928	0.00000002	0.00020919	0.00005059
5:Del:M:4	0.00035013	0.00000040	0.00060735	0.00035777	0.00109384	0.13609603	0.00004675	0.00000527	0.00310207	0.00001640
5:Del:M:5	0.00234092	0.00035364	0.00061972	0.00144391	0.00000000	0.11028942	0.00407500	0.00000153	0.00045661	0.00051097
