"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS7a","SBS7b","SBS7c","SBS7d","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS28","SBS29","SBS35","SBS38","SBS40","SBS41","SBS44"
"SBS96A",0.0470443856980676,0.376255090449551,0.215802119890647,0.0798206646139461,0.32406480859768,0.916659505491791,0.793361287070822,0.0746918749358249,0.0523254935691936,0.0312733636834864,0.0133194703890307,0.0432395461400323,0.0052218081655212,0.00202763598258171,0.0905435736380258,0.0128826462359514,0.0127561239017056,0.0307611139930034,0.176330302578278,0.0276179022902731,0.330724590388568,0.0781216530059475,0.0561633012297756
"SBS96B",0.0213759267632054,0.999023141827885,0.0956076277522713,0.0437011865567946,0.247385354097451,0.701249372204713,0.244457054669525,0.0591858808381569,0.0692407531783538,0.0393118578461907,0.0162796375649057,0.0577877439971214,0.0035139459191873,0.00122589714123622,0.0653930373391385,0.00687703041634236,0.0119099116774721,0.0417760071254991,0.0433175798301411,0.0239127052466015,0.32767309718462,0.089484620072384,0.0166197269521994
"SBS96C",0.0694421553862341,0.248347832614762,0.350839232440473,0.144532390719705,0.425536584066791,0.661171751760927,0.993581739098104,0.0836427852695603,0.124469585033716,0.057979259394942,0.0131810892802354,0.0854966930164808,0.0213136654951267,0.00417048187654789,0.109292016136463,0.024099655722682,0.0139530044253631,0.0540902456022849,0.411771772242846,0.036917860853265,0.404342672868579,0.109555332107175,0.0945625873696535
"SBS96D",0.0200934018289625,0.0335655645380855,0.579498816723031,0.98507955255544,0.321820850181117,0.0678923285222695,0.125882653252416,0.08374906980373,0.0660868313604858,0.0892390886011691,0.0846435684301187,0.127234210508866,0.031856303823582,0.00830048200007005,0.712477928615999,0.136063483810697,0.0178634475951962,0.756734984137745,0.606529498507732,0.728093177558502,0.569084961269614,0.091650357285449,0.32027121418979
"SBS96E",0.172267696889161,0.0782410764152579,0.602273031299629,0.230471059363805,0.896213021785894,0.11630235648159,0.196922539691788,0.118470342635397,0.198043725108343,0.55855715069683,0.0424379931255817,0.697282721241564,0.0951666659127585,0.0349305562352853,0.213193712521153,0.147675351561907,0.0486255617737914,0.194849073410633,0.200687344566536,0.055552073534911,0.604229800258185,0.284827930261464,0.601155711767908
"SBS96F",0.0782101784742424,0.0157365644900967,0.926265395170803,0.55224208077573,0.626020649088934,0.116479529045444,0.283423775338802,0.154213582415339,0.14781471263472,0.271912503271056,0.29712527065038,0.277077062457196,0.0878553231993831,0.0445185418005937,0.333082744895751,0.180703879137509,0.0489051687777277,0.395392556004271,0.554812838858012,0.284359141403866,0.73116951308126,0.302133340988767,0.346064077864577
"SBS96G",0.052179360655308,0.406727511735991,0.722797039787854,0.511748920920919,0.776168098891225,0.438560216457134,0.406773760620333,0.254456019883893,0.196559456182564,0.342006367489513,0.187876642698706,0.438321756041437,0.110256641473474,0.112618114558338,0.549889775026536,0.144570235685406,0.147293118902073,0.429422016801085,0.380079980392395,0.217238120357909,0.92422366938117,0.360530655731868,0.383755381866028
"SBS96H",0.202621904732699,0.0186493211825224,0.473665382999059,0.333866766378636,0.602768284911302,0.0502112328555557,0.0973300709752377,0.185153970866676,0.179276932476343,0.324261285827488,0.0336187352601083,0.192953720258902,0.0775371019051336,0.0165994360769383,0.255880787879922,0.0638771885901791,0.0472386237822763,0.269596353321554,0.318760440081699,0.222100059547391,0.460299997957682,0.318137733343825,0.99916595498262
"SBS96I",0.999809889892676,0.0183095318320847,0.0559527817505081,0.0244991946422466,0.193901979914016,0.0455117752788046,0.0674949871383816,0.0240036441638305,0.0146574265797946,0.015700834025571,0.00763717597263036,0.0247816247432779,0.00641080755721546,0.00387321255790263,0.121669329935744,0.0122973006017457,0.0150452646853343,0.158438017646232,0.0223033642760959,0.0219607458486735,0.0418551206518252,0.0981719798338534,0.215289403887885
"SBS96J",0.0379340636494936,0.00173039325377,0.108896450677905,0.0127196016700128,0.103066654463392,0.00351906042816974,0.00699945121645495,0.0405750506111192,0.0148107408451648,0.0162714127295638,0.00265347784567671,0.0295461804817961,0.0464162138821184,0.999302979409523,0.0349238531964204,0.0108718240602099,0.428177029554009,0.0142858858427212,0.0308310489300944,0.0221358436317106,0.186528131335579,0.169033334701741,0.0267626365255037
"SBS96K",0.0336391617330479,0.0166929033107437,0.496660792069018,0.117036967142098,0.706411759038584,0.0313998260303621,0.0740911593733882,0.208511842183425,0.383925334699382,0.993030705682366,0.0286835452414428,0.596822275918718,0.292158803058502,0.0206738981042255,0.0858540267750564,0.10980611199662,0.0254897873949567,0.0755293485827025,0.082762555284569,0.0359535191848819,0.434217714874463,0.407809833274642,0.362748653243962
"SBS96L",0.0722515549796581,0.0354445475707313,0.357423656799703,0.662189010685262,0.283800303666228,0.0368643338341861,0.0440243790084611,0.0596836157641195,0.052353854021168,0.0729169382066697,0.112788372858715,0.108342799052623,0.0156533903607473,0.0128462196801308,0.989545206250715,0.0429232030953669,0.0224248696292749,0.78865550184965,0.293956554953865,0.416462670237289,0.50062797981925,0.110235617776364,0.175221757784958
"SBS96M",0.0221511885305812,0.0590047193693974,0.324200550411543,0.119840500696903,0.257402237995873,0.0837111671062459,0.08261508953049,0.999168938119502,0.204479232234453,0.228514756712819,0.0393057055418211,0.0937105419480827,0.171832123767739,0.0395975704288591,0.0989406471034892,0.198971059759704,0.0934944195171471,0.0545704577661837,0.172944566842262,0.0429011800132207,0.369437114123193,0.552011689813207,0.199407385342468
"SBS96N",0.0112314722224349,0.00431053838266993,0.248062532443168,0.0515627620906584,0.207392597992538,0.00852093982256086,0.0231192777679942,0.177676147975252,0.125028463025874,0.347008465386515,0.00723864256554696,0.0788509170630901,0.999827029847134,0.0530817265680198,0.0301069782083864,0.0762439190178489,0.02131115741201,0.0253256856493459,0.102839179482549,0.0176876821928448,0.196138964803904,0.0950432041958448,0.0877118743273494
