MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Ins:T:2	0.00038131	0.00000340	0.03154077	0.00045254	0.05556601	0.01787281	0.00000000	0.00003482	0.00004379	0.00135663
1:Ins:T:3	0.00084516	0.00330924	0.02464825	0.00134060	0.03137615	0.01764588	0.00003142	0.00029293	0.00085054	0.00032465
1:Ins:T:4	0.00281568	0.01388118	0.02708246	0.00396846	0.00821429	0.01346884	0.00045699	0.00260400	0.00244595	0.00496700
1:Ins:T:5	0.00237101	0.92142718	0.04287260	0.01692574	0.00225117	0.00111906	0.00648092	0.00608414	0.01078783	0.16553542
2:Del:R:0	0.00003882	0.00014589	0.01559075	0.00761260	0.00886724	0.02631504	0.00022893	0.01237597	0.08950517	0.00107895
2:Del:R:1	0.00274097	0.00011338	0.01512180	0.00744661	0.01185813	0.01130543	0.00046648	0.00065905	0.19727507	0.00697814
2:Del:R:2	0.00157339	0.00039970	0.00247635	0.00042963	0.01324295	0.00272574	0.00151873	0.00002956	0.04552811	0.00236781
2:Del:R:3	0.00093992	0.00013335	0.00021882	0.00003701	0.00615062	0.00010654	0.00037706	0.00001912	0.00975795	0.00020065
2:Del:R:4	0.00087237	0.00000415	0.00089403	0.00021878	0.00329029	0.00026304	0.00012530	0.00015474	0.00328875	0.00033078
2:Del:R:5	0.00000000	0.00000000	0.01635277	0.00022606	0.00083216	0.01952592	0.00000285	0.00005492	0.00106966	0.00000000
3:Del:R:0	0.00000055	0.00001708	0.01070599	0.01378300	0.00183373	0.01612839	0.00106236	0.00094120	0.00466329	0.00144830
3:Del:R:1	0.00361139	0.00339275	0.01253077	0.00218526	0.00000366	0.00202554	0.00388567	0.00163316	0.10126918	0.00492916
3:Del:R:2	0.00185707	0.00048300	0.00248171	0.00058440	0.00000436	0.00105006	0.00049841	0.00054777	0.01412051	0.00154138
3:Del:R:3	0.00041367	0.00022554	0.00152247	0.00044690	0.00002873	0.00032355	0.00011373	0.00029387	0.00367944	0.00037545
3:Del:R:4	0.00000000	0.00000001	0.00497732	0.00005195	0.00002414	0.00427684	0.00000001	0.00001354	0.00043672	0.00000426
3:Del:R:5	0.00000000	0.00000001	0.00744946	0.00006584	0.00030194	0.00633233	0.00004658	0.00003412	0.00034807	0.00003113
4:Del:R:0	0.00000183	0.00004944	0.00522509	0.00737634	0.00054919	0.01286603	0.00247999	0.00036257	0.00585355	0.00032654
4:Del:R:1	0.00171818	0.00034217	0.00316090	0.00099923	0.00104039	0.00075056	0.00236199	0.00239051	0.05582324	0.00058930
4:Del:R:2	0.00048972	0.00000000	0.00005598	0.00000105	0.00000000	0.00007769	0.00053397	0.00003653	0.01041721	0.00049240
4:Del:R:3	0.00000000	0.00000000	0.00268665	0.00002416	0.00008637	0.00314804	0.00010931	0.00000491	0.00373142	0.00003782
4:Del:R:4	0.00000000	0.00000007	0.00371583	0.00012177	0.00021131	0.00387234	0.00001276	0.00000000	0.00017470	0.00000000
4:Del:R:5	0.00014025	0.00002622	0.00163477	0.00006663	0.00006611	0.00107961	0.00007726	0.00000632	0.00069369	0.00004685
5:Del:R:0	0.00000000	0.00000000	0.00440440	0.28244606	0.00108114	0.02303980	0.02219086	0.00010670	0.00213653	0.00078769
5:Del:R:1	0.00320237	0.00000108	0.00047783	0.00011520	0.00000000	0.00074133	0.00729764	0.00020193	0.01188910	0.00034217
5:Del:R:2	0.00039792	0.00007277	0.00051023	0.00032438	0.00001987	0.00036674	0.00040796	0.00005926	0.00281234	0.00001887
5:Del:R:3	0.00011314	0.00000375	0.00040312	0.00003398	0.00001957	0.00013000	0.00017554	0.00009916	0.00094176	0.00007665
5:Del:R:4	0.00006386	0.00000202	0.00017090	0.00000942	0.00003685	0.00005413	0.00007467	0.00006252	0.00013392	0.00001560
5:Del:R:5	0.00002314	0.00001769	0.00046126	0.00001157	0.00000727	0.00068280	0.00000000	0.00004318	0.00013751	0.00000278
2:Ins:R:0	0.00018898	0.00054176	0.00454918	0.00206363	0.00223589	0.00934534	0.00193583	0.00086995	0.00102482	0.02589725
2:Ins:R:1	0.00021613	0.00000441	0.01836440	0.00139066	0.00325584	0.01280950	0.00008796	0.00109129	0.00029992	0.00000031
2:Ins:R:2	0.00090161	0.00019218	0.00799936	0.00049074	0.00140318	0.00465666	0.00040114	0.00039150	0.00003674	0.00109395
2:Ins:R:3	0.00039313	0.00038164	0.00189175	0.00049495	0.00091024	0.00115014	0.00038641	0.00036686	0.00037103	0.00094283
2:Ins:R:4	0.00186304	0.00224370	0.00445809	0.00081808	0.00023548	0.00057262	0.00004098	0.00024820	0.00060024	0.00351427
2:Ins:R:5	0.01320656	0.01340481	0.04061098	0.00849647	0.00000095	0.00443112	0.00003493	0.00200999	0.00479990	0.00017510
3:Ins:R:0	0.00000000	0.00004851	0.00374539	0.00038327	0.00023023	0.00266035	0.00098419	0.00042804	0.00011932	0.00786736
3:Ins:R:1	0.00091626	0.00031094	0.00675102	0.00079079	0.00036380	0.00581908	0.00004893	0.00058142	0.00059206	0.00295429
3:Ins:R:2	0.00014320	0.00003266	0.00155576	0.00005933	0.00014380	0.00090959	0.00077976	0.00000317	0.00107330	0.00031968
3:Ins:R:3	0.00000594	0.00014617	0.00009411	0.00003645	0.00000560	0.00004572	0.00032075	0.00002421	0.00002594	0.00026963
3:Ins:R:4	0.00010548	0.00009286	0.00022944	0.00011603	0.00001247	0.00002244	0.00016427	0.00005902	0.00013941	0.00089708
3:Ins:R:5	0.00192205	0.00092138	0.00317785	0.00049104	0.00000302	0.00040931	0.00000001	0.00014736	0.00031165	0.00200270
4:Ins:R:0	0.00000673	0.00000000	0.00126474	0.00068263	0.00009585	0.00315753	0.00162074	0.00000745	0.00041518	0.00520506
4:Ins:R:1	0.00100619	0.00057377	0.00500357	0.00117124	0.00000723	0.00501850	0.00064658	0.00113454	0.00177182	0.00182500
4:Ins:R:2	0.00000000	0.00003661	0.00026556	0.00014585	0.00016082	0.00026105	0.00042358	0.00002100	0.00005123	0.00007633
4:Ins:R:3	0.00025466	0.00004624	0.00009634	0.00001115	0.00000093	0.00000630	0.00038013	0.00000156	0.00008175	0.00076345
4:Ins:R:4	0.00013188	0.00036847	0.00041956	0.00016480	0.00000018	0.00005813	0.00000584	0.00015695	0.00031636	0.00142764
4:Ins:R:5	0.00205654	0.00073534	0.00325243	0.00139094	0.00000582	0.00110717	0.00005040	0.00010719	0.00030661	0.00020062
5:Ins:R:0	0.00000000	0.00000002	0.00355573	0.00004141	0.00007527	0.00435734	0.00852558	0.00001673	0.00008996	0.00278486
5:Ins:R:1	0.00003642	0.00169836	0.00170695	0.01083660	0.00022578	0.01062169	0.00593863	0.00134788	0.00238848	0.02486640
5:Ins:R:2	0.00000273	0.00021628	0.00041447	0.00007059	0.00000372	0.00030946	0.00129222	0.00002102	0.00005365	0.00052851
5:Ins:R:3	0.00007611	0.00020449	0.00055819	0.00011139	0.00005633	0.00009925	0.00006355	0.00013998	0.00006438	0.00009362
5:Ins:R:4	0.00000239	0.00018810	0.00031883	0.00005081	0.00001018	0.00008857	0.00002092	0.00012171	0.00001194	0.00001863
5:Ins:R:5	0.00005763	0.00016320	0.00083269	0.00040879	0.00004881	0.00041342	0.00001041	0.00002633	0.00002228	0.00000087
2:Del:M:1	0.00001488	0.00003355	0.01685136	0.00047883	0.01001750	0.01627034	0.00005363	0.00016660	0.20496499	0.00320842
3:Del:M:1	0.00000000	0.00000275	0.00538929	0.01162086	0.00185148	0.01549964	0.00114038	0.00083749	0.00590106	0.00137986
3:Del:M:2	0.00219593	0.00124438	0.01229252	0.00378754	0.00059788	0.00488614	0.00393259	0.00041649	0.04223925	0.00356542
4:Del:M:1	0.00003854	0.00002532	0.00808575	0.00514484	0.00022765	0.00595297	0.00263621	0.00178967	0.01235053	0.00007677
4:Del:M:2	0.00046755	0.00003883	0.00485899	0.00086958	0.00032566	0.00271604	0.00937626	0.00153491	0.03049444	0.00080186
4:Del:M:3	0.00049443	0.00000261	0.00193166	0.00017865	0.00000301	0.00073629	0.00474398	0.00131892	0.04728291	0.00181108
5:Del:M:1	0.00054983	0.00000000	0.00055443	0.31712325	0.00018029	0.00706214	0.07765536	0.00009913	0.00015187	0.00170801
5:Del:M:2	0.00000000	0.00000002	0.00101194	0.10602442	0.00124220	0.00358369	0.26669348	0.00000002	0.00000005	0.00138013
5:Del:M:3	0.00000000	0.00000001	0.00301778	0.01936333	0.00054987	0.00129035	0.23621508	0.00000602	0.00029547	0.00004792
5:Del:M:4	0.00036336	0.00000000	0.00075521	0.00003876	0.00094056	0.00004224	0.13346241	0.00001549	0.00318038	0.00001162
5:Del:M:5	0.00227493	0.00028198	0.00153192	0.00118496	0.00000000	0.00346277	0.10853050	0.00006025	0.00069345	0.00056636
