"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998615079195367
"hdp.2","SBS2",0.992810691319807
"hdp.3","SBS13",0.997868733894293
"hdp.4","SBS17b",0.999264154018598
"hdp.5","SBS5",0.998626115661924
"hdp.6","SBS16",0.990968186446115
"hdp.7","SBS3",0.993977061321495
"hdp.8","SBS40",0.998997802988824
"hdp.9","SBS22",0.989305657420553
"hdp.10","SBS28",0.984433817615123
"hdp.11","SBS41",0.994087311545694
"hdp.12","SBS7c",0.999343269516652
"hdp.13","SBS7b",0.986439220366816
"hdp.14","SBS18",0.997848465365773
"hdp.15","SBS4",0.999113251956407
"hdp.16","SBS44",0.995274092667436
"hdp.17","SBS17a",0.998521786675822
"hdp.18","SBS12",0.992815767249808
"hdp.19","SBS7d",0.97897439210866
"hdp.20","SBS29",0.950783821813447
