Type,Subtype,Indel_size,Repeat_MH_size,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12
INS,C,1,5+,0.0302154393524294,0.00621505105516255,0.000150740542425051,0.0209142039444717,0.00116363608802836,0.000490294688957669,0.00972554495257976,0.000798374874569748,0.00108181694748318,0.00190528164084934,0.000898075674681728,0.00143073647665849
INS,T,1,0,0.00629875258927744,0.000824387157292015,0.00532551124236961,0.00230247575434971,0.0385119218481092,0.00699562960191195,0.0193141898259906,0.00484569231352209,0.0137634346936044,0.0396690406440228,0.00380498175913195,0.00464473476575179
INS,T,1,1,0.000123071982441054,2.80489534561663e-06,0.0142942195266012,1.56452182624019e-05,0.00490921400090868,0.00134213957703948,0.0440557926145005,0.00403484616734447,0.0106411971527696,0.00380042032609376,0.00123373279012023,0.188853880769263
INS,T,1,2,0.00374276941539299,0.000293192596054805,0.0295494749542053,0.000161814724704786,0.00579602202081525,0.000722270084973377,0.042811458346291,0.00171021697160445,0.0025541865419782,0.00182725051588549,0.000302703798728318,0.12342593066587
INS,T,1,3,0.00635855007103441,0.000979436562940544,0.0209801899396787,0.00356523771620245,0.0117696157431632,0.000847184533998422,0.0243935332119287,0.00105955674107025,0.00178160782373148,0.00041636455228801,0.00086641728977841,0.0774407286792209
INS,T,1,4,0.0130459319633114,0.00316092985401833,0.0111287394720749,0.0141373267477053,0.0119683150115506,0.00108854423664451,0.00725214505110603,0.00125264436115172,0.00402018261282932,0.00666083448117641,0.00112230121036467,0.039542709989523
INS,T,1,5+,0.0101069575692016,0.0389705851477322,0.00049220904423415,0.899511800495053,0.0327453822079929,0.0159979921258389,0.0313031129827319,0.0140734977780639,0.00480065177781368,0.15406724214111,0.0037335581766594,0.0128020165262414
DEL,repeats,2,0,0.00103324205152568,8.53844902171665e-05,0.0268784194102133,0.000642958135890135,0.0231347446116016,0.00117200308714009,0.00875521982591962,0.00830694394430157,0.0149348907860024,0.000810698168745995,0.0883864067878815,0.0130208302626289
DEL,repeats,2,1,0.0127815336490619,0.00232525752335573,0.0247774413016275,0.000865657952505827,0.00497019137903772,0.00170835719674296,0.0104325383722354,0.00989752162538047,0.0039098876240129,0.00633750994349426,0.191061104621614,0.00714170790677734
DEL,repeats,2,2,0.00588776412289934,0.00133576479896783,0.00482395443783453,0.000780879346152943,0.00294170933757754,0.00222321855889379,0.0121345651644039,0.000460391180204456,0.000609050738765402,0.00209407988148867,0.0461376514129365,0.00196674169452139
DEL,repeats,2,3,0.00227568474183285,0.000582233027752717,0.000367706837202369,0.000309333052956754,9.37683043810072e-05,0.000612470870799527,0.00658780349735591,7.7982028986368e-05,0.000201652905462502,0.000158075739874079,0.0120799871823333,0.000410405360629556
DEL,repeats,2,4,0.00177268807669241,0.000485367066974275,0.000837509522080215,0.000134980416431065,9.6134356245296e-05,0.000197996150208335,0.00286061042600716,0.000304290391613976,0.000268813452113142,0.00025489943767085,0.00320939406121073,0.000344250952174185
DEL,repeats,2,5+,1.49584251760316e-05,1.68528319818563e-07,0.0225963631839318,1.78565614564197e-06,0.000825928818203433,0.000173546074198455,0.000159862511424107,0.000657554332207795,0.000223556540941185,1.91197649492106e-05,0.00207779901735719,0.0141231936583498
DEL,repeats,3,0,0.000222010073092854,1.04298442701349e-05,0.0172312104388433,5.21818470527866e-05,0.00421895518566213,0.00110190698049847,0.00120189138551558,0.011996274239391,0.00212303173570708,0.00173619882260169,0.00512681037873815,0.00743643453842378
DEL,repeats,3,1,0.0287130049864436,0.00299589442726009,0.00589535851693897,0.00460807135583956,0.000740692045233492,0.00424327889228295,0.000317638405859473,0.00200098302597566,0.00395879004391015,0.00477049461363754,0.100111784988228,0.000859072121601155
DEL,repeats,3,2,0.0154517030903515,0.00150122178591243,0.000873833209227963,0.000707068974174167,0.000773355342131787,0.000564280901623406,7.10703675441433e-05,0.000290154364765514,0.000983877541930354,0.00144451963524354,0.0141925605142541,0.000353155571382376
DEL,repeats,3,3,0.00158880448197398,0.000273522181225982,0.000476908059482395,0.000302058751038436,0.000116663046901844,0.000140330009954396,9.18497290206327e-05,0.000313803964069602,0.000373438329204142,0.000513666453947047,0.00370821258431456,0.000487375425292136
DEL,repeats,3,4,1.68418104282196e-05,1.88158038888339e-07,0.0056914212098813,1.78147591276103e-06,0.000867526169859001,3.56964043248298e-05,4.37964508792726e-05,2.79458192405545e-05,3.58556579659424e-05,2.54370896559924e-05,0.000759882170917564,0.00326433581685467
DEL,repeats,3,5+,1.44272139510555e-05,1.82652142076085e-07,0.00876835933267608,1.52857182346409e-06,0.000337422558189806,0.000191480840936338,0.000110523182750395,3.46672085548922e-05,8.26478421077813e-05,3.96909205681069e-05,0.000765898208270303,0.00420135385179876
DEL,repeats,4,0,0.000260257281291133,1.13150967228182e-05,0.0108847111083832,6.61243171216852e-05,0.00404383789477698,0.00235820629790499,0.000200501708246454,0.00651882890110761,0.00129821703673208,0.000328005901807498,0.00634043125923297,0.00600096112962942
DEL,repeats,4,1,0.0130336054482955,0.00132289392731533,0.00258955438031424,0.000960363915245466,0.000588891655500571,0.00259758031518727,0.00137243776173721,0.00149533401129811,0.00350536460463767,0.00020388263615433,0.057257918771032,0.00164188573486915
DEL,repeats,4,2,0.0017480109006958,0.000334945487289854,0.000122499403960826,4.16831921723032e-05,0.000168706370273608,0.000534485021422348,2.41938256398859e-05,0.000158679480065466,0.000550453467643988,0.000465753782764536,0.0138017204194209,0.000260429616568317
DEL,repeats,4,3,3.97684039788928e-05,1.27234093726657e-06,0.00374150398453431,3.38180840068127e-06,0.000443924345010575,0.000174404653457183,4.11471867826259e-05,6.92432633646221e-05,0.000120130522424277,2.16701855479645e-05,0.00397513040300517,0.00224516352113365
DEL,repeats,4,4,1.57793879782674e-05,1.93185162064745e-07,0.00477610924914957,2.5889575642628e-06,0.000355595014624655,5.95069624506368e-05,8.48407536193103e-05,0.000191921811656505,3.94889334404852e-05,1.18040848106798e-05,0.000395642133617053,0.0011941948225779
DEL,repeats,4,5+,0.00104657062407962,0.000112683205385959,0.00145651699783475,4.07189517877662e-05,0.000266401731690779,0.000118215410858176,7.49574552781795e-05,2.26517056728375e-05,4.9862730081604e-05,5.68894805268088e-05,0.000701394417640705,0.000332154494574017
DEL,repeats,5+,0,0.000277449208208542,1.29491511419681e-05,0.0210127233758535,1.16454321008215e-05,0.0132635467808608,0.0172698942663176,0.00143666955557556,0.249447498560005,0.00209549468825524,0.00483140268451567,0.00540141685503203,0.0359044004961052
DEL,repeats,5+,1,0.00153910001349156,0.00245629667055329,0.000191509967841188,8.2147149754332e-05,0.00295600382518918,0.00729529849594403,7.71533865621718e-05,0.000642868984105591,0.000861649017001417,0.000459369341726208,0.0151100196994199,0.000277120695038464
DEL,repeats,5+,2,0.00145940625676276,0.000216585702290461,0.000280373586356347,0.000107338626505843,0.000354819420860013,0.000418704018421224,3.56975476517812e-05,0.000330350767599331,0.000169558972104041,3.30212351207078e-05,0.00282822548831002,0.00081251600747614
DEL,repeats,5+,3,0.000934400544732965,8.81034456951484e-05,0.000182487932233252,2.52353691967607e-05,9.85200433947657e-05,0.000185682781003937,3.84304050330308e-05,2.89125286958287e-05,0.000147851068637455,0.000109408009961674,0.000937625050283146,0.000279702628005223
DEL,repeats,5+,4,0.000852835475734362,3.79389804518824e-05,2.75762293801851e-05,1.39083315003709e-05,3.4086855073904e-05,8.30030615063745e-05,3.44918752777005e-05,1.20346931441942e-05,7.48613780015642e-05,1.96315269772501e-05,0.000130396935176982,0.000137614994110143
DEL,repeats,5+,5+,0.000339130075217699,1.50516855637954e-05,0.000671723729166502,2.38050328459987e-05,0.000132469451472404,1.58642834225958e-06,2.68077233468929e-05,2.25053799240243e-05,7.70205467600046e-05,5.10419701408502e-05,0.000154568995571846,0.000165589322946834
INS,repeats,2,0,0.00164755161426338,0.000208852789911059,0.00621434932299206,0.000485004552956379,0.0102272051863543,0.00207944716540853,0.00225478738660543,0.00210847248178418,0.00152080715086354,0.0252427543180005,0.000962714354041208,0.00375929439960036
INS,repeats,2,1,0.00158957715284667,0.000155052038903526,0.0194882322108888,4.51729899224088e-05,0.00272390493670929,0.000300930263560336,0.00231800641564956,0.00164136710861369,0.0018400093628408,7.09335729028416e-05,0.000786320361974446,0.003901565005123
INS,repeats,2,2,0.00263842957059722,0.000633953986086125,0.00729577145536069,0.00025689830181467,0.000541816059279554,0.000474197211168505,0.00106770165784356,0.000494533055333281,0.00068658508205716,0.00132131921914914,0.000121777545337518,0.00218710052465285
INS,repeats,2,3,0.00191606681550642,0.000312251138177014,0.00121821573566651,0.000458808426902482,0.000685762334940148,0.000391505075484222,0.000817204735151895,0.000365212277558385,0.000438433590470963,0.00103475765207139,0.000298212004023245,0.000286716540395236
INS,repeats,2,4,0.0111714686451065,0.00142722516601073,5.88632975148201e-05,0.00236812631174489,0.00019294612982933,0.000121335268823021,0.000444526581634056,0.000131016717191468,0.000235110846280262,0.00414981116904015,0.000179874121297719,0.000220582462120705
INS,repeats,2,5+,0.00923403265077721,0.0120258744871257,0.000774609661117954,0.0158049547146594,0.00164279595229592,0.000311141350217642,0.000514301253266854,0.00219292642667707,0.000601160292027758,0.000753632507848878,0.000163835851314743,0.000604111323678964
INS,repeats,3,0,0.000458543943995849,1.62684887593036e-05,0.0040051242847185,2.53572926557881e-05,0.000492610034616419,0.00101659317481428,0.000195032778357624,0.000501199272643968,0.000616194957206927,0.00731325556105369,0.000220394695754288,0.00162151489366685
INS,repeats,3,1,0.00601770563231793,0.000608868641435859,0.00574945269805617,0.000430928363703046,0.00388026615157816,0.0001757048887132,0.000415349310181303,0.000581066744885536,0.000939715506701063,0.0029931618693395,0.000529222442819251,0.00344263150282689
INS,repeats,3,2,0.00166928298255786,7.46041836455907e-05,0.00142587330326727,6.37792064754772e-05,0.000295579765469478,0.000812897895616937,0.000112812352697982,6.14424218049411e-05,8.33573706516314e-05,0.000244739702983051,0.0010296326529357,0.000267911123117664
INS,repeats,3,3,9.29136724412747e-05,9.00429576939694e-06,1.60547278429738e-05,0.000108088281602492,0.000148138409046698,0.000293930899315311,2.31553398350111e-05,5.00290133975112e-05,6.12518865354738e-05,0.000288700900145782,3.03229864774858e-05,2.48841413489164e-05
INS,repeats,3,4,0.000482074186665814,7.51633912522614e-05,2.33956471635287e-05,9.28234645322554e-05,9.12058996649101e-06,0.000141612578970521,3.67328183303252e-05,0.000105932645792457,6.99130280707475e-05,0.000799640753123766,0.000148026892172566,4.34455964564007e-05
INS,repeats,3,5+,0.00514719531037072,0.00146389779019579,3.91919488037987e-05,0.00115693379282788,5.816953234818e-05,3.40287112790692e-05,3.91152269415086e-05,0.000128970555490851,0.000135269170234871,0.00210840921827377,4.38253483386794e-05,0.000375620421211258
INS,repeats,4,0,6.95403785423262e-05,4.5014297242447e-06,0.00255141901780796,8.15842117263653e-06,0.00132228919228939,0.00162104003945507,6.79613403821806e-05,0.000736162443496462,0.000157393004227163,0.00504526048544605,0.000573074768903907,0.0013480536311797
INS,repeats,4,1,0.00538534696091342,0.000762523618869981,0.00352015924997889,0.000720366991673921,0.00442374139245549,0.000739300340228814,0.000126643826173436,0.00076528126751029,0.00149807165433345,0.00183443196336093,0.00151962945310525,0.00234097966343548
INS,repeats,4,2,0.000185006382080314,1.0454740499199e-05,0.000318308399361576,2.6586977828265e-05,0.000120747186219454,0.000395070122694333,9.93699095085654e-05,0.000146536841696738,9.69118124893196e-05,6.09416290439079e-05,8.54789881262577e-05,0.000161767248948798
INS,repeats,4,3,0.00049687566307083,0.000126789073632136,1.03020528932027e-05,8.06582901432369e-05,5.72368563020911e-06,0.000393593225039401,1.29698196187774e-05,1.45510162672278e-05,2.81181268627494e-05,0.000851521677408943,0.00010019534855639,7.467275422759e-05
INS,repeats,4,4,0.00120886772629221,0.000129021355709278,2.24951933634827e-05,0.00033517037568837,0.000114601341957857,2.50083291904529e-05,2.94248361802307e-05,0.000116448909444869,0.000165693264865134,0.00148118193135063,0.00026427399958492,0.000101854206011496
INS,repeats,4,5+,0.00493094404987591,0.00165883454560729,0.000621940343961265,0.000910482589688158,0.000726917892679147,9.97965891472649e-05,7.4291924127687e-05,0.000866061327918308,0.000104392445326636,0.000237633761380602,9.87115725276872e-05,0.00044970360019447
INS,repeats,5+,0,2.02584644434068e-05,2.47047196097667e-07,0.004660973645996,2.46982092715598e-06,0.00250139788504024,0.0086044905355858,8.65061890587071e-05,0.000258667942160233,0.000181755523107809,0.00268243842290514,0.000232062570889086,0.00406542626269838
INS,repeats,5+,1,0.00200283533991331,9.06304129451551e-05,0.00429839764569315,0.0015507159104454,0.0146894906436197,0.00569124984601664,0.000783960328890576,0.0102482260647614,0.00191227117505671,0.0250140302496327,0.00227872926938949,0.00212324342663246
INS,repeats,5+,2,0.000216818690666951,1.679705485328e-05,0.000302867433750024,0.000169112017903949,0.00025493472514518,0.00129404853880675,3.58229375786856e-05,8.27292200831112e-05,7.59317874427173e-05,0.000521317715743308,7.86805961402022e-05,0.000297816819134213
INS,repeats,5+,3,0.000723630418241311,6.46935693835331e-05,0.000166403593054552,0.000190257029226709,2.83729870862853e-05,6.5124826736144e-05,7.88541883912083e-05,6.07851553266654e-05,0.000211207074302967,0.00011127048816208,3.69190453687182e-05,0.000228470572286865
INS,repeats,5+,4,0.000180925714033906,9.50030525613566e-06,0.000142729330141233,0.00015561543934235,3.2771290966789e-05,3.73216983948507e-05,3.01996816259732e-05,4.2304932886388e-05,0.000143196316724783,8.88788020499945e-05,5.96208186078679e-06,0.000265268199608384
INS,repeats,5+,5+,0.000853994482043401,5.26296706942483e-05,0.000573058758525879,0.00013606936709655,0.000177365531038349,2.20933996083501e-05,7.42887090013561e-05,0.000324670450006058,6.63531521007409e-05,2.72408410662953e-05,3.98191530611824e-05,0.00052305489266742
DEL,MH,2,1,0.00132123097335704,0.000187952884385378,0.0300773535442616,0.000929180074659127,0.0107445360450133,0.00103158121273826,0.00887583207509632,0.00335434268040068,0.00481026099628255,0.00182713306230528,0.200467273444734,0.0143865914813208
DEL,MH,3,1,0.000134746556408143,6.31334854911218e-06,0.0141151207463389,2.31884484960599e-05,0.00256571326165001,0.00112712730456762,0.000756053032338522,0.00966631015077624,0.00248949711198028,0.0014235122234696,0.00617863222773944,0.00423758223405674
DEL,MH,3,2,0.0154280279718929,0.00194128298250003,0.00878519876091581,0.00184694323661492,0.000999848356692549,0.00392014569842693,0.000610851496983236,0.00376054056032337,0.00132424939434093,0.00341721124158955,0.0416406095362717,0.00553527800729423
DEL,MH,4,1,0.000686349048633897,6.12205454290903e-05,0.00928180643447515,8.25944346725927e-05,0.00139597059993042,0.00251339361560817,0.000251554699254527,0.00509119093828913,0.00262505376360792,2.24671919850751e-05,0.0121454891495641,0.00299725823115147
DEL,MH,4,2,0.00249563033493773,0.000388875746565884,0.00621211501311452,0.000222787601506191,0.000638500203509913,0.00908384982205061,0.000407102511142591,0.00208729602751331,0.00221475664987584,0.000656112478112316,0.0292787993305958,0.00291278632975871
DEL,MH,4,3,0.00486859916883553,0.000399413554290903,0.00352250931325973,0.000142353650527565,0.000469764380308534,0.00477786637789667,0.000106558931984417,0.00101249502195605,0.00281334795924483,0.00167522363539201,0.0485807965551792,0.0029607858867234
DEL,MH,5+,1,0.0019822388319631,0.000376062088362861,0.00815267640234175,6.70969179719841e-05,0.0118965185912869,0.0679186471772944,0.00133631581740975,0.290598892795277,0.00103032719505102,0.00758917080003993,0.00218805706516278,0.033452540026365
DEL,MH,5+,2,0.000633807429290806,4.82541584362317e-05,0.00821929921578671,2.54806095257759e-05,0.0108527853722152,0.247811102528656,0.00182816584350805,0.124070444391467,0.000723138035316196,0.00455566362589974,0.000465325651474122,0.0168431278926544
DEL,MH,5+,3,0.000416143629856848,2.63799485615995e-05,0.00723182712182917,2.45581714700483e-05,0.00246835170008092,0.222895323235746,0.000990175316627007,0.0426990073182041,0.000582021371219939,0.000974168383768096,0.000998581267316847,0.0062129235950737
DEL,MH,5+,4,0.00086280775918505,0.000231064295812147,0.00255933870414498,9.0920761865947e-05,0.00064990830419997,0.127613331093019,0.00129970517388,0.0139110114297465,0.000666516434191882,0.000245637383917481,0.00387358616714996,0.0018074343974543
DEL,MH,5+,5+,0.0024428714019117,0.0015255939972321,0.00120972266619223,0.000676730237335258,0.0119395984069736,0.103819050640648,0.000352371415611989,0.012281338387124,0.000456551034840653,0.00134065711217587,0.000354986670430602,0.000950313973213848
