"ex.sig","ref.sig","sim"
"hdp.5","SBS1",0.995900963999765
"hdp.7","SBS2",0.994008386284714
"hdp.12","SBS3",0.975021703426874
"hdp.6","SBS4",0.992290805562976
"hdp.2","SBS5",0.994288096753541
"hdp.1","SBS7a",0.904905901075632
"hdp.11","SBS7c",0.996153238376975
"hdp.16","SBS7d",0.979595740059694
"hdp.20","SBS12",0.98978606447053
"hdp.17","SBS13",0.994267131512498
"hdp.26","SBS16",0.988633411547058
"hdp.15","SBS17a",0.997837561159802
"hdp.8","SBS17b",0.998741378403719
"hdp.13","SBS18",0.992959813067454
"hdp.34","SBS22",0.989955738334354
"hdp.33","SBS28",0.981343009479984
"hdp.29","SBS29",0.953210075911042
"hdp.25","SBS38",0.990616285003516
"hdp.4","SBS40",0.989077370385688
"hdp.32","SBS41",0.991437303149162
"hdp.10","SBS44",0.98837570922282
