Type,Subtype,Indel_size,Repeat_MH_size,ID83A (ID2 1),ID83B (ID1 1),ID83C (False Positive) (ID5 0.774),ID83D (ID8 0.991),ID83E (ID3 0.98),ID83F (ID13 0.964),ID83G (ID6 0.998),ID83H (ID9 0.994),ID83I (ID4 0.99),ID83J (ID14 0.988)
INS,C,1,0,0,1e-08,4e-08,1.1e-07,1.2e-07,4e-08,2e-08,2.7e-07,1.1e-07,0.528119
INS,C,1,1,0.0002098,6.44e-06,0.00691273,0.00196539,0.0052705,0.00352424,0.00143529,0,2.554e-05,0.01426322
INS,C,1,2,6e-06,5.97e-06,0.00512872,0.00161896,0.00383404,0.00402072,2.368e-05,4e-08,4.416e-05,0.00042133
INS,C,1,3,0.00036246,0.00072569,0.00174437,0.00026021,0.00857926,0.00040513,0,4.16e-06,0.00072408,0.00072858
INS,C,1,4,0.00250025,0.00116675,0.00517156,0.00081834,0.00807018,6.31e-06,0.00023174,7.437e-05,0.0001336,0.00077146
INS,C,1,5+,0.00695814,0.01978659,0.03595334,0.00550352,0.0080035,0,1.289e-05,7.003e-05,0.0013577,0.00226336
INS,T,1,0,0.00096552,0.00215196,0.00265714,0.00404574,0.0169613,0.02046389,0.00631407,0.01405817,0.0046982,0.03799474
INS,T,1,1,0,3.1e-07,0.00863213,0.0045086,0.06583947,0.01308221,0.000241,0.00386461,0.00026372,0.00295939
INS,T,1,2,0.00042423,3.77e-06,0.02902675,0.00024246,0.05534763,0.01869855,0,1.803e-05,2.821e-05,0.00141841
INS,T,1,3,0.00088842,0.00332756,0.02312372,0.00114723,0.03123224,0.01848111,2.811e-05,7.098e-05,0.00043844,0.00023118
INS,T,1,4,0.0029165,0.01393685,0.02679016,0.00527123,0.00825765,0.01288053,0.00046078,0.001764,0.00110666,0.00495947
INS,T,1,5+,0.00256881,0.91957273,0.06691678,0.02106647,0.00178474,0.00025699,0.00566714,0.00463828,0.00235475,0.17756773
DEL,repeats,2,0,1.247e-05,0.00013568,0.01370868,0.00736643,0.00887368,0.0276582,0.00013925,0.01223024,0.09234699,0.00036114
DEL,repeats,2,1,0.00274143,0.00012102,0.01475906,0.00733495,0.01185802,0.01141052,0.00041512,0.000561,0.19799647,0.00535017
DEL,repeats,2,2,0.00160484,0.00041764,0.00259386,9.764e-05,0.01311134,0.00246567,0.00159093,4.529e-05,0.04587605,0.00201448
DEL,repeats,2,3,0.00094479,0.0001478,0.0002854,9.08e-06,0.0059966,3.784e-05,0.00036926,9.89e-06,0.01023568,8.687e-05
DEL,repeats,2,4,0.000878,4.51e-06,0.00087582,0.00022374,0.00324319,0.0001973,0.00013005,0.00017292,0.00340358,0.00030833
DEL,repeats,2,5+,0,1e-08,0.0137389,0.00013166,0.00094049,0.0218591,4.1e-06,2.337e-05,0.00112392,0
DEL,repeats,3,0,1.016e-05,1.738e-05,0.01272395,0.01342284,0.00161741,0.01424479,0.00086523,0.00117486,0.00483594,0.00142033
DEL,repeats,3,1,0.003758,0.00347387,0.01414202,0.00208123,1.3e-05,0.00050623,0.00386395,0.00101884,0.10417631,0.00399332
DEL,repeats,3,2,0.00190169,0.00047669,0.00296367,0.00040465,1.85e-06,0.00055468,0.00047449,0.00054352,0.01411659,0.0014238
DEL,repeats,3,3,0.00045588,0.00024228,0.00137919,0.00044477,5.195e-05,0.00018919,0.00010406,0.00022344,0.00379366,0.00029102
DEL,repeats,3,4,0,1e-08,0.00452323,2.574e-05,2.786e-05,0.00451033,1e-08,0,0.00053705,3.93e-06
DEL,repeats,3,5+,0,1e-08,0.00613211,3.008e-05,0.00047221,0.00766212,4.103e-05,6.44e-06,0.00034726,1.794e-05
DEL,repeats,4,0,2.66e-06,3.63e-05,0.00645646,0.00716304,0.00035553,0.01140368,0.0023487,0.00058673,0.00595674,0.00020507
DEL,repeats,4,1,0.00166552,0.0004346,0.00357174,0.00065358,0.00095798,0.0002327,0.00245411,0.00258464,0.05660758,7.492e-05
DEL,repeats,4,2,0.00047429,0,4.384e-05,7.63e-06,0,4.49e-05,0.00052577,3.145e-05,0.01094926,0.0003233
DEL,repeats,4,3,0,0,0.00212199,1.341e-05,0.00011698,0.00374286,0.00010553,0,0.00390545,0
DEL,repeats,4,4,0,4e-08,0.0033287,0.00012356,0.00025222,0.00412473,1.331e-05,0,0.00015859,0
DEL,repeats,4,5+,0.00015558,2.434e-05,0.00153466,2.02e-05,8.25e-05,0.00104042,8.693e-05,8.31e-06,0.0006908,3.358e-05
DEL,repeats,5+,0,0,0,0.00327273,0.28799525,0.00103121,0.02598285,0.01729382,0.00010103,0.00193774,0.0007217
DEL,repeats,5+,1,0.00315761,1.18e-06,0.00049243,8.605e-05,0,0.00052734,0.00735672,0.00018593,0.01244294,0.00025564
DEL,repeats,5+,2,0.00039608,7.976e-05,0.00059275,0.00032151,1.679e-05,0.00027592,0.00042717,4.99e-05,0.0027517,4.8e-07
DEL,repeats,5+,3,0.0001116,9.89e-06,0.00041674,1.461e-05,2.058e-05,8.377e-05,0.00017513,0.00012222,0.00101032,5.51e-05
DEL,repeats,5+,4,7.964e-05,1.16e-06,0.00022694,1.714e-05,3.01e-05,2.065e-05,7.801e-05,5.988e-05,0.00013127,8.15e-06
DEL,repeats,5+,5+,4.02e-05,1.019e-05,0.0004839,1.291e-05,3.98e-06,0.00065597,0,3.184e-05,0.00010769,4.589e-05
INS,repeats,2,0,0.0001979,0.0005464,0.00421712,0.00182845,0.00225573,0.00976798,0.00193389,0.00087394,0.00095363,0.02549009
INS,repeats,2,1,0.00024674,3.83e-06,0.01669707,0.00129912,0.00317802,0.01340514,7.765e-05,0.00105898,0.00031568,1.435e-05
INS,repeats,2,2,0.00090386,0.00019508,0.00759788,0.00040435,0.00138502,0.00473406,0.00038465,0.00041761,5.503e-05,0.00122156
INS,repeats,2,3,0.00041156,0.00042243,0.00176894,0.00046965,0.00085797,0.00109704,0.00038044,0.00033609,0.00027315,0.00089445
INS,repeats,2,4,0.00189474,0.00226473,0.00482071,0.0012842,0.00021462,1.232e-05,6.041e-05,9.361e-05,0.0002588,0.00356606
INS,repeats,2,5+,0.01347429,0.01359819,0.04505551,0.01042939,1.48e-06,0.00037311,1.729e-05,6.798e-05,0.00147431,0.00022223
INS,repeats,3,0,1.981e-05,3.829e-05,0.00366672,0.00039716,0.00017733,0.00262879,0.00099715,0.00050512,0.00011335,0.00776133
INS,repeats,3,1,0.00096963,0.00030485,0.00655409,0.000546,0.00035136,0.00585066,7.622e-05,0.00059493,0.00050226,0.00294257
INS,repeats,3,2,0.00014948,3.668e-05,0.00144098,3.111e-05,0.00015111,0.00097403,0.00081652,4.29e-06,0.00108556,0.00023561
INS,repeats,3,3,1.643e-05,0.00015798,0.00012005,4.6e-05,2.44e-06,4.239e-05,0.00029831,2.873e-05,2.84e-06,0.00025995
INS,repeats,3,4,0.00011371,8.867e-05,0.00024748,0.00011213,2.1e-05,1.61e-06,0.00015736,4.178e-05,0.0001194,0.000826
INS,repeats,3,5+,0.00195131,0.00094134,0.00351137,0.00067322,3.55e-06,1.52e-06,4.8e-07,2.43e-06,0.00015384,0.00199174
INS,repeats,4,0,2.269e-05,6.3e-07,0.00146974,0.00068899,4.918e-05,0.00305345,0.00163991,9.07e-06,0.00047889,0.00520058
INS,repeats,4,1,0.00102237,0.00056745,0.00494079,0.00109549,1.281e-05,0.00484198,0.00068084,0.00114448,0.00166812,0.00173356
INS,repeats,4,2,1.32e-06,4.228e-05,0.00025421,0.00015074,0.00013501,0.00028765,0.00042291,1.483e-05,3.999e-05,5.611e-05
INS,repeats,4,3,0.00025774,5.1e-05,0.00014343,1.146e-05,1.8e-06,0,0.00037707,2.83e-06,7.006e-05,0.00077945
INS,repeats,4,4,0.0001451,0.00035736,0.00041137,0.00016895,2.27e-06,1.865e-05,6.27e-06,0.0001555,0.00025951,0.00145682
INS,repeats,4,5+,0.00205089,0.00074609,0.0038039,0.00118809,7.42e-06,0.00077456,6.707e-05,3.76e-06,0.00015468,0.000208
INS,repeats,5+,0,0,2e-08,0.00312114,1.546e-05,8.133e-05,0.0046495,0.00869884,1.412e-05,6.836e-05,0.00267095
INS,repeats,5+,1,4.784e-05,0.00166573,0.00166026,0.01077911,0.00025961,0.01113252,0.00585319,0.00132204,0.00243445,0.024546
INS,repeats,5+,2,9.84e-06,0.00022482,0.00046322,4.376e-05,4.74e-06,0.00027845,0.00128495,2.067e-05,3.021e-05,0.00052752
INS,repeats,5+,3,8.707e-05,0.00021248,0.00051994,0.00011852,6.621e-05,7.906e-05,5.717e-05,0.0001509,2.015e-05,8.036e-05
INS,repeats,5+,4,5.92e-06,0.00020602,0.00028278,5.363e-05,1.073e-05,8.402e-05,2.13e-05,0.0001282,8.1e-07,2.107e-05
INS,repeats,5+,5+,7.295e-05,0.00018321,0.00070106,0.00041882,5.477e-05,0.00044426,8.38e-06,5.76e-06,8.12e-06,0
DEL,MH,2,1,7.82e-06,4.501e-05,0.01487914,0.00023482,0.00979692,0.01754858,2.041e-05,0.00015315,0.20971604,0.00130882
DEL,MH,3,1,3.8e-07,1.6e-05,0.00760371,0.01122511,0.0014723,0.01410132,0.00096199,0.0009004,0.00633137,0.00119746
DEL,MH,3,2,0.00222242,0.00128866,0.01208872,0.00376659,0.00061007,0.00457715,0.00387479,0.00032735,0.04258383,0.00317825
DEL,MH,4,1,4.448e-05,5.324e-05,0.00723141,0.00527411,0.00028851,0.00638561,0.00253169,0.00176392,0.01260235,0
DEL,MH,4,2,0.00048382,5.363e-05,0.00441968,0.00082374,0.00033224,0.00275786,0.00945777,0.00146237,0.0308897,0.00054967
DEL,MH,4,3,0.00049182,2.7e-07,0.00197298,8.825e-05,4e-06,0.00063343,0.00489481,0.00132945,0.04872261,0.00132774
DEL,MH,5+,1,0.00052019,0,0.00014836,0.32549339,0.00021473,0.00814263,0.07251825,6.671e-05,0.00015621,0.00186614
DEL,MH,5+,2,0,2e-08,0.00065058,0.10932942,0.00123677,0.00390086,0.26870084,1.458e-05,3.03e-06,0.00155243
DEL,MH,5+,3,0,0,0.00181521,0.02071412,0.00070754,0.00174202,0.23986402,1.587e-05,0.00028868,5.476e-05
DEL,MH,5+,4,0.00037182,2.7e-07,0.00036688,0.00014992,0.00096768,6.013e-05,0.1361964,0,0.00326796,2.55e-06
DEL,MH,5+,5+,0.00230719,0.00031188,0.00172328,0.00108963,0,0.00287793,0.11084527,0,0.00067822,0.00068599
