"ex.sig","gt.sig","sim"
"signeR.1","ID2",0.999992614255416
"signeR.3","ID1",0.99999839878647
"signeR.4","ID5",0.976553507737856
"signeR.7","ID3",0.999034610054517
"signeR.8","ID9",0.999383745089581
"signeR.9","ID14",0.992282207722403
"signeR.10","ID4",0.999213441467254
"signeR.11","ID11",0.998276654068832
