Type,Subtype,Indel_size,Repeat_MH_size,ID83A,ID83B,ID83C,ID83D,ID83E,ID83F,ID83G,ID83H,ID83I
INS,repeats,3,0,2.869e-05,4.686e-05,0.00432108,0.00064859,0.00023625,0.00096895,0.00071245,0.00011106,0.00768819
INS,repeats,3,1,0.00115011,0.00037745,0.00693059,0.00130925,0.00044798,8.429e-05,0.00088805,0.00052988,0.00287031
INS,repeats,3,2,0.00017609,6.238e-05,0.00142063,0.00013837,0.0001477,0.00076246,0.00012814,0.00105832,0.00026154
INS,repeats,3,3,1.854e-05,0.0001596,1.697e-05,8.582e-05,6.47e-06,0.00027592,4.302e-05,4.97e-06,0.00024895
INS,repeats,3,4,0.00012787,0.00010133,1.967e-05,0.00015237,1.879e-05,0.00015387,5.067e-05,0.00010678,0.00085404
INS,repeats,3,5+,0.00220422,0.00117305,1.332e-05,0.00091572,1.003e-05,5.9e-07,9.356e-05,1.27e-06,0.00193235
INS,repeats,4,0,2.196e-05,1.34e-06,0.00282662,0.00082843,3.617e-05,0.00160747,0.00015665,0.00051597,0.00502
INS,repeats,4,1,0.00123503,0.00072792,0.00459988,0.00157438,3.293e-05,0.0006695,0.00132142,0.00161247,0.00180298
INS,repeats,4,2,2.18e-06,4.598e-05,0.00031946,0.00015913,0.00013255,0.00041011,2.729e-05,2.737e-05,6.378e-05
INS,repeats,4,3,0.00025028,6.317e-05,2.66e-06,3.623e-05,2.54e-06,0.00036743,2.076e-05,7.068e-05,0.00077386
INS,repeats,4,4,0.00016693,0.00038766,1.339e-05,0.00024979,1.24e-06,9.36e-06,0.00016818,0.00023863,0.00146104
INS,repeats,4,5+,0.00227978,0.00093829,0.00079123,0.0017176,7.07e-06,0.00010616,0.00010826,6.543e-05,0.00021067
INS,repeats,5+,0,0,2e-08,0.00510032,0.00049149,5.159e-05,0.0079651,0.00027758,0.00010209,0.0027403
INS,repeats,5+,1,5.934e-05,0.00170978,0.00642099,0.01056373,0.00026881,0.0061187,0.00144648,0.00284785,0.02397799
INS,repeats,5+,2,1.036e-05,0.0002522,0.00034259,9.585e-05,6.67e-06,0.00123685,4.87e-05,2.804e-05,0.00052394
INS,repeats,5+,3,0.00010606,0.00023931,0.00016901,0.00014333,8.137e-05,6.411e-05,0.00019272,9.24e-06,8.226e-05
INS,repeats,5+,4,8.04e-06,0.00021226,0.00018244,6.28e-05,1.559e-05,1.843e-05,0.00017587,0,1.951e-05
INS,repeats,5+,5+,8.735e-05,0.00020794,0.00063088,0.0004081,5.678e-05,1.498e-05,5.644e-05,5.52e-06,0
DEL,MH,2,1,2.641e-05,8.463e-05,0.01959034,0.0022323,0.00976033,5.873e-05,0.00119684,0.20457446,0.00120964
DEL,MH,3,1,7.6e-07,2.189e-05,0.0131045,0.01180127,0.0013861,0.00158574,0.00140086,0.00652941,0.00123875
DEL,MH,3,2,0.0027143,0.00164745,0.00713272,0.00414506,0.00068104,0.0039117,0.00081468,0.0420015,0.00312217
DEL,MH,4,1,7.017e-05,5.509e-05,0.00909563,0.00540799,0.00039966,0.0027122,0.00195067,0.01238639,0
DEL,MH,4,2,0.00053,6.427e-05,0.00447369,0.00102576,0.00038639,0.00885167,0.00154116,0.03076213,0.00050647
DEL,MH,4,3,0.00056205,3.49e-06,0.00102207,0.00014668,3.72e-06,0.00448649,0.00180215,0.04770699,0.00130406
DEL,MH,5+,1,0.00051194,0,0.00394796,0.27910846,0.00082797,0.09201222,0.00148446,0.0002803,0.00216698
DEL,MH,5+,2,2e-08,1e-08,0.00205581,0.09220611,0.00106913,0.25850746,6.176e-05,9.69e-06,0.0016001
DEL,MH,5+,3,1.5e-07,1e-08,0.00278399,0.01648178,0.00045505,0.22392253,0.0002962,0.00025752,4.47e-05
DEL,MH,5+,4,0.00037622,1e-07,0.00023291,4.493e-05,0.00079471,0.12521182,0.00133845,0.00290646,2.71e-06
DEL,MH,5+,5+,0.0023939,0.00038572,0.00064055,0.00178643,0,0.1011274,0.00525105,0.00082926,0.00066787
