"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998028453324953
"hdp.2","SBS2",0.994999642685812
"hdp.3","SBS17b",0.998837333214394
"hdp.4","SBS7a",0.929856230188894
"hdp.5","SBS13",0.995526858609933
"hdp.6","SBS17a",0.998611651533059
"hdp.7","SBS28",0.984468622021163
"hdp.8","SBS7c",0.999391505698247
"hdp.9","SBS7d",0.975497091148885
"hdp.10","SBS40",0.997288279846899
"hdp.11","SBS41",0.993657748350552
"hdp.12","SBS3",0.985712518321996
"hdp.13","SBS18",0.996826320062322
"hdp.14","SBS7b",0.991327282326637
"hdp.15","SBS5",0.996663321508531
"hdp.16","SBS44",0.99421917598168
"hdp.17","SBS22",0.990155123245943
"hdp.18","SBS4",0.996900331855588
"hdp.19","SBS12",0.992185476169692
"hdp.20","SBS29",0.942834122569081
"hdp.22","SBS16",0.988799305730349
"hdp.23","SBS38",0.978606729416101
