Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11
DEL,C,1,0,1.85137922000546e-32,0.006306971287582,0.0349924745076477,0.0191153483099796,0.0294369154938786,0.00195347463624818,0.00485138845014768,4.08932289539883e-61,0.362106507412469,0.109020812730632,5.83051970275488e-21
DEL,C,1,1,0.000689642705831861,0,0.0210144133148591,0.00921535667040166,0.00231737892071084,6.03498370479475e-172,2.91160225941696e-05,1.01800022374495e-29,0.104466498966702,0.238154805196614,0
DEL,C,1,2,0,1.11253692969129e-308,1.51087774194817e-19,0,0.0079639219104931,0,0,0.0174511940097133,0,0.217452920601801,0
DEL,C,1,3,0.00187615368482895,0,0.0046782748668084,0.0088755442362522,0.000123631380700201,0.000345970967246915,0.00248204586508569,0.00518236556673161,0.01029220273573,0.0753008546350997,8.4225643884958e-250
DEL,C,1,4,0.000565544901773936,0.00182620218087419,3.53660557607417e-06,0,0.00233633921408455,0.000470349599848116,0.00389623716267469,1.43572336769281e-88,0.014084767954565,0.0477756671992703,0
DEL,C,1,5+,0.00339539963996259,0.000177248683637003,0.000363236119169849,2.41320245805357e-53,0.00111363588612141,0.0019998585739127,0.0146287573786767,0.00217400607673831,5.04026857122053e-231,0.0263258679689692,1.84973538090493e-187
DEL,T,1,0,0.00114622369396553,0.0220869721532535,0.034163557118997,0.137546850048901,3.56299678451607e-10,0.00369230462512845,0.00790260472076968,0.0334868115105683,0.107870334592058,0.0300057050955684,0.000404805941245919
DEL,T,1,1,0,0,0.00873810577579565,0,0,0,0,0.537333997674097,0.0488611491902472,0.00411820166848973,0
DEL,T,1,2,0.000735256079301759,0.0121658782907633,0.00694936076590109,0.170417386608689,0.0108311937973449,2.51156786638146e-32,0.0070421050153903,6.7852444039228e-10,0.0855090215094316,0.0074455821926415,1.78833505201111e-31
DEL,T,1,3,0.00217896024755954,0.019032402668126,0.00744231103684592,0.119821002374381,0.0227640008862136,0,0.0202416297099366,0.0426603666956582,0.117490058571304,0.00817687435030031,5.83666159457874e-84
DEL,T,1,4,0.00429112555404811,0.0100509680633097,1.23840076618554e-65,0.0786341736847155,0.0182472101394484,5.68524177652265e-196,0.0471295269134832,5.05346770579105e-09,0.0976647068574082,0.00608615469734917,0.00029326780563265
DEL,T,1,5+,6.98604042080587e-31,2.00141225747708e-189,0.0104312121968867,0.0444676924163321,2.05111853225314e-15,3.861119364212e-124,0.81495497168196,3.67957176688333e-41,1.02589266219879e-86,0.00726323287978047,1.69071902572801e-117
INS,C,1,0,0,0.694806886384972,0,0,1.11253692926032e-308,0,0,0,0,0,0
INS,C,1,1,0,0.0179040090647612,2.41283805833456e-71,0,0.00193517438678164,0,0.000210883400738528,9.03178709144479e-263,0,0,0.178586890037505
INS,C,1,2,0,0,0,0.00403883115754778,0,0,1.87195149444285e-05,9.49886761052709e-17,0,0.000756770257200315,0.100115763787603
INS,C,1,3,0.000589628205201653,0.00185471141677194,0,0,0,0.000158878748625018,0.000481075246850886,0,0,0.00595275597956247,0.0368917057812434
INS,C,1,4,0.00167857894606026,0.00106775095332973,0,0,0.000166505496456992,0,0.0029429697972819,0,0,0.0073803672732393,0.0110962372875395
INS,C,1,5+,0.0243851180260745,0,3.12453075065084e-152,5.0642067566238e-141,0,6.96607398834511e-05,0.00905275792932235,5.98559560395945e-10,1.70840271169316e-75,0.00751993671297451,0.00103496799247197
INS,T,1,0,0.00223111472915847,0.0481553676897715,0.00349673168586179,0,0.00638543846190711,0.000130377236539943,0.0013397219237816,0.0334625075001523,0.0144348079752001,0.0175915842114949,0.00024111030946301
INS,T,1,1,0,0.0011971541298385,0.00248281631178382,0.0113838510645516,4.44495199891718e-05,1.11253692953656e-308,0,1.20411735060685e-26,0.0107656213344008,0.04567722304936,0.328339585564742
INS,T,1,2,1.31671019679734e-05,0.000899388271983959,0,0.0369416648934436,1.11253692925532e-308,0,0.000673414976541838,9.75472046184746e-07,0,0.0448721914469241,0.168796885564803
INS,T,1,3,0.00425529980455875,0,5.28651550231125e-22,0.0201330162485397,0.000535332985155681,1.78384622119769e-286,0.00108580574805849,0.00992117046957443,0.000441863093690544,0.0279112213381812,0.112486439235617
INS,T,1,4,0.016855069998237,9.61951881792656e-195,2.16545483110136e-15,0.0111443820414261,0.000999442599191845,1.49900186435562e-155,0.00348396517386472,0.0142783943779389,0.00054315039248615,0.00620163438196787,0.050381191716949
INS,T,1,5+,0.900879929655548,6.50388420383992e-141,0.00050336521707272,3.3190111626091e-06,2.23774805747889e-17,1.30488982516187e-110,0.00316274231835343,1.42145449780974e-32,4.4773201244356e-28,1.01877835879121e-14,6.34792299841318e-132
DEL,repeats,2,0,0.000177322544777009,0,0.00945962166725268,0.0331303195917728,0.000822857859918822,0.0746407065843795,0.000106660152763606,0.0241307489845178,0.0123528037696917,0.00611106148871828,0
DEL,repeats,2,1,0.000179807103102355,0.00548015131924797,0.0115051573461865,0.0332296852548682,0.00122492657504537,0.2374688681991,0.00330994439185809,0.00348387998449806,1.03131409140837e-48,0.00982734189867541,0.00195395315501412
DEL,repeats,2,2,2.5551005741991e-05,0.00307720690498156,1.76264887301825e-289,0.00354124560801426,0.00237877589497206,0.0578141400034585,0.00184330257987643,0.00439105496326961,0,0.0143307628993554,0
DEL,repeats,2,3,0.00010327818984129,0.000577323499495461,0,0,0.000219217663570003,0.0137964179317074,0.000778719061464738,0,0,0.006985213652742,0
DEL,repeats,2,4,0,0,0,0.000529836223290638,0,0.00284316683545209,0.000867289656700769,6.35719421029978e-05,0,0.00402221929399975,0
DEL,repeats,2,5+,0,0,0,0,0,0,0,0.0881158291752979,0,5.52596359762769e-15,0.00483651641172064
DEL,repeats,3,0,3.49200285240742e-05,0.00107522348906841,0.0120964322730675,0.0246244334910914,1.33719224359441e-106,0.00518016043558134,1.33886928413121e-05,0.00221642880854625,0.000673901987619706,0.000106847366699895,0
DEL,repeats,3,1,0.00472463643385674,0.00356502039314141,0.00141402727079104,0.00855349519305845,0.00563857304775383,0.100799424398977,0.00487490586721081,1.86645527434307e-06,0.00331620040055549,3.57858978782814e-116,2.2605778414688e-36
DEL,repeats,3,2,0.000428957812814218,0.00105335700995557,0,0.000711131027746512,0.000777708223213113,0.0237607813996552,0.00235174503105701,0.000861243957667887,2.54955214639787e-160,0,2.58093427912517e-12
DEL,repeats,3,3,0.000112585882849918,0.000564236660972244,0,0.000274475879276728,0,0.00458537804659322,0.000454330258673155,2.46488469165106e-252,0,0,0
DEL,repeats,3,4,0,0,0,0,0,0,0,0.0234844052801406,0,2.29494898493013e-214,0.000691955690996736
DEL,repeats,3,5+,0,0,0,0,0,0,0,0.0344178218155412,0,7.53988355892298e-93,0.00130156597354986
DEL,repeats,4,0,5.04988509574008e-06,0,0.00729434566083049,0.0155800887404934,0.00193556761611876,0.00769604821695442,9.84784090782557e-06,0.00136419585137313,3.3101705411454e-212,9.52192196123132e-216,0
DEL,repeats,4,1,0.000527224464311968,0,0.00187426297091552,0.00394751323084518,0.00295912131675438,0.0660950321741346,0.00206956505861318,2.49904962342949e-304,0.00359843469142438,0.000416688454968514,0.000140211046573168
DEL,repeats,4,2,0,0.000447905983024271,0,0,0.000312011299224347,0.0154472561495379,0.000475086409907468,0,0,0,0
DEL,repeats,4,3,0,0,0,0.00466853872896843,0,0.00336923231194408,1.45745531518622e-121,0.00375046942637065,0,0,0
DEL,repeats,4,4,0,0,0,0,0,0,0,0.0185752224661296,0,1.61707170732971e-224,1.68751230362185e-173
DEL,repeats,4,5+,0,0,0,0.00101655335009823,0,9.72611059733458e-05,0.000202653141366092,0.00214189479642212,0,0,0
DEL,repeats,5+,0,0,1.37324575906465e-72,0.25997025997914,0.0137066021018001,2.30805673189731e-33,0.00180344570514221,2.39442013468058e-294,0.0102902769493186,8.92318712026797e-230,0.000272118289808221,0.000829178106200153
DEL,repeats,5+,1,1.11253692925362e-308,0.000528397086769865,0,0,0.00870154983430773,0.0172758763109171,0.00299017973065527,0.00146030498727743,0,0,0
DEL,repeats,5+,2,0,0,0,0.000108080811568869,0.000272083529345378,0.00227355995167731,0.000411475485875564,2.87504840463752e-228,0,0,0
DEL,repeats,5+,3,0,0,0,0,0,0.000685460858069616,0.000144070111477259,0,0,0,0
DEL,repeats,5+,4,0,0,0,0,0,4.09542071418466e-05,7.46138009463325e-05,0,0,0,0
DEL,repeats,5+,5+,2.02011186537955e-06,4.00564080629683e-05,0,2.48592970987784e-32,0,1.54917559305385e-05,2.56719503509123e-05,0.000405756682070271,0,0,0
INS,repeats,2,0,0.000288741063735388,0.0374407838728271,0.00179146602054559,0.00514996560208469,0.00211141053076999,7.01304095945938e-111,0.000349668421398652,0.0139606767521825,4.70002600180012e-60,0.00269187169959821,0
INS,repeats,2,1,0,0,0.000748172429629093,0.0273195784644125,0,5.33214236751098e-139,0.000250652642082971,0.0015465244292459,1.39743606501027e-249,0.00258900283267003,0
INS,repeats,2,2,6.00695779770437e-05,0.0023221408330118,0,0.0107733355386057,0.000597164961974661,0,0.00106458970231569,0.00075620263245409,0,0.000974382649448555,0
INS,repeats,2,3,0.000287898696317361,0.00124246479010778,0,0.00118327822054584,0.000351985338166906,3.45791280292155e-60,0.000428418300449719,0.0009388304300232,0,0.00103382943159705,0
INS,repeats,2,4,0.00279015119678833,0.00303495865801939,0,0,0,0,0.00200603862151732,0,0,0,0
INS,repeats,2,5+,0.0181056203875987,0,0.00127041199902326,0.00103219843085376,0.00034252262176799,1.85141779630255e-51,0.0136819867488205,0.00165968882109527,1.8381012949935e-142,0,3.83365580141424e-236
INS,repeats,3,0,0,0.010645358769001,0,0.00588960147367752,0.0013527976459461,0,5.25207748299433e-05,0.000746684038918139,0,6.78440811212604e-308,0
INS,repeats,3,1,0.000115457263689261,0.00503993890351112,1.1125369292536e-308,0.00838662316301242,3.90803182173355e-05,7.55617820386603e-295,0.00125705790441748,0.00478316483754501,0,7.19062509668026e-05,0
