Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10
DEL,C,1,0,0.00863345212912087,0.00483954210075984,0.357652129127824,0.0345482605523754,0.0296374604891597,4.03276370059151e-26,0.106767347104485,0.00608600999671109,4.26347071073614e-27,0.0166448228488406
DEL,C,1,1,0.000781278251825042,2.74451937641317e-05,0.101907187742561,0.0209724417592796,0.00133925528206804,0,0.225799318197368,0,0.000701151895762554,0.0140852484250497
DEL,C,1,2,0,0,0,2.19298330169393e-48,0.00657416153958891,0,0.200048450973974,3.87005557168115e-284,0,0.0140913691750892
DEL,C,1,3,0.000242203859078895,0.00248096513175705,0.0100058189864838,0.00454928289509516,1.51575254201411e-69,1.70994218615729e-175,0.0720592052636294,0,0.00189901405641838,0.0100226871506889
DEL,C,1,4,0.000726028274635273,0.00389238041057839,0.0133809606667319,0.000355451101302878,0.00202236255391372,0,0.0461050412316634,0.00189039399009446,0.000575814942148128,0.000716926143590777
DEL,C,1,5+,0.00196153058104566,0.014628372391108,3.80645195579805e-207,0.000385071533807499,0.000923906011821178,1.03553593029233e-157,0.0244422783907474,0.000195780299829245,0.00337734160297598,0.00127169335673084
DEL,T,1,0,0.00111746958915029,0.00791672540668617,0.10949987011675,0.0344045408820524,0.00140199665243964,0.000418533377480951,0.0376283921506472,0.0228450456062676,0.00134565974759433,0.110252851479895
DEL,T,1,1,7.57606074459765e-277,0,0.0458532951135553,0.00910286003112707,1.49559650008317e-308,0,0.00325520381980908,0,0,0.167137414660079
DEL,T,1,2,1.01737071291638e-282,0.0070554210988976,0.0889301999836428,0.00741012818095295,0.0127808372031637,7.88889548522467e-37,0.0168432499666845,0.0130998675217287,0.000961988912572745,0.122927536977464
DEL,T,1,3,3.49943114504972e-270,0.0202516274104577,0.118108292057854,0.0078166544373402,0.024345010961609,9.78764889349095e-50,0.0157313052505998,0.0197713231662597,0.0023787715251798,0.0989575477670525
DEL,T,1,4,5.0535477405472e-194,0.047125185856423,0.0975876269759851,4.62524133774411e-36,0.0195058477095882,0.000837709501835789,0.0124274624022934,0.0105278092477904,0.00455043747579968,0.0545903676917122
DEL,T,1,5+,6.29556633677333e-53,0.814963968403123,4.54488509561287e-52,0.0114802733792857,1.49998346893993e-09,1.80366107835084e-84,0.00935962392249383,8.4020044885317e-142,6.26736983558157e-21,0.0128273520516262
INS,C,1,0,0,0,0,0,5.04170123957794e-286,0,0,0.694571958728011,0,0
