Type,Subtype,Indel_size,Repeat_MH_size,hdp.1 (ID2 0.998),hdp.2 (ID8 0.999),hdp.3 (False Positive) (ID5 0.967),hdp.4 (ID3 0.998),hdp.5 (ID6 1),hdp.6 (ID5 0.972),hdp.7 (ID1 1),hdp.8 (ID13 0.999),hdp.9 (ID14 0.916),hdp.10 (ID11 0.999),hdp.11 (ID4 0.998),hdp.12 (ID9 0.998),hdp.13 (ID12 0.993),hdp.14 (ID10 0.987)
DEL,T,1,4,0.0399097608548969,0.00139949468982735,0.0551937460162697,0.0135416631365131,0.0177900898776129,0.0496618319354393,0.00413753712651053,0.0169656986466575,0.0203622774122926,0.00125580625646467,0.00127883259804996,0.0884472523868441,0.037646310537023,0.00997914891513289
DEL,T,1,5+,0.778012662501334,0.00879269013022464,0.0286249586596122,0.0074326295468594,0.00417756595816507,0.0226866632414849,0.000634512156674083,0.00859089195024405,0.0684892756890329,0.00652825268856096,0.00569592147169562,0.00197521798213109,0.00592600177243304,0.00294798362655994
INS,C,1,0,2.97109112970898e-06,0.00298851212537228,0.000322407448975192,0.00228834034351751,0.00217988610658825,0.000558673307692729,7.70798760092358e-06,0.00201978919863282,0.573548018251379,0.000319774844156731,0.000192180383480132,6.66516493308577e-05,0.00132460015307799,0.000438084658146484
INS,C,1,1,0.000221224430217709,0.00203182044257808,0.00143951641486518,0.00148285986075261,0.001607589160291,0.00111244058730937,2.27644233462048e-05,0.00165339289684577,0.0165533993735572,0.1662433980513,8.10435803190818e-05,0.00024958324904518,0.00250699671119333,0.00204356418532248
INS,C,1,2,7.24975708510255e-06,0.0013454489146523,0.00285709945170436,0.00170344348455333,0.000265960658711059,0.00302314412350176,1.52172992098054e-05,0.00170317209850552,0.00119751644683365,0.0938308670566887,0.000114792989113813,0.000691958299533142,0.00394715664841307,0.00114184512367531
INS,C,1,3,0.00049186521341633,0.000136279536784255,0.000528562872940542,0.0064137007956941,0.000213264431069208,0.000376165482219843,0.000902268432039067,0.000179447532363567,0.00171831478209978,0.0382326233978943,0.000432599921930868,0.000162436466121598,0.00139151949188394,0.00276207287784438
INS,C,1,4,0.00257126852844793,0.000737658266364261,0.00021651157959714,0.00623864212485331,0.000407118785498003,0.000265795197832385,0.00178988803456169,0.000152382000172796,0.00209749964776139,0.010572654868073,9.79520341252422e-05,0.00021820875001593,0.00397480734743359,0.00282210439335142
INS,C,1,5+,0.0106246876269914,0.00100054348890322,0.000328032981719477,0.00793999626650495,0.000385737413054914,0.000482729630122828,0.022266925203436,0.00106633043309995,0.00125853501251802,0.00179851348699744,0.000386329482473291,0.000632759802685266,0.0160443761963575,0.0116558769191909
INS,T,1,0,0.00142336122830262,0.00422287106086151,0.00497657754049153,0.0201871147335859,0.00700264332029562,0.00560750056490944,0.00220300720172977,0.038121076780248,0.037506082889874,0.000865440525642586,0.00153410187637038,0.0123749343198705,0.00558164600816075,0.00743518361958049
INS,T,1,1,9.64159313381905e-06,0.00513529759870975,0.0126298035075,0.0456859376618054,0.00122051958249444,0.0145481714404605,3.28558819613327e-05,0.00482664521860032,0.00270922973544171,0.296595331007658,0.00118604422347032,0.00920059151930181,0.00251520672266721,0.0344649447107665
INS,T,1,2,0.000593899125540036,0.00118858854827874,0.031833579781265,0.0371612191100801,0.000317121945089889,0.0290494286677075,0.000235295822716844,0.00368567461368653,0.00270353972709636,0.161601001808887,0.000426367531106774,0.00214782122768195,0.00218541211082028,0.00164203851239827
INS,T,1,3,0.00141896920518852,0.00080496532922447,0.0178338930104969,0.0241137493030871,0.000919488852752173,0.0196581066281974,0.00382176278653995,0.00794150050527894,0.000715775954566638,0.114126140184813,0.000891153139224884,0.00169875946896301,0.00142513406716378,0.00333766917358829
INS,T,1,4,0.00440935769080998,0.00147754684020284,0.0105801742112393,0.00742132658970294,0.0014624063045736,0.0116276088341451,0.0157233070939366,0.0149612173160198,0.00502769137394735,0.0552465999315861,0.000912392767159701,0.00141024085191613,0.0025756200146448,0.00124965258577963
INS,T,1,5+,0.0535065031474463,0.017118708657828,0.0020840482840958,0.0197230783255499,0.0123329501669897,0.00190560310867221,0.896965465388581,0.00891680447644816,0.0339061907290797,0.0119285241744951,0.00649587245855421,0.0309650893674826,0.0103221531049411,0.0161333140013851
DEL,repeats,2,0,0.000206103152031996,0.00829791493118175,0.0280547528277036,0.00688116494533399,0.0014703171556984,0.0296292224518466,0.000580387048429234,0.0216624274020304,0.000884037629921857,0.000261467146258612,0.0691109255993608,0.0130508304336469,0.00369930724542807,0.00121849435973792
DEL,repeats,2,1,0.00288416205898298,0.00918571336332899,0.0244670430387973,0.0083040711946531,0.00264017854293031,0.0272801174745609,0.00157014854202171,0.00519568508611969,0.00694624025924762,0.00150696251459144,0.220109132988263,0.00396443910789336,0.00476529203707889,0.0146668001623551
DEL,repeats,2,2,0.00162043718300099,0.000716200813991616,0.00477612312359574,0.0122251997636959,0.00211536723771316,0.00381607899288401,0.000535699690696665,0.00290970695100414,0.00446333737956149,0.0010684376961027,0.050037008476704,0.00104002756348963,0.00109719832583925,0.00520612412855635
DEL,repeats,2,3,0.00073939813981254,0.000167329894664214,0.00026965898214581,0.00726819216427081,0.000435053176410145,0.000215126005882834,0.00041482842158994,0.000150492375569914,0.000492741175068009,8.08393602201267e-05,0.0115005497891191,7.76263024311463e-05,0.000805510559701267,0.00130573739265472
DEL,repeats,2,4,0.000792025901099619,0.000227470695438976,0.000870962931577624,0.00264443198665272,0.000253850536839932,0.000807941994889239,9.6907740015004e-05,9.73442977242134e-05,0.00027898652822786,0.000194496305063279,0.00315207103359567,0.000403725545477546,0.0102561632013964,0.00128911967209914
DEL,repeats,2,5+,2.86340182893739e-06,0.000653406033434669,0.0208580710542577,0.000347279825592295,8.3276980497429e-05,0.0224674753103753,6.77613310921801e-06,0.000774984676146544,0.00015433470254804,0.00469768307478074,0.0023009671928072,0.000103813838198199,0.238975774734635,0.000581204776431419
DEL,repeats,3,0,2.02948989090976e-05,0.0103568452347276,0.0181598854899224,0.000876008275249901,0.00114898053911372,0.0170258844394551,0.000114889199075378,0.00471060508957789,0.00139997236281661,0.000773478887788714,0.00471037123607187,0.0028948972262888,0.00611134665410277,0.00439019404927736
DEL,repeats,3,1,0.00516721717748953,0.00165845147117023,0.00527384664812834,0.000432740600699551,0.00517964132452546,0.00623701200687703,0.00452068890428545,0.00142026284735487,0.00548248561240747,0.000819728089397048,0.0978967525936364,0.0045844842218792,0.00181774301207972,0.0287526032697858
DEL,repeats,3,2,0.00221624240916469,0.000699534647637167,0.000892672582139423,0.000168527396014173,0.000430448352621081,0.000919146150576387,0.000601888917890528,0.000423552674244933,0.00206841286700554,0.000250145141978246,0.0190590111337725,0.000883693650790731,0.000919134020382205,0.00290768565421265
DEL,repeats,3,3,0.000396540344730693,0.000268959581196824,0.000534091367266622,7.72197859963654e-05,3.07424607143912e-05,0.000742242656445894,0.000270076298239794,4.78132285880695e-05,0.000508524174406884,0.000277258034257139,0.00443099363006909,0.000133427586918797,0.00512428640671498,0.00353708182025526
DEL,repeats,3,4,1.70432488115889e-06,2.99446764911453e-05,0.00493496692766281,0.0002167540854849,1.37785362874553e-05,0.00644807608753316,3.73767221157282e-06,0.000160723070389557,4.40975646764282e-05,0.00143923021555586,0.000754051790897753,2.59182445433768e-05,0.0733766677360336,0.000503724654341026
DEL,repeats,3,5+,2.12034565361337e-06,8.20942597517353e-05,0.00833551925847899,0.000179378678246267,0.00010551052768855,0.00829792236617274,4.35869490927757e-06,0.000923701949816781,1.81673837883534e-05,0.00158072406177191,0.00033696534720953,5.30545140061514e-05,0.0843009399843514,0.000679872492230177
DEL,repeats,4,0,2.11479115283673e-05,0.00675239624148929,0.0110994052229624,0.000428234935503079,0.00175638862510473,0.0122927900162175,7.67722486667195e-05,0.00208343519093898,0.000143835282386986,0.000262702954884584,0.00822743087597963,0.00216870165487163,0.00194925810153863,0.00176355559396095
DEL,repeats,4,1,0.00179794089067702,0.00150734340361075,0.00291338712528662,0.000591478012003308,0.002553557033226,0.00247080158717938,0.000876503360322734,9.426172829628e-05,0.00100283687558932,0.000581891102016863,0.0658625900020796,0.00365269515853986,0.00464167714734012,0.00430315873786751
DEL,repeats,4,2,0.000489477344868168,0.000222421072647693,0.00011201737625983,0.000147545294619531,0.00055811542375846,0.000151137894125049,3.35852151192151e-05,0.000204127174904235,0.000637985411902414,0.000311511154152758,0.0145679323062458,0.000677623720549753,0.000700406922247938,0.000323422386312981
DEL,repeats,4,3,4.71055673006703e-06,7.24152419867248e-05,0.00435917869119574,0.000104508710261346,0.000219686543176364,0.00350254338420068,5.80710698029173e-06,0.000226554537615206,0.00010965458939816,0.000276896029710138,0.00435098503161971,7.40550865110071e-05,0.0321095097802149,0.000412950355806169
DEL,repeats,4,4,2.46891891663722e-06,0.000284356452872837,0.00486358978004965,0.000114830729238504,4.86586647543386e-05,0.00406521211204713,4.21577637306688e-06,0.000285304684359349,1.22877084981629e-05,0.000922687175730526,0.00106027142669528,3.82600684715609e-05,0.0521110340540433,0.00092955374357777
DEL,repeats,4,5+,0.00019795957375049,6.64063286447104e-05,0.00129101259336019,2.99740347049444e-05,1.71769681139439e-05,0.00193864334050684,3.57520652130641e-05,8.92131857966615e-05,2.06601493491714e-05,0.000256012112222758,0.000262874145102163,5.22424973932195e-05,0.0241701963261593,0.001567881934419
DEL,repeats,5+,0,2.13485536992786e-05,0.245578427487873,0.0172866906747261,0.00273566755036358,0.020165152236206,0.0156207422365175,2.49030742669899e-05,0.016339221285892,0.0075114613025242,0.00114549473295243,0.00430283587507256,0.00161738380410991,0.0070312552038693,0.00183459634933606
DEL,repeats,5+,1,0.00277371534532583,0.000405335563709698,0.000283311748484959,0.000122390049445131,0.00788873821680714,0.000123753151381252,0.000182773581104564,0.0032669223494176,0.000474953125169346,0.00104372152358327,0.0116528946204185,0.000539100315090618,0.00218417286380536,0.0193575672321815
DEL,repeats,5+,2,0.000351410592706285,0.0004883167797157,0.000431979996198574,5.4830010604302e-05,0.000470018008993549,0.000454636352563036,9.36417630619562e-05,9.02629772427069e-05,0.00016108142672895,9.64055557412042e-05,0.00294880959422793,0.000154192011735198,0.00312483880107189,0.00249515074142037
DEL,repeats,5+,3,0.000107294251073502,2.81552637762261e-05,0.000287080073725262,5.35885973152371e-05,0.000124725528181823,0.000170232523732975,3.66999419621924e-05,0.000109598226967144,0.000194286689715716,9.49076058915416e-05,0.00142454004561975,4.18271414497973e-05,0.00183857785251814,0.000416273899917285
DEL,repeats,5+,4,5.70050479705476e-05,5.92538445204954e-05,4.48371402340404e-05,4.24214197372648e-05,6.65620348372374e-05,7.36978524130675e-05,1.57396248017862e-05,0.000118597802727333,1.50920697540833e-05,4.14058304277579e-05,2.06321385765125e-05,2.18830191301337e-05,0.000659899035447577,7.51951855140006e-05
DEL,repeats,5+,5+,7.90892896298343e-06,4.28253479972864e-05,0.000602543884775547,3.85142930908775e-05,4.16795589112703e-05,0.000588994505197397,3.00897994398738e-05,8.1740579412538e-05,7.49861814083042e-05,5.20163085295349e-05,0.000399098008800631,9.05854247028346e-05,0.00351845463418745,0.00028582479355598
INS,repeats,2,0,0.000308319002395428,0.00207112724372592,0.00659794395107327,0.00283225116685991,0.00213881231044967,0.00763524024011196,0.000360001538469976,0.00934563473859911,0.0256799559972688,0.000242380768590828,0.000232499677186905,0.00103491931612359,0.00788161101492317,0.0250713627237109
INS,repeats,2,1,0.000211256368466814,0.00199323698439489,0.0193526359028034,0.00203851423212862,6.65492008801887e-05,0.0188610535600652,3.6555100755091e-05,0.00246951985411869,9.7651381317264e-05,0.00014939553167302,0.00036784605625671,0.00238478093274956,0.00322909045620245,0.0396800008641215
INS,repeats,2,2,0.000987410000204287,0.000458542605494792,0.00669816576849794,0.000884584556789311,0.000665379069979859,0.00699658690849685,0.000138365010651151,0.000649744556633323,0.000943606598242058,0.000288704867691645,0.0005600826887515,0.000502766714603819,0.00308897809057749,0.0244311650393071
INS,repeats,2,3,0.000372930315715211,0.000202289749043564,0.00122228513366635,0.00117888540766368,0.000432024362546658,0.00097901606358417,0.000495492797029787,0.000403329873570658,0.00147918540756717,0.000379243453188337,9.83795266366421e-05,0.000342932015997125,0.00127890291940263,0.00344194537007456
INS,repeats,2,4,0.00224628999122314,0.00014737251782063,0.000146951206813706,0.000327547450522136,0.000164528762572577,7.24675085629118e-05,0.00262920309451598,0.000152124324090585,0.00281721796525302,0.000584350236353393,0.000127921509134964,0.000202776291428321,0.00194755413689311,0.00190750659827367
INS,repeats,2,5+,0.0133286027350576,0.00185674044472124,0.00107545792038702,0.000169189667835794,0.000987611496766529,0.000564761079757948,0.0169603298320892,0.00157850459250832,0.00125089414416855,0.000692639527568587,0.000188861691615317,0.0017443856881376,0.0381695051361367,0.00633571368332192
INS,repeats,3,0,3.05440864135858e-05,0.00073006316523549,0.00405224886992428,0.000270001848348005,0.000854857045055057,0.00352406033319758,3.90315008623471e-05,0.00043920411034961,0.00726488072658697,8.82042803143013e-05,0.0001618509147766,0.000113284603387803,0.00973513728455884,0.0194229995068691
INS,repeats,3,1,0.00106898691268194,0.000632379142350503,0.00500535482251261,0.000289033157431259,0.000186377291052238,0.00666549396054643,0.000252411438986094,0.00381405456397929,0.00275649744762483,0.000377820400831157,0.000365899840349547,0.00120939102847257,0.00115931558246236,0.0362727449857067
INS,repeats,3,2,0.000212359333621033,0.000193356463430199,0.000731869141126923,7.83503588131924e-05,0.000767311490443239,0.00142368432886227,4.17866882487585e-05,0.000480212781655585,0.000115602002882938,7.54342578459274e-05,0.000775617663117586,0.000167785004118001,0.000559132762546485,0.00307801728990735
INS,repeats,3,3,2.53336246136212e-05,3.6258427225403e-05,1.7119194278369e-05,1.90562481895075e-05,0.000280280787985969,2.89757487205063e-05,0.000135998202784667,1.23779955047358e-05,0.000640586558574572,0.00015266605551145,3.16344458435949e-05,1.19109579703018e-05,2.06799345615614e-05,0.000716431477452454
INS,repeats,3,4,0.000114482795292903,6.88002494086542e-05,5.83281758761813e-05,4.51203852362586e-05,0.000211421474837019,3.32141681793587e-05,7.90352323051049e-05,1.16049672581023e-05,0.000508510626767967,9.35968997730868e-05,0.000162255907682137,4.14335619690395e-05,0.000112074401912282,0.000739488564723321
INS,repeats,3,5+,0.00177981508099978,7.68173006001353e-05,0.000114885400620118,5.06762639071852e-05,3.58478088283533e-05,7.62915502593417e-05,0.00120707201190717,0.000159768714529515,0.00219050418892995,0.000319687463748834,6.06926868158587e-05,0.00016150844713539,0.00179350024235024,0.00147856168643275
INS,repeats,4,0,3.55488049704974e-06,0.000705710618759111,0.0020515808466713,5.64759916170353e-05,0.00143836830302143,0.00292730775544816,9.217925140441e-06,0.000915943036674646,0.00655963128745922,0.000194471339232451,0.000115332979654529,0.000181440140629346,0.0052269890030769,0.0157079003551622
INS,repeats,4,1,0.00122155261222824,0.000979862769094993,0.00361323628391744,0.000151660247151365,0.000519685422771914,0.00374015577841349,0.000633748856330464,0.00298419442588037,0.000667857955715478,0.000554590966006762,0.00108551598447374,0.00138902898937423,0.00329469309505505,0.0568328120215914
INS,repeats,4,2,1.91726630378988e-05,0.000103288208615831,0.000446422547441449,6.42181986028553e-05,0.000441074869057382,0.000344353036347938,4.41317058451482e-05,0.000136596954247712,1.17864458582158e-05,9.15621845606284e-05,0.000266462832237336,5.35516670344771e-05,0.00122669963889891,0.00672145252171832
INS,repeats,4,3,0.000150214672074712,3.51837462493591e-05,4.90852665421351e-05,7.6812447260891e-05,0.000305063159046956,1.69178674114962e-05,9.53555037158906e-05,3.30588869918309e-05,0.000671001007944336,6.66462853945733e-05,0.000101911964757157,0.000143494935742391,0.00037595656315288,0.000480875288577104
INS,repeats,4,4,0.000260201722453298,0.000127471975067126,3.5553798225742e-05,2.51247640445346e-05,8.81769852986124e-05,2.46580347515608e-05,0.000273889595506402,2.54908450217033e-05,0.00190964808653148,0.000131644825954518,0.000378432120815324,7.00115752139585e-05,0.000249708273507393,0.00191062242087784
INS,repeats,4,5+,0.00214792034925463,0.000633794827867022,0.000538560525527296,0.000122168368500655,0.000234848580033666,0.000722999669367472,0.000871337784529648,0.000108147606059881,0.000425680362426436,0.00019219944862713,0.000234794636984947,0.000114676631867115,0.00816810943418615,0.00662403113496123
INS,repeats,5+,0,2.91497933614905e-06,0.000209540401141552,0.00460901757642313,0.000292602220637321,0.00876218653204291,0.00480086820838045,6.82419988148618e-06,0.00289463767197409,0.00246877269229519,0.00097253145697805,0.000103959428890704,0.000147215297571028,0.00956357902593016,0.066579936013467
INS,repeats,5+,1,0.000227633077185206,0.00983941734517528,0.0045117985589396,0.000711604144802979,0.00630822100551461,0.00557168246733412,0.00122862515259221,0.0124284713861734,0.0293088942959021,0.00124905299922577,0.00228223627092612,0.00204420625069508,0.00441311352602488,0.27850655714481
INS,repeats,5+,2,3.48533588018303e-05,0.000110053187580415,0.000439646031236785,0.000103946194864738,0.00117552116229038,0.000183510517342451,0.000164162767772626,6.06397713470247e-05,0.000750214052694896,0.000944632141028084,0.000182640550594155,0.000129230786771348,0.000927653843609815,0.0106430268513283
INS,repeats,5+,3,9.79230147631994e-05,6.06161404372433e-05,0.000128489647750165,6.05632340308093e-05,1.81574824324625e-05,0.000106466948180935,0.00023170555527356,3.57788011929486e-05,5.02346451060509e-05,7.37116155188154e-05,3.63706128777889e-05,7.64331351631647e-05,0.000288744554477531,0.00380421167818621
INS,repeats,5+,4,2.589304219184e-05,4.97126063677982e-05,8.52563369281269e-05,2.3437217854712e-05,2.63044783669601e-05,0.000160663466885922,0.000221571797898836,3.29825385230276e-05,0.000454618119154194,0.000156573208035987,8.34172887376445e-05,3.70876159130929e-05,0.00163712275965439,0.00123594296632128
INS,repeats,5+,5+,0.000117014060646829,0.000226251345870004,0.000333437482511184,7.4016496348689e-05,7.30765514351438e-05,0.000539005711302194,8.66317049943664e-05,2.95850316612806e-05,0.000277062763501577,0.000182138218803562,0.000138800068569799,0.000100416625837974,0.00421026428026934,0.00469969909462504
DEL,MH,2,1,0.000281345666481111,0.00388826810562316,0.0287587261191081,0.00652808539203185,0.000575002344443104,0.0319345184912495,0.00101288097016317,0.0095232785383872,0.0022216773060791,0.000407654568670272,0.200281569067614,0.00497825013502262,0.00635408416315121,0.00260441225407332
DEL,MH,3,1,1.15284230404961e-05,0.0097577174795638,0.0127579454342516,0.000526303814327401,0.000969076695996836,0.0130546721322923,6.30456602875243e-05,0.000724041160337539,0.00142819209468174,0.000290127920048824,0.00709471071840499,0.00373679273622305,0.0148770055082981,0.00538061019438994
DEL,MH,3,2,0.00258752847929285,0.00351712599719932,0.00902760264814177,0.00055429103356748,0.00425337870924299,0.00864510442600981,0.00138429227858902,0.00122881906183059,0.00355556428625619,0.00111558566762083,0.0543295395322912,0.00199006214296852,0.00609996107215314,0.0233603606710069
DEL,MH,4,1,0.000146837195531039,0.00570955785609619,0.00861028084411542,0.00014803853472099,0.00254971968006844,0.00888299051417681,7.2864099636169e-05,0.00159021453891103,0.000116198098995307,7.8829610838496e-05,0.0110547988475612,0.00263938957032274,0.00357414329692064,0.00062711122946621
DEL,MH,4,2,0.000482346612799708,0.00172573614484344,0.00696201053208628,0.000314936575793265,0.00867488995619783,0.00552966405064699,0.000110617024356183,0.000412109947483038,0.00125680091473658,0.000353453749943312,0.0310965140168157,0.00277285030077675,0.0050471432800359,0.000980860955793124
DEL,MH,4,3,0.000593615732643269,0.00123079733251093,0.00289620862975268,0.000211749638163357,0.00482844008988852,0.00323507788588149,0.000120129759033202,0.000724508794708959,0.00297637562725568,0.000656089551236819,0.0381667451640416,0.00181440140629346,0.000536671410400969,0.0011125563911961
DEL,MH,5+,1,0.000561961879645942,0.30073341293206,0.00831213839071477,0.00165779383606214,0.0661922269316713,0.00886364521160149,4.03645526799176e-05,0.00842553071037469,0.007737422372029,0.000164325098507991,0.00066893578191744,0.000394673217420116,0.00636353342164001,0.00212519873755177
DEL,MH,5+,2,7.28297073260369e-05,0.113509094651373,0.00762329231050377,0.00247196144083869,0.257653864610557,0.00812133093430777,2.13083205916278e-05,0.00838112453220697,0.00487987308571862,0.000258883182767944,0.000489355177720674,0.000142438485557199,0.00145317203087646,0.00127457916661301
DEL,MH,5+,3,2.98752791772149e-05,0.042558620445809,0.00689124526561014,0.00121331522935259,0.220144874584069,0.0074221247337431,1.97419847059824e-05,0.00339708694516864,0.00160947305103667,0.000718766269529786,0.0015045373942662,0.000672142608412462,0.00323993386758305,0.000826523876133173
DEL,MH,5+,4,0.000395092207028212,0.0148076261635424,0.00211512483752602,0.000621219281716553,0.124260035426085,0.00271081583768178,7.99055613283073e-05,0.00039159129649215,0.000243871048153728,0.000380466778898895,0.00389773047150647,0.000450694077828611,0.00103848899850717,0.000573726802181408
DEL,MH,5+,5+,0.00205501112162104,0.0108212193623136,0.00074664054478705,0.000131376440731822,0.0995896534743042,0.00073002874400412,0.000611242711773914,0.0119114586425546,0.0004980789448015,0.000552169280416474,0.000463908123489447,0.000370988018562302,0.00916694252821572,0.033819969431703
