Signature,NumberOfPostSamples
hdp.1,1400
hdp.2,1200
hdp.3,1200
hdp.4,1000
hdp.5,1000
hdp.6,917
hdp.7,800
hdp.8,800
hdp.9,635
hdp.10,605
hdp.11,604
hdp.12,600
hdp.13,600
hdp.14,600
hdp.15,600
hdp.16,600
hdp.17,600
hdp.18,600
hdp.19,600
hdp.20,600
hdp.21,600
hdp.22,600
hdp.23,600
hdp.24,600
hdp.25,600
hdp.26,600
hdp.27,600
hdp.28,600
hdp.29,600
hdp.30,600
hdp.31,600
hdp.32,600
hdp.33,600
hdp.34,600
hdp.35,600
hdp.36,600
hdp.37,600
hdp.38,598
