Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11
DEL,C,1,0,3.15311103778485e-73,3.56586575131013e-96,0.00138511781712081,0.110603529981432,0.0365363627684093,0.0047725125281325,0.00584741458176551,0.0246875784047656,0.0217385002879972,0.375855338415741,4.74597330511875e-72
DEL,C,1,1,1.25636025584908e-148,0.000629678161395161,0,0.233941862375389,0.0215792844714189,3.04992884393709e-05,9.05533663688205e-59,0.00049511952951016,0.0271855591210482,0.107634694583786,0
DEL,C,1,2,0.0053068066353872,0,1.01917862420643e-118,0.206128399312599,6.27803659000414e-39,0,0,0.00738585221009619,0.0259995610476456,0,0
DEL,C,1,3,0.00371502288930508,0.00187944745593193,0,0.0737519894806888,0.00467662271172235,0.00248279827902992,0.000230105381668874,2.45354229170991e-107,0.0141735737454507,0.0105822566583351,2.67413604071767e-237
DEL,C,1,4,0.00261653426294385,0.000615846723308868,0.00182422203750156,0.0499381825021471,0.000403264117672215,0.00388742728386572,0.000583651528566882,0.00206272586786969,0.00235308846151554,0.0137304054387678,1.11253692925374e-308
DEL,C,1,5+,0.000277649707725831,0.00338309208619067,0.00023201551605694,0.0255040392896048,0.000427284848660349,0.0146297429038256,0.00198549655853638,0.00102012311771256,0.0029834652186524,3.1427056390751e-221,2.94449989321351e-188
DEL,T,1,0,0.0340578775897643,0.00122536943003647,0.0211684964107894,0.0326324479168726,0.0343212820870452,0.00791288455842235,0.00270676746203964,2.44128511748436e-93,0.10883915502817,0.114424949993641,0.000241204320930422
DEL,T,1,1,0.712985661695744,0,0,3.19864172019769e-09,3.03639371732478e-39,0,0,4.91361204098976e-293,0.0881920508113043,2.57494036498946e-73,0
DEL,T,1,2,2.39947227973177e-43,0.000841617780521124,0.0116427517998423,0.0109536590781003,0.00777518158710409,0.00705800363001452,7.45393008065991e-267,0.0108835406214744,0.124161874226749,0.0952420789277373,4.14632776340741e-160
DEL,T,1,3,0.0480787181381079,0.00223719085252013,0.0181555312547634,0.01123066591419,0.00766851779428203,0.0202522904995846,0,0.0223130365057632,0.0949627209620773,0.123055859947177,1.21282364842353e-109
DEL,T,1,4,4.49369360933473e-25,0.00432005051208308,0.00911548080733061,0.00862541225754538,1.53472759391614e-17,0.0471398281677053,5.49474645636882e-186,0.0178160131663259,0.0571897249500699,0.10503485632582,0.000245681212347029
DEL,T,1,5+,1.32459614082084e-73,1.77835220061567e-25,1.23436064417897e-178,0.0085493005889156,0.0111005996555438,0.815046453769991,3.18291473352012e-115,1.12346047367989e-11,0.0316991944282532,4.13195442613071e-61,7.36636866120333e-104
INS,C,1,0,0,0,0.702687618268571,0,0,0,0,3.62943428519834e-301,0,0,0
INS,C,1,1,2.8812780182514e-90,0,0.0179521990489402,0,2.44018640143757e-96,0.000209423666253802,1.443920638116e-215,0.00190651138998005,0,0,0.177690742900442
INS,C,1,2,4.98726599030143e-278,0,0,0.000855019431154817,0,1.93395411384053e-05,0,0,0.00298659293021031,0,0.100077353736576
INS,C,1,3,0,0.00060688946401818,0.00193485836608899,0.00672385543139455,0,0.000478510339799475,0.000214930683559497,0,0,0,0.0376278509938404
INS,C,1,4,0,0.00173646310402601,0.0011131183417913,0.00826096002942602,0,0.00293138952114976,0,0.00015820621792214,0,0,0.0118889829128472
INS,C,1,5+,0.00015428471950703,0.024406319649044,0,0.00769760753411467,3.69822925147893e-115,0.00904753947699014,7.75653060289641e-05,0,0.000354825780601365,3.97984578493304e-85,0.00146056824488215
INS,T,1,0,0.0555786326352642,0.00231003338637441,0.0489365797983427,0.0192933233884743,0.00331709941580978,0.00132466728506991,9.46174456574119e-63,0.00634791206789546,0.00447144838913456,0.0103599641572433,0.000380617415978098
INS,T,1,1,3.75628131548206e-162,0,0.00104653160434111,0.0451136588294935,0.00240097243168762,0,6.45279749608116e-218,1.24949803479377e-106,0.0121339161817837,0.011269866517987,0.32779813204035
INS,T,1,2,2.84871559495161e-133,6.69118051779963e-05,0.00104320845343213,0.0451016334646944,0,0.000672735636432169,0,0.000101414003332481,0.0305802650307715,0.000489294184737684,0.169505939833882
INS,T,1,3,0.00976439463135772,0.00426478896999836,0,0.0276252533013193,6.37840341965338e-43,0.00108824571286583,0,0.000577890713899222,0.0189516000340258,0.000406310012776639,0.112526490667196
INS,T,1,4,0.0148325884833705,0.0168500940623801,6.14129142957152e-177,0.00612112164169764,4.57260670795881e-38,0.0034859396355934,1.78210302879174e-213,0.00102721464054208,0.0113077491232518,3.55326678690039e-22,0.0503487458618534
