Data_set,Noise_level,Approach,Run,PPV,TPR,aver_Sim_TP_only,Composite,N_Sigs,FN,FP,FP.sigs,FN.sigs
sens_SBS35_100_1066,Realistic,mSigHdp_ds_3k,seed.1076753,1,0.9565217391304348,0.9909948598220097,2.9475165989524443,22,1,0,,
sens_SBS35_100_1066,Realistic,mSigHdp_ds_3k,seed.145879,1,0.9565217391304348,0.9919381479590482,2.948459887089483,22,1,0,,
sens_SBS35_100_1066,Realistic,mSigHdp_ds_3k,seed.200437,1,0.9130434782608695,0.9925671676503126,2.905610645911182,21,2,0,,
sens_SBS35_100_1066,Realistic,mSigHdp_ds_3k,seed.310111,1,0.8695652173913043,0.9927451239998174,2.8623103413911215,20,3,0,,
sens_SBS35_100_1066,Realistic,mSigHdp_ds_3k,seed.528401,1,0.9565217391304348,0.9914522165807835,2.9479739557112183,22,1,0,,
sens_SBS35_100_1066,Realistic,SigProfilerExtractor,seed.1076753,0.8823529411764706,0.6521739130434783,0.9805004971446741,2.515027351364623,17,8,2,,
sens_SBS35_100_1066,Realistic,SigProfilerExtractor,seed.145879,0.9375,0.6521739130434783,0.9779546448649237,2.567628557908402,16,8,1,,
sens_SBS35_100_1066,Realistic,SigProfilerExtractor,seed.200437,0.8823529411764706,0.6521739130434783,0.9802473740649413,2.51477422828489,17,8,2,,
sens_SBS35_100_1066,Realistic,SigProfilerExtractor,seed.310111,0.9411764705882353,0.6956521739130435,0.977770957063671,2.61459960156495,17,7,1,,
sens_SBS35_100_1066,Realistic,SigProfilerExtractor,seed.528401,0.9375,0.6521739130434783,0.9738949549809257,2.563568868024404,16,8,1,,
