"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998641220807115
"hdp.2","SBS17b",0.999281252965603
"hdp.3","SBS5",0.999151678082232
"hdp.4","SBS44",0.994586510372954
"hdp.5","SBS40",0.999252297830744
"hdp.6","SBS17a",0.998484076822254
"hdp.7","SBS28",0.984388050247331
"hdp.8","SBS4",0.998524222903572
"hdp.9","SBS7c",0.99934671392575
"hdp.10","SBS18",0.997708874172772
"hdp.11","SBS12",0.99324633732397
"hdp.12","SBS3",0.997693917578327
"hdp.13","SBS35",0.99270844723959
"hdp.14","SBS13",0.997858162776984
"hdp.15","SBS41",0.993842538226965
"hdp.16","SBS22",0.988707628452936
"hdp.17","SBS2",0.999816325568912
"hdp.18","SBS7d",0.978169156421382
"hdp.19","SBS16",0.989581964342928
"hdp.20","SBS29",0.951381690051549
