Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16,low confidence hdp.17,low confidence hdp.18,low confidence hdp.19,low confidence hdp.20,low confidence hdp.21,low confidence hdp.22
INS,C,1,1,9.78297073909824e-05,0.00127776291072504,0.00168288220204984,0.00215579133717928,0.00180001967976276,0.000944656462850694,0.00116396782868141,0.00102341332897967,0.000296158095893637,0.000207210751590822,0.00149797376680803,0.00128792646498311,0.00124616336110695,0.00142862274236789,0.00295828568587481,0.00160381601685486,0.00234685192200776,0.0022047406212736,0.00168572266197596,0.00159344411563852,0.00399955560493279,0.00052960257739921
INS,C,1,2,1.43946340423838e-05,9.79548351166983e-05,0.000177265620740331,0.000623718149889301,0.000389071171748909,0.000310396742248161,0.0031548580617572,0.00281388682210144,0.000277138768634412,2.55590354385155e-05,0.00141018762394885,0.00142886267140591,0.00039182695077962,3.10215224057027e-05,0.00123516417952852,0.00054446890609095,0.00137613099074543,0.000797824427153483,0.00146584579302257,0.0007056681083542,0.000666592600822131,8.82670962332017e-05
INS,C,1,3,0.000685582404651518,0.00151822132887133,0.00232398018378311,0.000513254813118926,0.0110449840921918,0.00413952097904923,0.000247745412445802,0.00110514205339812,0.00422500769829913,0.000768596708543929,0.000806061899607991,0.00431317975127862,0.00325370026774842,0.00319031867267069,0.00304422867939002,0.00354496602987477,0.0052132584833531,0.00517299064057581,0.00835532102022867,0.00209424083769634,0.0129985557160316,0.00165500805437253
INS,C,1,4,0.00226156147740116,0.0157334123261249,0.00648680588400133,0.00144825670807386,0.00962951150078549,0.00445799746296112,0.000346555215998047,0.000259766655714237,0.00867145470683066,2.28205673558174e-05,0.000429114372442668,0.000919187711071913,0.00559160107406682,0.00905991725417076,0.00613888671861128,0.00403025353312975,0.00636454433188521,0.00409206722314206,0.00403107593081208,0.00437058957432279,0.00988779024552828,0.0131738641128054
INS,C,1,5+,0.0226557497772959,0.0511611447707474,0.0331633798137823,0.00142076199596106,0.262438119021848,0.477097298942362,0.00566841871796964,0.000455652267879451,0.356391852482475,0.000556821843481944,0.00101585114835774,0.00195183350027035,0.0175423230728452,0.0157148501660468,0.0139355498575903,0.1644177733589,0.01068235826638,0.00532740827163777,0.128994429785987,0.00507625768267699,0.153871792023109,0.0473111635809961
INS,T,1,0,0.00219307538333911,0.00360221175623638,0.00857417830791216,0.00263973460698853,0.0025436658873933,0.00935095435215285,0.00577241289184177,0.00779655945476993,0.0132786603148152,0.00286991455066759,0.00134455836698703,0.0160108848843703,0.0177781875314518,0.0114926576954601,0.0228672287291091,0.00330824041853088,0.0218045667671992,0.00476978904835845,0.00190559953092935,0.00600956066469383,0.00111098766803688,0.00432508771542688
INS,T,1,1,3.55657310878721e-05,0.000157754977903297,4.91981837247844e-05,0.00133997356873975,0.000572862059566344,0.000552115680354647,0.0119445438030209,0.0128444785273381,0.000223703515858496,0.00152350107667437,0.0110013145484076,0.00173289486513557,0.00100031115669621,0.000143678630089571,0.0316426476124184,6.50995431195701e-05,0.0454949791144939,0.0015270187960572,0,0.00707944457090826,0.000222197533607377,0.000220667740583004
INS,T,1,2,0.000473476055603372,0.0061383981800631,0.00230901784955753,0.000862449769159484,0.0026901330872232,0.00282992951772022,0.0224252545709888,0.0338216478324869,0.00220760048544569,0.00242445707588204,0.0273216840467336,0.00417312993609119,0.00318839577595181,0.0017127145791359,0.0236726779410616,0.0021719574840802,0.0311595022902716,0.0213696843875196,0.00337144532395192,0.0394491236057364,0.00344406177091434,0.00439128803760178
INS,T,1,3,0.00309018329735279,0.00255400592299188,0.00342257055437984,0.00217165832963204,0.0153530425026325,0.00830126124767371,0.0185453209063875,0.0169018513116534,0.0260895357472784,0.00159104995604759,0.0144112312413213,0.0186195342900449,0.00861097345948625,0.00176659406541949,0.0240178704604698,0.00207134909925905,0.0238124289671392,0.0395566498237065,0.00417766051011434,0.0441839289779194,0.0208865681590934,0.00163294128031423
INS,T,1,4,0.010306684332454,0.0110807410941026,0.0094361609186366,0.00175608847386543,0.00566867649071375,0.0236271845601523,0.010642837378267,0.00953183192400048,0.0710290361729491,0.00433682062029953,0.00938021580806864,0.00198906193215561,0.00726570092847622,0.00445567024448225,0.011151280976767,0.00462206756148948,0.00893132137111257,0.00843720778608011,0.00864849017883319,0.00962895515592989,0.00699922230863237,0.00143434031378953
INS,T,1,5+,0.471117149470668,0.0153815820381964,0.0117441643726534,0.0367884092952475,0.0109742952891851,0.0133477332284762,0.183672086429895,0.0012944445045869,0.0226280181860996,0.00926971445993302,0.00641287589928209,0.00497974596027195,0.00887219142667266,0.0120232889997682,0.144112904944208,0.00919087186042658,0.0839272623504927,0.0127995058635806,0.0158311345646438,0.0153653539722285,0.00566603710698811,0.00383961868614427
DEL,repeats,2,0,0.000429503434323678,0.000929863394671194,0.00138921469301221,0.00319786515067042,0.00537800413275018,0.00458996657680198,0.0206636730251384,0.032379350408785,0.00518004963138732,0.112068154993642,0.0475764433598477,0.00982032849659183,0.00361556398111548,0.000982892446749108,0.0138844102250854,0.00104159268991312,0.0103502565793034,0.011684267417022,0.00168572266197596,0.0209196448895971,0.00522164203977336,0.000220667740583004
DEL,repeats,2,1,0.00293366024920199,0.0118594007973282,0.0361700481964681,0.00405758967303458,0.0522248876613543,0.0395813077869857,0.0212413161797142,0.0208983176658979,0.0177735613237452,0.0360263732732818,0.034354952751142,0.00530948349982715,0.0093846396152413,0.0293153386733891,0.0179642164627,0.0259510451435741,0.0115374586102897,0.0315269330084844,0.00293169158604515,0.0273389483268837,0.0313298522386402,0.00984178123000198
DEL,repeats,2,2,0.00120767576098844,0.00383307909100848,0.022661089181852,0.000578418492047064,0.00859010334137489,0.015521857047824,0.00350377538730928,0.00487275822643987,0.00802796746789356,0.0662709276012937,0.00124274887862318,0.00583334071992696,0.00267441101110561,0.0217705778819811,0.00769722496466394,0.0213940771252042,0.0107586186537828,0.00505717741727933,0.00725593667546174,0.00434782608695652,0.00533274080657705,0.00375135158991107
DEL,repeats,2,3,0.000706280677812278,0.0023161680194287,0.00801321757389555,0.000289966259022232,0.00802911700071367,0.00620389497413136,0.000120590294245226,0.000177062648188173,0.00076711286612205,0.00073482226885732,0.000889641038815779,0.00103441857166916,0.00213199958512441,0.00419606908329769,0.00608419572273796,0.00281111663470871,0.00692641118616883,0.00209750615525835,0.00285839929639402,0.0017300250398361,0.00555493834018442,0.000463402255224309
DEL,repeats,2,4,0.000478381603407423,0.0040573951393228,0.00654031524877417,0.000252176170127104,0.00352426096270233,0.00193105825763064,0.000792656477487255,0.00084600933170383,0.00136305178691108,0.00578912152682375,0.000902262049769975,0.000860685889537924,0.00151429592154242,0.0051740633949301,0.00257686926010896,0.00219563004521459,0.00296333105372175,0.00153559755333842,0.00234535326883612,0.000865012519918052,0.00311076547050328,0.00390581900831917
DEL,repeats,2,5+,6.49113824507893e-06,3.45907924970684e-05,1.82591197329097e-05,0.000260109666353485,4.12822609559162e-05,5.65581916460858e-05,0.0158426381021155,0.0239545623402425,8.19642436647527e-05,0.00376265514562717,0.0317693283069923,0.0014386129749949,0.000233559594190205,8.16355852781651e-06,0.00169542087207279,5.91814028359728e-05,0.00121869019094617,0.00271517667950621,0.000146584579302257,0.00559981789210107,0.000111098766803688,6.62003221749013e-05
DEL,repeats,3,0,8.50756907072449e-05,0.000193079514483637,0.000378369536687517,0.00461626526607553,0.00101848427372062,0.00061810023727508,0.0124634103094732,0.0191312022032036,0.000784320828880396,0.00137105968673751,0.0168583050318849,0.00393380430254306,0.001075603394297,0.00018286371102309,0.00220965828781669,0.000420187960135407,0.00162459225292865,0.00221760875719543,0.000659630606860158,0.00446164352378784,0.000444395067214754,0.000132400644349803
DEL,repeats,3,1,0.0055421623661242,0.0122803078496676,0.0416470233196855,0.00193171548956394,0.072345183038759,0.0195321021602536,0.00603430028486428,0.00580161785813591,0.0385494593076965,0.132537291089116,0.00418737096769218,0.00527314145917725,0.00942305402218048,0.0270066843217226,0.00111583837035038,0.0462443481760292,0.000753747829038972,0.0152058472809629,0.0573878627968338,0.0104256772137491,0.073102988556827,0.0101507160668182
DEL,repeats,3,2,0.00155026519794959,0.00653776460252926,0.00515414374238411,0.00179194060948388,0.01094149568459,0.0221546516419382,0.00105325544711666,0.00106154689848756,0.0119169670512797,0.00474120107384462,0.000642269224113535,0.00136415611122437,0.00233175450120813,0.00430382805586486,0.000702459674268952,0.0058767133016121,0.000468386379402807,0.00118386850480839,0.00710935209615948,0.0007056681083542,0.00744361737584713,0.00600216254385771
DEL,repeats,3,3,0.000474617354635473,0.00113882322752848,0.00166436948343175,0.000133597654010661,0.00270200880612832,0.00626179978938807,0.000724676805127189,0.000699375516473361,0.00199748220334378,0.00853854348185263,0.000870288822019345,0.00172846290895876,0.00111862753006888,0.00136494698585092,0.000109381991746632,0.00210093980067704,6.15003124215871e-05,0.00158707009702574,0.0010260920551158,0.0010926473935807,0.00266637040328852,0.000242734514641305
DEL,repeats,3,4,3.823351757541e-06,2.05448343315922e-05,1.92735152736269e-05,5.73513047815485e-05,2.43169482343068e-05,6.53112451151229e-05,0.00501251918063635,0.00671053295028114,4.93596826489394e-05,0.000272021162881343,0.00672503557021587,0.00076229646241258,0.000160572221005766,1.6327117055633e-05,0.000244333799745722,6.50995431195701e-05,0.000129396657335019,0.000772088155309822,0.000146584579302257,0.00122922831777828,0,0
DEL,repeats,3,5+,4.35120255988808e-06,3.25467911222417e-05,2.15559052402406e-05,0.00041520648952724,5.54200215572574e-05,7.67575458054021e-05,0.00562083908266709,0.00920116218636236,7.97000380386545e-05,0.00221542067890275,0.0110433845849216,0.000670998165170143,0.000128304119176856,3.42869458168293e-05,0.000310389158397909,5.32632625523755e-05,0.000155472789801772,0.00149699314557293,0,0.00229911222399272,0,4.41335481166008e-05
DEL,repeats,4,0,5.80472839862914e-05,0.000100470529116485,0.00038800629432433,0.00205846974606635,0.000456932422635346,0.000430246243593438,0.0098355174154963,0.00950081792117821,0.000495408190990273,0.0113180885857912,0.0163641223363006,0.00297827455082124,0.000818226867804501,0.000269397431417945,0.000738683580626603,0.000278152593329072,0.000448706279427899,0.00194308852419639,0.000732922896511287,0.00307307079444571,0.000444395067214754,0.000242734514641305
DEL,repeats,4,1,0.00174042395900363,0.0094107919708691,0.0108867465418622,0.00237974606271483,0.0055046784677382,0.00307501501485326,0.00208077310311866,0.00240714500206906,0.00668212364374083,0.0447292248400963,0.0034595593360002,0.00195892463015326,0.00318609091153546,0.010046075124331,0.000958868109467224,0.00366332883554672,0.000552026804296166,0.00573060986385512,0.00337144532395192,0.00899157750967448,0.00622153094100656,0.00553876028863341
DEL,repeats,4,2,0.000260705307475823,0.00317276182635611,0.00396121458650068,0.000545049359064347,0.00140359687250115,0.0040735364221288,0.00015602193755564,0.0001805736673756,0.00137120292716503,0.012698276499471,0.000346937567785346,0.000670111773934779,0.00255609463773294,0.00602960432864527,0.000155549715535794,0.00222522074663258,7.82283974002588e-05,0.000501857300951384,0.00109938434476693,0.000500796722057819,0.00122208643484057,0.00273627998322925
DEL,repeats,4,3,7.89738169534721e-06,0.000103300684866245,5.75669469357013e-05,0.000316128628257321,2.14893961140386e-05,8.2817352053197e-05,0.00241594724581094,0.00368447328811726,6.83790099081638e-05,0.00446005168402095,0.00457217156834011,0.000976803141370538,0.000559313765034439,0.000181230999317527,0.000191063349219765,2.95907014179864e-05,0.000114144579854466,0.000531882951435655,0.000146584579302257,0.000478033234691555,0,6.62003221749013e-05
DEL,repeats,4,4,4.33286025401501e-06,2.68864796227214e-05,1.64839275366546e-05,0.000199427504377655,2.43169482343068e-05,0.000112443071486861,0.00273342090522173,0.00436073459494006,7.20017389099208e-05,0.00342399792606684,0.00495220423151646,0.000996303748548534,0.000145206458230095,1.46944053500697e-05,0.000232259164293172,7.69358236867647e-05,0.000116112589851956,0.00203745485428981,0,0.00305030730707944,0,4.41335481166008e-05
DEL,repeats,4,5+,0.000113011022551922,0.000745274347436838,0.00329247432628286,8.38164792161173e-05,0.00264489225329891,0.00289995394547252,0.00147616508752996,0.00184196844120403,0.00142780806781749,0.000217251801227381,0.00178040394527193,0.0016522332627175,0.00182084288891706,0.00212905606405455,0.000103699810357196,0.00272234453045475,4.67402374404062e-05,0.00162996388343185,0.0020521841102316,0.00161620760300478,0.0028885679368959,8.82670962332017e-05
DEL,repeats,5+,0,2.99183389129541e-05,0.000296956712558166,0.000572119084964503,0.015385895551828,0.00141547259140628,0.00227781383736557,0.0137387040546684,0.0222907293586451,0.00106689369101744,0.0072423352560422,0.0218141553332326,0.00595034436299494,0.00229641324682409,0.00118045056312227,0.00377012735189039,0.00115995549558507,0.00322114036339305,0.00288675182513061,0.00058633831720903,0.00430229911222399,0.000333296300411065,0.000198600966524704
DEL,repeats,5+,1,0.0016244516730702,0.00832699954958595,0.0364408918058396,0.00564180591567505,0.0089718228776111,0.0251037573491984,0.00015933502628077,0.00040864362209223,0.00267538536779756,0.00336010033747055,0.000237835939759073,0.00162830069936269,0.00270975226548965,0.0329595512002064,0.000237941345682608,0.0344435764505362,0.000152520774805536,0.000947952679574837,0.0103342128408091,0.000682904620987935,0.00666592600822131,0.00823090672374606
DEL,repeats,5+,2,0.000276035399117733,0.00150234101049768,0.00224511093049235,0.000667261537574552,0.00364528019344981,0.00248317393798529,0.000317136215188794,0.000575709618427311,0.00166011556505516,0.00161752181418034,0.000737067039725053,0.00101846352943262,0.000928860359789335,0.00228742909949419,0.000154129170188435,0.00387046374547262,9.59404873776759e-05,0.000484699786388944,0.00351802990325418,0.000500796722057819,0.0028885679368959,0.000882670962332017
DEL,repeats,5+,3,7.25906945096457e-05,0.000638986275945846,0.0013194749995879,4.65108786401576e-05,0.00163998022975558,0.00150215863764783,0.000111663360735849,0.000403572149932613,0.000423859293205572,0.00220446680657196,0.00032309788042742,0.000889936800304919,0.000697605630015481,0.00153964713834619,0.000156970260883153,0.000538550765807353,6.93723524115502e-05,0.00177580275721259,0.000513046027557901,0.00111541088094696,0.00211087656927008,0.000419268707107708
DEL,repeats,5+,4,4.15453228024911e-05,0.000509952137873448,0.0010291042760576,7.28549309949343e-05,0.00179436457552222,0.00087732528231964,3.98184181964649e-05,4.14007679184133e-05,0.000216005216729763,3.65129077693078e-06,0.000234470336837954,0.000136504250245974,0.000162108797283333,0.000604103331058422,0.000128559353935976,0.000834457779987217,7.47843799046499e-05,0.000939373922293617,0.00124596892406919,0.000546323696790348,0.00233307410287746,8.82670962332017e-05
DEL,repeats,5+,5+,3.20888451079334e-05,0.000123950339781162,0.000697904132013436,4.68136838396378e-05,0.000435443026521308,0.00143954063975395,0.000314099217190759,0.000845131576906974,0.000638053145434456,0.000869920027603758,0.000773527738037175,0.000898800712658553,0.000552399171785386,0.00117228700459445,5.68218138943541e-05,0.00159789787657127,3.59161824542069e-05,0.000253073339795997,0.0015391380826737,0.00025039836102891,0.000333296300411065,6.62003221749013e-05
INS,repeats,2,0,0.000467853119836284,0.00137912441479979,0.00299018445514914,0.0023864077771034,0.00471352938448715,0.00767777451595614,0.00542818910865029,0.00592621027513419,0.00371375006792617,0.000367867545775776,0.0146260688944527,0.00233564090518273,0.003020908961697,0.00297806615094746,0.00340220610692445,0.00487062945340056,0.00305779553360131,0.00802113805794093,0.00381119906185869,0.0127930798998407,0.00355516053771803,0.00108127192885672
INS,repeats,2,1,0.000106733877875362,0.00172854382931184,0.00131262782968806,0.00030589381251489,0.00168578657410392,0.00253973212963138,0.0141839156904814,0.019856959127738,0.00108953574727843,0.00258967798353816,0.0251592841699147,0.00420149445562282,0.00197142736411864,0.00189557829015899,0.00938483283732625,0.0010889378121819,0.00549665192299177,0.00815410879579984,0.000659630606860158,0.0159344411563852,0.000999888901233196,0.00136813999161463
INS,repeats,2,2,0.000737480940102361,0.0046957524917687,0.0044473636493894,0.00106224063977652,0.0096148082297601,0.00479869323644825,0.00508473224414519,0.00797332951802582,0.00386998025612694,0.000463713928670209,0.00565112777146883,0.00668250352340516,0.00376922160887219,0.00615532312997365,0.00289080978187526,0.00340884880335203,0.00174808488027119,0.00627536095121261,0.00219876868953386,0.00457546096061917,0.0104432840795467,0.00368515126773617
INS,repeats,2,3,0.00050730538173526,0.00115182097986072,0.00365182394658193,0.00134397059737289,0.00371879654857678,0.00632441778728195,0.000936346362566024,0.00159068674852608,0.00278950133135291,0.000262892935939016,0.00080942750252911,0.00590159284504995,0.00233866909445719,0.00371605184186208,0.00126144426845466,0.00292356130009706,0.00129298256835145,0.00215326807758628,0.00315156845499853,0.00136580924197587,0.00255527163648484,0.000993004832623519
INS,repeats,2,4,0.00248981720775355,0.0113204133578739,0.0188330140100704,0.000194158693906699,0.00910867640023208,0.0159574897858599,0.000478189139327038,0.000101575735658486,0.0147490354484033,0.000208123574285054,0.0001952049694249,0.00144570410487781,0.00321528586080924,0.0184659693899209,0.001132174641845,0.0234062448216273,0.000726195689074101,0.00382612574742423,0.0167106420404573,0.00216253129979513,0.00855460504388401,0.0107685857404506
INS,repeats,2,5+,0.0190559886903135,0.0481446704341281,0.128801352189256,0.0012061336705695,0.0262232838737916,0.0156282403130631,0.00465611672870528,0.00157669143593175,0.17330999692068,0.000340482864948795,0.00109101628026273,0.00411108254961575,0.00336049231903933,0.0470939364352679,0.000389939697850005,0.0713431811187652,0.000245017244687603,0.00183156467954052,0.0282908238053357,0.000819485545185522,0.0783246305966004,0.00761303705011364
INS,repeats,3,0,7.08767079275071e-05,0.000170228627318906,0.000723517619416545,0.00108059063486502,0.000771356218409174,0.00209601964993173,0.00257742964441355,0.00334127116254624,0.000950060680710779,0.00046736521944714,0.00290591765547613,0.00283201999698627,0.0007575321048406,0.000481649953141174,0.00106611928319282,0.0017458513836612,0.0005820389567579,0.000965110194137277,0.0010260920551158,0.00254951058502163,0.000777691367625819,0
INS,repeats,3,1,0.000814347429914416,0.00253021165057723,0.00270970408814083,0.000751501944069942,0.0169986778366286,0.00546863848273225,0.00521314510899142,0.00600379404634526,0.00583531073958013,0.000649016935599446,0.00797002818411979,0.00684294033700595,0.00553013802296413,0.00339767305927723,0.000517078506438622,0.00461614942120588,0.000284869447136791,0.0063997529317903,0.0165640574611551,0.00195765991349875,0.0197755804910566,0.00132400644349803
INS,repeats,3,2,0.000173958428900144,0.000601827379157329,0.00138541070973452,0.000792138401840183,0.00219531146617626,0.00213170517561319,0.00105304070988448,0.00124709450971202,0.000908399297190574,0.00188589168628475,0.000847010068481606,0.000683407642465231,0.00190381800790569,0.00267438177371269,0.000189642803872407,0.000982411287077149,9.79084973751667e-05,0.00135973302907341,0.000806215186162416,0.00182107898930116,0.00177758026885902,0.00050753580334091
INS,repeats,3,3,7.85560199863634e-05,0.000340404844346151,0.00132302538398041,0.00019476430430566,0.00062488901857928,0.00201522223329446,2.39892165097347e-05,4.43266172412693e-05,0.00113934827105258,0.000156092680713791,5.18863783672507e-05,0.000157777639894697,0.000331900475954502,0.00137637596778986,2.13081802103828e-05,0.00137892668607817,1.27920649836901e-05,0.000381754699014301,0.0025652301377895,0.000182107898930116,0.00155538273525164,0.000242734514641305
INS,repeats,3,4,0.000149628379176517,0.000461210566627579,0.0015375700408421,0.000162909197320344,0.00146014791490652,0.00197482352497583,3.822322732881e-05,3.78409845756051e-05,0.00102342094299636,0.000242810836665897,0.000160427072573337,0.00031466888855403,0.000655349782382385,0.00289806327737486,8.31019028204928e-05,0.000864048481405203,3.05041549611072e-05,0.00104660838830887,0.0015391380826737,0.000569087184156613,0.000666592600822131,0.000242734514641305
INS,repeats,3,5+,0.00169587661213991,0.00452861607165787,0.00958832024974418,8.16362817798599e-05,0.0280877717418965,0.0174852342721095,0.00020219044247527,5.68102410187885e-05,0.010775354574601,8.21540424809425e-06,7.51651319049902e-05,0.000686953207406685,0.00153427141315079,0.00414382230871966,0.00030896861305055,0.0242584570224653,0.000110208559859484,0.00185301157274357,0.0235268249780123,0.00184384247666743,0.0293300744361738,0.00249354546858795
INS,repeats,4,0,6.15486263740609e-06,4.23475156630777e-05,0.000648959547173831,0.00127123678845774,0.00012101923074748,0.000406007018602259,0.00284827464769289,0.00173985629983636,0.000142192113318963,9.12822694232695e-06,0.00304306597451173,0.00182419316237801,0.000204364644916429,0.000483282664846737,0.000241492709051005,0.00076344009658405,0.000114636582353838,0.00199456106788371,0,0.00368768495333485,0,4.41335481166008e-05
INS,repeats,4,1,0.00119059703618663,0.00422463638001696,0.00324986971357274,0.000556677078724386,0.0135677260938951,0.00501549963775825,0.00392143930390779,0.00356865841908754,0.00586383973046896,0.000965766410498191,0.00359390298593487,0.00851644698937217,0.00235480314537164,0.00261070601719572,0.000713113764374143,0.00274601709158914,0.000326689659583471,0.00316556143677027,0.0063764291996482,0.00163897109037104,0.0184423952894123,0.00130193966943972
INS,repeats,4,2,3.50847550672006e-05,0.000105816378866032,0.000444558845719314,0.000256778809159203,0.000301982566444647,0.000478724693575797,0.000167433687608864,0.000297071234580652,0.000268987628380459,2.00820992731193e-05,0.00074716384848841,0.00042989974915128,0.000610020782194154,0.00067757535780877,0.000140633989388526,0.000201216769642308,6.88803499121776e-05,0.000488989165029554,7.32922896511287e-05,0.000432506259959026,0,4.41335481166008e-05
INS,repeats,4,3,0.000121028648252437,0.000718073406064143,0.000741523140264275,0.00044118717564264,0.0010772973578222,0.00134864354603702,4.0125185671014e-05,2.34067945828485e-05,0.00229001757023566,0.000262892935939016,2.18764189872733e-05,0.000506129395392538,0.000453290001882306,0.00122616649087804,6.53450859785071e-05,0.000911393603673982,4.13282099473065e-05,0.000317414019405149,0.00117267663441806,0.000136580924197587,0.00133318520164426,0.000772337092040515
