Type,Subtype,Indel_size,Repeat_MH_size,signeR.1,signeR.2,signeR.3,signeR.4,signeR.5,signeR.6,signeR.7,signeR.8,signeR.9,signeR.10,signeR.11
DEL,repeats,3,4,1.69706789317968e-06,2.1438945722587e-06,2.2114836693207e-06,2.18825859396875e-06,0.00506057175152828,3.93021797553531e-06,8.67362626107243e-06,2.64907844227011e-05,3.47911415495138e-05,7.05444708604486e-05,0.000257649230257621
DEL,repeats,3,5+,2.03314826326267e-06,1.99882139814648e-06,2.36594016706264e-06,2.65939510778949e-06,0.00746415856792148,4.09219689081444e-06,1.32381886905989e-05,2.9947454504482e-05,3.25430567526652e-05,4.03515939672173e-05,0.000374579921871588
DEL,repeats,4,0,3.40521877560199e-05,3.67316203840683e-05,1.06655475314435e-05,2.72928555630983e-05,0.0109658033802872,1.76244753204675e-05,0.00368184588431004,0.000436738622131935,0.00163024780237513,0.000320741568969786,0.00721315599184347
DEL,repeats,4,1,0.000820026922850437,0.00167417357846443,0.00193388507542251,0.00266997567994665,0.00192145871183506,0.00309402236475939,0.00231527784970922,0.000511745082721645,0.00431646057569271,0.000915595358486379,0.0597826993597204
DEL,repeats,4,2,1.03398603018583e-05,0.000583004117350434,0.000583484995278918,0.000686406767852634,1.55184588746388e-05,0.000422926836589213,0.0003456871691831,0.000128200598491826,8.45935990892707e-05,0.000603592409658087,0.0147799385078539
DEL,repeats,4,3,3.31872745966845e-06,2.75817513674867e-06,6.46321621795944e-06,2.1517926806937e-05,0.00332101914459429,2.48066389191435e-05,1.96555575779664e-05,2.75117352293141e-05,4.41015443787228e-05,3.32495143139491e-05,0.00431580047409038
DEL,repeats,4,4,1.69593594598224e-06,2.2140204011762e-06,2.23700610067717e-06,2.27959364517881e-06,0.00366842392554273,4.25475873026153e-06,5.3857033103666e-05,3.94009740023901e-05,5.57477984267736e-05,3.69880956788784e-05,0.000761363393480018
DEL,repeats,4,5+,1.34545361893778e-05,0.000183144342189528,0.000253322501806823,0.000302538524687282,0.0014238793593147,0.000149407328576257,7.61627750369922e-06,8.25893578702157e-05,4.94555990490423e-05,6.43428031598803e-05,0.000541428313705108
DEL,repeats,5+,0,4.26831387048369e-06,8.59626485853991e-06,1.09773630660421e-05,2.87372672620343e-05,0.0502831074503711,2.04329379818125e-05,0.12907608595107,0.00924811059290048,0.000207624350430192,0.00304678576805747,0.00894571651042856
DEL,repeats,5+,1,1.79675062011639e-05,0.00249126103819863,0.00288958338427885,0.00407514107241996,0.000159917310682542,0.00257469348341181,0.00461705217626049,1.92143598852054e-05,6.73165038491079e-05,0.000183984732943928,0.0159639507825488
DEL,repeats,5+,2,5.60682006770648e-05,0.000309708645041291,0.000395064612979224,0.000539583562842053,0.000428891067094589,0.000485618027555026,0.000377490689044534,4.36297858040772e-05,0.000144267140157642,9.61342962954189e-05,0.00222142595359532
DEL,repeats,5+,3,4.463860604466e-06,0.000172885754006122,0.000150947341376007,0.000170926799417078,0.000168860431332659,0.000126103115192566,0.000106341339402535,3.10482123230281e-05,3.90470303599507e-05,0.000142594727208755,0.00126138324256334
DEL,repeats,5+,4,1.33155156393574e-05,5.86459662290002e-05,5.30956061697134e-05,0.000108755656074073,8.72803038941882e-05,6.99386707547462e-05,5.68246043166491e-05,5.43507139310428e-05,5.31689126604849e-05,3.08789435291632e-05,0.0001794371256504
DEL,repeats,5+,5+,7.98849905758197e-06,3.11563628353172e-05,2.93357754188671e-05,3.48465570927028e-05,0.000492228954223402,4.35016714008489e-06,6.43287018794705e-06,2.66263524401881e-05,2.62533871626909e-05,0.000244769045471725,4.76648669114077e-05
INS,repeats,2,0,0.000473110869557873,0.000203254049767162,0.000319707583217267,0.000301748980078935,0.00720409309272824,0.000478207697278974,0.00188700615068695,0.00226073438441587,0.000576286293782952,0.022640340666937,0.00146889473169901
INS,repeats,2,1,1.03575935324816e-05,0.000178498137525998,0.000257296058312812,0.00033255719468881,0.0161748950675915,0.000364696684062351,0.000347260723279553,0.00306810296863772,0.00083955117660239,0.000124414270065464,0.000140669954040159
INS,repeats,2,2,0.000367274542423788,0.000729689186128613,0.000904276567886631,0.000897916806460673,0.0061381697034349,0.00151439640508738,0.000385594327109975,0.00106976521037603,0.000439348107187546,0.00134614272233891,0.000140021711930252
INS,repeats,2,3,0.000505816667437463,0.000154604025632974,0.000615295017695149,0.000470127667122109,0.000941921520856795,0.00044681579792784,0.000366952281870645,0.00089226003190704,7.05493690886106e-05,0.00076349133334374,0.000178834833835801
INS,repeats,2,4,0.00303316544646195,0.00179954486097396,0.00167878346854963,0.00276045152579337,1.51368742173001e-05,0.00178844915034522,2.18991528769673e-05,0.000153541375327572,0.000159398694273872,0.00241237346414664,0.000106314487667585
INS,repeats,2,5+,0.0173073765178636,0.0133298994110974,0.0121003140714486,0.0168984288154278,0.000643313360370614,0.0166262244355342,0.000614485047020231,4.60804355323306e-05,0.000183093849488112,0.00250348195263883,0.000245908963527841
INS,repeats,3,0,4.05400474536177e-06,4.51721792601742e-05,3.57369966064571e-05,5.52233936309672e-05,0.00351741673339623,6.77738208341287e-05,0.000830128993647742,0.000135043122829999,7.48953564458403e-05,0.006057928266393,5.18231986390459e-05
INS,repeats,3,1,0.000327038079809794,0.00131697702783886,0.000967324725658184,0.00117778375805986,0.00520965927329298,0.00120974801193244,0.000235482436747658,0.00012807597039111,0.000269030128028261,0.00241005585586876,0.00063742902890488
INS,repeats,3,2,6.08790551828883e-06,0.000165217658835794,0.000149277316131609,0.000285062450367868,0.00115331361270162,0.000250559213125356,0.00042724254776576,6.09935908081293e-05,6.07336282821795e-05,0.000167653738638363,0.000364471896765529
INS,repeats,3,3,8.77028944593272e-05,1.79907989949282e-05,2.06218958745841e-05,5.60988914702498e-06,1.20221595404896e-05,1.34656022686507e-05,0.000132079651079118,1.04999820298312e-05,2.26116903535224e-05,0.000322009506518577,0.000147367649089237
INS,repeats,3,4,8.07418262738884e-05,8.51067025151014e-05,0.000122413138223758,0.000241620860772791,4.74222611046007e-06,7.51253497139329e-05,0.000168345042089868,2.42375793262937e-05,2.6594913047728e-05,0.000414243113670722,0.000125548845022673
INS,repeats,3,5+,0.00098302021535297,0.00162189564115894,0.0017972266731586,0.00253176930703276,9.58103881329274e-06,0.00152508613144487,2.86474557981228e-05,5.37615254981363e-05,5.59207300544737e-05,0.00249094082060623,7.24230311160831e-05
INS,repeats,4,0,2.8499491528036e-06,4.70887156412527e-06,2.36379457800249e-05,8.66699851316387e-06,0.00221444032621057,1.85458374936548e-05,0.00138167390658628,4.24904852745523e-05,5.34854157344637e-05,0.0048513627757592,0.000117547890446405
INS,repeats,4,1,0.000824851350011508,0.00111798761433846,0.00102353245164354,0.0015922080844191,0.00340188167675541,0.000866374162932531,0.000717271717172511,0.000193015659749538,0.000659585477411742,0.00171859976441925,0.0010895480345658
INS,repeats,4,2,4.1457848913056e-05,1.24930473922552e-05,4.07254743338518e-05,8.18202859320457e-06,0.00017146358220581,9.28157285668644e-06,0.000366311400361917,0.000114177159665565,3.89971181730183e-05,0.000114585895569909,6.73088842752302e-05
INS,repeats,4,3,0.000131388939905151,0.000137871345620479,0.00016080428852196,0.000135099700783887,3.22102004684837e-06,0.00011518561393644,0.000169899331101223,3.00872823162362e-05,2.26501553915339e-05,0.000898452472888752,7.08738936130482e-05
INS,repeats,4,4,0.000278438175235304,0.000315034138301959,0.000242785803602523,0.000237276136075457,1.14144665750601e-05,0.000324597627738326,9.06767752589852e-05,1.12591677812933e-05,4.54596309227307e-05,0.00183354236626599,0.000122118773137392
INS,repeats,4,5+,0.00110559154312585,0.00175224528162551,0.00170383618931998,0.00271107847716964,0.00063862431646036,0.00207604129990598,0.000278241460553479,4.92053832616388e-05,0.000154093420498429,0.000297208061926912,8.7560441929588e-05
INS,repeats,5+,0,1.86220038865116e-06,2.52683338766306e-06,2.06779429400214e-06,2.43878572524601e-06,0.00391725717658458,3.96050302653943e-06,0.00526295017724697,3.05215151000861e-05,4.49732446095016e-05,0.00316063939697052,0.000102594968702014
INS,repeats,5+,1,0.00126101089806768,0.00026377671961447,0.000237875852914414,0.000169253942017958,0.00654739235459398,0.000277630544589061,0.00704470021083956,0.000650673144039083,0.00198524589036927,0.0258313472829827,0.0021806607161765
INS,repeats,5+,2,0.000219539384785243,3.82833388650199e-05,3.69334594110484e-05,6.99083881813735e-06,0.000154682459711275,1.10271849981581e-05,0.000999590227989977,3.37760438635017e-05,5.21260476890096e-05,0.000566149895178931,0.00020315125990732
INS,repeats,5+,3,0.000300233121478589,9.18955742565598e-05,0.000128523940062471,0.000128105505377609,0.000138256000769526,7.93115412278499e-05,2.17269723668755e-05,2.57931485952454e-05,8.92149340428901e-05,0.00015044544874093,6.05877589374939e-05
INS,repeats,5+,4,0.000267471761259241,3.16446725669945e-05,2.0678046187226e-05,1.15693683576462e-05,8.46277499480267e-05,7.56204322970304e-06,1.00887801829556e-05,3.70376774081107e-05,6.49793258729837e-05,0.000257141417184385,0.000123859195793743
INS,repeats,5+,5+,0.000160692912342625,3.79566892851269e-05,0.000178990322433402,0.000194406048907625,0.000378897777755894,5.20008758936227e-05,7.37957718441598e-05,2.26170421902977e-05,4.80598706383251e-05,3.84599317485457e-05,0.000430317709418162
DEL,MH,2,1,0.00110956316963399,0.000331093097816267,0.000245962985572262,0.000201097205340939,0.0251716421803932,0.000103288124782084,0.000971325652517606,0.00684336726192259,0.00010988643737991,0.00246773694483908,0.180206121261936
DEL,MH,3,1,2.39987224994739e-05,5.72669695061667e-06,1.77184908429264e-05,9.48833928455721e-06,0.0136610331613043,8.35213316436474e-06,0.00417356672222821,0.000138918124273847,0.00268112557844233,0.00143687718387522,0.00587623381565405
DEL,MH,3,2,0.00122433078034207,0.0024805040641086,0.00299330467174636,0.00377343496095208,0.00738933848893595,0.00272975469036245,0.00434509260175118,0.000337651213464098,0.000130891644528183,0.00387695126126906,0.0470451985027945
DEL,MH,4,1,9.62973226950734e-05,0.000116546286301761,0.000103876685409675,0.00015772029539076,0.00872151285493327,0.000163963550427967,0.00371514608054069,8.01503673930461e-05,0.00177786640031259,0.000100415045898943,0.0088542806042585
DEL,MH,4,2,0.00017899874669026,0.000423222558387431,0.000441219112149564,0.000535468889096553,0.0046549160516039,0.00079026028297129,0.00541527277954329,7.85443412804948e-05,0.00254488634388161,0.000940790427418143,0.0288854441371208
DEL,MH,4,3,1.56528942490765e-05,0.000716454588779573,0.000560003963798473,0.000993644510537467,0.00285178036220482,0.000543627926360623,0.00349000788222825,2.8043876347871e-05,0.00118889664895606,0.00207649320109937,0.0427331259213054
DEL,MH,5+,1,4.60556527335655e-06,0.00031660050867843,0.00056242535895217,0.000779818099707914,0.0412292493810518,0.000538599505656112,0.190441415561369,0.00706001912478852,0.000184702123703575,0.00245389493131537,0.000786471636115258
DEL,MH,5+,2,4.74409960035567e-06,4.75967088081451e-05,4.81856679754593e-05,0.000118914251466762,0.00908713662488575,7.51568120346505e-05,0.215234408316375,0.00159217153966333,0.000100456916802655,0.00144748236391895,0.000212544616527589
DEL,MH,5+,3,3.44806580641125e-06,1.11797710970549e-05,1.74589568690995e-05,3.9552291819276e-05,0.00338672533342006,3.73732726206101e-05,0.143499642954773,0.000521933179514422,6.88927830337268e-05,0.000571370130906541,0.000495713453478905
DEL,MH,5+,4,7.87011282439669e-06,0.000423286349311834,0.000381108769744169,0.000478667315425868,0.000182198545006363,0.000451210679526438,0.0746317985871928,0.000129426076019189,9.23238013204453e-05,7.96446046226641e-05,0.00231628041230207
DEL,MH,5+,5+,0.000388672998410242,0.00175897873655672,0.00228841530900689,0.00303008981953842,0.000287355515551157,0.00184163392865811,0.0619207527797854,2.30116713367854e-05,8.93302917301768e-05,0.000845682813871701,0.000924728094543083
