"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999514751328822
"hdp.2","SBS12",0.993304704668343
"hdp.3","SBS2",0.999199567713413
"hdp.4","SBS40",0.994739534085579
"hdp.5","SBS13",0.999782952909483
"hdp.6","SBS17a",0.999061296337733
"hdp.7","SBS5",0.999666245942574
"hdp.8","SBS17b",0.99926176945388
"hdp.9","SBS7d",0.998939640343463
"hdp.10","SBS22",0.98959946690057
"hdp.11","SBS18",0.993397893055141
"hdp.12","SBS9",0.995544827121358
"hdp.13","SBS34",0.989145329676436
"hdp.14","SBS4",0.999521711060132
"hdp.15","SBS44",0.995327843797309
"hdp.16","SBS3",0.995457225901163
"hdp.17","SBS7c",0.998406738732141
"hdp.18","SBS36",0.997735175006185
"hdp.19","SBS8",0.990630717903435
"hdp.20","SBS28",0.98955898405157
"hdp.21","SBS37",0.996306751279295
"hdp.22","SBS41",0.992371692516012
"hdp.24","SBS29",0.988036966745068
"hdp.25","SBS7b",0.987847298614432
"hdp.27","SBS30",0.957761825394717
