"","SBS1","SBS2","SBS3","SBS4","SBS5","SBS7a","SBS7b","SBS7c","SBS7d","SBS12","SBS13","SBS16","SBS17a","SBS17b","SBS18","SBS22","SBS28","SBS29","SBS35","SBS38","SBS40","SBS41","SBS44"
"hdp.0",0.19842701393057,0.25491222966185,0.88602001617229,0.604542617703051,0.92020820972785,0.341035083183131,0.427655585614158,0.328688859318625,0.316455794331631,0.514533580085542,0.203198725020567,0.451735882195535,0.210584758760896,0.154503411820293,0.54576105607767,0.251848487856293,0.17297146123093,0.511185428710561,0.553478104839598,0.280222675329302,0.931388156055926,0.505655980552467,0.620483758883802
"hdp.1",0.0344856851515218,0.421736350770352,0.209454148496688,0.0796173961391351,0.320561843048943,0.923930618889448,0.804102483702918,0.0699763248354196,0.0663732518357032,0.0322187386519135,0.0135822859729614,0.0495749210663391,0.00533322770707856,0.00210949058796883,0.0853236049344385,0.0112035579682633,0.0126478562164549,0.0273757556341494,0.16946207383201,0.0281345387942402,0.33564338709941,0.0785011171997272,0.043428498605664
"hdp.2",0.189414537596371,0.245632357564668,0.7164930939222,0.297546460362755,0.987987840450408,0.344792317826553,0.402904784110356,0.214296825632334,0.313718795050238,0.69289724716625,0.110505100357325,0.700967681696037,0.184889167689194,0.0844158400467745,0.278254963418053,0.174379859835721,0.127653458384503,0.247809330286682,0.308683137792971,0.108108341490546,0.753085006493166,0.443219865618101,0.585670732087188
"hdp.3",0.02603292143814,0.891817266810474,0.0800168089807204,0.0327244565005791,0.205468854285633,0.627473956421164,0.117113243581132,0.0645874606070278,0.0152885803639617,0.0329701495167217,0.0156738289643876,0.0322525347515753,0.0050993085667056,0.000988717756132074,0.064844510684697,0.00826606002503816,0.011599160767339,0.0393147034127761,0.0393590331178493,0.0196736749328543,0.283084183496877,0.075239846424064,0.02060794381314
"hdp.4",0.0308278301878873,0.351617640116602,0.838846400725104,0.622680736221423,0.757268462378452,0.395132232055407,0.385771614420881,0.388448008088881,0.237900101761429,0.334295043259593,0.320821812276445,0.393702765813233,0.16697136508001,0.201849653756088,0.592396777450137,0.165743906295087,0.326950369318221,0.518842699152693,0.503508498312258,0.330250325826135,0.989184872936178,0.539094948616116,0.392052532060652
"hdp.5",0.0147106675254254,0.0226505023457563,0.578010496669147,0.991047010089147,0.311293453668595,0.0529179185089267,0.11126191682585,0.0959952240448199,0.0621934854138806,0.0836838033796908,0.0732633401426609,0.144475245237673,0.0316954197263063,0.00638727105711978,0.686159841847446,0.256325138819177,0.0145795045724134,0.746295820476614,0.649928964943797,0.726900156753755,0.54616678736984,0.104274671370286,0.31202734489341
"hdp.6",0.99595057530722,0.0201705483579455,0.06283719398845,0.0279348530237026,0.192170374032453,0.0458634594461584,0.0660008427671466,0.0264914566326253,0.0181444000383251,0.0242442551151497,0.00938889799172893,0.0319824143396702,0.00924579958780436,0.00439622927434358,0.121956546961609,0.0155845762132746,0.0182504109298889,0.159335184887323,0.0270889526940972,0.0230973020846568,0.048430646800356,0.102341248395202,0.214341571335631
"hdp.7",0.0211005294699286,0.997798406715705,0.108009844433864,0.0505023198359894,0.263553752704468,0.710195943339982,0.2869847430737,0.060364706702332,0.0829777597901455,0.0437729487198026,0.0164269215771548,0.0682819685808228,0.00407178847548484,0.00253375591168048,0.067852549106092,0.00820812906530921,0.0134143918717265,0.0443156954345221,0.0527480962722456,0.0260527720753461,0.341087155922817,0.0948615662297696,0.0216013619857666
"hdp.8",0.0193819319728114,0.00137273257735304,0.099476675566306,0.0120861547574989,0.0930106882901587,0.00268564923540504,0.00547628912972886,0.0352013387277337,0.011637937005377,0.0138799170945357,0.00227481673248964,0.0252432284489046,0.0407497217347887,0.996509267300767,0.0314598115327412,0.00997847611116665,0.383139845097189,0.0112716549738947,0.0276304007599222,0.0209868409133921,0.169385396784461,0.147383593157141,0.020436695034221
"hdp.9",0.0257760663971871,0.135122188905354,0.287107095742571,0.113788948198182,0.309671040572796,0.357387099887415,0.777625120564226,0.0519550699173387,0.108044952120833,0.0522909779319624,0.00863035228622244,0.0549893349227666,0.0294665576234246,0.00421377162705239,0.0773106472564978,0.0242810277649824,0.0104075295022723,0.0396706315419073,0.445649542162574,0.0267873155174599,0.297239887544193,0.0795277096027753,0.0777956250728699
