"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998857258743645
"hdp.2","SBS17b",0.999297083851951
"hdp.3","SBS7a",0.972872222174162
"hdp.4","SBS13",0.998143985733574
"hdp.5","SBS40",0.999210566679616
"hdp.6","SBS5",0.999141995541364
"hdp.7","SBS16",0.989876354825334
"hdp.8","SBS4",0.999074823609706
"hdp.9","SBS28",0.984657472430976
"hdp.10","SBS12",0.993143856332024
"hdp.11","SBS44",0.99384295666353
"hdp.12","SBS3",0.997434106111574
"hdp.13","SBS7c",0.999324299486193
"hdp.14","SBS41",0.993830609149552
"hdp.15","SBS2",0.999589622479733
"hdp.16","SBS17a",0.998497683667067
"hdp.17","SBS18",0.997694580608612
"hdp.18","SBS7d",0.973848561656583
"hdp.19","SBS22",0.988727401519337
"hdp.20","SBS7b",0.995464086309635
"hdp.21","SBS35",0.982323978124294
"hdp.22","SBS29",0.952507350932604
