Signature,NumberOfPostSamples
hdp.1,8200
hdp.2,7203
hdp.3,6600
hdp.4,5601
hdp.5,4055
hdp.6,4000
hdp.7,4000
hdp.8,4000
hdp.9,4000
hdp.10,4000
hdp.11,4000
hdp.12,4000
hdp.13,4000
hdp.14,4000
hdp.15,4000
hdp.16,4000
hdp.17,4000
hdp.18,4000
hdp.19,3970
hdp.20,3950
hdp.21,3802
hdp.22,3800
hdp.23,3797
hdp.24,3600
hdp.25,3600
hdp.26,3600
