"ex.sig","ref.sig","sim"
"hdp.7","SBS1",0.999087547268692
"hdp.6","SBS2",0.98569337797178
"hdp.12","SBS3",0.983721894633416
"hdp.8","SBS4",0.992234439607277
"hdp.2","SBS5",0.975412745241556
"hdp.1","SBS7a",0.977889535578566
"hdp.5","SBS7b",0.976029738123112
"hdp.14","SBS7c",0.996138913392541
"hdp.19","SBS7d",0.984314307762823
"hdp.63","SBS8",0.99035088906276
"hdp.23","SBS9",0.987618604566095
"hdp.17","SBS12",0.982874762337021
"hdp.11","SBS13",0.999400748283839
"hdp.25","SBS16",0.961388520833948
"hdp.15","SBS17a",0.991513099652372
"hdp.9","SBS17b",0.993907236059048
"hdp.13","SBS18",0.997368511660187
"hdp.54","SBS22",0.98899148390388
"hdp.33","SBS28",0.978170414647682
"hdp.47","SBS29",0.982012480502908
"hdp.83","SBS34",0.989144565335877
"hdp.98","SBS35",0.932672034413794
"hdp.29","SBS36",0.996763063722475
"hdp.43","SBS37",0.994223304696742
"hdp.45","SBS38",0.960106803492856
"hdp.106","SBS39",0.958985794587224
"hdp.3","SBS40",0.991097365742679
"hdp.48","SBS41",0.991274726415716
"hdp.10","SBS44",0.99316820831172
