Signature,NumberOfPostSamples
hdp.1,8727
hdp.2,8000
hdp.3,7200
hdp.4,4200
hdp.5,4039
hdp.6,4000
hdp.7,4000
hdp.8,4000
hdp.9,4000
hdp.10,4000
hdp.11,4000
hdp.12,3988
hdp.13,3977
hdp.14,3800
hdp.15,3600
