MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Ins:C:4	0.00289632	0.00166012	0.00000000	0.00000000	0.00763277	0.00048292	0.00000000	0.00001435	0.00961450	0.00154727
1:Ins:C:5	0.00893819	0.02479275	0.00003360	0.00000277	0.00761700	0.00055505	0.00055665	0.00035997	0.00511742	0.00240975
1:Ins:T:0	0.00117212	0.00205626	0.01050811	0.00441886	0.01537571	0.00589509	0.01383016	0.00107979	0.01151221	0.03315492
1:Ins:T:1	0.00000000	0.00000000	0.00736140	0.00196832	0.05434098	0.00003226	0.00759878	0.00022780	0.26417405	0.00448256
1:Ins:T:2	0.00060930	0.00000066	0.02702888	0.00008622	0.05118743	0.00003747	0.00052052	0.00000000	0.13981031	0.00257380
1:Ins:T:3	0.00108349	0.00416556	0.01819888	0.00032549	0.03117739	0.00041245	0.00068193	0.00002557	0.09235947	0.00172250
1:Ins:T:4	0.00350043	0.01642233	0.01286297	0.00045662	0.00800832	0.00132013	0.00108186	0.00025237	0.04232606	0.00497700
1:Ins:T:5	0.00268932	0.90450284	0.00023115	0.00709680	0.01333717	0.02406048	0.01872727	0.00524200	0.05588100	0.24078965
2:Del:R:0	0.00006755	0.00007398	0.03013431	0.00924005	0.00624962	0.00097151	0.01238529	0.07344029	0.00038213	0.00009305
2:Del:R:1	0.00326543	0.00004836	0.01707477	0.00949799	0.01070322	0.00077627	0.00053404	0.23613786	0.00200207	0.00508056
2:Del:R:2	0.00171470	0.00000529	0.00252549	0.00007943	0.01330570	0.00193973	0.00021755	0.05441342	0.00156100	0.00243577
2:Del:R:3	0.00070444	0.00001535	0.00000000	0.00000000	0.00665519	0.00019163	0.00000000	0.01126398	0.00065586	0.00059697
2:Del:R:4	0.00072301	0.00000000	0.00045979	0.00000000	0.00381201	0.00004391	0.00014012	0.00266495	0.00070274	0.00002409
2:Del:R:5	0.00000000	0.00000002	0.02787061	0.00052020	0.00039246	0.00000000	0.00000637	0.00034474	0.00368842	0.00004457
3:Del:R:0	0.00001393	0.00002813	0.01966568	0.01222698	0.00082821	0.00048742	0.00127269	0.00470904	0.00030493	0.00091001
3:Del:R:1	0.00476531	0.00458870	0.00227295	0.00053186	0.00016930	0.00582315	0.00321525	0.09865692	0.00303330	0.00467722
3:Del:R:2	0.00232887	0.00018607	0.00007112	0.00001458	0.00000000	0.00096943	0.00013750	0.02104890	0.00315103	0.00114586
3:Del:R:3	0.00043696	0.00002522	0.00005460	0.00000000	0.00000000	0.00007963	0.00004310	0.00402435	0.00056369	0.00056207
3:Del:R:4	0.00000000	0.00000008	0.00743934	0.00013714	0.00004842	0.00000001	0.00000004	0.00002034	0.00056081	0.00000410
3:Del:R:5	0.00000000	0.00000005	0.01091593	0.00020060	0.00011689	0.00000001	0.00000002	0.00009094	0.00106972	0.00001239
4:Del:R:0	0.00000772	0.00000101	0.01225883	0.00754463	0.00024816	0.00199939	0.00032191	0.00744403	0.00017204	0.00000865
4:Del:R:1	0.00204568	0.00039301	0.00016353	0.00126574	0.00038393	0.00271470	0.00370912	0.06463555	0.00117676	0.00022369
4:Del:R:2	0.00034006	0.00000232	0.00000000	0.00000001	0.00000000	0.00025633	0.00007079	0.01051469	0.00011828	0.00052558
4:Del:R:3	0.00000018	0.00000002	0.00476347	0.00002813	0.00000393	0.00001196	0.00000001	0.00332098	0.00007401	0.00000000
4:Del:R:4	0.00000000	0.00000008	0.00589228	0.00010795	0.00001187	0.00000002	0.00000006	0.00002065	0.00015114	0.00000022
4:Del:R:5	0.00013186	0.00000000	0.00148360	0.00000648	0.00000000	0.00000868	0.00013073	0.00013642	0.00019785	0.00000000
5:Del:R:0	0.00000000	0.00000000	0.01697300	0.26290397	0.00134020	0.01009865	0.00034269	0.00182613	0.00072401	0.00166196
5:Del:R:1	0.00276630	0.00000191	0.00001969	0.00012626	0.00000000	0.00828555	0.00004091	0.01240423	0.00305889	0.00076335
5:Del:R:2	0.00032003	0.00000001	0.00001383	0.00000378	0.00000000	0.00027020	0.00001376	0.00189873	0.00036646	0.00004345
5:Del:R:3	0.00008460	0.00000002	0.00000000	0.00000000	0.00000000	0.00000232	0.00000552	0.00044882	0.00004645	0.00000983
5:Del:R:4	0.00004227	0.00000002	0.00000000	0.00000000	0.00000000	0.00000003	0.00000003	0.00002533	0.00000008	0.00000000
5:Del:R:5	0.00001550	0.00000008	0.00012773	0.00000125	0.00000000	0.00000167	0.00001986	0.00003040	0.00002855	0.00001968
2:Ins:R:0	0.00032125	0.00016245	0.00851554	0.00191791	0.00264684	0.00216363	0.00075917	0.00023383	0.00178003	0.02531704
2:Ins:R:1	0.00019342	0.00000175	0.02154437	0.00102164	0.00342507	0.00007478	0.00085716	0.00004517	0.00073786	0.00001884
2:Ins:R:2	0.00097731	0.00001423	0.00848823	0.00005044	0.00144128	0.00084131	0.00084981	0.00000926	0.00150290	0.00170469
2:Ins:R:3	0.00039251	0.00016978	0.00122056	0.00001320	0.00111436	0.00052127	0.00039092	0.00003041	0.00073033	0.00106562
2:Ins:R:4	0.00186754	0.00270923	0.00000000	0.00000000	0.00002792	0.00135647	0.00000000	0.00001752	0.00116771	0.00302915
2:Ins:R:5	0.01359647	0.01813965	0.00101070	0.00130785	0.00000150	0.00114182	0.00066971	0.00024792	0.00398183	0.00077855
3:Ins:R:0	0.00003455	0.00000000	0.00480438	0.00004032	0.00011975	0.00133820	0.00006017	0.00000460	0.00029953	0.00711743
3:Ins:R:1	0.00116734	0.00003818	0.00792679	0.00011152	0.00037663	0.00036777	0.00085684	0.00004657	0.00244171	0.00338087
3:Ins:R:2	0.00014373	0.00000002	0.00078393	0.00000913	0.00001469	0.00069094	0.00014988	0.00030609	0.00022648	0.00024281
3:Ins:R:3	0.00002943	0.00001259	0.00000000	0.00000000	0.00000000	0.00002012	0.00000000	0.00000000	0.00004392	0.00020469
3:Ins:R:4	0.00009538	0.00000056	0.00000000	0.00000000	0.00000000	0.00000052	0.00000002	0.00000000	0.00005871	0.00043816
3:Ins:R:5	0.00194322	0.00051504	0.00000000	0.00000000	0.00000000	0.00040711	0.00000000	0.00001328	0.00281413	0.00237287
4:Ins:R:0	0.00000582	0.00000006	0.00313916	0.00008813	0.00000000	0.00156758	0.00003798	0.00000459	0.00015697	0.00654289
4:Ins:R:1	0.00110091	0.00063424	0.00451992	0.00088479	0.00029133	0.00099198	0.00136520	0.00118158	0.00417311	0.00221775
4:Ins:R:2	0.00001989	0.00000690	0.00000761	0.00000347	0.00000000	0.00027182	0.00000778	0.00005368	0.00006056	0.00002062
4:Ins:R:3	0.00011032	0.00000243	0.00000000	0.00000000	0.00000000	0.00002114	0.00000000	0.00000000	0.00008494	0.00080036
4:Ins:R:4	0.00023735	0.00001123	0.00000000	0.00000000	0.00000000	0.00001851	0.00000000	0.00003010	0.00025440	0.00178924
4:Ins:R:5	0.00214230	0.00073177	0.00049389	0.00022608	0.00000000	0.00068726	0.00021527	0.00004581	0.00513204	0.00054981
5:Ins:R:0	0.00000000	0.00000027	0.00563241	0.00064219	0.00005040	0.00867512	0.00008804	0.00000034	0.00043279	0.00354013
5:Ins:R:1	0.00007047	0.00146962	0.00709261	0.01009606	0.00024634	0.00596444	0.00168387	0.00211338	0.00912558	0.03170004
5:Ins:R:2	0.00004067	0.00004175	0.00000000	0.00001516	0.00000000	0.00130120	0.00000732	0.00007357	0.00017189	0.00065734
5:Ins:R:3	0.00010009	0.00001608	0.00000151	0.00000000	0.00000000	0.00001735	0.00000346	0.00000000	0.00015154	0.00002662
5:Ins:R:4	0.00004155	0.00002971	0.00000000	0.00000000	0.00000000	0.00002054	0.00000189	0.00000000	0.00010322	0.00008546
5:Ins:R:5	0.00010382	0.00000081	0.00017620	0.00000000	0.00000000	0.00001227	0.00004493	0.00006847	0.00016598	0.00001189
2:Del:M:1	0.00001679	0.00003297	0.02478694	0.00338087	0.00868075	0.00001171	0.00067077	0.19540691	0.00030772	0.00156275
3:Del:M:1	0.00000020	0.00000259	0.01491332	0.01029277	0.00044449	0.00046266	0.00152882	0.00687129	0.00019756	0.00152424
3:Del:M:2	0.00283563	0.00127597	0.00774822	0.00430344	0.00047737	0.00452005	0.00080165	0.05098894	0.00139491	0.00309653
4:Del:M:1	0.00009329	0.00000124	0.00966211	0.00639025	0.00014430	0.00257027	0.00061937	0.01133833	0.00015871	0.00000016
4:Del:M:2	0.00039687	0.00000000	0.00545699	0.00050021	0.00020738	0.00943729	0.00232439	0.03074895	0.00026598	0.00073275
4:Del:M:3	0.00047184	0.00000000	0.00170368	0.00029149	0.00012802	0.00506112	0.00093804	0.05090032	0.00055367	0.00198094
5:Del:M:1	0.00044956	0.00000000	0.00279897	0.31662461	0.00050707	0.04854558	0.00000004	0.00000002	0.00015618	0.00165650
5:Del:M:2	0.00000010	0.00000002	0.00079733	0.12965321	0.00069387	0.26322537	0.00000044	0.00000003	0.00000877	0.00175842
5:Del:M:3	0.00000000	0.00000001	0.00247247	0.04410976	0.00029536	0.22991809	0.00000014	0.00007796	0.00004454	0.00021726
5:Del:M:4	0.00028675	0.00002776	0.00008676	0.01355281	0.00018477	0.12903478	0.00000002	0.00287930	0.00012634	0.00000000
5:Del:M:5	0.00222026	0.00029508	0.00015902	0.01059164	0.00000137	0.10722052	0.00027177	0.00019131	0.00657503	0.00106012
