"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.908917476633973
"SBS96B","SBS2",0.99535660052621
"SBS96C","SBS7b",0.975578447428702
"SBS96E","SBS4",0.982445869455548
"SBS96F","SBS40",0.925799871346309
"SBS96G","SBS44",0.992731519807215
"SBS96H","SBS1",0.999732009195911
"SBS96I","SBS3",0.93223911479368
"SBS96J","SBS18",0.991448142217426
"SBS96K","SBS17b",0.999481701751109
"SBS96L","SBS7c",0.993545770003256
"SBS96M","SBS17a",0.999728010462703
"SBS96N","SBS7d",0.962082289142889
"SBS96O","SBS13",0.998891961349377
"SBS96P","SBS28",0.944404640087977
