"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998059088144406
"hdp.2","SBS2",0.994530270330064
"hdp.3","SBS17b",0.998720909647088
"hdp.4","SBS17a",0.998771692618377
"hdp.5","SBS12",0.992125923491894
"hdp.6","SBS44",0.994045002068006
"hdp.7","SBS3",0.98599115500619
"hdp.8","SBS16",0.989465085697139
"hdp.9","SBS13",0.995017301563773
"hdp.10","SBS18",0.99671227851589
"hdp.11","SBS22",0.990025640523282
"hdp.12","SBS7d",0.982880853904611
"hdp.13","SBS5",0.996787031436889
"hdp.14","SBS28",0.984456842758946
"hdp.15","SBS41",0.993701593087827
"hdp.16","SBS40",0.997417944817212
"hdp.17","SBS7c",0.999382064627365
"hdp.18","SBS4",0.995787363114462
"hdp.19","SBS38",0.979417888002108
"hdp.20","SBS29",0.946133562187137
"hdp.22","SBS7b",0.96718926159856
