"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.998628343073494
"hdp.2","SBS13",0.998109399303316
"hdp.3","SBS5",0.998680358396403
"hdp.4","SBS17b",0.999120602271393
"hdp.5","SBS7a",0.970070287535835
"hdp.6","SBS41",0.993920408739601
"hdp.7","SBS17a",0.998312371330937
"hdp.8","SBS7d",0.972742350639137
"hdp.9","SBS3",0.993652238757614
"hdp.10","SBS2",0.999813922345785
"hdp.11","SBS40",0.998963008891479
"hdp.12","SBS18",0.997712522264551
"hdp.13","SBS7c",0.999344849367598
"hdp.14","SBS22",0.989274977393589
"hdp.15","SBS7b",0.995347618570293
"hdp.16","SBS44",0.994807832145676
"hdp.17","SBS12",0.992727859030188
"hdp.18","SBS28",0.984697552036317
"hdp.19","SBS4",0.99797124297
"hdp.20","SBS16",0.99089240702601
"hdp.21","SBS29",0.950568416496191
