MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	0.00000000	0.00237826	0.00252020	0.03011785	0.08026925	0.02304933	0.00291074	0.36821280	0.00954516	0.00269582
1:Del:C:1	0.00001073	0.00000000	0.00506159	0.01883081	0.23088030	0.00136919	0.00335274	0.09864793	0.00044077	0.00009111
1:Del:C:2	0.00000000	0.00000000	0.00645998	0.00000627	0.20720910	0.00388654	0.00687373	0.00356424	0.00097090	0.00000000
1:Del:C:3	0.00183496	0.00225057	0.00829896	0.00497685	0.07426935	0.00003515	0.00501748	0.01130601	0.00216762	0.00053685
1:Del:C:4	0.00053831	0.00343395	0.00188562	0.00112978	0.04354791	0.00174066	0.00049010	0.01475547	0.00270431	0.00102863
1:Del:C:5	0.00200730	0.01463707	0.00620184	0.00165247	0.02603214	0.00103080	0.00042399	0.00073497	0.00558300	0.00343086
1:Del:T:0	0.00087642	0.00581303	0.13151405	0.03374128	0.02283049	0.00061144	0.06154649	0.11738446	0.00685967	0.01601779
1:Del:T:1	0.00000001	0.00000000	0.01371747	0.00354435	0.00265192	0.00000002	0.41262747	0.00902196	0.00394839	0.00000000
1:Del:T:2	0.00003486	0.00634714	0.15628350	0.00381173	0.00199342	0.00765641	0.05820225	0.08940200	0.00196430	0.00579806
1:Del:T:3	0.00129463	0.01818587	0.11477932	0.00579592	0.00165373	0.01921218	0.07318748	0.11508117	0.00799750	0.01325260
1:Del:T:4	0.00280000	0.04297458	0.08827504	0.00956979	0.00155886	0.01430490	0.01803925	0.10386197	0.01503327	0.00994164
1:Del:T:5	0.00031052	0.83265935	0.00869456	0.00726932	0.00094326	0.00015010	0.00183861	0.00816513	0.00094431	0.05894458
1:Ins:C:0	0.00000002	0.00000001	0.00000004	0.00000014	0.00000010	0.00000002	0.00000006	0.00000025	0.00000006	0.52888691
1:Ins:C:1	0.00000724	0.00019221	0.00822158	0.00190478	0.00709255	0.00142600	0.00256531	0.00000000	0.00006067	0.01374071
1:Ins:C:2	0.00000001	0.00000066	0.00609277	0.00164937	0.00531545	0.00001899	0.00340303	0.00000005	0.00003070	0.00046108
1:Ins:C:3	0.00069548	0.00040265	0.00135516	0.00014343	0.00915823	0.00000129	0.00029929	0.00009473	0.00089828	0.00080051
1:Ins:C:4	0.00119509	0.00265034	0.00231363	0.00057967	0.00817641	0.00026081	0.00000935	0.00018987	0.00137416	0.00075107
1:Ins:C:5	0.02009819	0.00746815	0.01897740	0.00422298	0.00794916	0.00001282	0.00000118	0.00022484	0.01424914	0.00278529
1:Ins:T:0	0.00220277	0.00100657	0.00153496	0.00371097	0.01705761	0.00631320	0.02428120	0.01399084	0.00466339	0.03797736
1:Ins:T:1	0.00000001	0.00000000	0.01141079	0.00422510	0.06960186	0.00015112	0.01016399	0.00550959	0.00016882	0.00298327
1:Ins:T:2	0.00000973	0.00043891	0.03751187	0.00024150	0.05730958	0.00000000	0.01372328	0.00073009	0.00016841	0.00139188
1:Ins:T:3	0.00329025	0.00103295	0.02669627	0.00084307	0.03365104	0.00004979	0.01543924	0.00054819	0.00169701	0.00023696
1:Ins:T:4	0.01400117	0.00327959	0.02388157	0.00266066	0.00910388	0.00043105	0.01169641	0.00223318	0.00657528	0.00464495
1:Ins:T:5	0.91755943	0.00313555	0.03054877	0.00782755	0.00235533	0.00596386	0.00053066	0.00337861	0.02821193	0.16772032
2:Del:R:0	0.00018046	0.00003101	0.01947106	0.00741496	0.00895131	0.00027221	0.03035580	0.01224326	0.08130987	0.00128066
2:Del:R:1	0.00007701	0.00288602	0.01576871	0.00729479	0.01183086	0.00049143	0.01791194	0.00058361	0.19165383	0.00787201
2:Del:R:2	0.00039473	0.00167316	0.00166197	0.00029145	0.01338336	0.00161789	0.00440150	0.00023131	0.04297511	0.00265427
2:Del:R:3	0.00012989	0.00096531	0.00009760	0.00002580	0.00610287	0.00042791	0.00043088	0.00011543	0.00902693	0.00029240
2:Del:R:4	0.00000942	0.00090466	0.00069888	0.00022158	0.00317196	0.00013586	0.00025825	0.00024158	0.00313846	0.00043556
2:Del:R:5	0.00000001	0.00000000	0.02319621	0.00009496	0.00131979	0.00000405	0.01458565	0.00003160	0.00089196	0.00000001
3:Del:R:0	0.00000698	0.00000000	0.01230676	0.01404179	0.00243164	0.00081696	0.01665431	0.00104816	0.00452350	0.00148898
3:Del:R:1	0.00358598	0.00416500	0.00757357	0.00162847	0.00000004	0.00420066	0.00448073	0.00135679	0.09205055	0.00533012
3:Del:R:2	0.00052132	0.00198457	0.00130650	0.00045346	0.00000287	0.00058697	0.00129568	0.00028664	0.01392502	0.00172536
3:Del:R:3	0.00026411	0.00047720	0.00103977	0.00041275	0.00002880	0.00013090	0.00030983	0.00016511	0.00360938	0.00038376
3:Del:R:4	0.00000001	0.00000000	0.00655240	0.00000932	0.00007239	0.00000040	0.00333359	0.00000925	0.00037977	0.00000771
3:Del:R:5	0.00000001	0.00000000	0.00986363	0.00001679	0.00038735	0.00003055	0.00477626	0.00001828	0.00024393	0.00001347
4:Del:R:0	0.00003602	0.00000000	0.00587847	0.00748662	0.00116219	0.00230198	0.01320545	0.00035892	0.00575267	0.00040663
4:Del:R:1	0.00042029	0.00188288	0.00138636	0.00070414	0.00097153	0.00252686	0.00262347	0.00232707	0.05299499	0.00088810
4:Del:R:2	0.00000000	0.00048834	0.00001059	0.00001689	0.00000000	0.00057728	0.00044450	0.00003764	0.00920506	0.00071242
4:Del:R:3	0.00000001	0.00000000	0.00399286	0.00000832	0.00014825	0.00011668	0.00235948	0.00000079	0.00329097	0.00004585
4:Del:R:4	0.00000021	0.00000000	0.00506671	0.00008839	0.00024686	0.00000706	0.00294823	0.00000468	0.00014404	0.00000114
4:Del:R:5	0.00002992	0.00016211	0.00175425	0.00001930	0.00008979	0.00010439	0.00086926	0.00000382	0.00067421	0.00008784
5:Del:R:0	0.00000000	0.00000000	0.00589022	0.29534515	0.00175963	0.01603526	0.02186829	0.00014350	0.00219314	0.00060273
5:Del:R:1	0.00000000	0.00319794	0.00006027	0.00009062	0.00000000	0.00742577	0.00121301	0.00016916	0.01041584	0.00056323
5:Del:R:2	0.00008770	0.00041307	0.00035473	0.00033505	0.00003586	0.00042328	0.00038247	0.00004403	0.00281599	0.00003170
5:Del:R:3	0.00000518	0.00012283	0.00033688	0.00000380	0.00003385	0.00017752	0.00010407	0.00009342	0.00099565	0.00011799
5:Del:R:4	0.00000122	0.00006512	0.00011607	0.00001166	0.00004138	0.00007920	0.00003653	0.00004994	0.00016596	0.00002277
5:Del:R:5	0.00002135	0.00001933	0.00068621	0.00000309	0.00000816	0.00000000	0.00053035	0.00004626	0.00016138	0.00000488
2:Ins:R:0	0.00057946	0.00019282	0.00563525	0.00162775	0.00234307	0.00196836	0.00988351	0.00097570	0.00102083	0.02573366
2:Ins:R:1	0.00000347	0.00020495	0.02278319	0.00128846	0.00336914	0.00007517	0.01022873	0.00106840	0.00017857	0.00000155
2:Ins:R:2	0.00023911	0.00094800	0.00904829	0.00032322	0.00143248	0.00039497	0.00370215	0.00033281	0.00021773	0.00106279
