Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10,W.11,W.12,W.13,W.14,W.15,W.16,W.17
DEL,C,1,0,0.00243706558784447,1.92098709084775e-116,0,1.18737821072985e-33,3.75589650718138e-54,0,0.0136774837376405,0.042866754076569,0.097610051887186,1.55314294637151e-18,7.43605721411874e-231,0,0.627778771559484,2.0214758652748e-43,0.00913265378336304,0.020788634935394,2.82048725621322e-10
DEL,C,1,1,0,0,4.49875806860833e-258,0.0303257521492547,0.000833235731896684,0,0,0,0.254168707284931,2.02543696420035e-293,1.64007564522231e-150,0.000341435131913542,0.146252769633389,0,0,0.00205142566414064,0.0255231808422859
DEL,C,1,2,0,0,0,0,0,0,0,0,0.228520513236667,0.000473838045695415,0,0,0,0,0,0.00496550782195598,0.0288584855576515
DEL,C,1,3,0.00162457589572039,0,0,0.00678131662306908,0.00327802299681019,0,0.0107859855820176,0.0124904405123309,0.0809174634101822,0.00157897893190664,1.92055728377938e-176,0.00188050884832916,0.0128924165853786,8.78455765589582e-184,8.82197510599261e-05,0,0.0153194530755107
DEL,C,1,4,0.0020286089154058,0.00710458859160051,0,1.11254938749881e-308,0,0,0.0385633197725244,0.0139087746681234,0.0498050394588303,3.07554077351769e-64,4.01358653397463e-207,0.000297477263915354,0.0152657593889712,0.00192477629874473,0.0016884094432738,0.0015454726125562,0
DEL,C,1,5+,0.00892693141928092,0,0,0,0,0.90884690900626,0.0656083422345487,0,0,0,0,0,0,0,0,0,0
DEL,T,1,0,0.00359703814729201,3.47839069679539e-08,0,4.7795843799099e-42,2.17244737352465e-48,0,0.0579037356889845,0.013947254426766,0.0318112264016556,4.98522784760704e-32,0.98744862417794,3.05903985127889e-121,2.16552771853099e-14,0.00992970729032711,3.10840111718481e-61,5.67780189496629e-70,0.104061834969624
DEL,T,1,1,0,0,0,0,0,0,0,0,1.7180684125668e-53,0.795735583599542,0,0,0,0,0,0,0.0744553193808115
DEL,T,1,2,0.00488094808949639,0.0382184910568024,0,1.60547002230412e-251,5.8140129316467e-179,5.56988213060574e-213,0.0653365933658502,1.34890763473174e-217,2.22350673216905e-78,1.11183642658955e-228,0,4.40123011720666e-169,0.129983404397813,0.00572895978544674,0,0.00757136619339722,0.196248603971806
DEL,T,1,3,0.0153388575969751,0.87960739746836,0,1.12662717150683e-173,1.35851091723811e-159,0,5.57682634594442e-06,1.9344534596044e-104,1.87076082915966e-58,4.44744750176613e-110,6.07177281680541e-233,3.9011442611407e-05,1.76052319079021e-75,2.07423567422721e-201,3.02286298399481e-234,2.43978980289408e-20,0.0411288922363851
DEL,T,1,4,0.0365821361608338,9.06725732946696e-92,0,1.1071111312597e-259,1.15692568880032e-206,0,0.000573714567829005,0.840688246787111,0.00558353294557926,2.91066503996422e-143,9.38692554668966e-240,1.66454629350379e-41,6.01785753865806e-43,5.99560987067889e-221,2.7148093454557e-134,0.00381762786580442,0.00975677861981074
DEL,T,1,5+,0.873216020316215,5.78389639385486e-195,0,1.60389667643577e-157,2.59366400729768e-212,0,4.73508045427894e-97,1.11667431992819e-151,3.48616436093249e-66,1.07554697846193e-140,1.11730525700831e-308,3.35254263235384e-42,5.49981068739954e-231,1.26865608155586e-244,1.03898056861919e-266,1.47422436720452e-131,1.75053571528114e-18
INS,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749368563702146,0,0,0
INS,C,1,1,9.90182320556458e-05,0,0.191117343317491,0,0,0.00326127207007847,0.00211099873459575,0.000322346460589924,0,0,0,0,0,0.0198920804982501,3.92132889356201e-09,0.00122893090972952,0
INS,C,1,2,1.53148784527918e-05,1.90092124353029e-178,0.0991359585365263,0.00137013724647336,0,0.000780540966025622,3.42403099521929e-41,0.000196822450251538,0.0013553631321371,0.00092135796419747,0,0,0,0,0,0,0.00369203503433678
INS,C,1,3,0.000232741057061392,0,0.0378049658222876,0,0,1.00956489840979e-34,0.00561144214357049,0,0.00691369417890737,0,0,0.000772705133891292,0,0.000791072312088612,0.000610178785210677,0,0
INS,C,1,4,0.00171131855206641,0,0.00935945325537243,0,0,0.0188526534879112,0.029564725428201,0,0.00731653621694148,0,0,0.00130027587456933,0,0.000653581533581694,0,0.000141690333306128,0
INS,C,1,5+,0.0040481636650612,0,0,0,0,0,0.141266466360379,0,0.00967219444625283,0,0,0.0182969719300236,0,0,0.000514825400629868,0,0
INS,T,1,0,0.000715726806650152,1.00781379826018e-110,0.00441072343142364,0.00531746119212711,0.000825161415279179,6.83180964892064e-298,0.010654505271917,0.00533151458301345,0.0213750354774822,0.0537366697718979,6.92616400475046e-93,0.00214397017634424,0.0186223589728462,0.055295684431492,0.00377330150676671,0.00686787098480938,1.21527115605691e-39
INS,T,1,1,0,0,0.319854052790328,0.00150488798202942,1.00367552495834e-257,0,0,0,0.0512286463551898,0,0,0,0.008967563119916,0.00158682793712897,0,0,0.0161353234455816
INS,T,1,2,0.000268680685521815,0,0.172998502832092,0,0,7.5711908339174e-173,0.00814692619809872,0.000328924207958055,0.0503778521670879,1.92685207360152e-177,0,0,0,0.000839117259846906,0,0,0.045020217380479
INS,T,1,3,0.000904297056878306,0,0.102734721401287,1.11350126853481e-308,0,0,0.0102554047311564,0,0.0288830091947477,0.0119396159061145,1.98856402040802e-301,0.00367083590581988,0,0,0,0,0.0310980624940009
INS,T,1,4,0.00256194949031984,7.8507518803334e-304,0.0552329231981342,1.21111500994979e-145,0,0,0.0499294235098517,1.8759570256489e-213,0.00722181209618158,0.0138280580638369,4.91058706196335e-218,0.0130433483254725,0.0037947053883584,0.0055827800771784,0.000375535265217635,0.000364247579994804,0.0167453373572046
