"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.916226935799386
"SBS96B","SBS2",0.998484334948618
"SBS96C","SBS7b",0.976884784759852
"SBS96D","SBS4",0.987431236610613
"SBS96G","SBS44",0.992847669660441
"SBS96H","SBS1",0.999728910956128
"SBS96I","SBS3",0.930836934538547
"SBS96J","SBS17b",0.999493974356144
"SBS96K","SBS18",0.990204758232546
"SBS96L","SBS7c",0.993463849756172
"SBS96M","SBS17a",0.999719622514153
"SBS96N","SBS7d",0.954176429957657
"SBS96O","SBS13",0.998879511782409
"SBS96P","SBS28",0.965004248608992
