Signature,NumberOfPostSamples
hdp.1,9600
hdp.2,8000
hdp.3,7400
hdp.4,6800
hdp.5,5800
hdp.6,5400
hdp.7,5132
hdp.8,4800
hdp.9,4000
hdp.10,4000
hdp.11,4000
hdp.12,4000
hdp.13,4000
hdp.14,4000
hdp.15,4000
hdp.16,4000
hdp.17,4000
hdp.18,4000
hdp.19,3999
hdp.20,3999
hdp.21,3999
hdp.22,3990
hdp.23,3989
hdp.24,3988
hdp.25,3800
hdp.26,3800
hdp.27,3754
