Type,Subtype,Indel_size,Repeat_MH_size,hdp.1 (ID2 0.997),hdp.2 (ID5 0.998),hdp.3 (ID8 0.999),hdp.4 (ID3 0.998),hdp.5 (ID6 1),hdp.6 (ID14 0.915),hdp.7 (ID4 0.998),hdp.8 (ID1 1),hdp.9 (ID13 0.999),hdp.10 (ID9 0.998),hdp.11 (ID11 0.999),hdp.12 (ID12 0.993),hdp.13 (ID10 0.987),hdp.14 (False Positive) (ID5 0.927)
DEL,T,1,4,0.0368155296002867,0.0530604883048082,0.00137200178879581,0.013589085644496,0.017585907401361,0.0211225197470915,0.00114434327245959,0.00391547933653996,0.016739719054963,0.0883370090087676,0.00120127024330908,0.0378764014638679,0.0095465048191422,0.0507303510715506
DEL,T,1,5+,0.769374190956841,0.0266732707257602,0.00881495658837591,0.00752830522791421,0.00451083094815602,0.0730109729537435,0.00578482127827331,0.000690878756316437,0.00844870043600565,0.00198531172010934,0.00656211587379806,0.00595506476067529,0.00296815187115125,0.0257653183014681
INS,C,1,0,3.72588229449056e-06,0.000416576745178608,0.00294394984800651,0.00233109264662321,0.00217458348623352,0.568917744648138,0.00019529678923861,9.91041046203998e-06,0.00201459694016207,6.66729211323829e-05,0.000314889026400024,0.00134537720147486,0.000450535799036151,0.000417819804428944
INS,C,1,1,0.00019497733723889,0.00135514010606902,0.00202660935838114,0.00145703673944176,0.00161566048658724,0.0157639557903636,0.000120952129669775,2.37670477143945e-05,0.00162261981842789,0.000257972757698536,0.166245528023168,0.0024824938540883,0.00203567125856941,0.000964992141922231
INS,C,1,2,8.14232628274505e-06,0.00302269929875279,0.0013309103089779,0.00167902672659368,0.00027182293577919,0.0013003603198481,0.00017199305418814,1.57331646771195e-05,0.00171218661522131,0.000703008778343006,0.0937914390738044,0.00394289459829765,0.00114602112031876,0.00275485571906258
INS,C,1,3,0.000510903404288698,0.0005114853363993,0.000131849578442793,0.00644508405295365,0.00021662839786564,0.00169995107064297,0.000436264403278703,0.000907296870475131,0.00017580470083324,0.000163051846675576,0.0383146771370516,0.0013016479523701,0.0027931587903124,0.0005139694502147
INS,C,1,4,0.00252553903097656,0.000260281404788396,0.000731812790551211,0.00620586446925286,0.000435816194093788,0.00199766826761407,0.000128495246481395,0.00178752690254739,0.000151670228369778,0.000210766413289154,0.0105831135217361,0.00408493656994329,0.00273911081079924,0.000215809600307151
INS,C,1,5+,0.010923510990182,0.000420122079180128,0.000972310334293648,0.00792907276377616,0.000407130989069832,0.00121219011131744,0.000449577255134974,0.0225189893312772,0.00108327065632048,0.000623767772046212,0.00180044539872906,0.0161813839276581,0.0116859889893048,0.000423839470169678
INS,T,1,0,0.00150742200118305,0.00563072498761899,0.00422005220385111,0.0202949672458673,0.00692408280616609,0.0377833985534436,0.00130353550755516,0.00220379449754377,0.0382258517248702,0.012470552324519,0.000874601231840558,0.00584824045214794,0.00732197156423623,0.00598435444261232
INS,T,1,1,1.05553536461255e-05,0.0134273682597138,0.00507760188930898,0.045307145431552,0.00123560133554162,0.00297291972550276,0.00134103878534539,3.04777029572948e-05,0.00478558684996503,0.00921364365497763,0.29660450953368,0.00252099121088946,0.0348064908971985,0.0134106357825506
INS,T,1,2,0.000586079446926461,0.0317451986037964,0.00119436758014244,0.0371891432757729,0.000327827992454894,0.00268865043866031,0.000410750185321517,0.000243444938373829,0.00365354791480459,0.00219420354330105,0.161636057461564,0.00205340059724784,0.001623886841071,0.0272588432067626
INS,T,1,3,0.00153003330166156,0.0191561118055396,0.000780494427177018,0.0242764591556153,0.000967153430570136,0.000779017149195713,0.000895270554428202,0.00385325727461365,0.00785992700736859,0.00177040037982695,0.114207406387404,0.00144392418785023,0.00327530755849776,0.0164410332978085
INS,T,1,4,0.00473871377033142,0.0117837017819331,0.00148329966290467,0.0073809071313642,0.00148856245142049,0.00497022737876702,0.000725013416195054,0.0158889309412706,0.0149172579718488,0.00146194282792639,0.0552358111145061,0.00247694961000538,0.00123249788753982,0.00867537114814423
INS,T,1,5+,0.0647630694217713,0.00281563477546081,0.017455319120713,0.0205451750061799,0.0131418688242577,0.032440806807293,0.00629204592943881,0.896143583467285,0.00926680520278131,0.0299343169874117,0.0115942873889771,0.0100229000707008,0.0162111305797145,0.00193718954872601
DEL,repeats,2,0,0.000219219203541839,0.0299975233714799,0.00825432790690063,0.00690224192793049,0.0015053762412625,0.000912068818680881,0.0672978024140746,0.000615504444821852,0.0213835244462086,0.0131904532425179,0.000270651422898131,0.00353558787806474,0.00122780693082736,0.0242973937817452
DEL,repeats,2,1,0.00288891298809162,0.025395139528605,0.00908508028301762,0.00841879960553209,0.00263857351704707,0.00670419640307621,0.223752822752328,0.00160935683266406,0.00520630014885144,0.00392407528522128,0.00150539436846034,0.00477484356251573,0.0146592397264479,0.0245545771252653
DEL,repeats,2,2,0.00162155241890925,0.00453587054073916,0.000712994177702162,0.0121614166365283,0.00210089787044019,0.00449190249492841,0.0497710457985707,0.000523262773397826,0.00287654518267461,0.00104222210510894,0.00108278113817865,0.00108963918215684,0.00538236294095248,0.00408060001192444
DEL,repeats,2,3,0.000754174110168475,0.000157824088411667,0.00015059320994933,0.00723711148407622,0.000432415594870875,0.000543145313218505,0.0119953041350355,0.000440380282504815,0.000152022699367216,7.87119553137379e-05,8.62194651821613e-05,0.000803134512575829,0.00128430236601659,0.000487776265072785
DEL,repeats,2,4,0.000787168780297135,0.000867303565593458,0.000221931140863655,0.00263197768533865,0.000253917374607717,0.000354799443427812,0.00302366586710045,0.000101115852403714,9.04675560090856e-05,0.000412168207602638,0.000189081292248321,0.0102353773685831,0.00126043967317493,0.000763574737370845
DEL,repeats,2,5+,3.86438848972268e-06,0.0219641156040956,0.000642491266283992,0.000439154105017917,8.54010636424932e-05,0.000187489410709874,0.00230906794663535,8.74999901775518e-06,0.000746210474159357,0.000106805812240748,0.00471683134041468,0.238466527680537,0.000576171857074299,0.0206599083930323
DEL,repeats,3,0,1.41059698073128e-05,0.018695211294674,0.0103458319131043,0.000895614093745557,0.00122152847981011,0.00149757129240517,0.00507960229940676,0.000102183817276338,0.0047032457086191,0.00283526336755723,0.000792429570038315,0.00573477866831005,0.00450515403572184,0.0146357630431734
DEL,repeats,3,1,0.00521165794356947,0.00616655400540632,0.00166127980820645,0.000522781786004099,0.00509576725343682,0.00567060054850645,0.096647670292762,0.00451930101834307,0.00139551100574535,0.00462217263750898,0.000838421639401474,0.00182913201969628,0.0285911772078243,0.00458001226031738
DEL,repeats,3,2,0.00222767916063376,0.00104180348701468,0.000671422135643614,0.000204297016737174,0.000464629241193792,0.00221154262825234,0.0195532948740113,0.000620042605630714,0.000425970991264858,0.000903185840459494,0.000233995618296703,0.000893482264744058,0.00292450557826137,0.000492940343804684
DEL,repeats,3,3,0.000402432704170517,0.00069991416604569,0.000262939118731944,9.12648734216727e-05,3.34843965588482e-05,0.000465192511266043,0.00421511615382069,0.000277881286317631,4.64674264955758e-05,0.000140694235446742,0.00028287002443194,0.00514708879552,0.00359572029742297,0.000438628902750974
DEL,repeats,3,4,2.28108544280386e-06,0.0060424247713451,2.90706073161211e-05,0.000247763745715194,1.44947345824764e-05,5.37766149167044e-05,0.000794762269494558,4.60163158940527e-06,0.000164104621890507,2.70190919378092e-05,0.00144188270428255,0.0734567830859013,0.000539867931212627,0.00490516588035369
DEL,repeats,3,5+,2.69266546370688e-06,0.00874838676666929,7.89059341437574e-05,0.000207218532452416,0.00011222488803917,2.228296169921e-05,0.00031400097018969,5.41364364048923e-06,0.000893592305393639,5.33841602193994e-05,0.0016053487949564,0.0840060739927007,0.000668767263485532,0.00674508740884668
DEL,repeats,4,0,1.54582103863563e-05,0.011816120316043,0.0067371281565735,0.000475031674217273,0.00176678004784367,0.000189893506375331,0.00813909797136241,7.37723641856498e-05,0.00201939446207164,0.0021899253121231,0.00027468669437904,0.00192377460883015,0.00179561664767509,0.00953567610819968
DEL,repeats,4,1,0.00175949736865832,0.00269768434949744,0.00147801688650043,0.000690571158102363,0.00253978227435916,0.00105155144407115,0.0664434320377227,0.000894660665948662,9.15641324455594e-05,0.00370854324732885,0.000572958422693084,0.00464670124504981,0.00434280614254267,0.00232627385232964
DEL,repeats,4,2,0.000456868264606602,0.000159172733465846,0.000211922835759746,0.000158521894781058,0.000576184236754463,0.000692229295672694,0.0144059543865478,3.89538117590089e-05,0.000201672155700773,0.000679897165319422,0.000322270314916346,0.000688657585455152,0.000345907068884252,7.17837500412821e-05
DEL,repeats,4,3,6.2833237002931e-06,0.00373545324641838,7.10533426370638e-05,0.000121138360517656,0.000225012281212957,0.000131098341756984,0.00425069618659603,7.22945988386474e-06,0.00022514084961352,7.46045201224521e-05,0.000277481307858055,0.0321099971779017,0.00040648159686693,0.00451329480763556
DEL,repeats,4,4,3.16923180369986e-06,0.00420927295438553,0.000284535449496772,0.000142094726146229,5.05819958096896e-05,1.55364682380197e-05,0.000946386410570524,5.37017995381269e-06,0.000277600283065542,3.94080496040201e-05,0.000933263051101851,0.0521735232827797,0.000885163136177862,0.0055681235854855
DEL,repeats,4,5+,0.000191921010959266,0.00172947632381992,6.3657455671124e-05,3.75389340354894e-05,1.95905197338039e-05,2.48523389416678e-05,0.000266269525729403,4.03639669267367e-05,8.70407546451051e-05,5.60335808904519e-05,0.000262242518663068,0.024214759339982,0.00158962246160605,0.00117238643286391
DEL,repeats,5+,0,1.75620604134603e-05,0.0172702408719775,0.245808501202614,0.00270447591719298,0.0201249226232639,0.00712815867367965,0.00448152305419401,1.80705451606135e-05,0.0160053946861061,0.00167271340697131,0.00113599158137101,0.00717237773262906,0.00183661153024923,0.0165190872783574
DEL,repeats,5+,1,0.00275346837055885,0.000228001847771356,0.000405047508127492,0.000142162536955867,0.00786069732160956,0.000493410584139352,0.011987586177768,0.000192840098986353,0.00328789841840683,0.000561548043834199,0.00107551263675341,0.00220590635350069,0.0198286740235825,0.000207290398233462
DEL,repeats,5+,2,0.000352082748280047,0.000450583588921189,0.000487784307225036,6.61805247563803e-05,0.000480941890097691,0.000139617855771449,0.00303655410642096,8.55268767823945e-05,8.52392362137554e-05,0.000156678240344271,9.13074161798295e-05,0.00311524047104522,0.00252536634842265,0.000495800448948504
DEL,repeats,5+,3,0.000103828445081776,0.000251493230865428,2.67921969766139e-05,6.31431655746739e-05,0.00012613410591334,0.000225459096626194,0.00137822984803579,4.36375414232477e-05,0.000107993197270586,4.30447543930592e-05,0.000100255192072281,0.00181624750879934,0.000415863510291857,0.000179960504636952
DEL,repeats,5+,4,5.60523412837471e-05,5.50391831731982e-05,5.93596614480595e-05,4.77811917412435e-05,6.80017570921753e-05,1.93379445090245e-05,2.42154031419404e-05,1.32350375429012e-05,0.000124657242760571,2.25492359943511e-05,4.17061599020687e-05,0.000666792960902772,7.52592620390855e-05,5.21785848673988e-05
DEL,repeats,5+,5+,8.19090191519612e-06,0.000676290896526761,4.15839709084933e-05,4.69900656287991e-05,4.24870355542442e-05,9.5006855579302e-05,0.000396750460245645,2.64749043843219e-05,8.07060675522611e-05,9.55416086330023e-05,5.80728200078685e-05,0.00350677342642249,0.000253719571752364,0.000392207196185881
INS,repeats,2,0,0.000338733639340519,0.00679911249795753,0.00209735084679821,0.00283029887447646,0.00215836032678286,0.0257945190585585,0.000252644458773314,0.000349561874344499,0.00937829373744316,0.000995948889992509,0.000251502681212325,0.00798191545668095,0.0251449556612811,0.00704000825079221
INS,repeats,2,1,0.000211548192179362,0.0189389416622097,0.0020034247864522,0.0020446682630631,7.12080363594933e-05,0.000131579160890076,0.000382163770782114,3.38147482343493e-05,0.00239355221671311,0.00236009226965742,0.000145131922423635,0.00313882303038386,0.0398033795691703,0.0194137214693206
INS,repeats,2,2,0.000972641047834788,0.00717591059563909,0.000453926822838102,0.00089289601045923,0.000684788637199915,0.00100600885680864,0.000662670305063251,0.000148709969114104,0.000635994751432704,0.00050750985995858,0.0002998758113872,0.00298819138480693,0.0246175289630885,0.00603267677460418
INS,repeats,2,3,0.00037943411148733,0.00117652192467164,0.000204927417327676,0.00121371177630746,0.00045845958260365,0.00153157422047348,0.00013051840032822,0.000484168911981748,0.000410697248042545,0.000354343351730186,0.000394704691188569,0.00127338011634167,0.00370136880077323,0.00103078678290167
INS,repeats,2,4,0.00225352664851746,7.27318179743839e-05,0.000141448894405728,0.000359120396942554,0.000170840479907801,0.00308730960238482,0.000160228789226971,0.00266660963127135,0.00015473476787528,0.00020568835700297,0.000580377306906432,0.00200951517225342,0.00201262438428644,0.000263716361466151
INS,repeats,2,5+,0.0138461413750419,0.000885913732834237,0.00183198505916316,0.000213462777839924,0.00100396172110627,0.00123465338019156,0.000221497880415397,0.0170985198222804,0.00156755601593925,0.00171842424505852,0.000631382135873205,0.0387819092721157,0.00620756341306668,0.000820734060896821
INS,repeats,3,0,2.8597918964372e-05,0.00370035443980333,0.000721882875032656,0.000301642259423063,0.000860571491767785,0.00723484041883433,0.00012788330488575,4.18513908707784e-05,0.000425549984240141,0.000115466418490933,9.09189273105495e-05,0.00967415930909036,0.0192180338324035,0.00406603669876691
INS,repeats,3,1,0.0010673366175883,0.00616665752915917,0.000634035415794362,0.000347321316065525,0.000204751869000654,0.00285630606013016,0.000400147360531673,0.000247171087131607,0.00379684695698521,0.00121735464352359,0.000384390938304133,0.00109643283335705,0.0364601551156617,0.00427635220821018
INS,repeats,3,2,0.00022545263875475,0.00125206164717522,0.000192458360892243,9.29318891586092e-05,0.000766108981774913,0.000143960253567182,0.000771733283731929,3.16036194121538e-05,0.000468218556652218,0.000175045057543438,7.59683717927706e-05,0.000576445208734543,0.00305197722805657,0.000560543940174227
INS,repeats,3,3,2.45589207688117e-05,2.5571785086164e-05,3.5430388458261e-05,2.16514264273638e-05,0.000287263701724432,0.000628956502877432,4.02382820646375e-05,0.000129400363933315,1.20427590791315e-05,1.2301476794997e-05,0.000157037226482219,1.27283350072786e-05,0.000723835016197058,2.21963715434988e-05
INS,repeats,3,4,0.000110801017620902,3.65197764828579e-05,6.40323623836832e-05,5.0400384263515e-05,0.000210921527590796,0.000512132479134102,0.000194522495791059,8.53399139397065e-05,1.19154778856123e-05,3.92955741981736e-05,9.59943464092087e-05,0.000106355780858365,0.000713025420294425,6.841029269216e-05
INS,repeats,3,5+,0.00180178442598938,9.95359611594762e-05,7.3301078790998e-05,6.45332871722549e-05,3.74935240637562e-05,0.00237194088593209,8.16879587165717e-05,0.00118662418674949,0.000168197201805204,0.000160044171008124,0.000330604027757354,0.00183631611062063,0.00158024054818112,9.00260873368063e-05
INS,repeats,4,0,4.62715720469767e-06,0.00238256088210633,0.000707205277235965,7.22778467230058e-05,0.00144716974403723,0.00654423388773582,0.000162676555609549,1.29287220367998e-05,0.000923209660039471,0.000176532232354076,0.000193317074113375,0.00517520045565878,0.0157128693949951,0.00246768405088279
INS,repeats,4,1,0.00123794014660366,0.0036643607908863,0.000955018614237567,0.000196272737596666,0.000540498399646045,0.00076825882109279,0.0011319171114868,0.000649110153420281,0.002996747583662,0.00141686518471655,0.000555839848646742,0.00334723975513495,0.0567993276023439,0.00365952286552614
INS,repeats,4,2,1.3463983746e-05,0.000359699660859022,9.78216819137875e-05,7.46173196555201e-05,0.000439296055403851,1.46499579613822e-05,0.000328013183869554,4.61984494382211e-05,0.000140557601089441,5.45214115451813e-05,9.40393701637992e-05,0.00123488275954051,0.00679413695676427,0.000457873499113991
INS,repeats,4,3,0.000154347759258359,2.33509878676118e-05,3.31928770328511e-05,8.25935661392011e-05,0.000312678706443045,0.000639203960651445,0.000119016396050899,9.27687548624525e-05,3.16048994369403e-05,0.000139402851157392,6.36871107639162e-05,0.000375212574907813,0.000461345394938784,6.46946005395038e-05
INS,repeats,4,4,0.000287141066257753,3.2687979494015e-05,0.00012183104861036,3.00882213265036e-05,9.12025370536131e-05,0.00201993620371537,0.000368263954538184,0.000276306935000237,2.51918854557768e-05,7.03137916771941e-05,0.000129843005632612,0.000268154002545979,0.00187046800043483,4.34271520341691e-05
INS,repeats,4,5+,0.00213991218277919,0.000680888485659932,0.000626058423423956,0.000155524091904974,0.000236993640580303,0.000371267498736197,0.000214304444515574,0.000892424010834291,0.000103166302777893,0.000122256600399448,0.000195597879733019,0.00816386036813469,0.00690345664362863,0.000664729992507258
INS,repeats,5+,0,3.64317243383062e-06,0.00462970276855699,0.000204784271128336,0.000334417484081476,0.00866991465142831,0.00257041400871352,0.000115444655308972,8.50094519410071e-06,0.00289118251992932,0.000149517306172039,0.000966322200687685,0.00960348971901927,0.0662638426563379,0.00487255579264551
INS,repeats,5+,1,0.000239065631535431,0.0049389948705824,0.0097924099611173,0.000846547322071591,0.00628379855248048,0.0287142932442568,0.002192536782779,0.00124427773227624,0.0124410806788196,0.00201702978455807,0.00124617203745845,0.00442071473271199,0.278225945436831,0.00474141874953416
INS,repeats,5+,2,3.65347834503983e-05,0.000302224124159979,0.000100957265327919,0.000121971868386124,0.00116216629021735,0.000749792361262494,0.000252269800653531,0.000162567986166036,6.32293805959605e-05,0.000130138210320253,0.000963063906945336,0.00091355086656535,0.0106749858404491,0.000314526007119413
INS,repeats,5+,3,9.68932889081867e-05,0.000129711007913214,5.51470732960312e-05,7.01587589218153e-05,1.89385251459521e-05,5.36413845355224e-05,4.81061025800694e-05,0.000247131072943873,3.68136375101907e-05,7.33797879254561e-05,7.38630127592527e-05,0.000280726161663598,0.00387575001769307,8.61148324392734e-05
INS,repeats,5+,4,2.63667220089504e-05,0.000119819526048973,4.69212791981992e-05,2.69547968311432e-05,2.73684316406469e-05,0.000458250685032034,0.000100758057013499,0.00022488387446358,3.2182560238297e-05,3.8349947637908e-05,0.000155245164923927,0.00166163337803608,0.00121006287717586,0.000132157636186168
INS,repeats,5+,5+,0.000116372117521068,0.000476256061492996,0.000212084727294715,8.94452833630504e-05,7.63498446581985e-05,0.000346625518165257,0.000183644921713375,9.62624073915002e-05,3.00873159757489e-05,0.000101340340667759,0.00018429410682687,0.00417395682704941,0.00475418265076174,0.000307754647078059
DEL,MH,2,1,0.000302527069622898,0.0304201328569955,0.00388505431084387,0.0066655228678351,0.000600037011303753,0.00208942959404501,0.198780135641475,0.00104617714740245,0.00951074450559153,0.00495402090806986,0.000412036307518064,0.00598442582793134,0.00260511261253452,0.0291587352732392
DEL,MH,3,1,1.64999607741922e-05,0.0128440431113749,0.00966792559545487,0.000531820401838777,0.000958301645224478,0.00154610397365159,0.007283790949711,7.70231719891397e-05,0.000704364334074635,0.0037451394117867,0.000286303764760415,0.0145905763155827,0.0052230743673684,0.0131803728731299
DEL,MH,3,2,0.00258942911619904,0.00879664868936518,0.00354771154676172,0.00056260085851367,0.00427282479833341,0.00366112216093581,0.0520633665272518,0.00140159282145251,0.00118346053734223,0.00203989978374687,0.0011610804431871,0.00590048128723917,0.0233746293889254,0.00874725267955795
DEL,MH,4,1,0.000153096608509012,0.00891384892265383,0.00570201583556194,0.000198010389593642,0.00256647314299675,0.000146604758799185,0.0109668051532126,5.8880187350732e-05,0.00156167170845424,0.00263189950227508,7.79985394322343e-05,0.00349716860920841,0.000624101197397294,0.00826772060644887
DEL,MH,4,2,0.000489433631172789,0.00600412807346068,0.00168958185676183,0.000377742940539416,0.00857040749311453,0.001224496076005,0.0299702267934232,0.000120530322352358,0.000405547255135534,0.00285961637580089,0.000345504455679097,0.00504822945736531,0.000975311086913026,0.00827854989344642
DEL,MH,4,3,0.00059994385142645,0.0031085573613344,0.00120287625839611,0.000226900619949873,0.0048042285126893,0.00290942154873886,0.0405072741060373,0.000102823354380292,0.000734794330186782,0.00181927719230094,0.000658212931651549,0.000524438637477809,0.00105607712422326,0.00303683886316736
DEL,MH,5+,1,0.000570896936075638,0.00895788764348711,0.300791537474808,0.00167577180773105,0.066502555623186,0.00778192243870503,0.000676532655495203,4.54271414746596e-05,0.00823770738059485,0.000409602102047028,0.000165797023889534,0.00661350231148126,0.00216110336196789,0.00761077645572202
DEL,MH,5+,2,7.98281440861517e-05,0.00788651039836536,0.114586496147188,0.0025551791179731,0.264326125586006,0.00477991315565023,0.000464563579926273,2.45631920703426e-05,0.00855111284248346,0.000146622105910433,0.000262906709310547,0.00144376801196057,0.00126594644844608,0.00802242381101579
DEL,MH,5+,3,2.37895877791812e-05,0.00747898559995943,0.042142936367462,0.00122834760938769,0.215085333780358,0.00162961624683043,0.00169869991509373,2.02126840039574e-05,0.00332748286959132,0.00072361677214756,0.000718704408168161,0.00316826218558475,0.000855181804146031,0.0063525807572077
DEL,MH,5+,4,0.000393337901635252,0.00236872131629799,0.0146722587842798,0.000627959177203188,0.122578863801555,0.000282330984712175,0.00390036586739143,8.42215863825212e-05,0.000372738079790681,0.000484031660427052,0.000379140072619347,0.00100272729956113,0.000623897242757622,0.00258040763929684
DEL,MH,5+,5+,0.00201930151311303,0.000943772165605444,0.0108340149847418,0.000175432215434558,0.0989511628976747,0.000514942265943106,0.000469121920383626,0.00058163036520569,0.0119324944020997,0.000377767396436677,0.00057105357404371,0.00922819905616663,0.0344528335520067,0.000725122212659476
