"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.921853007721456
"SBS96B","SBS2",0.998080863100822
"SBS96C","SBS7b",0.985233965202566
"SBS96E","SBS4",0.993053445273403
"SBS96G","SBS3",0.920387648565372
"SBS96H","SBS44",0.994263595571909
"SBS96I","SBS1",0.999672069824902
"SBS96J","SBS17b",0.999338384280074
"SBS96K","SBS18",0.990941747182496
"SBS96L","SBS7c",0.993521802638163
"SBS96M","SBS35",0.966769350113138
"SBS96N","SBS17a",0.999701674781607
"SBS96O","SBS7d",0.970043535631349
"SBS96P","SBS13",0.998947844793565
"SBS96Q","SBS28",0.97739682511686
