"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.999050536847935
"hdp.2","SBS2",0.999725842857605
"hdp.3","SBS17b",0.999325697138281
"hdp.4","SBS18",0.997686769037164
"hdp.5","SBS22",0.98866049337792
"hdp.6","SBS44",0.993668599442911
"hdp.7","SBS28",0.98391679900103
"hdp.8","SBS40",0.999320972431997
"hdp.9","SBS5",0.999430360478087
"hdp.10","SBS3",0.998131830358725
"hdp.11","SBS4",0.999064957129767
"hdp.12","SBS13",0.9971913862604
"hdp.13","SBS12",0.993029545018918
"hdp.14","SBS41",0.993740897523816
"hdp.15","SBS17a",0.998425256357101
"hdp.16","SBS7d",0.978192055031666
"hdp.17","SBS7c",0.999350710714319
"hdp.18","SBS16",0.989891493142687
