Signature,NumberOfPostSamples
low confidence hdp.1,3200
low confidence hdp.2,2441
low confidence hdp.3,1398
low confidence hdp.4,1385
low confidence hdp.5,1210
low confidence hdp.6,1199
low confidence hdp.7,1064
low confidence hdp.8,800
low confidence hdp.9,800
low confidence hdp.10,800
low confidence hdp.11,789
low confidence hdp.12,574
low confidence hdp.13,6
low confidence hdp.14,2
low confidence hdp.15,2
