"ex.sig","ref.sig","sim"
"hdp.1","SBS1",0.997810707335733
"hdp.2","SBS2",0.994507587094129
"hdp.3","SBS17b",0.998579433807608
"hdp.4","SBS7a",0.934263476859535
"hdp.5","SBS17a",0.998432829552703
"hdp.6","SBS5",0.996607942451981
"hdp.7","SBS7c",0.999329901577626
"hdp.8","SBS3",0.986529526470258
"hdp.9","SBS18",0.996688284808756
"hdp.10","SBS7b",0.986617246489383
"hdp.11","SBS7d",0.977550717914523
"hdp.12","SBS4",0.995845719338502
"hdp.13","SBS28",0.98518897211174
"hdp.14","SBS22",0.989625260721679
"hdp.15","SBS41",0.993746805495977
"hdp.16","SBS13",0.995878279640554
"hdp.17","SBS40",0.997544898656854
"hdp.18","SBS16",0.990548786601646
"hdp.19","SBS12",0.991164407929465
"hdp.20","SBS44",0.994538096269335
"hdp.21","SBS29",0.943164427794362
