Signature,NumberOfPostSamples
hdp.1,4879
hdp.2,4718
hdp.3,4600
hdp.4,4400
hdp.5,4200
hdp.6,4006
hdp.7,4000
hdp.8,4000
hdp.9,4000
hdp.10,4000
hdp.11,4000
hdp.12,3993
hdp.13,3800
hdp.14,3800
hdp.15,3798
