Type,Subtype,Indel_size,Repeat_MH_size,hdp.1,hdp.2,hdp.3,hdp.4,hdp.5,hdp.6,hdp.7,hdp.8,hdp.9,hdp.10,hdp.11,hdp.12,hdp.13,hdp.14,hdp.15
DEL,C,1,0,0.023873014623066,0.0463211125249719,0.0301530545592847,0.00414257729119859,0.011645177713639,0.000479702877117061,0.0342458091455803,0.0189412982194906,0.010559461551466,0.139349151578364,0.334267350398269,0.00828186409921702,0.0674192746067913,0.036286880805041,0.0151143952103939
DEL,C,1,1,0.0260634999301074,0.0154627099804335,0.00613024672440021,4.57245022662302e-05,0.00232766815828052,0.000588035585196525,0.0193960453465155,0.0294247420529733,0.0024958611885428,0.147676583427704,0.0976614141938744,0.00897744395174142,0.318553826299002,0.0232493766742126,0.0320953078626939
DEL,C,1,2,0.0281122487107332,0.00709660345499612,0.00832456805145155,3.99758781470547e-06,0.00320435910007264,7.0818597849701e-06,0.00272745122472983,0.0261058094752821,0.000360481307718522,0.215065926353691,0.00239554014053334,0.00293527602302927,0.135739419049623,0.00248629484127431,0.0221545457413529
DEL,C,1,3,0.0126263215139412,0.00524443265380245,0.000845954755005537,0.00233529515288202,0.00173676056596954,0.00185933824746037,0.00565762731894831,0.0153705483117651,0.000816817295172013,0.0716185174507433,0.0109880830068713,0.00239698640444293,0.0556895878433823,0.00605388859282527,0.0120932547803705
DEL,C,1,4,0.00296374322884146,0.00404481787954155,0.00258682024903929,0.00346425367933562,0.00242104532286909,0.00080665434702808,0.00105955377062674,0.00355837014128733,0.00179176307194654,0.043577717125747,0.0130725824348038,0.00339068794661697,0.0405362670683306,0.00193206600263597,0.00125528876184851
DEL,C,1,5+,0.00219107878584596,0.00152932273365542,0.00186593232440691,0.0138967574118633,0.00231543766405765,0.00265927425222096,0.000612086925567849,0.00345019797071298,0.00337030767140978,0.0255447691940316,0.000660601674783605,0.000739971400346757,0.0221902520921357,0.000847439089639137,0.0013927286914278
DEL,T,1,0,0.0848430045340462,0.0393617472001518,0.00291551667936712,0.00672327122185533,0.00793035880623692,0.0013141730460382,0.028651325445064,0.197431825119473,0.020087945716458,0.0281161800305371,0.105509799897546,0.0158849663880538,0.0346476921542831,0.0382391035576116,0.0702035736241096
DEL,T,1,1,0.114008807009649,0.511904883983112,0.00084217939308864,3.88315510923456e-06,0.00344477567222519,8.46300195786271e-06,0.0109873828048701,0.0724576484586626,0.000599821767427621,0.00842822614157944,0.0390313398411263,0.0092218332317103,0.0206351691844644,0.00800576533377096,0.0917227387716453
DEL,T,1,2,0.10683551262547,0.0187331961610151,0.00959336334114956,0.00693472558870437,0.00569852910455006,0.000325561351996954,0.00905609794032508,0.0867565547093646,0.00819714095537513,0.0114669507953992,0.0844060120849223,0.0195669051018957,0.00862342348497581,0.00816555979330322,0.208800331690806
DEL,T,1,3,0.105011830190679,0.0542799066756539,0.0213191913099792,0.0173006446004015,0.00651999290783267,0.0020032709889646,0.0103470249647667,0.0736087469480004,0.0160047267995095,0.0154880744354336,0.105532266002832,0.00591094678279723,0.0099089602222793,0.00829346456325403,0.0570490122271048
DEL,T,1,4,0.051526821938866,0.014160599758834,0.0169566387686666,0.0441730322818862,0.00413351202515866,0.00406250684610633,0.00165476071898999,0.0458182925176983,0.0107853231080865,0.0134138416252053,0.0963695555655903,0.00724758818834546,0.0151491471145254,0.00132774726294267,0.032533944347571
DEL,T,1,5+,0.0261871113740429,0.00670477368491491,0.00303582962800182,0.810503631647676,0.0020810223903126,0.000948306128306887,0.00897387243757582,0.030748324117231,0.0492207115047421,0.00819661295477617,0.00426512372663561,0.00872739626506986,0.0135238349742187,0.013206546537428,0.0257698883969178
INS,C,1,0,0.000487674722108346,0.00277545583477722,0.00223543415602918,3.13178564689727e-06,0.000391391008292579,6.68580520574094e-06,0.00265819731406023,0.000655105344886467,0.536009635490151,0.00262646715105427,0.000198788972079201,0.000714126852272137,0.00231941324708513,0.00256527356745415,0.000456009033127909
INS,C,1,1,0.00126840508158373,0.0023472817330992,0.00176686937710784,0.000181878910253934,0.000423175100111533,5.55587158890897e-05,0.00220086120676432,0.00113173657551954,0.0153270045898204,0.00128363841349174,0.000212473478617259,0.121336133945265,0.00140941558260969,0.0019101666123355,0.00106029548003686
INS,C,1,2,0.00292966016072821,0.00218441722277288,0.000144251067641045,1.25875976018001e-05,0.000266381683490307,8.8354952165145e-06,0.000948495080632816,0.00351236259475141,0.000679362107631538,0.00211488994017136,0.000381378348951923,0.0663144383340887,0.00112436607087745,0.00225088111388465,0.00222606811533225
INS,C,1,3,0.000581348457459265,0.000416962560362264,9.01400462442469e-05,0.000345939784622988,0.0008735003780818,0.00083489763859447,0.000248316142651307,0.000193532244693884,0.000846187338322594,0.00578967257470092,0.000220806603723472,0.0265238263268823,0.00679264893828772,0.00011220842441801,0.000307826625470112
INS,C,1,4,0.00013447690184689,0.000336023895068354,0.000440618852676511,0.00256843775607928,0.000102933662558993,0.00142791700407693,0.000235049652297634,0.000264519113518558,0.000720952035450319,0.00815577990953432,0.000355942620900449,0.00786642028646582,0.00565065983231399,0.000431684103314366,0.000266342880369722
INS,C,1,5+,0.000212810109310763,0.000916263969525076,0.000320752049094551,0.00794460177136193,0.000904722322961317,0.0212274337721628,0.000913032580188306,0.000342646582555508,0.00199648581508911,0.010308103590497,0.000797137656978426,0.00129229476571558,0.00735417059641864,0.000441598909149911,0.000248990690573926
INS,T,1,0,0.00497150000880627,0.037992498683072,0.00690504321805251,0.0011432000005156,0.00368168262429639,0.00234000489478581,0.00447420840928143,0.00474107230357608,0.0392934993800181,0.0180152218783705,0.0137433838547174,0.00425968000138317,0.0219692781285227,0.00502000585741061,0.00659485683130298
INS,T,1,1,0.014002302122267,0.00484114958410218,0.00129836458407593,1.11809389675681e-05,0.00126335687716132,1.66152188776334e-05,0.00336126625512708,0.014642191755968,0.0035733693566364,0.0414388406171848,0.0105598209809582,0.207913618583645,0.0483403303355359,0.00516884118511196,0.0123091222646897
INS,T,1,2,0.0286370368396992,0.00794365403693757,0.000683940365852815,0.000510177705819374,0.000282683944733967,0.000114592165579519,0.0020452060337854,0.0247779236276465,0.00172430507658339,0.046101268653017,0.00243046654052396,0.132719141727482,0.0345573011835934,0.00123382712568451,0.0370787183345524
INS,T,1,3,0.0216742655732765,0.0118437896452138,0.000815669379072374,0.00112208176858709,0.000670975548279382,0.0032439809594102,0.000787063833460203,0.0211672129379171,0.000473517885896049,0.0258876798512096,0.00185108101813917,0.084709312266696,0.0225306929803803,0.00166134650725831,0.0189747993747213
INS,T,1,4,0.0108435141824709,0.011853601003023,0.000954577953434791,0.00363189543374285,0.00134660020367951,0.014407487236569,0.000614367472220229,0.0111101043392988,0.0046015853665749,0.00587898580670356,0.00400965132247029,0.042958376692933,0.00995855941243141,0.00217088322619125,0.0109023801700831
INS,T,1,5+,0.00107878860353322,0.026610558056534,0.0148379596482045,0.0209612680409867,0.00403431588008889,0.904571588221654,0.0113228001017344,0.000764289569034211,0.134485903685916,0.0301607659389363,0.00452745656543382,0.0112129861331987,0.0144300533397923,0.0162509581297812,0.00105621021673727
DEL,repeats,2,0,0.0290320869051516,0.0233236323113276,0.00108488980001623,0.000160781189848104,0.0854568940409234,0.000565366228898153,0.00924669659278624,0.0252657641183122,0.000789700789194008,0.0100189971448585,0.0147717823996434,0.0124822206462013,0.00697943667857401,0.00701356127136423,0.024939874187327
DEL,repeats,2,1,0.027402552968373,0.00570383386965734,0.00144539374822186,0.00297801723869764,0.200323948568721,0.000847611775965079,0.00999598592333365,0.0238940737296465,0.00638100159401254,0.00953166520133534,0.00395056188989896,0.00659413203016335,0.011875140475924,0.009297131047128,0.0187467643204748
DEL,repeats,2,2,0.00509890012551417,0.00295867840889432,0.00219761680185268,0.00168096138612258,0.0468228442538479,0.000653061464087132,0.000757459978726117,0.00419676637944944,0.0022120001446919,0.0121305602162906,0.000489418073510806,0.0018565861103405,0.0122078995283575,0.00028316962275617,0.00387318248790404
DEL,repeats,2,3,0.00030878582305505,0.000103603506228731,0.000607233409725988,0.000908731705221001,0.0118834216638364,0.000221419193077323,0.000117750914825562,0.000461726441643097,0.000230675450580739,0.00657317344571189,0.00015125682647336,0.000418946635948105,0.00643034562748304,0.000100657927264418,0.000186761679847511
DEL,repeats,2,4,0.000774831539842384,0.000244457937691673,0.00018645114086507,0.000823331440771121,0.0031758871172482,5.56653028155112e-05,0.000206845581370872,0.000754715951140446,0.000392877227072658,0.00297834948847168,0.000221897485555558,0.000352684897139934,0.00267493025160099,0.000465687609368377,0.000902395303201286
DEL,repeats,2,5+,0.0212057650123431,0.00146065330225423,0.00016270422688133,2.73127117774908e-06,0.00192427455317295,5.4011522504509e-06,0.000737646746689319,0.0228472474266583,3.47764163674214e-05,0.000104178074752236,0.000204673673517843,0.0121120889950614,0.000977786784559103,0.000512933923978113,0.0253889070565479
DEL,repeats,3,0,0.0178333876476343,0.00559686589370762,0.00105204002730933,1.52994368106956e-05,0.00504558783781423,4.63327759315788e-05,0.0114923548133619,0.0155385594277117,0.00154344020350731,0.00122103326303223,0.00214307372186088,0.00642321222135013,0.00170595087665644,0.0129688994622772,0.0176668840067459
DEL,repeats,3,1,0.00607531363526426,0.0010778491754964,0.00430203427709946,0.00439513998815732,0.0937536662995493,0.00429749287196564,0.00210267974140237,0.00581200899396677,0.00432816676962228,0.000239218936487194,0.0041737623731984,0.000863378556053199,0.000690288944407885,0.00162729896336112,0.00579370412472409
DEL,repeats,3,2,0.00132076010319433,0.000830520357952985,0.000534924169119043,0.00194868101878708,0.0147215648226069,0.000670357717326216,0.000217465851212387,0.00044019219060923,0.00151113950403371,6.30759825827918e-05,0.00094494608477147,0.000407652276537563,0.000194116293808842,0.000528988863376788,0.000611262610815906
DEL,repeats,3,3,0.000678463170929437,0.000163116341892256,0.000142792660703932,0.00048618570160819,0.00364543174328299,0.000253508589736057,0.000247258440841841,0.000215935430613998,0.000354249695537077,0.000138693691174991,0.000307749885740734,0.00047716984459927,0.00010178637846522,0.000410325749372947,0.000371725029505
DEL,repeats,3,4,0.00613592041015212,0.000989657761103349,3.27260518099252e-05,2.93206818923577e-06,0.000681869044376031,5.08924524471235e-06,3.14912036877792e-05,0.00431676117585843,4.17168876594897e-05,6.63666334664483e-05,3.32779563332487e-05,0.00291677393127124,0.000159141347233135,9.45240848217427e-05,0.00569339801703084
