"ex.sig","ref.sig","sim"
"SBS96A","SBS7a",0.917281698919401
"SBS96B","SBS2",0.996287440631324
"SBS96C","SBS7b",0.980998011012873
"SBS96E","SBS4",0.992538857340676
"SBS96F","SBS3",0.922369121066284
"SBS96H","SBS44",0.994907875816568
"SBS96I","SBS1",0.999705245197325
"SBS96J","SBS17b",0.999467164516916
"SBS96K","SBS18",0.990782803557266
"SBS96L","SBS7c",0.994331128708051
"SBS96M","SBS17a",0.999716097341027
"SBS96N","SBS35",0.917877216252243
"SBS96O","SBS7d",0.96925630649748
"SBS96P","SBS13",0.998968993558318
"SBS96Q","SBS28",0.969956073195603
