Signature,NumberOfPostSamples
low confidence hdp.1,2396
low confidence hdp.2,2288
low confidence hdp.3,1997
low confidence hdp.4,1397
low confidence hdp.5,1327
low confidence hdp.6,1186
low confidence hdp.7,1176
low confidence hdp.8,964
low confidence hdp.9,800
low confidence hdp.10,800
low confidence hdp.11,799
low confidence hdp.12,400
low confidence hdp.13,198
low confidence hdp.14,37
low confidence hdp.15,2
low confidence hdp.16,2
