Type,Subtype,Indel_size,Repeat_MH_size,low confidence hdp.1,low confidence hdp.2,low confidence hdp.3,low confidence hdp.4,low confidence hdp.5,low confidence hdp.6,low confidence hdp.7,low confidence hdp.8,low confidence hdp.9,low confidence hdp.10,low confidence hdp.11,low confidence hdp.12,low confidence hdp.13,low confidence hdp.14,low confidence hdp.15,low confidence hdp.16,low confidence hdp.17
DEL,C,1,0,0.0207157861435406,0.0669997437562089,0.0081608327763987,0.00842718240401714,0.018474694389564,0.0220739996839954,0.00321931596004911,0.0338779597187356,0.167292722343123,0.0241637292080834,0.0258600244461607,0.0241251495414762,0.0137855525418668,0.0106989855941045,0.0026281208935611,0.00407378587449078,0.00325419717476518
DEL,C,1,1,0.00882440075230202,0.320391160319345,0.00219029079331972,0.00766565938799256,0.0207581140945384,0.00064689955602175,0.00032422992112325,0.0116473620804533,0.138655168867824,0.000296530179254582,0.00502301709406907,0.0164261924193106,0.00109488142931794,0.425525145575755,0.00131406044678055,0.0312171007460979,0.00162709858738259
DEL,C,1,2,0.0258016668074217,0.136263394453156,0.000891401418898077,0.00197836777844081,0.024246332375824,4.16376099570691e-05,1.51078714072631e-05,0.0417538420351663,0.0573722967646033,4.03726535135346e-05,0.00562808997646601,0.0528623210097503,0.00019906935078508,0.00644454803075034,0.000985545335085414,0.00714056849910743,0
DEL,C,1,3,0.0163755048748152,0.0553625119505828,0.00392334819920389,0.00375885293428505,0.0117068731554144,0.005738269292759,0.00342321865003508,0.0151868727318139,0.0956905827459446,0.00791860873051671,0.000784466350042264,0.00626524955439529,0.008112076044492,0.0239210376388241,0.00624178712220762,0.0198196548725225,0.00935581687744989
DEL,C,1,4,0.00696804325066322,0.0404459267798144,0.0066369127399715,0.00314182424272179,0.00325808630067389,0.028984188462301,0.00276254393303377,0.00458210038983075,0.0547366762170464,0.0244338083384843,0.00142906660666614,0.00509412579024596,0.0203797247866225,0.0252528615717002,0.0101839684625493,0.00897148349887856,0.00447452111530212
DEL,C,1,5+,0.0198979995361787,0.0219972756278342,0.0028233257994154,0.00148428637766524,0.00249355715084017,0.117027328335166,0.00939682814525726,0.0028258055542469,0.0236373988076377,0.0992123156083463,0.0011766995250634,0.00581675641781075,0.264662701868764,0.0151901918566366,0.401116951379763,0.00727788712409026,0.0123881369721174
DEL,T,1,0,0.0208416613380841,0.0347047033686932,0.0337712958644849,0.0235763308043979,0.0732373992633755,0.0541302716729964,0.00754488169558962,0.111292528605411,0.0188447914202086,0.0458236578180947,0.00515680205299101,0.0315951335868843,0.0172692661806057,0.0522888874090845,0.00427069645203679,0.454387330068202,0.00669329191627838
DEL,T,1,1,0.0184670572953322,0.0205954317329773,0.000993818484599227,0.00773809409693798,0.0850158241156032,4.7152525183171e-05,1.94205793799038e-05,0.186557905906687,0.0352796934737771,3.96765732805426e-05,0.0313938568379317,0.218370993102449,0.00019906935078508,0.0729025622812664,0.00131406044678055,0.00416533162447933,7.39590266992086e-05
DEL,T,1,2,0.0257761968532542,0.00825254077279407,0.117346260795964,0.0159091293656395,0.0839699954851561,0.060621051148357,0.00492572860589465,0.0364821158693944,0.00619652992652032,0.0399188092016238,0.00726999629050796,0.00995927850373447,0.056038022246,0.00753960326444844,0.0663600525624179,0.0243969423719504,0.00783965683011612
DEL,T,1,3,0.031722090627459,0.009878695771256,0.554827039665986,0.0114559784933097,0.0856688246760712,0.20121030329552,0.00908741143847481,0.136378993559155,0.0101033514392035,0.159318843727203,0.0112136120114569,0.265579359652633,0.0867444696045985,0.00921178220239284,0.0344940867279895,0.0259532201217559,0.0110938540048813
