Type,Subtype,Indel_size,Repeat_MH_size,W.1,W.2,W.3,W.4,W.5,W.6,W.7,W.8,W.9,W.10
DEL,T,1,4,0.0194929036126377,0.00454555374645509,0.0548296331892717,0.000828924607743624,0.0472714349992659,0.0975598799469318,0,0.0105348312339428,0.0123853152130694,3.97466328318329e-75
DEL,T,1,5+,2.78848027501019e-27,8.60098421402239e-39,0.00111434405983055,8.1722077357504e-187,0.817723521638893,1.12909301471461e-113,1.37967914979652e-141,7.33446881285878e-298,0.00921546804784863,0.0116643069844565
INS,C,1,0,0,0,0,0,0,0,0,0.69456820681256,0,0
INS,C,1,1,0.00184968356221807,0,0,0.17522440803827,0.000208820885178484,0,4.87163589941563e-153,0.0177548394031992,0,3.37969252904661e-32
INS,C,1,2,0,0,0.00273796653625034,0.100367180399321,1.91186207659235e-05,0,0,0,0.00111767732177372,0
INS,C,1,3,0,0.000588939668050712,0,0.0366210378834109,0.000479663887188515,0,0.000179626999637815,0.00184872156564102,0.00583104483472547,0
INS,C,1,4,0.000108082844845954,0.00168532804070624,0,0.0110315968348721,0.00294178626843443,0,0,0.00108025254509064,0.00719634749069108,0
INS,C,1,5+,0,0.0243400662017513,9.58918367169203e-169,0.00076514363688914,0.00900071183500683,1.36139801496767e-216,3.61326513051831e-05,0,0.0070285177116864,1.11253692925362e-308
INS,T,1,0,0.00612356218272737,0.00219111584454022,0.0112756199767662,5.40517830078198e-05,0.00133947463287694,0.0136972117055918,0.000803434774446074,0.0481744264912848,0.0158711920371653,0.00398769697050798
INS,T,1,1,8.41255622830461e-109,0,0.0089365585835363,0.327590449665673,0,0.0107352186421064,2.76520160447249e-298,0.00121670310389066,0.0447865931457167,0.00229781394447944
INS,T,1,2,4.47798840499008e-07,7.41466274772366e-05,0.026887907140841,0.172677600555744,0.000673681990469978,0.000163774094063431,0,0.00108730696162112,0.0467895902516841,0
INS,T,1,3,0.000541394536656912,0.00429577535624648,0.0181269700970395,0.113585756799475,0.00107196904627072,0.000939351030381517,0,0,0.0279960038311371,1.65767293499192e-58
INS,T,1,4,0.00107027678597394,0.0168517231942005,0.012753152404004,0.0502430882022654,0.00343799638742899,0.000835502328210552,0,6.5848566418593e-298,0.00626453430248528,2.36527276489162e-33
INS,T,1,5+,7.51514197773962e-25,0.899942774874635,3.35255404496824e-08,1.51173733678508e-209,0.000108724916921995,5.21186278932317e-46,6.33803013829636e-131,1.54542170587751e-222,7.11728979488738e-24,5.40916587409783e-06
DEL,repeats,2,0,0.00101377971072753,0.000195659910810026,0.0298435046244608,0,0.000106533640901072,0.0126364327138347,0.0748764646766869,0,0.00727255283391723,0.00963646831490234
DEL,repeats,2,1,0.00117675528084475,0.000162991449573122,0.0172890090570542,0.00209043257930524,0.00331422000440092,5.70879634365918e-104,0.23963707781744,0.0052303418164778,0.0112203454480984,0.0119986422338945
DEL,repeats,2,2,0.00227112618160987,4.74971614084113e-08,0.00284504386364211,0,0.00185411410784373,0,0.0567044362607255,0.00297885668139188,0.013252931087058,0
DEL,repeats,2,3,0.000162475696410645,0.00010401590973838,0,0,0.000781398780804113,0,0.0120411019601239,0.000551977476551886,0.00654915528344751,0
DEL,repeats,2,4,0,0,0.0004331415054389,0,0.000869781633591166,0,0.00280861060819037,0,0.00377849285132687,0
DEL,repeats,2,5+,0,0,0.0277623000827863,0.00423466913167062,0,0,0,0,0,0
DEL,repeats,3,0,7.67892893962688e-05,7.67248708423302e-05,0.0188891675185566,0,1.15931656072125e-05,0.00174304604582879,0.00450352584083647,0.00118402215929489,0.000782806372655758,0.0121993680353496
DEL,repeats,3,1,0.0055617948782435,0.00470831920676432,0.00274669729183722,5.11737790636523e-50,0.00487224784415352,0.00316946514303714,0.100582489103296,0.00333912632269986,0.00028225325896582,0.00167689009727885
DEL,repeats,3,2,0.000749164893865888,0.000404675779107715,0.000157614489389727,0,0.0023631314270525,6.86199519128861e-286,0.0225138968293494,0.00103158637076311,0,0
DEL,repeats,3,3,0,0.000111878141432205,0,0,0.000454871350146799,0,0.00486661662627865,0.000544693961928462,0,0
DEL,repeats,3,4,0,0,0.00739328585796055,0.000601673789903095,0,0,0,0,0,0
DEL,repeats,3,5+,0,0,0.0108388494755593,0.0011283577225132,0,0,0,0,0,0
DEL,repeats,4,0,0.00209204174141211,3.0691448876165e-05,0.0118485519052621,0,8.20107344869672e-06,0.000270738235162777,0.00754937323642583,0,0.000207295800650351,0.00743995440505236
DEL,repeats,4,1,0.00284808694653928,0.000493132477082969,0.000449281397700888,0.000121791857993466,0.00207771742939584,0.00370754930935409,0.066373078344772,0,0.000664178170218365,0.002100535528552
DEL,repeats,4,2,0.000293131410139922,0,0,0,0.000481995465232975,0,0.0116422202748501,0.000450703024133924,0,0
DEL,repeats,4,3,1.48509990013182e-05,0,0.00469986412851388,0,6.96048156770315e-07,0,0.003314131753348,0,0,0
DEL,repeats,4,4,0,0,0.00583737289899192,4.27581795278488e-05,0,0,0,0,0,0
DEL,repeats,4,5+,0,0,0.00145454218048005,0,0.000203701131742094,0,8.26664915264869e-05,0,0,0
DEL,repeats,5+,0,2.6717763261236e-69,0,0.0143702928517496,0.000826399579914087,0,0,0.00143689611863184,6.06349381414853e-73,0.000483389876376074,0.25773732723801
DEL,repeats,5+,1,0.00888436326210182,0,8.760635222118e-05,0,0.00300240830998181,0,0.0137229360484753,0.000527280965356845,0,0
DEL,repeats,5+,2,0.000269524209818058,0,0,0,0.00041252485106987,0,0.0022018716288934,0,0,0
DEL,repeats,5+,3,0,0,0,0,0.000144470558429387,0,0.000503053732895094,0,0,0
DEL,repeats,5+,4,0,0,0,0,7.51184134322662e-05,0,0,0,0,0
DEL,repeats,5+,5+,0,1.974474978215e-06,0.000123656438649378,0,2.57805481121359e-05,0,3.04443731044056e-05,3.97101044164063e-05,0,0
INS,repeats,2,0,0.00211735351869947,0.000292376159164079,0.00835405170066346,0,0.000350263376711419,7.4324137040694e-05,3.90272701129888e-194,0.0373960398962957,0.00255367216708662,0.00184187351039706
INS,repeats,2,1,0,0,0.0206970776539969,0,0.000264716638265752,0.000862273298131743,0,0,0.00333840118016694,0.00129408494218674
INS,repeats,2,2,0.000772488995913039,7.32194370784019e-05,0.00824134299328632,0,0.00107272012830419,0,0,0.0021842567859181,0.00138292268340365,0
INS,repeats,2,3,0.000362779450646333,0.000290520022368721,0.0011796414444563,0,0.000428767072453138,0,0,0.00125215024844533,0.00103870160122413,0
INS,repeats,2,4,0,0.00277986336488822,0,0,0.00199779380429992,0,0,0.00303182026100789,0,0
INS,repeats,2,5+,0.000354307130721707,0.0180862705376361,0.00081295889156029,0,0.0136663445834543,1.74483080510569e-199,1.29293744955748e-56,0,0,0.001225409984712
INS,repeats,3,0,0.00146677035668505,0,0.00471604597139454,0,5.5056604704989e-05,0,0,0.0107270132346643,4.06760351257846e-05,0
INS,repeats,3,1,0.000170632873103328,0.000131136407098271,0.00777054521883242,0,0.00126267019089416,0,0,0.0047710534822305,0.000308572284223376,3.3652445820783e-126
INS,repeats,3,2,0.000716124935762095,0,0.000771572758568687,0,0.000209281895677319,0,0.000325326693076587,0.000279536643071723,0,0
INS,repeats,3,3,0,6.9566602806471e-05,0,0,1.85721913704147e-05,0,0,0.000280963503208016,0,0
INS,repeats,3,4,0,0,0,0,0.000151736906566421,0,0,0.000647151930718209,0,0
INS,repeats,3,5+,0,0.000752325747576849,0,0,0.00200308441738363,0,0,0.00295340250194066,0,0
INS,repeats,4,0,0.00172368035504858,0,0.00312267683913095,0,1.31862694893364e-05,0,0,0.00970068629119884,0,0
INS,repeats,4,1,0.000485177904872551,0.00071511675665829,0.00450545758806839,0,0.00121053976506399,0,0.00117352722895502,0.00262852405927714,0.000192702106171202,0.000896708449778671
INS,repeats,4,2,0.000291424412351445,3.15028889250085e-05,0,0,2.08607502032634e-05,0,9.83172098038479e-05,1.11254408631343e-308,0,0
INS,repeats,4,3,0,0,0,0,0.000168964459378288,0,0,0.00118756248631061,0,0
INS,repeats,4,4,0,6.40969018654807e-05,0,0,0.000298875711291643,0,0,0.00253878928158206,0,0
INS,repeats,4,5+,0,0.00088185073345101,0.000527607490698033,0,0.00224789843667647,0,0,6.21304451366979e-05,0,0.000259182408303515
INS,repeats,5+,0,0.009914382759462,0,0.00580781270226072,1.72166928655654e-204,0,0,0,0.00505123316972629,1.37570986466105e-46,0
INS,repeats,5+,1,0.00510859672339325,0.00150325570819962,0.00723523390119172,0.000839645575064673,0.000117448216522289,0.00098314594227223,0.00203591246944068,0.0465574359715441,0.000103565538280842,0.00981296618038988
INS,repeats,5+,2,0.00137504718072785,0.000129191554323946,0,0,2.71559712705868e-05,0,8.13336372586883e-05,0.000800360100334006,0,0
INS,repeats,5+,3,0,6.12413628944419e-05,0,0,0.00013138621011914,0,0,0,0,0
INS,repeats,5+,4,0,0.000116432400179292,0,0,2.53373702804558e-05,0,0,3.45284253012794e-05,0,0
INS,repeats,5+,5+,0,5.11452181074805e-05,0,0,0.000141917864098007,0,0,0,0,0
DEL,MH,2,1,0,7.92373391119045e-05,0.0244750592049757,0,9.84578397546159e-113,0.000537805687882119,0.199725907410559,0.000857584389986419,0.00926450445761039,0.00625636387637591
DEL,MH,3,1,0.00016501965054864,1.88265604606997e-05,0.0143361941715891,0,0,0.00214889881330382,0.00676371926773868,0.00203218636937408,0.000398335971283269,0.0102486372233567
DEL,MH,3,2,0.00454222382284626,0.00130181955176834,0.00771135771357506,0.000330352706104722,0.00288164019271548,0.000288735022213723,0.0522431607880935,0.00318277856234555,0.000567342264745956,0.00500359638073208
DEL,MH,4,1,0.00266230583513541,0,0.0093444137681302,0,0.000135085583967228,0.000860366023729566,0.0114342097032622,0,8.36690146976915e-05,0.00643512386009292
DEL,MH,4,2,0.00997865955264772,0,0.00552749053781759,0,0.000499943041633545,0.00244479320728336,0.0313541808619995,0.000701237801889989,0.000372537807549517,0.00111101782633675
DEL,MH,4,3,0.00539715886995197,0,0.00194301195688165,0.000343452065417847,0.000599350514124023,0.000946681582270071,0.0518975640697464,0.00233607063319664,0.000264843245546632,0.000966050123672014
DEL,MH,5+,1,0.0542007842508524,0,1.1737325403139e-30,0,0.000558348831395392,0,0,0,1.12013829816285e-145,0.303501826359252
DEL,MH,5+,2,0.275686297212425,0,0.000198215021930133,0,3.49272890753773e-05,0,0,0.00178304910686015,0.000991472384418702,0.132662702081986
DEL,MH,5+,3,0.241500709537788,0,0.00262964440797065,0,0,0,0,0.000272291339431364,0.000683474124953787,0.0488455078942653
DEL,MH,5+,4,0.135158540298083,0,0,0,0.000420069093174082,0,0.00300376592451778,0,0.00042911900182487,0.0169147107085694
DEL,MH,5+,5+,0.11218597860338,0.000528256865058706,0.000411998631409638,3.28280698911891e-05,0.0023854081241069,0,1.40396097031278e-06,0.000731290554762592,0,0.0130433307515865
