MutationsType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Ins:C:2	0.00000298	0.00000001	0.00612580	0.00165508	0.00400998	0.00001919	0.00362615	0.00001145	0.00005360	0.00048788
1:Ins:C:3	0.00039927	0.00076358	0.00127317	0.00010602	0.00860824	0.00000104	0.00032348	0.00000168	0.00067884	0.00069202
1:Ins:C:4	0.00267506	0.00137353	0.00192794	0.00060871	0.00807583	0.00027198	0.00000549	0.00010131	0.00012126	0.00077122
1:Ins:C:5	0.00776726	0.02172424	0.01440320	0.00556837	0.00813933	0.00002118	0.00000418	0.00012497	0.00216668	0.00290359
1:Ins:T:0	0.00106628	0.00228430	0.00103485	0.00361702	0.01744495	0.00643041	0.02415317	0.01364535	0.00427143	0.03811973
1:Ins:T:1	0.00000000	0.00000001	0.01049854	0.00448624	0.06723947	0.00016344	0.01174961	0.00421919	0.00023580	0.00272967
1:Ins:T:2	0.00044772	0.00000555	0.03771790	0.00020978	0.05470024	0.00000000	0.01456364	0.00000290	0.00001146	0.00128761
1:Ins:T:3	0.00102174	0.00346923	0.02686966	0.00085435	0.03149617	0.00004090	0.01613958	0.00010017	0.00034896	0.00022123
1:Ins:T:4	0.00325143	0.01483455	0.02142125	0.00283241	0.00833262	0.00047271	0.01246762	0.00191683	0.00166410	0.00477556
1:Ins:T:5	0.00273346	0.91031970	0.02560030	0.01748145	0.00215840	0.00598448	0.00085320	0.00629178	0.00357430	0.17877420
2:Del:R:0	0.00002272	0.00011738	0.01914455	0.00715847	0.00873755	0.00012387	0.02766938	0.01246288	0.09029494	0.00024760
2:Del:R:1	0.00277549	0.00009048	0.01645743	0.00721577	0.01173029	0.00024335	0.00972858	0.00039711	0.21105717	0.00509714
2:Del:R:2	0.00166181	0.00043992	0.00174444	0.00011322	0.01335162	0.00159144	0.00248405	0.00004851	0.04684926	0.00188731
2:Del:R:3	0.00094416	0.00013679	0.00014747	0.00001322	0.00609325	0.00039222	0.00005210	0.00000585	0.00984603	0.00005923
2:Del:R:4	0.00087678	0.00000857	0.00077865	0.00028103	0.00321899	0.00012905	0.00013153	0.00014944	0.00341100	0.00038109
2:Del:R:5	0.00000000	0.00000000	0.02345596	0.00005146	0.00077373	0.00000305	0.01521818	0.00000000	0.00085258	0.00000000
3:Del:R:0	0.00000000	0.00000798	0.01136960	0.01418516	0.00230617	0.00078679	0.01913598	0.00086426	0.00488684	0.00141134
3:Del:R:1	0.00414592	0.00404901	0.00719344	0.00170995	0.00000639	0.00406062	0.00078298	0.00132545	0.09783627	0.00390382
3:Del:R:2	0.00196627	0.00057387	0.00182270	0.00027222	0.00000110	0.00049143	0.00059085	0.00041939	0.01476306	0.00145711
3:Del:R:3	0.00046660	0.00028935	0.00105809	0.00044668	0.00003065	0.00011769	0.00015953	0.00026726	0.00360479	0.00031392
3:Del:R:4	0.00000000	0.00000001	0.00648042	0.00000001	0.00001230	0.00000001	0.00354254	0.00000000	0.00044128	0.00000108
3:Del:R:5	0.00000000	0.00000001	0.01041802	0.00000000	0.00017000	0.00003383	0.00457568	0.00000000	0.00021512	0.00001994
4:Del:R:0	0.00000000	0.00003639	0.00638676	0.00746843	0.00095818	0.00228131	0.01403887	0.00034360	0.00644679	0.00033619
4:Del:R:1	0.00186233	0.00042948	0.00183894	0.00061627	0.00098799	0.00248576	0.00037110	0.00260158	0.05725472	0.00006767
4:Del:R:2	0.00048317	0.00000000	0.00005002	0.00000000	0.00000000	0.00053912	0.00007978	0.00003424	0.01039153	0.00043761
4:Del:R:3	0.00000000	0.00000000	0.00393254	0.00000702	0.00007266	0.00011275	0.00238288	0.00000130	0.00387457	0.00000000
4:Del:R:4	0.00000000	0.00000008	0.00461610	0.00008746	0.00031383	0.00000971	0.00362648	0.00000000	0.00017808	0.00000000
4:Del:R:5	0.00014532	0.00003676	0.00179799	0.00000203	0.00008835	0.00008557	0.00082063	0.00000000	0.00068047	0.00005861
5:Del:R:0	0.00000000	0.00000000	0.00460062	0.29608925	0.00105864	0.01471666	0.02478696	0.00003582	0.00226603	0.00075480
5:Del:R:1	0.00324095	0.00000010	0.00021495	0.00000000	0.00000000	0.00742853	0.00074183	0.00014844	0.01178664	0.00026431
5:Del:R:2	0.00040803	0.00009652	0.00033647	0.00028635	0.00001806	0.00044737	0.00028291	0.00005423	0.00303903	0.00000017
5:Del:R:3	0.00010740	0.00000665	0.00037731	0.00001172	0.00001560	0.00017893	0.00006452	0.00010199	0.00099547	0.00010629
5:Del:R:4	0.00006372	0.00000060	0.00013413	0.00000409	0.00003946	0.00009231	0.00002561	0.00006312	0.00015496	0.00002040
5:Del:R:5	0.00001513	0.00002492	0.00065268	0.00000065	0.00000585	0.00000000	0.00056869	0.00004064	0.00016741	0.00000102
2:Ins:R:0	0.00020922	0.00057004	0.00542829	0.00182023	0.00218575	0.00194104	0.01024333	0.00089005	0.00092562	0.02568858
2:Ins:R:1	0.00019815	0.00000288	0.02277647	0.00124392	0.00310605	0.00005983	0.01094788	0.00103980	0.00028917	0.00000013
2:Ins:R:2	0.00094258	0.00022538	0.00930875	0.00038490	0.00133523	0.00036141	0.00384282	0.00036364	0.00004256	0.00099621
2:Ins:R:3	0.00045406	0.00041801	0.00166180	0.00043986	0.00089654	0.00036520	0.00100239	0.00038329	0.00024666	0.00099216
2:Ins:R:4	0.00206120	0.00251141	0.00205172	0.00065461	0.00024589	0.00005032	0.00001876	0.00013425	0.00032872	0.00357979
2:Ins:R:5	0.01491979	0.01582981	0.01839952	0.00638104	0.00001134	0.00003108	0.00073634	0.00024836	0.00194108	0.00034327
3:Ins:R:0	0.00000000	0.00004694	0.00421595	0.00040774	0.00031586	0.00100812	0.00269427	0.00045631	0.00019853	0.00810137
3:Ins:R:1	0.00101060	0.00035767	0.00712714	0.00047325	0.00034191	0.00007402	0.00561498	0.00068919	0.00054110	0.00296588
3:Ins:R:2	0.00016966	0.00003844	0.00174330	0.00001752	0.00015374	0.00081201	0.00073598	0.00000461	0.00116813	0.00034201
3:Ins:R:3	0.00001042	0.00015390	0.00003919	0.00004355	0.00000316	0.00030285	0.00005485	0.00002332	0.00002489	0.00033552
3:Ins:R:4	0.00010688	0.00009966	0.00012826	0.00011655	0.00001961	0.00015923	0.00000029	0.00004431	0.00015108	0.00094974
3:Ins:R:5	0.00202999	0.00110340	0.00151977	0.00041054	0.00000550	0.00000051	0.00000169	0.00000928	0.00008056	0.00200540
4:Ins:R:0	0.00000668	0.00000040	0.00179197	0.00069732	0.00015411	0.00167679	0.00312066	0.00000774	0.00038120	0.00514105
4:Ins:R:1	0.00111735	0.00070187	0.00429706	0.00081438	0.00001915	0.00070274	0.00502419	0.00111024	0.00187569	0.00195803
4:Ins:R:2	0.00000014	0.00003211	0.00024381	0.00013716	0.00020200	0.00042014	0.00028118	0.00002678	0.00008409	0.00007637
4:Ins:R:3	0.00024194	0.00005216	0.00004136	0.00001426	0.00000342	0.00040096	0.00000036	0.00000088	0.00007160	0.00084671
4:Ins:R:4	0.00015335	0.00039328	0.00017444	0.00017842	0.00000232	0.00000382	0.00003787	0.00013889	0.00022154	0.00147529
4:Ins:R:5	0.00210869	0.00088997	0.00216913	0.00134421	0.00001324	0.00004339	0.00081404	0.00000695	0.00017479	0.00018838
5:Ins:R:0	0.00000000	0.00000003	0.00500427	0.00000000	0.00004154	0.00870742	0.00370642	0.00000000	0.00003279	0.00268878
5:Ins:R:1	0.00003972	0.00177348	0.00154232	0.01092927	0.00028768	0.00565114	0.01267451	0.00122735	0.00240984	0.02465869
5:Ins:R:2	0.00000544	0.00023093	0.00037390	0.00003579	0.00001186	0.00131759	0.00029194	0.00002098	0.00006741	0.00057146
5:Ins:R:3	0.00008008	0.00023886	0.00043873	0.00006433	0.00006834	0.00005501	0.00003425	0.00014951	0.00003285	0.00010848
5:Ins:R:4	0.00000429	0.00019273	0.00026125	0.00004698	0.00001192	0.00002125	0.00005911	0.00015940	0.00001392	0.00002705
5:Ins:R:5	0.00005888	0.00019871	0.00076373	0.00038961	0.00006772	0.00000437	0.00036970	0.00000653	0.00000863	0.00000059
2:Del:M:1	0.00001180	0.00003929	0.02010781	0.00003881	0.00976374	0.00000902	0.01620567	0.00017457	0.20967342	0.00147860
3:Del:M:1	0.00000000	0.00000069	0.00933068	0.01161926	0.00182499	0.00089078	0.01435639	0.00095687	0.00655506	0.00132715
3:Del:M:2	0.00245510	0.00152373	0.01115343	0.00357764	0.00061277	0.00391239	0.00343503	0.00039736	0.04278234	0.00318019
4:Del:M:1	0.00002719	0.00005943	0.00966267	0.00534572	0.00026120	0.00252455	0.00532438	0.00180728	0.01236719	0.00000000
4:Del:M:2	0.00047808	0.00003459	0.00559831	0.00071448	0.00031603	0.00952284	0.00216274	0.00170456	0.03143826	0.00057986
4:Del:M:3	0.00053419	0.00000015	0.00196725	0.00008528	0.00000213	0.00493189	0.00053044	0.00124344	0.04887000	0.00140872
5:Del:M:1	0.00048459	0.00000000	0.00004331	0.33396139	0.00006231	0.06944086	0.00701841	0.00002185	0.00018187	0.00156526
5:Del:M:2	0.00000001	0.00000002	0.00081866	0.11343255	0.00114381	0.26910433	0.00402400	0.00000002	0.00000365	0.00168170
5:Del:M:3	0.00000000	0.00000001	0.00371678	0.02133660	0.00057180	0.24172377	0.00090431	0.00000679	0.00020239	0.00005567
5:Del:M:4	0.00036208	0.00000000	0.00054128	0.00016516	0.00105991	0.13735646	0.00002066	0.00000000	0.00333117	0.00000216
5:Del:M:5	0.00230482	0.00038000	0.00078810	0.00076690	0.00000000	0.11141157	0.00410018	0.00000000	0.00041641	0.00051245
